證券代號,年季,　 資產,　　 流動資產,　　　 現金及約當現金,　　　　 現金及約當現金總額,　　　 備供出售金融資產－流動,　　　　 備供出售金融資產－流動淨額,　　　 持有至到期日金融資產－流動,　　　　 持有至到期日金融資產－流動淨額,　　　 應收票據淨額,　　　　 應收票據淨額,　　　 應收帳款淨額,　　　　 應收帳款淨額,　　　 其他應收款,　　　　 其他應收款淨額,　　　 當期所得稅資產,　　　　 當期所得稅資產合計,　　　 存貨,　　　　 存貨－製造業,　　　　　 存貨－製造業淨額,　　　　 存貨合計,　　　 其他流動資產,　　　　 其他金融資產－流動,　　　　 其他流動資產－其他,　　　　 其他流動資產合計,　　　 流動資產合計,　　 非流動資產,　　　 以成本衡量之金融資產－非流動,　　　　 以成本衡量之金融資產－非流動淨額,　　　 不動產、廠房及設備,　　　　 不動產、廠房及設備合計,　　　 無形資產,　　　　 無形資產合計,　　　 遞延所得稅資產,　　　 其他非流動資產,　　　　 其他金融資產－非流動,　　　　　 其他金融資產－非流動合計,　　　　 其他非流動資產－其他,　　　　　 其他非流動資產－其他合計,　　　　 其他非流動資產合計,　　　 非流動資產合計,　　 資產總額,　 負債,　　 流動負債,　　　 短期借款,　　　　 短期借款合計,　　　 應付票據,　　　　 應付票據合計,　　　 應付帳款,　　　　 應付帳款合計,　　　 其他應付款,　　　　 其他應付款合計,　　　 當期所得稅負債,　　　 負債準備-流動,　　　　 負債準備－流動合計,　　　 其他流動負債,　　　　 預收款項,　　　　　 預收款項合計,　　　　 一年或一營業週期內到期長期負債,　　　　　 一年或一營業週期內到期長期負債合計,　　　　 其他流動負債－其他,　　　　 其他流動負債合計,　　　 流動負債合計,　　 非流動負債,　　　 長期借款,　　　　 長期借款合計,　　　 遞延所得稅負債,　　　　 遞延所得稅負債合計,　　　 其他非流動負債,　　　　 應計退休金負債（應付退休金費用）,　　　　 其他非流動負債合計,　　　 非流動負債合計,　　 負債總額,　 權益,　　 歸屬於母公司業主之權益,　　　 股本,　　　　 普通股股本,　　　　 特別股股本,　　　　 債券換股權利證書,　　　　 預收股本,　　　　 待分配股票股利,　　　　 股本合計,　　　 資本公積,　　　　 資本公積合計,　　　 保留盈餘,　　　　 保留盈餘合計,　　　 其他權益,　　　　 其他權益合計,　　　 庫藏股票,　　　 歸屬於母公司業主之權益合計,　　 非控制權益,　　 權益總額,　　 預收股款（權益項下）之約當發行股數,　　 母公司暨子公司所持有之母公司庫藏股股數（單位：股）
1527,2013年12月31日,,,,                126625,,              2331391,,                              0,,                 25937,,                494096,,                 65418,,                              0,,,                663220,                663220,,              7414086,                 21127,              7435213,             11141900,,,                     10,,              1055025,,                  5800,                 74554,,,                              0,,                  3834,                  3834,              1139223,             12281123,,,,              8783000,,                 79958,,                163839,,                222496,                102284,,                  3943,,,                 53303,,                160000,                    269,                213572,              9569092,,,                              0,,                              0,,                 23273,                 23273,                 23273,              9592365,,,,              1532896,                              0,                              0,                              0,                              0,              1532896,,                    305,,              1277094,,               -121537,                              0,              2688758,                              0,              2688758,              0,              0
1527,2013年09月30日,,,,                213477,,              2207010,,                              0,,                 16746,,                614859,,                 66065,,                 13128,,,                638236,                638236,,              7455916,                 29546,              7485462,             11254983,,,                     10,,              1075126,,                  3608,                 21034,,,                              0,,                  6247,                  6247,              1106025,             12361008,,,,              8858000,,                111635,,                177355,,                240774,                 14972,,                  3793,,,                 77983,,                280000,                     92,                358075,              9764604,,,                              0,,                 13343,,                 29720,                 29720,                 43063,              9807667,,,,              1532896,                              0,                              0,                              0,                              0,              1532896,,                    305,,              1122836,,               -102696,                              0,              2553341,                              0,              2553341,              0,              0
1527,2013年06月30日,,,,              1109473,,              2228405,,                              0,,                 23806,,                539749,,                 55879,,                 13128,,,                632320,                632320,,              5963238,                 20715,              5983953,             10586713,,,                     10,,              1098661,,                  4146,                 17771,,,                305700,,                  7078,                312778,              1433366,             12020079,,,,              8486000,,                 85154,,                169642,,                291232,                 14020,,                  3456,,,                104501,,                              0,                    257,                104758,              9154262,,,                280000,,                  9941,,                 30418,                 30418,                320359,              9474621,,,,              1532896,                              0,                              0,                              0,                              0,              1532896,,                    305,,              1099021,,                -86764,                              0,              2545458,                              0,              2545458,              0,              0
1527,2013年03月31日,,,,              1012541,,              2335624,,                              0,,                 12732,,                396444,,                 43458,,                 13128,,,                626862,                626862,,              5659257,                 25326,              5684583,             10125372,,,                     10,,              1123818,,                  3584,                 12241,,,                303917,,                  5066,                308983,              1448636,             11574008,,,,              8156000,,                 56082,,                120799,,                177246,                  7587,,                  3513,,,                 85021,,                100000,                    245,                185266,              8706493,,,                280000,,                    456,,                 31238,                 31238,                311694,              9018187,,,,              1532896,                              0,                              0,                              0,                              0,              1532896,,                    305,,              1020393,,                  2227,                              0,              2555821,                              0,              2555821,              0,              0
1527,2012年12月31日,,,,                 83178,,              1895739,,                              0,,                 29777,,                400044,,                 82868,,                 13128,,,                613178,                613178,,              6479182,                 26225,              6505407,              9623319,,,                     10,,              1151935,,                  3932,                 46734,,,                306372,,                  5001,                311373,              1513984,             11137303,,,,              7848000,,                 72945,,                113522,,                209136,                  1538,,                  4239,,,                 65317,,                185000,                    258,                250575,              8499955,,,                280000,,                              0,,                 31941,                 31941,                311941,              8811896,,,,              1532896,                              0,                              0,                              0,                              0,              1532896,,                    305,,                822756,,                -30550,                              0,              2325407,                              0,              2325407,              0,              0
1527,2012年09月30日,,,,                172679,,                630897,,                              0,,                 18018,,                476178,,                 91525,,                 13435,,,                591917,                591917,,              6321073,                 25453,              6346526,              8341175,,,                     10,,              1177682,,                  4705,                 42058,,,              1366905,,                  6701,              1373606,              2598061,             10939236,,,,              6618000,,                 60273,,                122100,,                163648,                              0,,                  5023,,,                 59648,,                280000,                    749,                340397,              7309441,,,              1265000,,                              0,,                 28616,                 28616,              1293616,              8603057,,,,              1537266,                              0,                              0,                              0,                              0,              1537266,,                    305,,                819564,,                -11595,                  9361,              2336179,                              0,              2336179,              0,        437000
1527,2012年06月30日,,,,              2014912,,                447599,,                              0,,                 12561,,                591265,,                 59450,,                 13167,,,                570141,                570141,,              4701128,                 33372,              4734500,              8443595,,,                     10,,              1243279,,                  4929,                 31989,,,              1125281,,                  9670,              1134951,              2415158,             10858753,,,,              6328000,,                133986,,                138526,,                444741,                              0,,                  6153,,,                 68397,,                280000,                    968,                349365,              7400771,,,              1035000,,                              0,,                 29305,                 29305,              1064305,              8465076,,,,              1558846,                              0,                              0,                              0,                              0,              1558846,,                    305,,                883247,,                 -2278,                 46443,              2393677,                              0,              2393677,              0,      2158000
1527,2012年03月31日,,,,              1907950,,                192199,,                250835,,                 12058,,                483843,,                 36745,,                 21090,,,                609340,                609340,,              4145935,                 38807,              4184742,              7698802,,,                     10,,              1272749,,                  5221,                 71049,,,              1259192,,                  4413,              1263605,              2612634,             10311436,,,,              5901230,,                121770,,                144594,,                144387,                              0,,                  6606,,,                 27916,,                335000,                    100,                363016,              6681603,,,              1070000,,                              0,,                 30035,                 30035,              1100035,              7781638,,,,              1558846,                              0,                              0,                              0,                              0,              1558846,,                    305,,                996159,,                -16965,                  8547,              2529798,                              0,              2529798,              0,        366000
1527,2012年01月01日,,,,                118057,,                              0,,                257338,,                 17498,,                414993,,                 21842,,                 19649,,,                622362,                622362,,              6060069,                 27680,              6087749,              7559488,,,                     10,,              1294600,,                  6006,                 62635,,,              1207266,,                 15930,              1223196,              2586447,             10145935,,,,              5701230,,                131395,,                152480,,                199069,                              0,,                  5400,,,                 34757,,                 35000,                    719,                 70476,              6260050,,,              1200000,,                  8845,,                 30787,                 30787,              1239632,              7499682,,,,              1589766,                              0,                              0,                              0,                              0,              1589766,,                    305,,              1109151,,                -14822,                 38147,              2646253,                              0,              2646253,              0,      2000000
