證券代號,年季,　 資產,　　 流動資產,　　　 現金及約當現金,　　　　 現金及約當現金總額,　　　 應收票據淨額,　　　　 應收票據淨額,　　　 應收帳款淨額,　　　　 應收帳款淨額,　　　 應收帳款－關係人淨額,　　　　 應收帳款－關係人,　　　　 應收租賃款－關係人,　　　　 應收帳款－關係人淨額,　　　 其他應收款,　　　　 其他應收款淨額,　　　 存貨,　　　　 存貨合計,　　　 預付款項,　　　　 預付款項合計,　　　 流動資產合計,　　 非流動資產,　　　 不動產、廠房及設備,　　　　 不動產、廠房及設備合計,　　　 遞延所得稅資產,　　　 其他非流動資產,　　　　 存出保證金,　　　　 長期應收票據及款項－關係人,　　　　　 長期應收票據及款項－關係人淨額,　　　　 淨確定福利資產-非流動,　　　　 其他非流動資產－其他,　　　　　 其他非流動資產－其他合計,　　　　 其他非流動資產合計,　　　 非流動資產合計,　　 資產總計,　 負債及權益,　　 負債,　　　 流動負債,　　　　 短期借款,　　　　　 短期借款合計,　　　　 應付帳款,　　　　　 應付帳款合計,　　　　 應付帳款－關係人,　　　　　 應付帳款－關係人合計,　　　　 其他應付款,　　　　　 其他應付款合計,　　　　 其他應付款項－關係人,　　　　 其他流動負債,　　　　　 一年或一營業週期內到期長期負債,　　　　　　 一年或一營業週期內到期長期借款,　　　　　　 一年或一營業週期內到期長期負債合計,　　　　　 應付租賃款－流動,　　　　　 其他流動負債－其他,　　　　　 其他流動負債合計,　　　　 流動負債合計,　　　 非流動負債,　　　　 長期借款,　　　　　 長期借款合計,　　　　 遞延所得稅負債,　　　　　 遞延所得稅負債合計,　　　　 其他非流動負債,　　　　　 長期應付票據及款項－關係人,　　　　　　 長期應付租賃負債－關係人,　　　　　　 長期應付票據及款項－關係人合計,　　　　　 其他非流動負債－其他,　　　　　 其他非流動負債合計,　　　　 非流動負債合計,　　　 負債總計,　　 權益,　　　 歸屬於母公司業主之權益,　　　　 股本,　　　　　 普通股股本,　　　　　 預收股本,　　　　　 股本合計,　　　　 資本公積,　　　　　 資本公積－發行溢價,　　　　　　 資本公積－發行溢價合計,　　　　　 資本公積－員工認股權,　　　　　 資本公積合計,　　　　 保留盈餘,　　　　　 法定盈餘公積,　　　　　 特別盈餘公積,　　　　　 未分配盈餘（或待彌補虧損）,　　　　　　 未分配盈餘（或待彌補虧損）合計,　　　　　 保留盈餘合計,　　　　 其他權益,　　　　　 其他權益合計,　　　　 歸屬於母公司業主之權益合計,　　　 權益總額,　　 負債及權益總計,　　 待註銷股本股數,　　 預收股款（權益項下）之約當發行股數,　　 母公司暨子公司所持有之母公司庫藏股股數（單位：股）,　　　　 現金及約當現金合計,　　　　 預付退休金－非流動,　　 資產總額,　 負債,　　 流動負債,　　　 應付帳款,　　　　 應付帳款合計,　　　 應付帳款－關係人,　　　　 應付帳款－關係人合計,　　　 其他應付款,　　　　 其他應付款合計,　　　 其他應付款項－關係人,　　　 當期所得稅負債,　　　 其他流動負債,　　　　 一年或一營業週期內到期長期負債,　　　　　 一年或一營業週期內到期長期借款,　　　　　 一年或一營業週期內到期長期負債合計,　　　　 應付租賃款－流動,　　　　 其他流動負債－其他,　　　　 其他流動負債合計,　　　 流動負債合計,　　 非流動負債,　　　 長期借款,　　　　 長期借款合計,　　　 其他非流動負債,　　　　 長期應付票據及款項－關係人,　　　　　 長期應付租賃負債－關係人,　　　　　 長期應付票據及款項－關係人合計,　　　　 其他非流動負債－其他,　　　　 其他非流動負債合計,　　　 非流動負債合計,　　 負債總額,　 權益,　　 歸屬於母公司業主之權益,　　　 股本,　　　　 普通股股本,　　　　 預收股本,　　　　 股本合計,　　　 資本公積,　　　　 資本公積－發行溢價,　　　　　 資本公積－發行溢價合計,　　　　 資本公積－員工認股權,　　　　 資本公積合計,　　　 保留盈餘,　　　　 法定盈餘公積,　　　　 特別盈餘公積,　　　　 未分配盈餘（或待彌補虧損）,　　　　　 未分配盈餘（或待彌補虧損）合計,　　　　 保留盈餘合計,　　　 其他權益,　　　　 其他權益合計,　　　 歸屬於母公司業主之權益合計,　　 權益總額
3474,2015年09月30日,,,,             35339534,,                    108,,                  2443,,              9519782,                  8206,              9527988,,              1064766,,              3837178,,              1508762,             51280779,,,             97977181,              3992203,,                 17083,,                276051,                 14096,,                141200,                448430,            102417814,            153698593,,,,,              4755100,,              9537946,,                138293,,              2650076,                 35901,,,                              0,                              0,                244995,                101455,                346450,             17463766,,,                              0,,                 78013,,,              1697687,              1697687,                  6375,              1704062,              1782075,             19245841,,,,             65597510,                  7272,             65604782,,,             47393045,              1311459,             48704504,,              2364141,                              0,,             17778927,             20143068,,                    398,            134452752,            134452752,            153698593,              0,        535000,              0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3474,2015年06月30日,,,,             38233609,,,,,,             10456772,                  8087,             10464859,,                669601,,              3403922,,              1504613,             54276604,,,             81586155,              4722636,,                 12985,,                278147,                 13978,,                141717,                446827,             86755618,            141032222,,,,,,,              5898392,,                175594,,              2231931,                 32231,,,              1993333,              1993333,                238693,                 28559,              2260585,             10598733,,,                              0,,                 37748,,,              1761350,              1761350,                  7074,              1768424,              1806172,             12404905,,,,             65585740,                 21239,             65606979,,,             47383576,              1267244,             48650820,,              2364141,                              0,,             12005408,             14369549,,                    -31,            128627317,            128627317,            141032222,              0,      1177000,              0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3474,2015年03月31日,,,,             37082205,,,,                    679,,             18149762,                  7969,             18157731,,                472740,,              3328378,,              1450151,             60491884,,,             76415227,              5286598,,                 12985,,                280214,                 11942,,                 56714,                361855,             82063680,            142555564,,,,,,,              5502512,,                147905,,              1741335,                 67213,,,              8989083,              8989083,                232553,                 70084,              9291720,             16750685,,,                              0,,                  1693,,,              1823376,              1823376,                  6230,              1829606,              1831299,             18581984,,,,             65477970,                178749,             65656719,,,             47312597,              1223029,             48535626,,              2364141,                542605,,              6874453,              9781199,,                     36,            123973580,            123973580,            142555564,              0,     10777000,              0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3474,2014年12月31日,,,,             37859331,,                              0,,                    699,,             14336667,                  7853,             14344520,,                780397,,              2804198,,              1025213,             56814358,,,             74225281,              6393161,,                 15078,,                282250,                  9878,,                 62100,                369306,             80987748,            137802106,,,,,                              0,,              5903503,,                 94826,,              1996128,                 33368,,,              8985222,              8985222,                226571,                 33266,              9245059,             17272884,,,              1996111,,                164883,,,              1883806,              1883806,                  5938,              1889744,              4050738,             21323622,,,,             65376910,                145321,             65522231,,,             47268336,              1175547,             48443883,,              2364141,                542605,,               -394476,              2512270,,                    100,            116478484,            116478484,            137802106,              0,     10106000,              0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3474,2014年09月30日,,,,             44707555,,                              0,,                              0,,             13839530,                  7738,             13847268,,                396365,,              2605160,,              1070425,             62626773,,,             67390215,                              0,,                 17080,,                284256,                 15254,,                 12617,                329207,             67719422,            130346195,,,,,                              0,,              3526350,,                 69255,,              1723182,             10034717,,,             13978305,             13978305,                220743,                 30737,             14229785,             29583289,,,              1995278,,                              0,,,              1942682,              1942682,                  5436,              1948118,              3943396,             33526685,,,,             65341440,                 75045,             65416485,,,             47228760,              1077637,             48306397,,              2364141,                542605,,            -19810118,            -16903372,,                              0,             96819510,             96819510,            130346195,              0,      3547000,              0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3474,2014年06月30日,,,,             43711842,,,,,,             14394262,                  7626,             14401888,,                635736,,              2823408,,                899532,             62472406,,,             68761679,                              0,,                 16900,,                286234,                 13172,,                  7692,                323998,             69085677,            131558083,,,,,,,              3709808,,                 17688,,              1443208,             21095737,,,             13974167,             13974167,                215065,                 38444,             14227676,             40494117,,,              3991667,,                              0,,,              2000043,              2000043,                  6439,              2006482,              5998149,             46492266,,,,             64992960,                755122,             65748082,,,             46822118,              1028162,             47850280,,              2364141,                542605,,            -31439291,            -28532545,,                              0,             85065817,             85065817,            131558083,              0,     34848000,              0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3474,2014年03月31日,,,,             29541960,,,,                              0,,             13222027,                  7515,             13229542,,                248958,,              3304007,,                992114,             47316581,,,             64484449,                              0,,                 16900,,                288182,                 11145,,                  6567,                322794,             64807243,            112123824,,,,,,,              3293535,,                  8094,,              1393143,             21077740,,,             13975250,             13975250,                209533,                 26968,             14211751,             39984263,,,              8982833,,                              0,,,              2055929,              2055929,                  4220,              2060149,             11042982,             51027245,,,,             60905610,                171583,             61077193,,,             38186868,                980050,             39166918,,              2364141,                542605,,            -42054278,            -39147532,,                              0,             61096579,             61096579,            112123824,              0,      8735000,              0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3474,2013年12月31日,,,,,,,,                              0,,             14812594,                  7405,             14819999,,                233510,,              3583310,,              1155088,             35251900,,,             66802180,                              0,,                 16900,,                290102,,,                  7442,                325770,             67127950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,              0,     16782890,              0,             15459993,                 11326,            102379850,,,,              2499143,,                 29368,,              1290274,             21061412,                              0,,,             13972667,             13972667,                204143,                 21742,             14198552,             39078749,,,             11747667,,,              2110377,              2110377,                  3468,              2113845,             13861512,             52940261,,,,             60659770,                167829,             60827599,,,             38079659,                923471,             39003130,,              2364141,                542605,,            -53297886,            -50391140,,                              0,             49439589,             49439589
