證券代號,年季,　 資產,　　 流動資產,　　　 現金及約當現金,　　　　 現金及約當現金總額,　　　 透過損益按公允價值衡量之金融資產－流動,　　　　 透過損益按公允價值衡量之金融資產－流動合計,　　　 應收票據淨額,　　　　 應收票據淨額,　　　 應收帳款淨額,　　　　 應收帳款淨額,　　　 其他應收款,　　　　 其他應收款淨額,　　　 當期所得稅資產,　　　　 本期所得稅資產合計,　　　 存貨,　　　　 存貨－製造業,　　　　　 存貨－製造業淨額,　　　　 存貨合計,　　　 預付款項,　　　　 預付款項合計,　　　 其他流動資產,　　　　 其他流動資產合計,　　　 流動資產合計,　　 非流動資產,　　　 以成本衡量之金融資產－非流動,　　　　 以成本衡量之金融資產－非流動淨額,　　　 不動產、廠房及設備,　　　　 不動產、廠房及設備合計,　　　 投資性不動產淨額,　　　　 投資性不動產淨額,　　　 無形資產,　　　　 無形資產合計,　　　 遞延所得稅資產,　　　 其他非流動資產,　　　　 其他非流動資產合計,　　　 非流動資產合計,　　 資產總計,　 負債及權益,　　 負債,　　　 流動負債,　　　　 短期借款,　　　　　 短期借款合計,　　　　 透過損益按公允價值衡量之金融負債－流動,　　　　　 透過損益按公允價值衡量之金融負債－流動合計,　　　　 應付票據,　　　　　 應付票據合計,　　　　 應付帳款,　　　　　 應付帳款合計,　　　　 其他應付款,　　　　　 其他應付款合計,　　　　 本期所得稅負債,　　　　 其他流動負債,　　　　　 一年或一營業週期內到期長期負債,　　　　　　 一年或一營業週期內到期長期負債合計,　　　　　 其他流動負債－其他,　　　　　 其他流動負債合計,　　　　 流動負債合計,　　　 非流動負債,　　　　 長期借款,　　　　　 長期借款合計,　　　　 遞延所得稅負債,　　　　　 遞延所得稅負債合計,　　　　 其他非流動負債,　　　　　 淨確定福利負債-非流動,　　　　　 存入保證金,　　　　　 其他非流動負債合計,　　　　 非流動負債合計,　　　 負債總計,　　 權益,　　　 歸屬於母公司業主之權益,　　　　 股本,　　　　　 普通股股本,　　　　　 股本合計,　　　　 資本公積,　　　　　 資本公積合計,　　　　 保留盈餘,　　　　　 法定盈餘公積,　　　　　 未分配盈餘（或待彌補虧損）,　　　　　　 未分配盈餘（或待彌補虧損）合計,　　　　　 保留盈餘合計,　　　　 其他權益,　　　　　 國外營運機構財務報表換算之兌換差額,　　　　　　 國外營運機構財務報表換算之兌換差額合計,　　　　　 其他權益合計,　　　　 歸屬於母公司業主之權益合計,　　　 非控制權益,　　　 權益總額,　　 負債及權益總計,　　 待註銷股本股數,　　 預收股款（權益項下）之約當發行股數,　　 母公司暨子公司所持有之母公司庫藏股股數（單位：股）,　　　　　 待分配股票股利,　　　　 現金及約當現金合計,　　　 應收帳款－關係人淨額,　　　　 應收帳款－關係人淨額,　　　 其他應收款－關係人,　　　　 其他應收款－關係人淨額,　　　　 當期所得稅資產合計,　　 資產總額,　 負債,　　 流動負債,　　　 短期借款,　　　　 短期借款合計,　　　 應付票據,　　　　 應付票據合計,　　　 應付帳款,　　　　 應付帳款合計,　　　 應付帳款－關係人,　　　　 應付帳款－關係人合計,　　　 其他應付款,　　　　 其他應付款合計,　　　 其他應付款項－關係人,　　　 當期所得稅負債,　　　 負債準備-流動,　　　　 負債準備－流動合計,　　　 其他流動負債,　　　　 一年或一營業週期內到期長期負債,　　　　　 一年或一營業週期內到期長期負債合計,　　　　 特別股負債－流動,　　　　 其他流動負債－其他,　　　　 其他流動負債合計,　　　 流動負債合計,　　 非流動負債,　　　 長期借款,　　　　 長期借款合計,　　　 遞延所得稅負債,　　　　 遞延所得稅負債合計,　　　 其他非流動負債,　　　　 應計退休金負債（應付退休金費用）,　　　　 存入保證金,　　　　 其他非流動負債合計,　　　 非流動負債合計,　　 負債總額,　 權益,　　 歸屬於母公司業主之權益,　　　 股本,　　　　 普通股股本,　　　　 股本合計,　　　 資本公積,　　　　 資本公積合計,　　　 保留盈餘,　　　　 未分配盈餘（或待彌補虧損）,　　　　　 未分配盈餘（或待彌補虧損）合計,　　　　 保留盈餘合計,　　　 其他權益,　　　　 國外營運機構財務報表換算之兌換差額,　　　　　 國外營運機構財務報表換算之兌換差額合計,　　　　 其他權益合計,　　　 歸屬於母公司業主之權益合計,　　 非控制權益,　　 權益總額,　　　 透過損益按公允價值衡量之金融負債－流動,　　　　 透過損益按公允價值衡量之金融負債－流動合計
8464,2015年09月30日,,,,              3246261,,                  6867,,                 23307,,              1941296,,                103469,,                 29799,,,              2759226,              2759226,,                331027,,                 69321,              8510573,,,                              0,,              4187429,,                 32324,,                 32611,                223860,,              1320813,              5797037,             14307610,,,,,                 44723,,                              0,,                  3016,,                805359,,              1365241,                306554,,,                              0,                395722,                395722,              2920615,,,              4654717,,              1222800,,                 41541,                  1309,                 42850,              5920367,              8840982,,,,              2604622,              2604622,,                  1384,,                 36972,,              1873132,              1910104,,,                859342,                859342,              5375452,                 91176,              5466628,             14307610,              0,              0,              0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8464,2015年06月30日,,,,              2726028,,                  8024,,                 13524,,              1570355,,                109481,,                 10257,,,              2579324,              2579324,,                268384,,                 46422,              7331799,,,                              0,,              4014220,,                 32405,,                 33591,                210192,,              1278453,              5568861,             12900660,,,,,                167778,,                              0,,                  2716,,                671671,,              1154154,                284494,,,                257985,                364313,                622298,              2903111,,,              4484021,,              1134420,,                 40612,                    614,                 41226,              5659667,              8562778,,,,              2271875,              2604622,,                  1384,,                 36972,,              1136338,              1173310,,,                477403,                477403,              4256719,                 81163,              4337882,             12900660,              0,              0,              0,                332747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8464,2014年12月31日,,,,              2539212,,                  7875,,                 16802,,              1526912,,                391517,,                 14347,,,              2682247,              2682247,,                273576,,                 97919,              7550407,,,                              0,,              4011891,,                 32569,,                 39991,                190440,,              1241249,              5516140,             13066547,,,,,                860834,,                              0,,                  3144,,                817537,,              1105387,                289897,,,                524652,                302573,                827225,              3904024,,,              4640955,,              1123303,,                 38722,                    854,                 39576,              5803834,              9707858,,,,              2271875,              2271875,,                  1384,,                              0,,                369719,                369719,,,                639554,                639554,              3282532,                 76157,              3358689,             13066547,              0,              0,              0,                              0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8464,2014年09月30日,,,,              1263839,,                  7297,,                 19017,,              1294751,,                 94820,,                    891,,,              2668616,              2668616,,                310485,,                286379,              5946095,,,                              0,,              3892506,,                 32650,,                 41666,                162449,,              1254430,              5383701,             11329796,,,,,                              0,,                  2720,,                  3016,,                748191,,              1010409,                204437,,,                457985,                326938,                784923,              2753696,,,              4933795,,              1046282,,                 31386,                    847,                 32233,              6012310,              8766006,,,,              2571875,              2571875,,                 51324,,                              0,,               -502529,               -502529,,,                374225,                374225,              2494895,                 68895,              2563790,             11329796,              0,              0,              0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8464,2014年06月30日,,,,              1182717,,                  6793,,                 16615,,              1344228,,                591940,,                 21960,,,              2445387,              2445387,,                310845,,                119757,              6040242,,,                              0,,              3754140,,                 32733,,                 44008,                134565,,              1300934,              5266380,             11306622,,,,,                              0,,                  5833,,                  2729,,                750983,,                952800,                476194,,,              1517985,                294388,              1812373,              4000912,,,              4402576,,                985090,,                 31266,                    841,                 32107,              5419773,              9420685,,,,              2571875,              2571875,,                 51324,,                              0,,             -1011660,             -1011660,,,                204533,                204533,              1816072,                 69865,              1885937,             11306622,              0,              0,              0,                              0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8464,2013年12月31日,,,,,,                 38184,,                 16668,,              1337907,,                655116,,,,,              2359261,              2359261,,                251004,,                103169,              6609281,,,                              0,,              3513889,,                 32905,,                 49117,                128179,,              1469806,              5193896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,              0,              0,              0,,              1813855,,                     42,,                     94,                 33981,             11803177,,,,              1191372,,                  3130,,                799657,,                     34,,                965374,              2805481,                857271,,                 15963,,,              1087985,                              0,                228363,              1316348,              7954630,,,              1811982,,                971930,,                 29625,                    894,                 30519,              2814431,             10769061,,,,              2500000,              2500000,,                211280,,,             -2091864,             -2091864,,,                353163,                353163,                972579,                 61537,              1034116,,                              0
8464,2013年06月30日,,,,,,                 40526,,                 24540,,              1556462,,                100103,,,,,,              2043508,,                289578,,                 72710,              5713183,,,,,              3139688,,                 33087,,                 54456,                120503,,              1116963,              4464697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,              0,              0,              0,,              1584534,,                              0,,                              0,                  1222,             10177880,,,,                330495,,                  2031,,                820582,,                     70,,                766364,                619013,                822519,,                 18970,,,              1087985,              2167200,                236345,              3491530,              6871651,,,              2151691,,                922700,,                 25968,                    892,                 26860,              3101251,              9972902,,,,              6302940,              6302940,,                210410,,,             -6676906,             -6676906,,,                311047,                311047,                147491,                 57487,                204978,,                     77
8464,2013年01月01日,,,,,,                 16879,,                 24237,,              1101969,,                 68285,,,,,              1858555,              1858555,,                242876,,                 59127,              5316732,,,                              0,,              3076023,,                 70198,,                 54811,                105358,,              1091995,              4398385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,              0,              0,              0,,              1930868,,                    138,,                              0,                 13798,              9715117,,,,                352545,,                  3032,,                622965,,                     52,,                664203,                970570,                854728,,                  9434,,,              1122197,              2167200,                181661,              3471058,              6948587,,,              2776929,,                830013,,                 25361,                  1097,                 26458,              3633400,             10581987,,,,              6302940,              6302940,,                210410,,,             -7419447,             -7419447,,,                              0,                              0,               -906097,                 39227,               -866870,,                              0
