證券代號,年季,　 資產,　　 流動資產,　　　 現金及約當現金,　　　　 現金及約當現金總額,　　　 應收帳款淨額,　　　　 應收帳款淨額,　　　 其他應收款,　　　　 其他應收款淨額,　　　 存貨,　　　　 存貨合計,　　　 預付款項,　　　　 預付款項合計,　　　 其他流動資產,　　　　 其他金融資產－流動,　　　　 其他流動資產合計,　　　 流動資產合計,　　 非流動資產,　　　 不動產、廠房及設備,　　　　 不動產、廠房及設備合計,　　　 無形資產,　　　　 無形資產合計,　　　 遞延所得稅資產,　　　 其他非流動資產,　　　　 其他非流動資產－其他,　　　　　 其他非流動資產－其他合計,　　　　 其他非流動資產合計,　　　 非流動資產合計,　　 資產總計,　 負債及權益,　　 負債,　　　 流動負債,　　　　 短期借款,　　　　　 短期借款合計,　　　　 透過損益按公允價值衡量之金融負債－流動,　　　　　 透過損益按公允價值衡量之金融負債－流動合計,　　　　 應付帳款,　　　　　 應付帳款合計,　　　　 其他應付款,　　　　　 其他應付款合計,　　　　 其他應付款項－關係人,　　　　 本期所得稅負債,　　　　 其他流動負債,　　　　　 預收款項,　　　　　　 預收款項合計,　　　　　 一年或一營業週期內到期長期負債,　　　　　　 一年或一營業週期內到期長期負債合計,　　　　　 應付租賃款－流動,　　　　　 其他流動負債－其他,　　　　　 其他流動負債合計,　　　　 流動負債合計,　　　 非流動負債,　　　　 長期借款,　　　　　 長期借款合計,　　　　 遞延所得稅負債,　　　　　 遞延所得稅負債合計,　　　　 其他非流動負債,　　　　　 長期應付票據及款項,　　　　　　 長期應付票據及款項合計,　　　　　 其他非流動負債－其他,　　　　　 其他非流動負債合計,　　　　 非流動負債合計,　　　 負債總計,　　 權益,　　　 歸屬於母公司業主之權益,　　　　 股本,　　　　　 普通股股本,　　　　　 股本合計,　　　　 資本公積,　　　　　 資本公積－發行溢價,　　　　　　 資本公積－發行溢價合計,　　　　　 資本公積－員工認股權,　　　　　 資本公積合計,　　　　 保留盈餘,　　　　　 未分配盈餘（或待彌補虧損）,　　　　　　 未分配盈餘（或待彌補虧損）合計,　　　　　 保留盈餘合計,　　　　 其他權益,　　　　　 國外營運機構財務報表換算之兌換差額,　　　　　　 國外營運機構財務報表換算之兌換差額合計,　　　　　 其他權益合計,　　　　 歸屬於母公司業主之權益合計,　　　 非控制權益,　　　 權益總額,　　 負債及權益總計,　　 待註銷股本股數,　　 預收股款（權益項下）之約當發行股數,　　 母公司暨子公司所持有之母公司庫藏股股數（單位：股）,　　　 其他應收款－關係人,　　　　 其他應收款－關係人淨額,　　　 採用權益法之投資,　　　　 採用權益法之投資淨額,　　　　 應付帳款－關係人,　　　　　 應付帳款－關係人合計,　　　　 現金及約當現金合計,　　 資產總額,　 負債,　　 流動負債,　　　 短期借款,　　　　 短期借款合計,　　　 透過損益按公允價值衡量之金融負債－流動,　　　　 透過損益按公允價值衡量之金融負債－流動合計,　　　 應付帳款,　　　　 應付帳款合計,　　　 應付帳款－關係人,　　　　 應付帳款－關係人合計,　　　 其他應付款,　　　　 其他應付款合計,　　　 其他應付款項－關係人,　　　 當期所得稅負債,　　　 其他流動負債,　　　　 預收款項,　　　　　 預收款項合計,　　　　 一年或一營業週期內到期長期負債,　　　　　 一年或一營業週期內到期長期負債合計,　　　　 應付租賃款－流動,　　　　 其他流動負債－其他,　　　　 其他流動負債合計,　　　 流動負債合計,　　 非流動負債,　　　 長期借款,　　　　 長期借款合計,　　　 遞延所得稅負債,　　　　 遞延所得稅負債合計,　　　 其他非流動負債,　　　　 長期應付票據及款項,　　　　　 長期應付票據及款項合計,　　　　 其他非流動負債－其他,　　　　 其他非流動負債合計,　　　 非流動負債合計,　　 負債總額,　 權益,　　 歸屬於母公司業主之權益,　　　 股本,　　　　 普通股股本,　　　　 股本合計,　　　 資本公積,　　　　 資本公積－發行溢價,　　　　　 資本公積－發行溢價合計,　　　　 資本公積－員工認股權,　　　　 資本公積合計,　　　 保留盈餘,　　　　 未分配盈餘（或待彌補虧損）,　　　　　 未分配盈餘（或待彌補虧損）合計,　　　　 保留盈餘合計,　　　 其他權益,　　　　 國外營運機構財務報表換算之兌換差額,　　　　　 國外營運機構財務報表換算之兌換差額合計,　　　　 其他權益合計,　　　 歸屬於母公司業主之權益合計,　　 非控制權益,　　 權益總額,　　　 待出售非流動資產（淨額）,　　　　 待出售非流動資產,　　　　 待出售非流動資產（淨額）
2236,2015年09月30日,,,,                291258,,                550431,,                 25390,,                305230,,                 47369,,                170915,                170915,              1390593,,,                390174,,                  5294,                 23522,,,                 71727,                 71727,                490717,              1881310,,,,,                122491,,                              0,,                207291,,                107452,                 11394,                 14616,,,                  4285,,                  9701,                  7783,                 63368,                 85137,                548381,,,                  2656,,                 11166,,,                 10171,                  3035,                 13206,                 27028,                575409,,,,                338670,                338670,,,                337554,                 16113,                353667,,,                326382,                326382,,,                 89360,                 89360,              1108079,                197822,              1305901,              1881310,              0,              0,              0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2236,2015年06月30日,,,,                299645,,                521250,,                 15072,,                300733,,                 46664,,                162307,                162307,              1345671,,,                379434,,                  5111,                 20751,,,                 74709,                 74709,                480005,              1825676,,,,,                165281,,                              0,,                196249,,                 94448,                 11121,                 10295,,,                  3910,,                  9990,                 10018,                 60780,                 84698,                562092,,,                  5232,,                  9336,,,                 12236,                  2839,                 15075,                 29643,                591735,,,,                338670,                338670,,,                337554,                 13618,                351172,,,                299168,                299168,,,                 47017,                 47017,              1036027,                197914,              1233941,              1825676,              0,              0,              0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2236,2015年03月31日,,,,                216987,,                529948,,                 18681,,                324142,,                 51391,,                161277,                161277,              1302426,,,                399406,,                  5119,                 18289,,,                 69573,                 69573,                492387,              1794813,,,,,                204882,,                              0,,                255896,,                 50157,                 12193,                 12284,,,                  3242,,                 10334,                  9225,                 57360,                 80161,                615573,,,                  8113,,                  9871,,,                 10253,                  2873,                 13126,                 31110,                646683,,,,                300670,                300670,,,                237854,                 11219,                249073,,,                342733,                342733,,,                 54298,                 54298,                946774,                201356,              1148130,              1794813,              0,              0,              0,,                              0,,                              0,,                              0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2236,2014年12月31日,,,,                160327,,                659189,,                 22305,,                326723,,                 55132,,                182702,                182702,              1406378,,,                402014,,                  5333,                 17380,,,                 87773,                 87773,                512500,              1918878,,,,,                229076,,                    171,,                304231,,                 61029,                 12691,                 11116,,,                 15097,,                  9090,                  8857,                 58142,                 91186,                709500,,,                  7655,,                 13263,,,                  8345,                  2945,                 11290,                 32208,                741708,,,,                300670,                300670,,,                237854,                  8630,                246484,,,                334235,                334235,,,                 94070,                 94070,                975459,                201711,              1177170,              1918878,              0,              0,              0,,                              0,,                              0,,                              0,                160327,              1918878,,,,                229076,,                    171,,                304231,,                              0,,                 61029,                 12691,                 11116,,,                 15097,,                  9090,                  8857,                 58142,                 91186,                709500,,,                  7655,,                 13263,,,                  8345,                  2945,                 11290,                 32208,                741708,,,,                300670,                300670,,,                237854,                  8630,                246484,,,                334235,                334235,,,                 94070,                 94070,                975459,                201711,              1177170,,,
2236,2014年09月30日,,,,                282240,,                562603,,                 17837,,                295686,,                 47588,,                119113,                119113,              1325067,,,                352132,,                  5207,                 16833,,,                 68225,                 68225,                442397,              1767464,,,,,                210405,,                    295,,                226451,,                106469,                 14169,                  8135,,,                  6968,,                  7673,                  7491,                 53349,                 75481,                641405,,,                  7902,,                  9831,,,                  5122,                  2030,                  7152,                 24885,                666290,,,,                300670,                300670,,,                237854,                  6041,                243895,,,                317304,                317304,,,                 52385,                 52385,                914254,                186920,              1101174,              1767464,              0,              0,              0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2236,2014年06月30日,,,,                238104,,                590571,,                 12397,,                350035,,                 49848,,                132781,                132781,              1373736,,,                338472,,                  5170,                 17605,,,                 69255,                 69255,                430502,              1804238,,,,,                220030,,                  1480,,                289315,,                103064,                 23253,                 10255,,,                 41717,,                  8407,                  8817,                 50663,                109604,                757001,,,                 13524,,                 24304,,,                  6439,                  2021,                  8460,                 46288,                803289,,,,                300670,                300670,,,                237854,                  3452,                241306,,,                257351,                257351,,,                 37478,                 37478,                836805,                164144,              1000949,              1804238,              0,              0,              0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2236,2014年03月31日,,,,                211910,,                539169,,                 17597,,                291779,,                 35113,,                108253,                108253,              1209021,,,                280742,,                  3135,                 17551,,,                 74650,                 74650,                381765,              1590786,,,,,                172151,,                  3365,,                210869,,                 60019,                 16698,                 10692,,,                 21527,,                  8934,                 10848,                 47695,                 89004,                563323,,,                 13415,,                 22125,,,                  8622,                  2019,                 10641,                 46181,                609504,,,,                285670,                285670,,,                192731,                    863,                193594,,,                283823,                283823,,,                 47526,                 47526,                810613,                170669,                981282,              1590786,              0,              0,              0,,                  5200,,                  5687,,                    525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2236,2013年12月31日,,,,,,                472028,,                  3464,,                277982,,                 33171,,                108343,                108343,              1126323,,,                287774,,                  3104,                 16347,,,                 71364,                 71364,                382866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,              0,              0,              0,,                  5243,,                  4277,,,                226092,              1509189,,,,                138425,,                  1842,,                206152,,                  1998,,                 39838,                  9932,                 19532,,,                 30743,,                  8272,                 11417,                 41908,                 92340,                510059,,,                 13323,,                 19591,,,                 10207,                  2005,                 12212,                 45126,                555185,,,,                285670,                285670,,,                192731,                              0,                192731,,,                262596,                262596,,,                 47411,                 47411,                788408,                165596,                954004,,,
2236,2012年12月31日,,,,                150317,,                272357,,                 11329,,                231789,,                 38147,,                 81858,                 81858,                867823,,,                234631,,                  3108,                 16833,,,                 63847,                 63847,                325577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,              0,              0,,                    269,,                  7158,,,,              1193400,,,,                181496,,                              0,,                142353,,                    663,,                 48788,                 19180,                              0,,,                  8853,,                 33327,                 23732,                 27035,                 92947,                485427,,,                 21727,,                 15882,,,                 21794,                  3036,                 24830,                 62439,                547866,,,,                285670,                285670,,,                192731,                              0,                192731,,,                 21589,                 21589,,,                 15644,                 15644,                515634,                129900,                645534,,                 81757,                 81757
