證券代號,年季,　 資產,　　 流動資產,　　　 現金及約當現金,　　　　 現金及約當現金總額,　　　 透過損益按公允價值衡量之金融資產－流動,　　　　 透過損益按公允價值衡量之金融資產－流動合計,　　　 無活絡市場之債券投資－流動,　　　　 無活絡市場之債券債務工具投資-流動淨額,　　　 應收票據淨額,　　　　 應收票據淨額,　　　 應收帳款淨額,　　　　 應收帳款淨額,　　　 其他應收款,　　　　 其他應收款淨額,　　　 存貨,　　　　 存貨合計,　　　 預付款項,　　　　 預付款項合計,　　　 其他流動資產,　　　　 其他流動資產合計,　　　 流動資產合計,　　 非流動資產,　　　 備供出售金融資產－非流動,　　　　 備供出售金融資產－非流動淨額,　　　 採用權益法之投資,　　　　 採用權益法之投資淨額,　　　 不動產、廠房及設備,　　　　 不動產、廠房及設備合計,　　　 無形資產,　　　　 無形資產合計,　　　 遞延所得稅資產,　　　 其他非流動資產,　　　　 其他非流動資產合計,　　　 非流動資產合計,　　 資產總計,　 負債及權益,　　 負債,　　　 流動負債,　　　　 短期借款,　　　　　 短期借款合計,　　　　 透過損益按公允價值衡量之金融負債－流動,　　　　　 透過損益按公允價值衡量之金融負債－流動合計,　　　　 應付票據,　　　　　 應付票據合計,　　　　 應付帳款,　　　　　 應付帳款合計,　　　　 應付帳款－關係人,　　　　　 應付帳款－關係人合計,　　　　 其他應付款項－關係人,　　　　 本期所得稅負債,　　　　 負債準備-流動,　　　　　 負債準備－流動合計,　　　　 其他流動負債,　　　　　 一年或一營業週期內到期長期負債,　　　　　　 一年或一營業週期內到期長期負債合計,　　　　　 其他流動負債合計,　　　　 流動負債合計,　　　 非流動負債,　　　　 長期借款,　　　　　 長期借款合計,　　　　 遞延所得稅負債,　　　　　 遞延所得稅負債合計,　　　　 其他非流動負債,　　　　　 長期遞延收入,　　　　　 其他非流動負債合計,　　　　 非流動負債合計,　　　 負債總計,　　 權益,　　　 歸屬於母公司業主之權益,　　　　 股本,　　　　　 普通股股本,　　　　　 股本合計,　　　　 資本公積,　　　　　 資本公積合計,　　　　 保留盈餘,　　　　　 法定盈餘公積,　　　　　 未分配盈餘（或待彌補虧損）,　　　　　　 未分配盈餘（或待彌補虧損）合計,　　　　　 保留盈餘合計,　　　　 其他權益,　　　　　 國外營運機構財務報表換算之兌換差額,　　　　　　 國外營運機構財務報表換算之兌換差額合計,　　　　　 備供出售金融資產未實現損益,　　　　　　 備供出售金融資產未實現損益合計,　　　　　 其他權益合計,　　　　 歸屬於母公司業主之權益合計,　　　 非控制權益,　　　 權益總額,　　 負債及權益總計,　　 預收股款（權益項下）之約當發行股數,　　 母公司暨子公司所持有之母公司庫藏股股數（單位：股）,　　　　 存貨－製造業,　　　　　 存貨－製造業淨額,　　　　 其他無形資產,　　　　　 其他無形資產,　　　　　 其他無形資產淨額,　　　　 其他應付款,　　　　　 其他應付款合計,　　　　　 特別股股本,　　　　　 債券換股權利證書,　　　　　 預收股本,　　　　　 待分配股票股利,　　　 共同控制下前手權益,　　　　 商標權淨額,　　　　　 商標權淨額,　　　　 專利權淨額,　　　　　 專利權淨額,　　　　 特許權淨額,　　　　　 特許權淨額,　　　　 著作權淨額,　　　　　 著作權淨額,　　　　 電腦軟體淨額,　　　　　 電腦軟體淨額,　　　　 商譽,　　　　 專門技術淨額,　　　　　 專門技術淨額,　　　　 發展中無形資產淨額,　　　　　 發展中無形資產淨額,　　　　 庫藏股票,　　　　 現金及約當現金合計,　　 資產總額,　 負債,　　 流動負債,　　　 短期借款,　　　　 短期借款合計,　　　 應付票據,　　　　 應付票據合計,　　　 應付帳款,　　　　 應付帳款合計,　　　 應付帳款－關係人,　　　　 應付帳款－關係人合計,　　　 其他應付款,　　　　 其他應付款合計,　　　 其他應付款項－關係人,　　　 當期所得稅負債,　　　 其他流動負債,　　　　 其他金融負債－流動,　　　　 其他流動負債合計,　　　 流動負債合計,　　 非流動負債,　　　 長期借款,　　　　 長期借款合計,　　　 遞延所得稅負債,　　　　 遞延所得稅負債合計,　　　 其他非流動負債,　　　　 長期遞延收入,　　　　 其他非流動負債合計,　　　 非流動負債合計,　　 負債總額,　 權益,　　 歸屬於母公司業主之權益,　　　 股本,　　　　 普通股股本,　　　　 股本合計,　　　 資本公積,　　　　 資本公積合計,　　　 保留盈餘,　　　　 未分配盈餘（或待彌補虧損）,　　　　　 未分配盈餘（或待彌補虧損）合計,　　　　 保留盈餘合計,　　　 其他權益,　　　　 國外營運機構財務報表換算之兌換差額,　　　　　 國外營運機構財務報表換算之兌換差額合計,　　　　 備供出售金融資產未實現損益,　　　　　 備供出售金融資產未實現損益合計,　　　　 其他權益合計,　　　 歸屬於母公司業主之權益合計,　　 權益總額,　　 待註銷股本股數,　　 共同控制下前手權益,　　 非控制權益
8467,2015年09月30日,,,,                488767,,                    148,,                145126,,                  1237,,                169761,,                145843,,                506861,,                 33787,,                  3860,              1495390,,,                 17783,,                 24300,,                825598,,                 20913,                 11594,,                108732,              1008920,              2504310,,,,,                488165,,                              0,,                  1816,,                113141,,                 14550,                268053,                 16397,,                157993,,,                 22563,                 22563,              1082678,,,                106010,,                  2835,,                  6028,                  6028,                114873,              1197551,,,,                462000,                462000,,                429162,,                 28055,,                300504,                328559,,,                 80462,,                  6576,                 87038,              1306759,                              0,              1306759,              2504310,              0,              0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8467,2015年06月30日,,,,                358978,,                  3865,,                144547,,                    736,,                319762,,                141877,,                529264,,                 52652,,                  3862,              1555543,,,                 22370,,                 16313,,                756984,,                 19891,                 11661,,                 78287,                905506,              2461049,,,,,                553127,,                              0,,                  3052,,                128166,,                 15426,                 73702,                 20053,,,,,,                 19250,              1143446,,,                 79229,,                  6570,,                  5879,                  5879,                 91678,              1235124,,,,                462000,                462000,,                429162,,,,,                270627,,,,,,                 64136,              1225925,                              0,              1225925,              2461049,              0,              0,,                529264,,                 19891,                 19891,,                330670,                              0,                              0,                              0,                              0,                              0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8467,2015年03月31日,,,,                481532,,                  3121,,,,                    456,,                239966,,                125184,,                567189,,                 53714,,                  5154,              1476316,,,                 24493,,                 15878,,                738073,,                 28010,                 12137,,                 71857,                890448,              2366764,,,,,                450883,,,,                  3427,,                134671,,                 17252,                 90243,                 31295,,,,,,                 23690,              1069285,,,                113044,,                  5787,,                  6168,                  6168,                124999,              1194284,,,,                462000,                462000,,                429162,,                 28055,,                176680,                204735,,,                 62323,,                 14260,                 76583,              1172480,                              0,              1172480,              2366764,              0,              0,,                567189,,                 28010,                 28010,,                317824,                              0,                              0,                              0,                              0,                              0,,                              0,,                              0,,                              0,,                              0,,                              0,                              0,,                              0,,                              0,                              0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8467,2014年12月31日,,,,                299009,,                  1260,,                123700,,                    526,,                329195,,                128948,,                494394,,                 60828,,                  5150,              1443010,,,                 22824,,                 15796,,                740867,,                 22929,                 11490,,                 68427,                882333,              2325343,,,,,                352410,,                              0,,                  5820,,                132684,,                 17095,                283465,                 36105,,                 74509,,,                 32708,                 32708,                934796,,,                123700,,                  3512,,                  6459,                  6459,                133671,              1068467,,,,                462000,                462000,,                429162,,                              0,,                280545,                280545,,,                 72817,,                 12352,                 85169,              1256876,                              0,              1256876,              2325343,              0,              0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8467,2014年09月30日,,,,                389039,,                              0,,                118700,,                    476,,                307619,,                131678,,                498462,,                 55895,,                  4845,              1506714,,,                 19564,,                 16157,,                698441,,                 20476,                 11587,,                 51389,                817614,              2324328,,,,,                474913,,                    862,,                  3775,,                117178,,                 19829,                256705,                 24141,,                 81247,,,                 23379,                 23379,              1002029,,,                141624,,                  2781,,                  6369,                  6369,                150774,              1152803,,,,                330000,                330000,,                561162,,                              0,,                222829,                222829,,,                 47413,,                  9997,                 57410,              1171401,                    124,              1171525,              2324328,              0,              0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8467,2014年06月30日,,,,                360866,,                              0,,                116668,,                    682,,                272622,,                120643,,                509788,,                 50866,,                  3907,              1436042,,,                 20522,,                  7833,,                665434,,                 20639,                 11569,,                 51928,                777925,              2213967,,,,,                455936,,                  1809,,                  7178,,                145750,,                 18838,                 86055,                 29055,,,,,,                 17637,              1007179,,,                147103,,                  3161,,                  6475,                  6475,                156739,              1163918,,,,                330000,                330000,,                561162,,,,,                134566,,,,,,                 23535,              1049263,                    786,              1050049,              2213967,              0,              0,,                509788,,                 20639,                 20639,,                244921,                              0,                              0,                              0,                              0,                              0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8467,2014年03月31日,,,,                495287,,                  1490,,,,                    764,,                200507,,                117321,,                501121,,                 52320,,                  4554,              1373364,,,                 15659,,                  6157,,                648442,,                 20069,                 12769,,                 39337,                742433,              2115797,,,,,                429322,,,,                  5079,,                140366,,                 17481,                 81642,                 29305,,,,,,                 21870,                975680,,,                174642,,                  2568,,                  6825,                  6825,                184035,              1159715,,,,                330000,                330000,,                561162,,                              0,,                 36149,                 36149,,,                 25859,,                  6082,                 31941,                959252,                 -3170,                956082,              2115797,              0,              0,,                501121,,                 20069,                 20069,,                250615,                              0,                              0,                              0,                              0,                              0,,                              0,,                              0,,                              0,,                              0,,                              0,                              0,,                              0,,                              0,                              0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8467,2013年12月31日,,,,,,                              0,,,,                              0,,                              0,,                              0,,                              0,,                              0,,                              0,                              0,,,                              0,,                              0,,                              0,,                              0,                              0,,                              0,                              0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,              0,              0,,,,                              0,                              0,,,,,,,,,,,,,,,,,,,,,,,,                              0,                              0,,,,                              0,,                              0,,                              0,,                              0,,                              0,                              0,                              0,,                              0,                              0,                              0,,,                              0,,                              0,,                              0,                              0,                              0,                              0,,,,                              0,                              0,,                              0,,,                              0,                              0,,,                              0,,                              0,                              0,                              0,                              0,              0,,
8467,2012年12月31日,,,,                248844,,                  1328,,,,                    723,,                205868,,                124941,,                302052,,                 27430,,                    242,                911428,,,                 12650,,                  1740,,                491757,,                 19847,                 25308,,                 31699,                583001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,              0,              0,,                302052,,,,,,,,,,,,,,,,,,,,,,,,,,,,              1494429,,,,                346981,,                  5710,,                 76743,,                 35163,,                244126,                 75754,                 24470,,,                 11893,                820840,,,                              0,,                    333,,,                  7569,                  7902,                828742,,,,                195081,                195081,,                              0,,,                466341,                466341,,,                  8735,,                  3621,                 12356,                673778,                665687,,                              0,                 -8091
