證券代號,年季,　 資產,　　 流動資產,　　　 現金及約當現金,　　　　 現金及約當現金總額,　　　 應收票據淨額,　　　　 應收票據淨額,　　　 應收帳款淨額,　　　　 應收帳款淨額,　　　 其他應收款,　　　　 其他應收款淨額,　　　 其他應收款－關係人,　　　　 其他應收款－關係人淨額,　　　 存貨,　　　　 存貨合計,　　　 預付款項,　　　　 預付款項合計,　　　 其他流動資產,　　　　 其他金融資產－流動,　　　　 其他流動資產－其他,　　　　 其他流動資產合計,　　　 流動資產合計,　　 非流動資產,　　　 採用權益法之投資,　　　　 採用權益法之投資淨額,　　　 不動產、廠房及設備,　　　　 不動產、廠房及設備合計,　　　 無形資產,　　　　 無形資產合計,　　　 遞延所得稅資產,　　　 其他非流動資產,　　　　 其他非流動資產合計,　　　 非流動資產合計,　　 資產總計,　 負債及權益,　　 負債,　　　 流動負債,　　　　 應付票據,　　　　　 應付票據合計,　　　　 應付帳款,　　　　　 應付帳款合計,　　　　 其他應付款,　　　　　 其他應付款合計,　　　　 本期所得稅負債,　　　　 其他流動負債,　　　　　 其他流動負債合計,　　　　 流動負債合計,　　　 非流動負債,　　　　 其他非流動負債,　　　　　 其他非流動負債合計,　　　　 非流動負債合計,　　　 負債總計,　　 權益,　　　 歸屬於母公司業主之權益,　　　　 股本,　　　　　 普通股股本,　　　　　 股本合計,　　　　 資本公積,　　　　　 資本公積－發行溢價,　　　　　　 資本公積－發行溢價合計,　　　　　 資本公積合計,　　　　 保留盈餘,　　　　　 法定盈餘公積,　　　　　 特別盈餘公積,　　　　　 未分配盈餘（或待彌補虧損）,　　　　　　 未分配盈餘（或待彌補虧損）合計,　　　　　 保留盈餘合計,　　　　 其他權益,　　　　　 國外營運機構財務報表換算之兌換差額,　　　　　　 國外營運機構財務報表換算之兌換差額合計,　　　　　 其他權益合計,　　　　 庫藏股票,　　　　 歸屬於母公司業主之權益合計,　　　 權益總額,　　 負債及權益總計,　　 待註銷股本股數,　　 預收股款（權益項下）之約當發行股數,　　 母公司暨子公司所持有之母公司庫藏股股數（單位：股）
4133,2015年09月30日,,,,                106085,,                  6626,,                 60709,,                    442,,                     10,,                597452,,                  3207,,                172486,                    328,                172814,                947345,,,                              0,,                173675,,                 31859,                 58093,,                 11351,                274978,              1222323,,,,,                    333,,                 11723,,                 36402,                 10352,,                  5932,                 64742,,,                    160,                    160,                 64902,,,,                580469,                580469,,,                502389,                502389,,                 58384,                    226,,                 14520,                 73130,,,                  1433,                  1433,                              0,              1157421,              1157421,              1222323,              0,              0,              0
4133,2015年06月30日,,,,                388771,,                  8851,,                 61518,,                    849,,                      5,,                604508,,                  5231,,,,                 10287,              1080020,,,                              0,,                 38884,,                 30607,                 55560,,                 75858,                200909,              1280929,,,,,                  1199,,                 16678,,                 94873,                 14634,,                  5741,                133125,,,                    193,                    193,                133318,,,,                595469,                595469,,,                515372,                515372,,                 58384,                    226,,                 26198,                 84808,,,                    371,                    371,                 48409,              1147611,              1147611,              1280929,              0,              0,      1500000
4133,2015年03月31日,,,,                498531,,                  9052,,                 55946,,                    771,,                     62,,                597873,,                  4234,,,,                  1289,              1167758,,,                              0,,                 40820,,                 31327,                 55241,,                  5380,                132768,              1300526,,,,,                    436,,                 15238,,                 32252,                 16604,,                  5331,                 69861,,,                    269,                    269,                 70130,,,,                595469,                595469,,,                515372,                515372,,                 51820,                    226,,                 66903,                118949,,,                    606,                    606,,              1230396,              1230396,              1300526,              0,              0,              0
4133,2014年12月31日,,,,                503007,,                  5507,,                 51482,,                    972,,                    646,,                611318,,                  3252,,                    522,                    794,                  1316,              1177500,,,                              0,,                 44043,,                 31051,                 49555,,                  5728,                130377,              1307877,,,,,                    191,,                 18916,,                 40332,                 10958,,                  7751,                 78148,,,                      5,                      5,                 78153,,,,                595469,                595469,,,                515372,                515372,,                 51820,                    226,,                 66312,                118358,,,                    525,                    525,                              0,              1229724,              1229724,              1307877,              0,              0,              0
4133,2014年09月30日,,,,                467982,,                  5020,,                 58598,,                  1091,,                  1041,,                598831,,                  4595,,                    520,                    157,                    677,              1137835,,,                              0,,                 46638,,                 31950,                 47475,,                  5581,                131644,              1269479,,,,,                    328,,                 12170,,                 37548,                  7501,,                  5294,                 62841,,,                              0,                              0,                 62841,,,,                595469,                595469,,,                515372,                515372,,                 51820,                    226,,                 43226,                 95272,,,                    525,                    525,                              0,              1206638,              1206638,              1269479,              0,              0,              0
4133,2014年06月30日,,,,                514450,,                  4727,,                 67050,,                    942,,                  1096,,                594549,,                  4013,,,,                    644,              1187471,,,                              0,,                 45025,,                 32310,                 45726,,                  7972,                131033,              1318504,,,,,                    227,,                 12358,,                100869,                  9153,,                  5652,                128259,,,                              0,                              0,                128259,,,,                595469,                595469,,,                515372,                515372,,                 51820,                    226,,                 26833,                 78879,,,                    525,                    525,                              0,              1190245,              1190245,              1318504,              0,              0,              0
4133,2014年03月31日,,,,                497583,,                  4608,,                 64064,,                    869,,                  1075,,                592399,,                  4522,,,,                  1007,              1166127,,,                              0,,                 47424,,                 34239,                 42773,,                  8066,                132502,              1298629,,,,,                    356,,                 12330,,                 32967,                  4033,,                  5450,                 55136,,,                              0,                              0,                 55136,,,,                595469,                595469,,,                515372,                515372,,                 44530,                    226,,                 87371,                132127,,,                    525,                    525,,              1243493,              1243493,              1298629,              0,              0,              0
