證券代號,年季,　 資產,　　 流動資產,　　　 現金及約當現金,　　　　 約當現金,　　　　 現金及約當現金總額,　　　 透過損益按公允價值衡量之金融資產－流動,　　　　 原始認列時指定為透過損益按公允價值衡量之金融資產－流動,　　　　 透過損益按公允價值衡量之金融資產－流動合計,　　　 透過其他綜合損益按公允價值衡量之金融資產－流動,　　　　 透過其他綜合損益按公允價值衡量之金融資產－流動合計,　　　 備供出售金融資產－流動,　　　　 備供出售金融資產－流動淨額,　　　 避險之衍生金融資產－流動,　　　 按攤銷後成本衡量之金融資產－流動,　　　　 按攤銷後成本衡量之金融資產－流動淨額,　　　 以成本衡量之金融資產－流動,　　　　 以成本衡量之金融資產－流動淨額,　　　 無活絡市場之債券投資－流動,　　　　 無活絡市場之債券投資－流動淨額,　　　 應收票據淨額,　　　　 應收票據,　　　　 應收票據淨額,　　　 應收票據－關係人淨額,　　　　 應收票據－關係人淨額,　　　 應收帳款淨額,　　　　 應收帳款,　　　　 應收帳款淨額,　　　 應收帳款－關係人淨額,　　　　 應收帳款－關係人淨額,　　　 應收建造合約款,　　　 應收建造合約款－關係人,　　　 其他應收款,　　　　 其他應收款淨額,　　　 其他應收款－關係人,　　　　 其他應收款－關係人淨額,　　　 當期所得稅資產,　　　　 當期所得稅資產合計,　　　 存貨,　　　　 存貨－買賣業,　　　　　 商品存貨,　　　　　 寄銷品,　　　　　 在途商品,　　　　　 備抵存貨跌價,　　　　　 存貨－買賣業淨額,　　　　 存貨合計,　　　 生物資產－流動,　　　　 生物資產－流動淨額,　　　 預付款項,　　　　 預付款項合計,　　　 待分配予業主之非流動資產（或處分群組）淨額,　　　　 待分配予業主之非流動資產（或處分群組）淨額,　　　 待出售非流動資產（淨額）,　　　　 待出售非流動資產（淨額）,　　　 其他流動資產,　　　　 其他流動資產－其他,　　　　 其他流動資產合計,　　　 流動資產合計,　　 非流動資產,　　　 透過損益按公允價值衡量之金融資產－非流動,　　　　 透過損益按公允價值衡量之金融資產－非流動合計,　　　 透過其他綜合損益按公允價值衡量之金融資產－非流動,　　　　 透過其他綜合損益按公允價值衡量之金融資產－非流動合計,　　　 備供出售金融資產－非流動,　　　　 備供出售金融資產－非流動淨額,　　　 持有至到期日金融資產－非流動,　　　　 持有至到期日金融資產－非流動淨額,　　　 避險之衍生金融資產－非流動,　　　 按攤銷後成本衡量之金融資產－非流動,　　　　 按攤銷後成本衡量之金融資產－非流動淨額,　　　 以成本衡量之金融資產－非流動,　　　　 以成本衡量之金融資產－非流動,　　　　 以成本衡量之金融資產－非流動淨額,　　　 無活絡市場之債券投資－非流動,　　　　 無活絡市場之債券投資－非流動淨額,　　　 採用權益法之投資,　　　　 採用權益法之投資淨額,　　　 不動產、廠房及設備,　　　　 不動產、廠房及設備合計,　　　 天然資源淨額,　　　　 天然資源淨額,　　　 投資性不動產淨額,　　　　 投資性不動產淨額,　　　 無形資產,　　　　 無形資產合計,　　　 生物資產－非流動,　　　　 生物資產－非流動合計,　　　 遞延所得稅資產,　　　 其他非流動資產,　　　　 預付設備款,　　　　 存出保證金,　　　　 預付退休金－非流動,　　　　 其他非流動資產合計,　　　 非流動資產合計,　　 資產總額,　 負債,　　 流動負債,　　　 短期借款,　　　　 短期借款合計,　　　 應付短期票券,　　　　 應付短期票券合計,　　　 透過損益按公允價值衡量之金融負債－流動,　　　　 透過損益按公允價值衡量之金融負債－流動合計,　　　 避險之衍生金融負債－流動,　　　 按攤銷後成本衡量之金融負債－流動,　　　 以成本衡量之金融負債－流動,　　　 應付票據,　　　　 應付票據合計,　　　 應付票據－關係人,　　　　 應付票據－關係人合計,　　　 應付帳款,　　　　 應付帳款合計,　　　 應付帳款－關係人,　　　　 應付帳款－關係人合計,　　　 應付建造合約款,　　　 應付建造合約款－關係人,　　　 其他應付款,　　　　 其他應付款合計,　　　 其他應付款項－關係人,　　　 當期所得稅負債,　　　 負債準備-流動,　　　　 負債準備－流動合計,　　　 與待出售非流動資產直接相關之負債,　　　 工程進度請款金額,　　　 其他流動負債,　　　　 一年或一營業週期內到期長期負債,　　　　　 一年或一營業週期內到期長期負債合計,　　　　 其他流動負債－其他,　　　　 其他流動負債合計,　　　 流動負債合計,　　 非流動負債,　　　 透過損益按公允價值衡量之金融負債－非流動,　　　　 透過損益按公允價值衡量之金融負債－非流動合計,　　　 避險之衍生金融負債－非流動,　　　 按攤銷後成本衡量之金融負債－非流動,　　　 以成本衡量之金融負債－非流動,　　　 應付公司債,　　　　 應付公司債合計,　　　 長期借款,　　　　 長期借款合計,　　　 負債準備-非流動,　　　　 負債準備－非流動合計,　　　 遞延所得稅負債,　　　　 遞延所得稅負債合計,　　　 其他非流動負債,　　　　 長期應付票據及款項,　　　　　 長期應付票據,　　　　　 長期應付票據及款項合計,　　　　 長期應付票據及款項－關係人,　　　　　 長期應付票據及款項－關係人合計,　　　　 長期遞延收入,　　　　 特別股負債－非流動,　　　　 應計退休金負債（應付退休金費用）,　　　　 存入保證金,　　　　 採用權益法之投資貸餘,　　　　 股東往來,　　　　 未實現售後租回利益,　　　　 其他非流動負債－其他,　　　　 內部往來,　　　　 其他非流動負債合計,　　　 非流動負債合計,　　 負債總額,　 權益,　　 歸屬於母公司業主之權益,　　　 股本,　　　　 普通股股本,　　　　 股本合計,　　　 資本公積,　　　　 資本公積合計,　　　 保留盈餘,　　　　 法定盈餘公積,　　　　 特別盈餘公積,　　　　 未分配盈餘（或待彌補虧損）,　　　　　 未分配盈餘（或待彌補虧損）合計,　　　　 保留盈餘合計,　　　 其他權益,　　　　 其他權益合計,　　　 庫藏股票,　　　 歸屬於母公司業主之權益合計,　　 共同控制下前手權益,　　 非控制權益,　　 權益總額,　　 預收股款（權益項下）之約當發行股數,　　 母公司暨子公司所持有之母公司庫藏股股數（單位：股）,　　　　 應收帳款－關係人,　　　　 其他金融資產－流動,　　　　 房屋及建築淨額,　　　　　 房屋及建築淨額,　　　　 船舶設備淨額,　　　　　 船舶設備淨額,　　　　 銀行借款,　　　　 其他金融負債－流動,　　　　 預收款項,　　　　　 預收款項合計,　　　　　 一年或一營業週期內到期長期借款,　　　　　 一年或一營業週期內到期長期應付票據及款項－非關係人,　　　　 特別股負債－流動,　　　　 暫收款,　　　　 代收款,　　　　 遞延兌換利益,　　　　 代理店往來（海陸運輸業適用）,　　　　 應付租賃款－流動,　　　　 銀行長期借款,　　　　　 累積盈虧,　　　　 國外營運機構財務報表換算之兌換差額,　　　　　 國外營運機構財務報表換算之兌換差額 －母公司,　　　　　 國外營運機構財務報表換算之兌換差額－採用權益法之子公司,　　　　　 國外營運機構財務報表換算之兌換差額－採用權益法之關聯企業及合資,　　　　　 國外營運機構財務報表換算之兌換差額合計
6172,2013年12月31日,,,,                 24215,                 24215,,                              0,                              0,,                              0,,                              0,                              0,,                              0,,                              0,,                              0,,                              0,                              0,,                              0,,                 21883,                 21883,,                              0,                              0,                              0,,                  3509,,                              0,,                     22,,,                  1041,                              0,                              0,                              0,                  1041,                  1041,,                              0,,                  5237,,                              0,,                              0,,                      9,                      9,                 55916,,,                              0,,                              0,,                              0,,                              0,                              0,,                              0,,                              0,                              0,,                              0,,                              0,,                 32412,,                              0,,                171910,,                  1160,,                              0,                 29010,,                              0,                  2999,                              0,                  2999,                237491,                293407,,,,                 42000,,                              0,,                              0,                              0,                              0,                              0,,                              0,,                              0,,                 11113,,                              0,                              0,                              0,,                  3642,                              0,                              0,,                              0,                              0,                              0,,,                 56071,                    672,                 56743,                113498,,,                              0,                              0,                              0,                              0,,                              0,,                122500,,                              0,,                              0,,,                              0,                              0,,                              0,                              0,                              0,                              0,                  2191,                              0,                              0,                              0,                              0,                              0,                  2191,                124691,                238189,,,,                466333,                466333,,                              0,,                              0,                              0,,               -411115,               -411115,,                              0,                              0,                 55218,                              0,                              0,                 55218,              0,              0,,,,,,,,,,,,,,,,,,,,,,,,,
6172,2013年09月30日,,,,                 15464,                 15464,,                              0,                              0,,                              0,,                              0,                              0,,                              0,,                              0,,                              0,,                              0,                              0,,                              0,,                 22049,                 22049,,                              0,                              0,                              0,,                  3824,,                              0,,                     21,,,                    991,                              0,                              0,                              0,                    991,                    991,,                              0,,                  5593,,                              0,,                              0,,                      8,                      8,                 47950,,,                              0,,                              0,,                              0,,                              0,                              0,,                              0,,                              0,                              0,,                              0,,                              0,,                206193,,                              0,,                  1346,,                              0,,                              0,                 29566,,                              0,                  2999,                              0,                  2999,                240104,                288054,,,,                 30000,,                              0,,                              0,                              0,                              0,                              0,,                              0,,                              0,,                  7595,,                              0,                              0,                              0,,                  5398,                              0,                              0,,                              0,                              0,                              0,,,                 55893,                    525,                 56418,                 99411,,,                              0,                              0,                              0,                              0,,                              0,,                131250,,                              0,,                              0,,,                              0,                              0,,                              0,                              0,                              0,                              0,                  2041,                              0,                              0,                              0,                              0,                              0,                  2041,                133291,                232702,,,,                466333,                466333,,                              0,,                              0,                              0,,               -410981,               -410981,,                              0,                              0,                 55352,                              0,                              0,                 55352,              0,              0,,,,,,,,,,,,,,,,,,,,,,,,,
6172,2013年06月30日,,,,                 15841,                 15841,,                              0,                              0,,,,,,,,,,,,,,,,,,,                 28990,,,,,,                  3701,,                              0,,                     21,,,,,,,,                  1235,,,,                  6884,,,,                              0,,,                     34,                 56706,,,,,,,,,,,,,,                              0,                              0,,,,,,                208110,,,,,,                  1531,,,                 30000,,                              0,                  2999,                              0,                  2999,                242640,                299346,,,,                 30000,,,,,,,,,                              0,,,,                  9774,,,,,,                  6775,                              0,,,,,,,,                 55714,                    719,                 56433,                102982,,,,,,,,,,                140000,,,,,,,                              0,                              0,,                              0,                              0,                              0,                              0,                  1791,                              0,                              0,                              0,                              0,                              0,                  1791,                141791,                244773,,,,                466333,                466333,,                              0,,,                              0,,               -411760,               -411760,,                              0,                              0,                 54573,                              0,                              0,                 54573,              0,              0,,,,,,,,,,,,,,,,,,,,,,,,,
6172,2013年03月31日,,,,                 25214,                 25214,,,                  2094,,                              0,,                              0,                              0,,                              0,,                              0,,                              0,,,                              0,,                              0,,,                 42567,,                              0,                              0,                              0,,                              0,,                              0,,                              0,,,,,,,                    830,                    830,,                              0,,                              0,,                              0,,                              0,,                  6608,                 12508,                 83213,,,                              0,,                              0,,                              0,,                              0,                              0,,                              0,,                              0,                              0,,                              0,,                              0,,                210061,,                              0,,                              0,,                  1716,,                              0,                 30000,,                              0,                  2999,                              0,                  2999,                244776,                327989,,,,                170000,,                              0,,                              0,                              0,                              0,                              0,,                              0,,                              0,,                 20008,,                              0,                              0,                              0,,                              0,                 12818,                              0,,                              0,                              0,                              0,,,                 34286,                  7301,                 41587,                244413,,,                              0,                              0,                              0,                              0,,                              0,,                 30000,,                              0,,                              0,,,                              0,                              0,,,,,,                  1790,,,,,,                  1790,                 31790,                276203,,,,                466333,                466333,,                              0,,                              0,                              0,,               -414547,               -414547,,                              0,                              0,                 51786,,,                 51786,              0,              0,                              0,                  5900,,                210061,,                              0,                170000,                              0,,                              0,                 34286,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                 30000,               -414547,,                              0,                              0,                              0,                              0
6172,2012年12月31日,,,,                 49668,                 49668,,                  1818,                  1818,,                              0,,                              0,                              0,,                              0,,                              0,,                              0,,                              0,                              0,,                              0,,                 22370,                 22370,,                              0,                              0,                              0,,                  9330,,                              0,,                     13,,,                  3347,                              0,                              0,                              0,                  3347,                  3347,,                              0,,                  7050,,                              0,,                              0,,                  8102,                  8102,                101698,,,                              0,,                              0,,                              0,,                              0,                              0,,                              0,,                              0,                              0,,                              0,,                              0,,                212056,,                              0,,                  1994,,                              0,,                              0,                 30000,,                              0,                  2999,                 20473,                 23472,                267522,                369220,,,,                170000,,                              0,,                              0,                              0,                              0,                              0,,                    105,,                              0,,                 11270,,                              0,                              0,                              0,,                  9265,                 12696,                              0,,                              0,                              0,                              0,,,                 67386,                 10161,                 77547,                280883,,,                              0,                              0,                              0,                              0,,                              0,,                 38571,,                              0,,                              0,,,                  2000,                  2000,,                              0,                              0,                              0,                              0,                  1791,                              0,                              0,                              0,                              0,                              0,                  3791,                 42362,                323245,,,,                466333,                466333,,                              0,,                              0,                              0,,               -420358,               -420358,,                              0,                              0,                 45975,                              0,                              0,                 45975,              0,              0,,,,,,,,,,,,,,,,,,,,,,,,,
6172,2012年09月30日,,,,                 54611,                 54611,,                  1820,                  1820,,                              0,,                              0,                              0,,                              0,,                              0,,                              0,,                     86,                     86,,                              0,,                 35232,                 35232,,                              0,                              0,                              0,,                  4856,,                              0,,                     18,,,                  2216,                              0,                              0,                              0,                  2216,                  2216,,                              0,,                  7197,,                              0,,                              0,,                  8187,                  8187,                114223,,,                              0,,                              0,,                              0,,                              0,                              0,,                              0,,                  2940,                  2940,,                              0,,                              0,,                214180,,                              0,,                  1390,,                              0,,                              0,                 43823,,                              0,                  3079,                 13775,                 16854,                279187,                393410,,,,                170000,,                              0,,                              0,                              0,                              0,                              0,,                    105,,                              0,,                 13998,,                              0,                              0,                              0,,                  7999,                 12573,                              0,,                              0,                              0,                              0,,,                 75085,                  6413,                 81498,                286173,,,                              0,                              0,                              0,                              0,,                              0,,                 44043,,                              0,,                              0,,,                  6100,                  6100,,                              0,                              0,                              0,                              0,                  1481,                              0,                              0,                              0,                              0,                              0,                  7581,                 51624,                337797,,,,                466333,                466333,,                              0,,                              0,                              0,,               -410720,               -410720,,                              0,                              0,                 55613,                              0,                              0,                 55613,              0,              0,,,,,,,,,,,,,,,,,,,,,,,,,
6172,2012年06月30日,,,,                 54745,                 54745,,                  1724,                  1724,,,,,,,,,,,,,,,,,,,                 45899,,,,,,                 25203,,                              0,,                     12,,,,,,,,                 11023,,,,                  7015,,,,                              0,,,                 14209,                159830,,,,,,,,,,,,,,                  2940,                  2940,,,,,,                216437,,,,,,                  1571,,,                 43841,,                              0,                  3079,                 13775,                 16854,                281643,                441473,,,,                199852,,,,,,,,,                    110,,,,                  9155,,,,,,                 13606,                 12451,,,,,,,,                 72836,                  8199,                 81035,                316209,,,,,,,,,,                 60414,,,,,,,                  9250,                  9250,,                              0,                              0,                              0,                              0,                  1482,                              0,                              0,                              0,                              0,                              0,                 10732,                 71146,                387355,,,,                466333,                466333,,                              0,,,                              0,,               -412215,               -412215,,                              0,                              0,                 54118,                              0,                              0,                 54118,              0,              0,,,,,,,,,,,,,,,,,,,,,,,,,
6172,2012年03月31日,,,,                 79067,                 79067,,,                  1656,,                              0,,                              0,                              0,,                              0,,                              0,,                              0,,,                      1,,                              0,,,                 28671,,                              0,                              0,                              0,,                              0,,                              0,,                              0,,,,,,,                 18664,                 18664,,                              0,,                              0,,                              0,,                              0,,                  9668,                 51540,                179599,,,                              0,,                              0,,                              0,,                              0,                              0,,                              0,,                  2940,                  2940,,                              0,,                              0,,                320532,,                              0,,                              0,,                    627,,                              0,                 46192,,                  2493,                 11090,                 13775,                 27358,                397649,                577248,,,,                228997,,                              0,,                              0,                              0,                              0,                              0,,                              0,,                              0,,                 20479,,                              0,                              0,                              0,,                              0,                 12329,                              0,,                              0,                              0,                              0,,,                 69115,                 15723,                 84838,                346643,,,                              0,                              0,                              0,                              0,,                              0,,                 48286,,                              0,,                              0,,,                 12370,                 12370,,,,,,                  1501,,,,,,                 13871,                 62157,                408800,,,,                466333,                466333,,                              0,,                              0,                 42359,,               -339607,               -297248,,                   -637,                              0,                168448,,,                168448,              0,              0,                              0,                 41872,,                320532,,                              0,                228997,                              0,,                              0,                 41486,                 27629,                              0,                              0,                              0,                              0,                              0,                              0,                 48286,               -339607,,                              0,                              0,                   -637,                   -637
6172,2012年01月01日,,,,                 52877,                 52877,,                  1540,                  1540,,                              0,,                              0,                              0,,                              0,,                              0,,                              0,,                              0,                              0,,                              0,,                 38305,                 38305,,                              0,                              0,                              0,,                  5164,,                  1725,,                    187,,,                 13471,                              0,                              0,                              0,                 13471,                 13471,,                              0,,                 22492,,                              0,,                 14412,,                 45318,                 45318,                195491,,,                              0,,                              0,,                              0,,                              0,                              0,,                              0,,                  4410,                  4410,,                              0,,                              0,,                332673,,                              0,,                  3027,,                              0,,                              0,                 47371,,                  2560,                  3090,                 13775,                 19425,                406906,                602397,,,,                230538,,                              0,,                              0,                              0,                              0,                              0,,                     46,,                              0,,                 16355,,                              0,                              0,                              0,,                 13839,                 36683,                              0,,                              0,                              0,                              0,,,                 45276,                  6857,                 52133,                349594,,,                              0,                              0,                              0,                              0,,                              0,,                 58657,,                              0,,                              0,,,                              0,                              0,,                              0,                              0,                              0,                              0,                  1597,                              0,                              0,                              0,                              0,                              0,                  1597,                 60254,                409848,,,,                466333,                466333,,                              0,,                              0,                              0,,               -273784,               -273784,,                              0,                              0,                192549,                              0,                              0,                192549,              0,              0,,,,,,,,,,,,,,,,,,,,,,,,,
