證券代號,年季,　 資產,　　 流動資產,　　　 現金及約當現金,　　　　 現金及約當現金總額,　　　 透過損益按公允價值衡量之金融資產－流動,　　　　 透過損益按公允價值衡量之金融資產－流動合計,　　　 應收帳款淨額,　　　　 應收帳款淨額,　　　 應收帳款－關係人淨額,　　　　 應收帳款－關係人淨額,　　　 其他應收款,　　　　 其他應收款淨額,　　　 存貨,　　　　 存貨合計,　　　 預付款項,　　　　 預付款項合計,　　　 其他流動資產,　　　　 其他流動資產－其他,　　　　 其他流動資產合計,　　　 流動資產合計,　　 非流動資產,　　　 採用權益法之投資,　　　　 採用權益法之投資淨額,　　　 不動產、廠房及設備,　　　　 不動產、廠房及設備合計,　　　 無形資產,　　　　 無形資產合計,　　　 遞延所得稅資產,　　　 其他非流動資產,　　　　 其他非流動資產合計,　　　 非流動資產合計,　　 資產總計,　 負債及權益,　　 負債,　　　 流動負債,　　　　 短期借款,　　　　　 短期借款合計,　　　　 應付帳款,　　　　　 應付帳款合計,　　　　 應付帳款－關係人,　　　　　 應付帳款－關係人合計,　　　　 其他應付款,　　　　　 其他應付款合計,　　　　 其他應付款項－關係人,　　　　 本期所得稅負債,　　　　 其他流動負債,　　　　　 一年或一營業週期內到期長期負債,　　　　　　 一年或一營業週期內到期長期負債合計,　　　　　 其他流動負債－其他,　　　　　 其他流動負債合計,　　　　 流動負債合計,　　　 非流動負債,　　　　 長期借款,　　　　　 長期借款合計,　　　　 遞延所得稅負債,　　　　　 遞延所得稅負債合計,　　　　 其他非流動負債,　　　　　 長期應付票據及款項,　　　　　　 長期應付票據及款項合計,　　　　　 其他非流動負債－其他,　　　　　 其他非流動負債合計,　　　　 非流動負債合計,　　　 負債總計,　　 權益,　　　 歸屬於母公司業主之權益,　　　　 股本,　　　　　 普通股股本,　　　　　 股本合計,　　　　 資本公積,　　　　　 資本公積－發行溢價,　　　　　　 資本公積－發行溢價合計,　　　　　 資本公積－認股權,　　　　　 資本公積－其他,　　　　　 資本公積合計,　　　　 保留盈餘,　　　　　 未分配盈餘（或待彌補虧損）,　　　　　　 未分配盈餘（或待彌補虧損）合計,　　　　　 保留盈餘合計,　　　　 其他權益,　　　　　 國外營運機構財務報表換算之兌換差額,　　　　　　 國外營運機構財務報表換算之兌換差額合計,　　　　　 其他權益－其他,　　　　　　 其他權益－其他合計,　　　　　 其他權益合計,　　　　 歸屬於母公司業主之權益合計,　　　 權益總額,　　 負債及權益總計,　　 待註銷股本股數,　　 預收股款（權益項下）之約當發行股數,　　 母公司暨子公司所持有之母公司庫藏股股數（單位：股）,　　　 備供出售金融資產－非流動,　　　　 備供出售金融資產－非流動淨額,　　　　　 備供出售金融資產未實現損益,　　　　　　 備供出售金融資產未實現損益合計,　　　 待出售非流動資產（淨額）,　　　　 待出售非流動資產（淨額）,　　　　 透過損益按公允價值衡量之金融負債－流動,　　　　　 透過損益按公允價值衡量之金融負債－流動合計,　　　　　 與待出售非流動資產直接相關之權益,　　　　　　 與待出售非流動資產直接相關之權益合計,　　　　 現金及約當現金合計,　　 資產總額,　 負債,　　 流動負債,　　　 短期借款,　　　　 短期借款合計,　　　 應付帳款,　　　　 應付帳款合計,　　　 應付帳款－關係人,　　　　 應付帳款－關係人合計,　　　 其他應付款,　　　　 其他應付款合計,　　　 其他應付款項－關係人,　　　 當期所得稅負債,　　　 其他流動負債,　　　　 一年或一營業週期內到期長期負債,　　　　　 一年或一營業週期內到期長期負債合計,　　　　 其他流動負債－其他,　　　　 其他流動負債合計,　　　 流動負債合計,　　 非流動負債,　　　 長期借款,　　　　 長期借款合計,　　　 遞延所得稅負債,　　　　 遞延所得稅負債合計,　　　 其他非流動負債,　　　　 長期應付票據及款項,　　　　　 長期應付票據及款項合計,　　　　 其他非流動負債－其他,　　　　 其他非流動負債合計,　　　 非流動負債合計,　　 負債總額,　 權益,　　 歸屬於母公司業主之權益,　　　 股本,　　　　 普通股股本,　　　　 股本合計,　　　 資本公積,　　　　 資本公積－發行溢價,　　　　　 資本公積－發行溢價合計,　　　　 資本公積－認股權,　　　　 資本公積－其他,　　　　 資本公積合計,　　　 保留盈餘,　　　　 未分配盈餘（或待彌補虧損）,　　　　　 未分配盈餘（或待彌補虧損）合計,　　　　 保留盈餘合計,　　　 其他權益,　　　　 國外營運機構財務報表換算之兌換差額,　　　　　 國外營運機構財務報表換算之兌換差額合計,　　　　 其他權益－其他,　　　　　 其他權益－其他合計,　　　　 其他權益合計,　　　 歸屬於母公司業主之權益合計,　　 非控制權益,　　 權益總額
6456,2015年09月30日,,,,              5798404,,                              0,,             14737097,,                760774,,                608038,,             12179295,,                330794,,                              0,                              0,             34414402,,,                              0,,             15866882,,                 22400,                599545,,                  8744,             16497571,             50911973,,,,,              1360730,,             23395890,,                269656,,              4242008,              1514475,                460240,,,                999378,                 49207,              1048585,             32291584,,,              6260716,,                    707,,,              1827600,                              0,              1827600,              8089023,             40380607,,,,              3095040,              3095040,,,              2130438,                  1095,                 12614,              2144147,,,              4646908,              4646908,,,                648670,,                 -3399,                645271,             10531366,             10531366,             50911973,              0,              0,              0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6456,2015年06月30日,,,,              5081206,,                 24509,,              6655700,,              1772009,,                638896,,              5606225,,                251258,,                     34,                     34,             20029837,,,                              0,,             15186906,,                 21967,                378281,,                  8080,             15601047,             35630884,,,,,              2977497,,             11076583,,                242763,,              2879643,              1251580,                100935,,,                912034,                 26553,                938587,             19467588,,,              5251251,,                              0,,,              1773134,                    219,              1773353,              7024604,             26492192,,,,              3095430,              3095430,,,              2130438,                  1095,                 12224,              2143757,,,              3690752,              3690752,,,                216725,,                 -6157,                208753,              9138692,              9138692,             35630884,              0,              0,              0,,                  5813,,                 -1815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6456,2015年03月31日,,,,              3444028,,                 15410,,              6704662,,                509932,,                530774,,              4270402,,                233459,,                  3333,                  3333,             15723051,,,                  7737,,             14992753,,                 25042,                318635,,                  8131,             15352298,             31075349,,,,,              3036090,,             10180570,,                304960,,              2427640,                712266,                179425,,,              1076688,                 45945,              1122633,             17963584,,,              4446765,,                              0,,,              1838508,                    222,              1838730,              6285495,             24249079,,,,              2860140,              2860140,,,                 69156,                  1095,                 12224,                 82475,,,              3592793,              3592793,,,                295051,,                -10228,                290862,              6826270,              6826270,             31075349,              0,              0,              0,,,,,,                 11051,,                              0,,                  6039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6456,2014年12月31日,,,,              6656416,,                 11328,,             10115478,,                205401,,              1101816,,              4514548,,                 68863,,                 23287,                 23287,             22697137,,,                 29769,,             15620447,,                 19202,                282029,,                  7929,             15959376,             38656513,,,,,              3053027,,             13485919,,                470432,,              4029515,                703958,                271149,,,              1271234,                 17633,              1288867,             23302867,,,              5911324,,                     61,,,              2016902,                    122,              2017024,              7928409,             31231276,,,,              2860410,              2860410,,,                 69156,                  1095,                 11954,                 82205,,,              4127461,              4127461,,,                369554,,                -14393,                355161,              7425237,              7425237,             38656513,              0,              0,              0,,                              0,,                              0,,                              0,,                              0,,                              0,              6656416,             38656513,,,,              3053027,,             13485919,,                470432,,              4029515,                703958,                271149,,,              1271234,                 17633,              1288867,             23302867,,,              5911324,,                     61,,,              2016902,                    122,              2017024,              7928409,             31231276,,,,              2860410,              2860410,,,                 69156,                  1095,                 11954,                 82205,,,              4127461,              4127461,,,                369554,,                -14393,                355161,              7425237,                              0,              7425237
6456,2014年09月30日,,,,              4115986,,                              0,,             10794074,,                183669,,                619274,,              4959002,,                269186,,                 28595,                 28595,             20969786,,,                 35712,,             13081683,,                 20004,                287097,,                  3495,             13427991,             34397777,,,,,              1991443,,             12364982,,                556211,,              2572403,                354327,                207322,,,              1313307,                 38499,              1351806,             19398494,,,              6308059,,                    365,,,              2026775,                    119,              2026894,              8335318,             27733812,,,,              2860410,              2860410,,,                 69156,                  1095,                 11954,                 82205,,,              3576888,              3576888,,,                162896,,                -18434,                144462,              6663965,              6663965,             34397777,              0,              0,              0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6456,2014年06月30日,,,,              3646160,,                 15496,,              7746453,,                296844,,                315504,,              3517427,,                592801,,                 20267,                 20267,             16150952,,,                 49270,,             12903814,,                 20682,                209104,,                  3434,             13186304,             29337256,,,,,              2858255,,              8152933,,                680286,,              2641861,                623872,                 81508,,,              1187913,                 21008,              1208921,             16247636,,,              5149846,,                    706,,,              1992906,                    115,              1993021,              7143573,             23391209,,,,              2843849,              2843849,,,                 85717,                  1095,                 11954,                 98766,,,              3034913,              3034913,,,                  1051,,                -32532,                -31481,              5946047,              5946047,             29337256,              0,              0,              0,,                              0,,                              0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6456,2014年03月31日,,,,              5066384,,                              0,,              5204667,,                172378,,              1407991,,              3522501,,                331653,,                 21928,                 21928,             15727502,,,                 62662,,             13331170,,                 23008,                199002,,                  1971,             13617813,             29345315,,,,,              5124256,,              9335599,,                648528,,              3526883,                715498,                175573,,,              1556074,                 26782,              1582856,             21109551,,,                372331,,                    113,,,              2171995,                    117,              2172112,              2544556,             23654107,,,,              2735345,              2735345,,,                              0,                              0,                 11954,                 11954,,,              2889358,              2889358,,,                109536,,                -54985,                 54551,              5691208,              5691208,             29345315,              0,              0,              0,,,,,,                              0,,                    358,,                              0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6456,2013年12月31日,,,,,,                              0,,             18370901,,                193853,,              1100251,,              5432875,,                935262,,                    347,                    347,             29254389,,,                 85029,,             13751243,,                 23118,                208265,,                  1680,             14069335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,              0,              0,              0,,,,,,,,,,,              3220900,             43323724,,,,              5055572,,             18253024,,                933216,,              6513717,                812447,                412812,,,              1181765,                 21971,              1203736,             33184524,,,              2086700,,                    479,,,              2480902,                              0,              2480902,              4568081,             37752605,,,,              2682320,              2682320,,,                              0,                              0,                              0,                              0,,,              2792189,              2792189,,,                 96610,,                              0,                 96610,              5571119,                              0,              5571119
6456,2012年12月31日,,,,              4003073,,,,             14844622,,                892846,,                 19654,,              3337795,,                781034,,              1351667,              1351667,             25230691,,,                              0,,              4148684,,                              0,                 28332,,                    466,              4177482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,              0,              0,,,,,,,,,,,,             29408173,,,,              7338097,,             11687433,,              2015190,,              1633115,              1701075,                  3731,,,                              0,                 48251,                 48251,             24426892,,,                              0,,                              0,,,              2217037,,              2217037,              2217037,             26643929,,,,                423920,                423920,,,,,,,,,                541640,                541640,,,                -23960,,,                -23960,                941600,              1822644,              2764244
