年,季,公司代號,公司簡稱,簽證會計師事務所名稱,簽證會計師,簽證會計師,核閱或查核日期,核閱或查核報告類型
2021,4,1736,喬山,安永聯合會計師事務所,陳明宏,黃宇廷,2022-03-22,無保留結論/意見
2021,4,1737,臺鹽,安永聯合會計師事務所,曾于哲,李芳文,2022-03-18,無保留結論/意見
2021,4,1752,南光,資誠聯合會計師事務所,田中玉,林姿妤,2022-03-02,無保留結論/意見
2021,4,1760,寶齡富錦,安侯建業聯合會計師事務所,呂　莉　莉,趙　敏　如,2022-03-15,無保留結論/意見
2021,4,1762,中化生,資誠聯合會計師事務所,林柏全,林鈞堯,2022-03-29,無保留結論/意見
2021,4,1773,勝一,國富浩華聯合會計師事務所,謝   仁   耀,黃   鈴   雯,2022-02-23,無保留結論/意見(強調事項或其他事項)-其他
2021,4,1776,展宇,勤業眾信聯合會計師事務所,高逸欣,陳明煇,2022-03-09,無保留結論/意見
2021,4,1783,和康生,資誠聯合會計師事務所,徐明釧,支秉鈞,2022-03-21,無保留結論/意見(強調事項或其他事項)-其他事項－前期由其他會計師查核（核閱）
2021,4,1786,科妍,安永聯合會計師事務所,李芳文,陳政初,2022-03-23,無保留結論/意見
2021,4,1789,神隆,資誠聯合會計師事務所,林永智,劉子猛,2022-02-25,無保留結論/意見
2021,4,1795,美時,安侯建業聯合會計師事務所,鄭　安　志,游　萬　淵,2022-03-16,無保留結論/意見(強調事項或其他事項)-其他事項－前期由其他會計師查核（核閱）
2021,4,1802,台玻,安永聯合會計師事務所,蕭翠慧,傅文芳,2022-03-07,無保留結論/意見(強調事項或其他事項)-其他
2021,4,1805,寶徠,安侯建業聯合會計師事務所,張淑瑩,曾國禓,2022-03-16,無保留結論/意見(強調事項或其他事項)
2021,4,1806,冠軍,安侯建業聯合會計師事務所,陳宗哲,池世欽,2022-03-28,無保留結論/意見
2021,4,1808,潤隆,安 侯 建 業 聯 合 會 計 師 事 務 所,韓沂璉,簡蒂暖,2022-03-14,無保留結論/意見
2021,4,1809,中釉,勤業眾信聯合會計師事務所,楊清鎮,陳致源,2022-03-29,無保留結論/意見(強調事項或其他事項)-其他事項－採用其他會計師查核（核閱）報告且欲區分責任
2021,4,1810,和成,安 侯 建 業 聯 合 會 計 師 事 務 所,江　曉　苓,江  忠  儀,2022-03-22,無保留結論/意見(強調事項或其他事項)-其他事項－採用其他會計師查核（核閱）報告且欲區分責任
2021,4,1817,凱撒衛,勤業眾信聯合會計師事務所,蘇郁琇,翁博仁,2022-02-25,無保留結論/意見
2021,4,1903,士紙,惠眾聯合會計師事務所,洪佑伶,項文婷,2022-03-15,無保留結論/意見
2021,4,1904,正隆,安侯建業聯合會計師事務所,吳美萍,于紀隆,2022-03-15,無保留結論/意見(強調事項或其他事項)-其他事項－採用其他會計師查核（核閱）報告且欲區分責任
2021,4,1905,華紙,勤業眾信聯合會計師事務所,林淑婉會計師,黃惠敏會計師,2022-03-15,無保留結論/意見
2021,4,1906,寶隆,立本台灣聯合會計師事務所,張 宜 鈞,陶 鴻 文,2022-03-08,無保留結論/意見
2021,4,1907,永豐餘,勤業眾信聯合會計師事務所,黃惠敏,翁雅玲,2022-03-15,無保留結論/意見
2021,4,1909,榮成,立本台灣聯合會計師事務所,王慕凡,陶鴻文,2022-03-11,無保留結論/意見(強調事項或其他事項)-其他事項－採用其他會計師查核（核閱）報告且欲區分責任
