年,季,公司代號,公司簡稱,簽證會計師事務所名稱,簽證會計師,簽證會計師,核閱或查核日期,核閱或查核報告類型
2005,1,1524,耿鼎,正風聯合會計師事務所,鄭憲修,曾國富,94-04-22,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1525,江申,勤業眾信會計師事務所,邵志明,許秀明,94-04-21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1526,日馳,立 本 台 灣 聯 合 會 計 師 事 務 所,陶    鴻    文,曾    炳    霖,94-04-25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1527,鑽全,致遠會計師事務所,林奇威,林鴻光,94-04-21,標準式無保留核閱報告
2005,1,1528,恩德,安 侯 建 業 會 計 師 事 務 所,黃 柏 淑,許 育 鋒,94-04-18,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1529,樂士,建智聯合會計師事務所,陳宇頌,易昌運,94-04-22,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1530,亞崴,敬業會計師事務所,王日春會計師,黃勝義會計師,94-04-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1531,高林股,勤業眾信會計師事務所,林安惠,張敬人,94-04-27,修正式無保留核閱報告--採用其他會計師查核且欲區分責任
2005,1,1532,勤美,安侯建業會計師事務所,楊美雪,蔡松棋,94-04-30,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1533,車王電,資誠會計師事務所,蕭珍琪,楊明經,94-04-22,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1535,中宇,勤業眾信聯合會計師事務所,曾光敏 (勤業眾信代表,許芳益 (勤業眾信代表,94-04-13,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1536,和大,資誠會計師事務所,陳永清,洪淑華,94-04-28,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1537,廣隆,資誠會計師事務所,蕭珍琪,洪淑華,94-04-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1538,正峰新,亞 東 聯 合 會 計 師 事 務 所,"劉哲瑋 (YYY代表會計�/td>廖福正 (YYY代表會計�/td>93/04/25
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益","廖福正 (YYY代表會計�/td>93/04/25
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益",93-04-25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1539,巨庭,鼎信 聯 合 會 計 師 事 務 所,林明壽,賴銘堂,94-04-22,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1540,喬福,資誠會計師事務所,楊明經,洪淑華,94-04-21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1541,錩泰,致 遠 會 計 師 事 務 所,林鴻光,游朝堂,94-04-15,標準式無保留核閱報告
2005,1,1560,中砂,致遠會計師事務所,傅文芳,賴銘榮,94-04-25,標準式無保留核閱報告
2005,1,1603,華電,勤業眾信會計師事務所,劉江抱,張淑慧,94-04-22,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1604,聲寶,勤 業 眾 信 會 計 師 事 務 所,龔  雙  雄,陳  昭  鋒,94-04-28,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1605,華新,勤業眾信會計師事務所,洪國田,余鴻賓,94-04-22,修正式無保留核閱報告--欲強調某一事項
2005,1,1608,華榮,安侯建業會計師事務所,王明志,陳國宗,94-04-27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1609,大亞,群 智 聯 合 會 計 師 事 務 所,陳北緯,呂亞哲,94-04-21,修正式無保留核閱報告--採用其他會計師查核且欲區分責任
2005,1,1611,中電,群信聯 合 會 計 師 事 務 所,謝國松,謝文益,94-04-26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1612,宏泰,致遠會計師事務所,楊文安,黃素珍,93-04-15,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1614,三洋電,第一聯合會計師事務所,高佩,楊淑卿,93-04-13,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1615,大山,安侯建業會計師事務所,江忠儀,林賢郎,94-04-22,標準式無保留核閱報告
2005,1,1616,億泰,安侯建業會計師事務所,羅瑞蘭,于紀隆,93-04-29,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1617,榮星,安 侯 建 業 會 計 師 事 務 所,蘇 慈 玲,陳 惠 媛,94-04-22,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1618,合機,勤 業 眾 信 會 計 師 事 務 所,郭榮芳,楊清鎮,94-04-26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1701,中化,致遠會計師事務所,阮呂艷,何志儒,94-04-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1702,南僑,安侯建業 聯 合 會 計 師 事 務 所,林秀玉,許育峰,94-04-25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1707,葡萄王,大中國際聯合會計師事務所,許伯彥,林寬照,94-04-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1708,東鹼,安侯建業會計師事務所,王明志,關春修,94-04-21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1709,和益,立本台灣聯合會計師事務所,陳玉芳,柯俊榮,94-04-21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1710,東聯,勤業眾信會計師事務所,郭俐雯,黃樹傑,94-04-14,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1711,永光,安侯建業會計師事務所,許育峰,關春修,94-04-25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1712,興農,勤 業 眾 信 會 計 師 事 務 所,曾 棟 鋆,羅 瑞 霖,94-04-21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1713,國化,致遠會計師事務所,戴興鉦,潘愛華,94-04-16,修正式無保留核閱報告--會計原則變動
2005,1,1714,和桐,致 遠 會 計 師 事 務 所,楊文安,梁再添,93-04-29,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1717,長興,資誠會計師事務所,林億彰,王國華,94-04-15,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1718,中纖,廣 信 益 群 會 計 師 事 務 所,郝麗麗,郭欣訓,94-04-27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1720,生達,資誠會計師事務所,李明憲,劉子猛,94-04-22,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1721,三晃,勤 業 眾 信 會 計 師 事 務 所,吳麗冬會計師,呂惠民會計師,94-04-25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1722,台肥,正風聯合會計師事務所,丁鴻勛,黃國師,94-04-26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1723,中碳,勤業眾信會計師事務所,曾光敏,許芳益,94-04-11,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1724,台硝,資誠會計師事務所,蕭金木,薛守宏,94-04-27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1725,元禎,勤業眾信會計師事務所,張耿禧,仲偉,94-04-17,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1726,永記,集智會計師事務所,陳文達,林來福,94-04-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1727,中華化,致遠聯合會計師事務所,楊文安,黃素珍,94-04-21,標準式無保留核閱報告
2005,1,1730,花仙子,鼎信聯合會計師事務所,黃志成,單思達,94-04-21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1731,美吾華,廣信益群 聯 合 會 計 師 事 務 所,郭錦蓉,蘇真愛,94-04-26,修正式無保留核閱報告--會計原則變動
2005,1,1732,毛寶,致遠會計師事務所,何志儒,阮呂艷,94-04-20,標準式無保留核閱報告
2005,1,1733,五鼎,勤 業 眾 信 會 計 師 事 務 所,林鴻鵬,黃鴻文,94-04-18,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1734,杏輝,鼎信聯 合 會 計 師 事 務 所,單思達,黃志成,94-04-16,保留式核閱報告--適用新公報、依被投資公司未經會計師查核報告認列投資損益
2005,1,1735,日勝化,立 本 聯 合 會 計 師 事 務 所,曾炳霖,張益順,94-04-11,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1736,喬山,致 遠 會 計 師 事 務 所,嚴文筆,游朝堂,94-04-26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1737,臺鹽,勤業眾信會計師事務所,王茂霖,李季珍,94-04-15,修正式無保留核閱報告--會計原則變動
2005,1,1802,台玻,致遠會計師事務所,陳慕賢,蕭翠慧,94-04-26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1805,寶徠,謙 和 會 計 師 事 務 所,莊俊華,張仕奇,94-04-28,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1806,冠軍,安侯建業會計師事務所,林瞳,簡蒂暖,94-04-27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1808,潤隆,安侯建業會計師事務所,林  瞳,陳嘉修,94-04-18,修正式無保留核閱報告--欲強調某一事項
2005,1,1809,中釉,致 遠  會 計 師 事 務 所,"佟韻玲 (YYY代表會計�/td>梁再添 (YYY代表會計�/td>94/04/25
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益","梁再添 (YYY代表會計�/td>94/04/25
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益",94-04-25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1810,和成,安侯建業 會 計 師 事 務 所,江忠儀,許淑敏,94-04-18,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1902,台紙,勤業眾信會計師事務所,蔡振財,張清福,94-04-19,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1903,士紙,惠眾會計師事務所,盧聯生,洪佑伶,94-04-25,標準式無保留核閱報告
2005,1,1904,正隆,安侯建業會計師事務所,顏幸福,吳美萍,94-04-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1905,華紙,安 侯 建 業 會 計 師 事 務 所,黃柏淑會計師,羅子強會計師,94-04-18,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2005,1,1906,寶隆,立本台灣聯合會計師事務所,會計師:曾炳霖,會計師:陶鴻文,94-04-07,保留式核閱報告--適用新公報、依被投資公司未經會計師查核報告認列投資損益
