年,季,公司代號,公司簡稱,簽證會計師事務所名稱,簽證會計師,簽證會計師,核閱或查核日期,核閱或查核報告類型
2017,4,1506,正道,勤業眾信聯合會計師事務所,鄭欽宗,趙永祥,2018-03-23,無保留意見(強調事項或其他事項)-採用其他會計師查核(核閱)報告且欲區分責任
2017,4,1507,永大機電,建昇財稅聯合會計師事務所,陳仁基,陳秀莉,2018-03-15,無保留意見
2017,4,1512,瑞利,勤業眾信聯合會計師事務所,吳秋燕,龔俊吉,2018-03-28,無保留意見
2017,4,1513,中興電,國富浩華聯合會計師事務所,林春枝,吳孟達,2018-03-30,無保留意見(強調事項或其他事項)-採用其他會計師查核(核閱)報告且欲區分責任
2017,4,1514,亞力電機,惠眾聯合會計師事務所,洪佑伶,卓敏枝,2018-03-28,無保留意見
2017,4,1515,力山,安侯建業聯合會計師事務所,郭士華,陳君滿,2018-03-20,無保留意見
2017,4,1516,川飛,安永聯合會計師事務所,羅筱靖,黃益輝,2018-03-09,無保留意見
2017,4,1517,利奇機械,勤業眾信聯合會計師事務所,吳麗冬,曾棟鋆,2018-03-23,無保留意見
2017,4,1519,華城電機,勤業眾信聯合會計師事務所,楊靜婷,龔則立,2018-03-23,無保留意見(強調事項或其他事項)-採用其他會計師查核(核閱)報告且欲區分責任
2017,4,1521,大億,勤業眾信聯合會計師事務所,廖鴻儒,李季珍,2018-03-22,無保留意見
2017,4,1522,堤維西,安永聯合會計師事務所,胡子仁,黃世杰,2018-03-23,無保留意見(強調事項或其他事項)-採用其他會計師查核(核閱)報告且欲區分責任
2017,4,1524,耿鼎企業,正風聯合會計師事務所,賴永吉,鄭憲修,2018-03-13,無保留意見
2017,4,1525,江申工業,勤業眾信聯合會計師事務所,許秀明,林淑婉,18-03-21,無保留意見(強調事項或其他事項)-採用其他會計師查核(核閱)報告且欲區分責任
2017,4,1526,日馳,調和聯合會計師事務所,郭鎮宇,莊淑媛,2018-03-24,無保留意見
2017,4,1527,鑽全,安侯建業聯合會計師事務所,張字信,曾渼鈺,2018-03-19,無保留意見
2017,4,1528,恩德,勤業眾信聯合會計師事務所,范有偉,林文欽,2018-03-22,無保留意見
2017,4,1529,樂士,勤業眾信聯合會計師事務所,李季珍,廖鴻儒,2018-02-27,無保留意見
2017,4,1530,亞崴機電,建智聯合會計師事務所,陳貴端,陳宇頌,2018-03-21,無保留意見(強調事項或其他事項)-採用其他會計師查核(核閱)報告且欲區分責任
2017,4,1531,高林股,勤業眾信聯合會計師事務所,林安惠,張清福,2018-03-27,無保留意見
2017,4,1532,勤美,安侯建業聯合會計師事務所,簡蒂暖,池世欽,2018-03-30,無保留意見
2017,4,1533,車王電,資誠聯合會計師事務所,徐建業,王玉娟,2018-03-27,無保留意見(強調事項或其他事項)-採用其他會計師查核(核閱)報告且欲區分責任
2017,4,1535,中宇,勤業眾信聯合會計師事務所,劉裕祥,許瑞軒,2018-03-21,無保留意見
2017,4,1536,和大工業,資誠聯合會計師事務所,徐建業,洪淑華,2018-03-27,無保留意見(強調事項或其他事項)-採用其他會計師查核(核閱)報告且欲區分責任
2017,4,1537,廣隆光電,資誠聯合會計師事務所,徐建業,王玉娟,2018-03-22,無保留意見(強調事項或其他事項)-採用其他會計師查核(核閱)報告且欲區分責任
2017,4,1538,正峰新,安侯建業聯合會計師事務所,郭欣頤,陳秀蘭,2018-03-01,無保留意見
2017,4,1539,巨庭機械,國富浩華聯合會計師事務所,黃素絹,楊貞瑜,2018-03-28,無保留意見
2017,4,1540,喬福機械,資誠聯合會計師事務所,徐建業,王玉娟,2017-03-30,無保留意見
2017,4,1541,錩泰,安 永 聯 合 會 計 師 事 務 所,涂 清 淵,嚴 文 筆,2018-03-19,無保留意見
2017,4,1558,伸興,安永聯合會計師事務所,嚴文筆,涂清淵,2018-03-20,無保留意見
2017,4,1560,中砂,勤業眾信聯合會計師事務所,張清福,蔡振財,2018-02-27,無保留意見
2017,4,1568,倉佑,勤業眾信聯合會計師事務所,陳珍麗,吳秋燕,2018-03-19,無保留意見
2017,4,1582,信錦,勤業眾信聯合會計師事務所,李東峰,陳致源,2018-03-21,無保留意見(強調事項或其他事項)-採用其他會計師查核(核閱)報告且欲區分責任
2017,4,1583,程泰,國富浩華聯合會計師事務所,黃勝義,林汀?,2018-03-21,無保留意見(強調事項或其他事項)-採用其他會計師查核(核閱)報告且欲區分責任
2017,4,1587,吉茂,資誠聯合會計師事務所,王玉娟,洪淑華,2018-03-22,無保留意見
2017,4,1589,永冠-KY,勤業眾信聯合會計師事務所,陳致源,張敬人,2018-03-08,無保留意見
2017,4,1590,亞德客-KY,勤業眾信聯合會計師事務所,池瑞全,翁博仁,2018-03-12,無保留意見
2017,4,1592,英瑞-KY,勤業眾信聯合會計師事務所,廖鴻儒,許瑞軒,2018-03-09,無保留意見
2017,4,1598,岱宇國際,勤業眾信聯合會計師事務所,廖婉怡,張耿禧,2018-03-28,無保留意見
2017,4,1603,華電,勤業眾信聯合會計師事務所,張瑞娜,周以隆,2018-03-30,無保留意見
2017,4,1604,聲寶,勤業眾信聯合會計師事務所,蘇郁琇,林宜慧,2017-03-29,無保留意見(強調事項或其他事項)-其他
2017,4,1605,華新,勤業眾信聯合會計師事務所,邱明玉,余鴻賓,2018-02-23,無保留意見(強調事項或其他事項)-採用其他會計師查核(核閱)報告且欲區分責任
2017,4,1608,華榮,安侯建業聯合會計師事務所,許振隆,楊博任,2018-03-19,無保留意見
2017,4,1609,大亞電線,群智聯合會計師事務所,呂松裕,呂亞哲,2018-03-26,無保留意見(強調事項或其他事項)-採用其他會計師查核(核閱)報告且欲區分責任
2017,4,1611,中電,勤業眾信聯合會計師事務所,鄭旭然,楊承修,2018-03-31,無保留意見(強調事項或其他事項)-採用其他會計師查核(核閱)報告且欲區分責任、其他、欲強調某一事項-重大訴訟或監管措施未來結果之不確定性
2017,4,1612,宏泰,安永聯合會計師事務所,徐榮煌,謝勝安,2018-03-23,無保留意見(強調事項或其他事項)-採用其他會計師查核(核閱)報告且欲區分責任
2017,4,1614,三洋電,資誠聯合會計師事務所,杜佩玲,翁世榮,2018-03-20,無保留意見(強調事項或其他事項)-採用其他會計師查核(核閱)報告且欲區分責任
2017,4,1615,大山,安侯建業聯合會計師事務所,陳盈如,許淑敏,2018-03-20,無保留意見
2017,4,1616,億泰,安侯建業聯合會計師事務所,黃泳華,陳振乾,2018-03-19,無保留意見
2017,4,1617,榮星電線,安 侯 建 業 聯 合 會 計 師 事 務 所,許振隆,楊博任,2018-03-20,無保留意見
2017,4,1618,合機公司,勤業眾信聯合會計師事務所,龔則立,楊靜婷,2018-03-12,無保留意見
2017,4,1626,艾美特-KY,安侯建業聯合會計師事務所,莊鈞維,寇惠植,2018-03-09,無保留意見
2017,4,1701,中化,資誠聯合會計師事務所,林鈞堯,張淑瓊,2018-03-26,無保留意見(強調事項或其他事項)-採用其他會計師查核(核閱)報告且欲區分責任
2017,4,1702,南僑投控,安侯建業聯合會計師事務所,黃柏淑,俞安恬,2018-03-14,無保留意見
2017,4,1704,榮化,勤業眾信聯合會計師事務所,郭文吉,王儀雯,2018-03-19,無保留意見
2017,4,1707,葡萄王,安永聯合會計師事務所,洪茂益,羅筱靖,2018-02-22,無保留意見(強調事項或其他事項)-採用其他會計師查核(核閱)報告且欲區分責任
2017,4,1708,東鹼,安侯建業聯合會計師事務所,黃明宏,張嘉信,2018-03-26,無保留意見
2017,4,1709,和益化工,勤業眾信聯合會計師事務所,張敬人,許庭禎,2018-03-22,無保留意見
2017,4,1710,東聯,勤業眾信聯合會計師事務所,戴信維,范有偉,2018-03-19,無保留意見
2017,4,1711,永光化學,安侯建業聯合會計師事務所,呂莉莉,關春修,2018-03-29,無保留意見
2017,4,1712,興農,勤業眾信會計師事務所,蔣淑菁,曾棟鋆,2018-03-23,無保留意見
2017,4,1713,國化,安永聯合會計師事務所,楊智惠,林素雯,2018-03-07,無保留意見
2017,4,1714,和桐化學,資誠聯合會計師事務所,賴宗羲,王照明,2018-03-29,無保留意見(強調事項或其他事項)-採用其他會計師查核(核閱)報告且欲區分責任
2017,4,1717,長興材料,勤業眾信聯合會計師事務所,郭麗園,龔俊吉,2018-03-20,無保留意見(強調事項或其他事項)-採用其他會計師查核(核閱)報告且欲區分責任
2017,4,1718,中纖,勤業眾信聯合會計師事務所,施錦川,王錦燕,2018-03-23,無保留意見(強調事項或其他事項)-採用其他會計師查核(核閱)報告且欲區分責任
2017,4,1720,生達化學,資誠聯合會計師事務所,林姿妤,劉子猛,2018-03-20,無保留意見(強調事項或其他事項)-採用其他會計師查核(核閱)報告且欲區分責任
2017,4,1721,三晃,安永聯合會計師事務所,嚴文筆,?清淵,2018-03-20,無保留意見
2017,4,1722,台肥,安侯建業聯合會計師事務所,曾國禓,林恒昇,2018-03-29,無保留意見(強調事項或其他事項)-採用其他會計師查核(核閱)報告且欲區分責任
2017,4,1723,中碳,勤業眾信聯合會計師事務所,許瑞軒,劉裕祥,2018-03-15,無保留意見(強調事項或其他事項)-其他
2017,4,1724,台硝,資誠聯合會計師事務所,李燕娜,鄭雅慧,2018-03-27,無保留意見
2017,4,1725,元禎,勤業眾信聯合會計師事務所,張耿禧,虞成全,2018-03-20,無保留意見
2017,4,1726,永記造漆,展立聯合會計師事務所,柯宗立,曾有財,2018-03-22,無保留意見(強調事項或其他事項)-採用其他會計師查核(核閱)報告且欲區分責任
2017,4,1727,中華化學,大中國際聯合會計師事務所,徐靖賢,高國晟,2018-03-20,無保留意見
2017,4,1730,花仙子,國富浩華聯合會計師事務所,林松樹,吳孟達,2018-03-05,無保留意見
2017,4,1731,美吾華,勤業眾信聯合會計師事務所,劉永富,陳招美,2018-02-23,無保留意見
2017,4,1732,毛寶,資誠聯合會計師事務所,馮敏娟,李典易,2018-03-23,無保留意見
2017,4,1733,五鼎,勤業眾信聯合會計師事務所,葉東煇,黃裕峰,2018-03-27,無保留意見(強調事項或其他事項)-採用其他會計師查核(核閱)報告且欲區分責任
2017,4,1734,杏輝藥品,國富浩華聯合會計師事務所,諶清,林金鳳,2018-03-22,無保留意見
2017,4,1735,日勝化,勤業眾信聯合會計師事務所,蔣淑菁,吳麗冬,2018-03-23,無保留意見
2017,4,1736,喬山健康,安永聯合會計師事務所,涂清淵,林鴻光,2018-03-30,無保留意見
2017,4,1737,臺鹽,安永聯合會計師事務所,黃世杰,胡子仁,2018-03-23,無保留意見
2017,4,1760,寶齡富錦,安侯建業聯合會計師事務所,黃柏淑,俞安恬,2018-03-27,無保留意見
2017,4,1762,中化合成,資誠聯合會計師事務所,游淑芬,張淑瓊,2018-03-12,無保留意見
2017,4,1773,勝一化工,國富浩華聯合會計師事務所,黃   鈴   雯,謝   仁   耀,2018-02-27,無保留意見
2017,4,1776,展宇,勤業眾信聯合會計師事務所,方蘇立,葉東煇,2018-03-26,無保留意見
2017,4,1783,和康生技,勤業眾信聯合會計師事務所,劉書琳,施錦川,2018-03-21,無保留意見
2017,4,1786,科妍,安侯建業聯合會計師事務所,楊博任,陳惠媛,2018-03-09,無保留意見
2017,4,1789,台灣神隆,資誠聯合會計師事務所,林永智,劉子猛,2018-03-16,無保留意見
2017,4,1802,台玻,安永聯合會計師事務所,蕭翠慧,傅文芳,2018-03-26,無保留意見
2017,4,1805,寶徠,安侯建業聯合會計師事務所,張淑瑩,曾國禓,2018-03-27,無保留意見
2017,4,1806,冠軍,安侯建業聯合會計師事務所,曾國禓,賴麗真,2018-03-26,無保留意見
2017,4,1808,潤隆,安侯建業聯合會計師事務所,簡蒂暖,曾國禓,2018-03-21,無保留意見
2017,4,1809,中釉,勤業眾信聯合會計師事務所,楊清鎮,龔則立,2018-03-26,無保留意見(強調事項或其他事項)-採用其他會計師查核(核閱)報告且欲區分責任
2017,4,1810,和成,安 侯 建 業 聯 合 會 計 師 事 務 所,許　淑　敏,江  忠  儀,2018-03-27,無保留意見(強調事項或其他事項)-採用其他會計師查核(核閱)報告且欲區分責任
2017,4,1817,凱撒衛浴,勤業眾信聯合會計師事務所,游素環,翁博仁,2018-03-21,無保留意見
2017,4,1902,台紙,安永聯合會計師事務所,黃世杰,傅文芳,2018-03-13,無保留意見(強調事項或其他事項)-採用其他會計師查核(核閱)報告且欲區分責任
2017,4,1903,士紙,惠眾聯合會計師事務所,卓敏枝,項文婷,2018-03-16,無保留意見
2017,4,1904,正隆,安侯建業聯合會計師事務所,吳美萍,黃泳華,2018-03-20,無保留意見(強調事項或其他事項)-採用其他會計師查核(核閱)報告且欲區分責任
2017,4,1905,華紙,勤業眾信聯合會計師事務所,會計師林淑婉,會計師許秀明,2018-03-22,無保留意見
2017,4,1906,寶隆,立本台灣聯合會計師事務所,王 慕 凡,張 宜 鈞,2018-03-12,無保留意見
2017,4,1907,永豐餘,勤業眾信聯合會計師事務所,邵志明,郭政弘,2018-03-22,無保留意見
2017,4,1909,榮成,立本台灣聯合會計師事務所,張宜鈞,陶鴻文,2018-03-21,無保留意見(強調事項或其他事項)-採用其他會計師查核(核閱)報告且欲區分責任
2017,4,2002,中鋼,勤業眾信聯合會計師事務所,郭麗園,郭政弘,2018-03-28,無保留意見(強調事項或其他事項)-採用其他會計師查核(核閱)報告且欲區分責任
2017,4,2006,東和鋼鐵,安侯建業聯合會計師事務所,寇惠植,郭欣頤,2018-03-22,無保留意見
2017,4,2007,燁興公司,國富浩華聯合會計師事務所,黃鈴雯,謝仁耀,2018-03-21,無保留意見
2017,4,2008,高興昌,安侯建業聯合會計師事務所,陳國宗,楊博任,2018-03-15,無保留意見
2017,4,2009,第一伸銅,安 侯 建 業 聯 合 會 計 師 事 務 所,楊博任,許振隆,2018-03-19,無保留意見
2017,4,2010,春源鋼鐵,國富浩華聯合會計師事務所,林志隆,林美玲,2018-03-21,無保留意見
2017,4,2012,春雨,資誠聯合會計師事務所,林姿妤,劉子猛,2018-03-21,無保留意見(強調事項或其他事項)-採用其他會計師查核(核閱)報告且欲區分責任
2017,4,2013,中鋼構,勤業眾信聯合會計師事務所,郭麗園,劉裕祥,2018-03-19,無保留意見(強調事項或其他事項)
2017,4,2014,中鴻,勤業眾信聯合會計師事務所,許瑞軒,劉裕祥,2018-03-22,無保留意見
2017,4,2015,豐興鋼鐵,安 永 聯 合 會 計 師 事 務 所,涂 清 淵,嚴 文 筆,2018-03-08,無保留意見(強調事項或其他事項)-採用其他會計師查核(核閱)報告且欲區分責任
2017,4,2017,官田鋼,勤業眾信聯合會計師事務所,王燕景,李季珍,2018-03-28,無保留意見(強調事項或其他事項)-採用其他會計師查核(核閱)報告且欲區分責任
