年,季,公司代號,公司簡稱,簽證會計師事務所名稱,簽證會計師,簽證會計師,核閱或查核日期,核閱或查核報告類型
2006,1,1101,台泥,勤業眾信會計師事務所,郭政弘,魏永篤,95-04-20,保留式核閱報告--適用新公報、依被投資公司未經會計師查核報告認列投資損益
2006,1,1102,亞泥,勤業眾信會計師事務所,范有偉,郭俐雯,95-04-25,保留式核閱報告--適用新公報、依被投資公司未經會計師查核報告認列投資損益
2006,1,1103,嘉泥,勤業眾信會計師事務所,涂三遷,方小萍,95-04-21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,1,1104,環泥,資誠會計師事務所,陳美姿,張明輝,95-04-28,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,1,1108,幸福,勤業眾信 會 計 師 事 務 所,吳恩銘(YYY代表會計師,施景彬(YYY代表會計師,95-04-20,保留式核閱報告--適用新公報、依被投資公司未經會計師查核報告認列投資損益
2006,1,1109,信大,致遠會計師事務所,賴宗羲,李秀玲,95-04-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,1,1110,東泥,建興聯合會計師事務所,劉吉雄,蔡淑滿,95-04-25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,1,1201,味全,資誠會計師事務所,吳郁隆,吳漢期,95-04-28,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,1,1203,味王,大中國際聯合會計師事務所,林寬照,溫明郁,95-04-26,保留式核閱報告--適用新公報、依被投資公司未經會計師查核報告認列投資損益
2006,1,1210,大成,安侯建業會計師事務所,鍾丹丹,陳眉芳,95-04-28,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,1,1213,大飲,致 遠 會 計 師 事 務 所,"黃 敏 全 (YYY代表會�/td>阮 呂 艷 (YYY代表會�/td>95/04/19
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益","阮 呂 艷 (YYY代表會�/td>95/04/19
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益",95-04-19,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,1,1215,卜蜂,資誠會計師事務所,李燕松,王輝賢,95-04-26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,1,1216,統一,資誠會計師事務所,李明憲,劉子猛,95-04-27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,1,1217,愛之味,建興聯合會計師事務所,劉吉雄,黃有慶,95-04-25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,1,1218,泰山,安侯建業會計師事務所,簡蒂暖,林瞳,95-04-25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,1,1219,福壽,群智聯合會計師事務所,黃春生,陳郁惠,95-04-19,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,1,1220,台榮,立本台灣聯合會計師事務所,柯俊輝,柯俊榮,95-04-21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,1,1225,福懋油,勤業眾信會計師事務所,謝建新,吳恩銘,95-04-18,保留式核閱報告--適用新公報、依被投資公司未經會計師查核報告認列投資損益
2006,1,1227,佳格,勤業眾信會計師事務所,張銘政,郭文吉,95-04-21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,1,1229,聯華,安侯建業會計師事務所,許淑敏,江忠儀,95-04-19,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,1,1231,聯華食,勤 業 眾 信 會 計 師 事 務 所,張清福,陳清祥,95-04-17,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,1,1232,大統益,資誠會計師事務所,李明憲,劉子猛,95-04-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,1,1233,天仁,致遠 聯 合 會 計 師 事 務 所,"蕭翠慧 (YYY代表會計�/td>鄧泗堂 (YYY代表會計�/td>95/04/14
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益","鄧泗堂 (YYY代表會計�/td>95/04/14
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益",95-04-14,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,1,1234,黑松,勤業眾信會計師事務所,林義峰,游素環,95-04-14,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,1,1235,興泰,第一聯合會計師事務所,張福郎,王戊昌,95-04-20,保留式核閱報告--適用新公報
2006,1,1236,宏亞,致遠會計師事務所,徐榮煌,徐憶芳,95-04-21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,1,1301,台塑,安侯建業會計師事務所,吳秋華,寇惠植,95-04-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,1,1303,南亞,安侯建業會計師事務所,吳秋華,李慈慧,95-04-27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,1,1304,台聚,勤業眾信會計師事務所,韋亮發,王小蕙,95-04-27,保留式核閱報告--適用新公報、依被投資公司未經會計師查核報告認列投資損益
2006,1,1305,華夏,勤 業 眾 信 會 計 師 事 務 所,黃秀椿,郭慈容,95-04-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,1,1307,三芳,安侯建業會計師事務所,楊博任,陳惠媛,95-04-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,1,1308,亞聚,勤 業 眾 信 會 計 師 事 務 所,王 小 蕙,黃 秀 椿,95-04-25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,1,1309,台達化,勤業眾信會計師事務所,王小蕙,韋亮發,95-04-25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,1,1310,台苯,正風聯合會計師事務所,周銀來,丁鴻勛,2012-01-02,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益、其他
2006,1,1312,國喬,第一聯合會計師事務所,蕭英嘉,林克武,94-04-25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
