年,季,公司代號,公司簡稱,簽證會計師事務所名稱,簽證會計師,簽證會計師,核閱或查核日期,核閱或查核報告類型
2007,4,1325,恆大,勤 業 眾 信 會 計 師 事 務 所,蕭 天 厚,張 瑞 娜,97-02-22,無保留意見
2007,4,1326,台化,安永會計師事務所,阮呂倩,鄭戊水,97-03-07,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1402,遠東新,勤業眾信會計師事務所,施景彬,吳恩銘,97-03-10,修正式無保留意見--採用其他會計師查核且欲區分責任、會計原則變動
2007,4,1409,新纖,勤業眾信會計師事務所,"王錦燕 (YYY代表會計�/td>李麗凰 (YYY代表會計�/td>97/03/18
修正式無保留意見--採用其他會計師查核且欲區分責任","李麗凰 (YYY代表會計�/td>97/03/18
修正式無保留意見--採用其他會計師查核且欲區分責任",97-03-18,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1410,南染,資誠會計師事務所,吳漢期,周哲毅,96-03-24,修正式無保留意見--前期由其他會計師查核
2007,4,1413,宏洲,立本台灣聯合會計師事務所,柯俊輝,陳玉芳,97-02-25,無保留意見
2007,4,1414,東和,安侯建業會計師事務所,陳國宗,楊博任,97-03-03,無保留意見
2007,4,1416,廣豐,第一聯合會計師事務所,邱繼盛,張福郎,97-03-24,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1417,嘉裕,勤業眾信會計師事務所,郭政弘,邵志明,97-02-20,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1418,東華,勤業眾信會計師事務所,劉永富,陳杰忠,97-03-12,修正式無保留意見--會計原則變動
2007,4,1419,新紡,勤業眾信會計師事務所,林義峰,林宜慧,97-02-25,無保留意見
2007,4,1423,利華,安永會計師事務所,鄧泗堂,戴興鉦,97-02-25,無保留意見
2007,4,1432,大魯閣,資誠會計師事務所,周筱姿,蕭金木,97-04-30,修正式無保留意見--採用其他會計師查核且欲區分責任、繼續經營假設有疑慮、欲強調某一事項
2007,4,1434,福懋,安 永會 計 師 事 務 所,鄭戊水,阮呂倩,97-03-05,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1435,中福,勤業眾信會計師事務所,陳照敏會計師,劉江抱會計師,97-03-24,無保留意見
2007,4,1436,華友聯,勤業眾信會計師事務所,吳恩銘,施景彬,97-01-14,修正式無保留意見--會計原則變動
2007,4,1437,勤益控,安侯建業會計師事務所,呂莉莉,關春修,97-04-11,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1438,裕豐,安泰聯合會計師事務所,萬文慧,陳兆宏,97-04-02,修正式無保留意見--採用其他會計師查核且欲區分責任、繼續經營假設有疑慮
2007,4,1439,中和,致遠會計師事務所,"戴興鉦 (YYY代表會計�/td>潘愛華 (YYY代表會計�/td>97/03/31
無保留意見","潘愛華 (YYY代表會計�/td>97/03/31
無保留意見",97-03-31,無保留意見
2007,4,1440,南紡,資誠會計師事務所,李明憲,林姿妤,97-03-13,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1441,大東,安侯建業會計師事務所,李慈慧,吳秋華,97-03-14,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1442,名軒,惠眾會計師事務所,盧聯生,項文婷,97-03-07,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1443,立益,第一聯合會計師事務所,甘有財,張福郎,97-03-07,修正式無保留意見--會計原則變動
2007,4,1444,力麗,勤業眾信會計師事務所,余鴻賓,邱明玉,97-04-18,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1445,大宇,勤業眾信會計師事務所,韋亮發,王小蕙,97-02-18,無保留意見
2007,4,1446,宏和,安 永 會 計 師 事 務 所,黃崇輝,黃世杰,97-03-15,無保留意見
2007,4,1447,力鵬,勤業眾信會計師事務所,余鴻賓,邱明玉,97-04-17,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1449,佳和,安侯建業會計師事務所,陳國宗,張嘉信,97-04-14,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1451,年興,勤業眾信會計師事務所,卓明信,吳恩銘,97-02-15,無保留意見
2007,4,1452,宏益,立本台灣聯合會計師事務所,"柯俊輝 (YYY代表會計�/td>陳玉芳 (YYY代表會計�/td>97/02/05
無保留意見","陳玉芳 (YYY代表會計�/td>97/02/05
無保留意見",97-02-05,無保留意見
2007,4,1453,大將,勤業眾信會計師事務所,郭榮芳,鄧治萍,97-04-02,無保留意見
2007,4,1454,台富,勤業眾信會計師事務所,游素環,陳慧銘,97-02-04,無保留意見
2007,4,1455,集盛,第 一 聯 合 會 計 師 事 務 所,蕭英嘉,張福郎,97-03-07,無保留意見
2007,4,1456,怡華,惠眾 會 計 師 事 務 所,盧聯生(YYY代表會計師,項文婷(YYY代表會計師,97-04-11,無保留意見
2007,4,1457,宜進,安侯建業會計師事務所,張淑瑩,曾國禓,97-04-28,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1459,聯發,勤業眾信會計師事務所,林  谷  同,劉  永  富,97-03-07,修正式無保留意見--會計原則變動
2007,4,1460,宏遠,勤業眾信會計師事務所,林卉娟,吳恩銘,97-02-28,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1463,強盛,安侯建業會計師事務所,魏忠華,吳美萍,97-04-07,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1464,得力,勤 業 眾 信 會 計 師 事 務 所,李季珍,龔俊吉,97-03-04,無保留意見
2007,4,1465,偉全,立 本 台 灣 聯 合 會 計 師 事 務 所,劉克宜,許坤錫,97-03-04,無保留意見
2007,4,1466,聚隆,建智聯合會計師事務所,紀敏滄,陳靜宜,97-02-01,修正式無保留意見--會計原則變動
2007,4,1467,南緯,安侯建業會計師事務所,簡蒂暖,吳昭德,97-04-25,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1468,昶和,勤業眾信會計師事務所,許庭禎,郭文吉,97-03-25,無保留意見
2007,4,1470,大統新創,勤業眾信會計師事務所,林谷同,陳杰忠,97-03-20,修正式無保留意見--會計原則變動
2007,4,1471,首利,資誠會計師事務所,徐永堅,蕭春鴛,97-04-14,無保留意見
2007,4,1472,三洋紡,勤 業 眾 信 會 計 師 事 務 所,林谷同 (代表會計師1),劉永富 (代表會計師2),97-04-02,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1473,台南,資誠會計師事務所,李明憲,劉子猛,97-03-26,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1474,弘裕,建智聯合會計師事務所,紀敏滄,陳靜宜,97-02-01,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1475,本盟,資誠會計師事務所,翁世榮,張淑瓊,97-03-18,無保留意見
2007,4,1476,儒鴻,安侯建業會計師事務所,寇惠植,曾國禓,97-03-10,無保留意見
2007,4,1477,聚陽,安侯建業會計師事務所,陳蓓琪,陳雅琳,97-04-07,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1503,士電,勤業眾信會計師事務所,許庭禎,郭文吉,97-02-15,無保留意見
2007,4,1504,東元,資誠會計師事務所,高文宏,支秉鈞,97-03-19,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1506,正道,安侯建業會計師事務所,"林琬琬 (YYY代表會計�/td>連淑凌 (YYY代表會計�/td>97/04/28
修正式無保留意見--採用其他會計師查核且欲區分責任","連淑凌 (YYY代表會計�/td>97/04/28
修正式無保留意見--採用其他會計師查核且欲區分責任",97-04-28,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1507,永大,建昇財稅聯合會計師事務所,林昇平,蔡季嫻,97-02-25,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1512,瑞利,勤 業 眾 信 會 計 師 事 務 所,吳秋燕,郭麗園,97-04-08,無保留意見
2007,4,1513,中興電,鼎信聯合會計師事務所,林春枝,林金鳳,97-02-25,無保留意見
2007,4,1514,亞力,惠眾會計師事務所,卓敏枝,洪佑伶,97-03-20,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1515,力山,安侯建業會計師事務所,張字信,魏忠華,97-03-28,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1516,川飛,安侯建業會計師事務所,張字信,于紀隆,97-04-01,無保留意見
2007,4,1517,利奇,勤業眾信會計師事務所,成德潤,羅瑞霖,97-03-10,無保留意見
2007,4,1519,華城,勤業眾信會計師事務所,李東峰,郭政弘,97-03-07,無保留意見
2007,4,1521,大億,勤業眾信會計師事務所,黃李松,李季珍,97-02-15,無保留意見
2007,4,1522,堤維西,安永會計師事務所,黃崇輝,黃世杰,97-03-18,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1524,耿鼎,正風聯合會計師事務所,鄭憲修,曾國富,97-03-03,無保留意見
2007,4,1525,江申,勤業眾信會計師事務所,郭政弘,邵志明,97-02-01,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1526,日馳,立本台灣聯合會計師事務所,柯俊輝,陳玉芳,97-02-29,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1527,鑽全,安永會計師事務所,林鴻光,嚴文筆,98-04-24,修正式無保留意見--會計原則變動
2007,4,1528,恩德,安 侯 建 業 會 計 師 事 務 所,俞 安 恬,許 育 峰,97-04-10,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1529,樂士,建智聯合會計師事務所,陳宇頌,周芳文,97-03-30,無保留意見
2007,4,1530,亞崴,敬業會計師事務所,王日春會計師,黃勝義會計師,97-01-25,無保留意見
2007,4,1531,高林股,勤業眾信會計師事務所,洪玉美,陳清祥,97-03-18,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1532,勤美,安侯建業會計師事務所,楊美雪,陳雅琳,97-03-26,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1533,車王電,資誠會計師事務所,蕭珍琪,洪淑華,97-03-14,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1535,中宇,勤業眾信會計師事務所,邱慧吟 (勤業眾信代表,江佳玲 (勤業眾信代表,97-01-14,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1536,和大,資誠會計師事務所,蕭珍琪,洪淑華,97-03-31,修正式無保留意見--採用其他會計師查核且欲區分責任、欲強調某一事項
2007,4,1537,廣隆,資誠會計師事務所,楊明經,張志安,97-03-20,無保留意見
2007,4,1538,正峰新,亞 東 聯 合 會 計 師 事 務 所,呂正樂,林鴻基,97-03-03,修正式無保留意見--會計原則變動
2007,4,1539,巨庭,鼎 信 聯 合 會 計 師 事 務 所,林明壽,黃素絹,97-04-05,無保留意見
2007,4,1540,喬福,資誠會計師事務所,蕭珍琪,洪淑華,97-03-17,無保留意見
2007,4,1541,錩泰,安 永 會 計 師 事 務 所,嚴文筆,涂清淵,97-03-24,無保留意見
2007,4,1558,伸興,安 永 會 計 師 事 務 所,嚴 文 筆,涂 清 淵,97-03-10,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1560,中砂,勤業眾信會計師事務所,張清福,陳清祥,97-02-04,無保留意見
2007,4,1568,倉佑,勤業眾信會計師事務所,江佳玲,曾光敏,97-03-17,修正式無保留意見--欲強調某一事項
2007,4,1582,信錦,勤 業 眾 信 會 計 師 事 務 所,李東峰,張敬人,97-03-14,無保留意見
2007,4,1583,程泰,敬 業 會 計 師 事 務 所,王日春,黃勝義,97-02-19,無保留意見
2007,4,1603,華電,勤業眾信會計師事務所,蕭天厚,張瑞娜,97-03-13,修正式無保留意見--會計原則變動
2007,4,1604,聲寶,勤 業 眾 信 會 計 師 事 務 所,徐  文  亞,楊　民　賢,97-04-03,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1605,華新,勤業眾信會計師事務所,邱明玉,盧啟昌,97-02-26,無保留意見
2007,4,1608,華榮,安侯建業會計師事務所,楊博任,許振隆,97-03-05,無保留意見
2007,4,1609,大亞,群 智 聯 合 會 計 師 事 務 所,黃奕睿,莊景福,97-03-10,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1611,中電,群信聯合 會 計 師 事 務 所,李仍晃,謝文益,97-03-17,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1612,宏泰,安永會計師事務所,佟韻玲,李明昱,97-03-17,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1614,三洋電,第一聯合會計師事務所,高佩,張福郎,97-01-28,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1615,大山,安侯建業會計師事務所,連淑凌,楊柳鋒,97-03-24,無保留意見
2007,4,1616,億泰,安侯建業會計師事務所,魏忠華,陳振乾,97-03-26,無保留意見
2007,4,1617,榮星,安 侯 建 業 會 計 師 事 務 所,方惠玲,陳惠媛,97-03-14,無保留意見
2007,4,1618,合機,勤 業 眾 信 會 計 師 事 務 所,郭榮芳,翁榮隨,97-04-14,無保留意見
2007,4,1701,中化,資誠會計師事務所,林鈞堯,王照明,97-03-15,修正式無保留意見--採用其他會計師查核且欲區分責任、前期由其他會計師查核
2007,4,1702,南僑,安侯建業會計師事務所,黃柏淑,俞安恬,97-03-31,無保留意見
2007,4,1707,葡萄王,大中國際聯合會計師事務所,許伯彥,李聰明,97-02-19,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1708,東鹼,安侯建業會計師事務所,林秀玉,唐慈杰,97-02-22,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1709,和益,立本台灣聯合會計師事務所,陳玉芳,柯俊榮,97-02-21,無保留意見
2007,4,1710,東聯,勤業眾信會計師事務所,郭俐雯,范有偉,97-02-29,無保留意見
2007,4,1711,永光,安侯建業會計師事務所,林秀玉,唐慈杰,97-03-13,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1712,興農,勤 業 眾 信 會 計 師 事 務 所,曾 棟 鋆,吳 麗 冬,97-03-11,無保留意見
2007,4,1713,國化,安永會計師事務所,鄧泗堂,戴興鉦,97-03-17,無保留意見
2007,4,1714,和桐,資誠會計師事務所,王照明,翁世榮,97-04-25,修正式無保留意見--採用其他會計師查核且欲區分責任、前期由其他會計師查核
2007,4,1717,長興,資誠會計師事務所,"洪麗蓉 (YYY代表會計�/td>王國華 (YYY代表會計�/td>97/04/25
修正式無保留意見--採用其他會計師查核且欲區分責任","王國華 (YYY代表會計�/td>97/04/25
修正式無保留意見--採用其他會計師查核且欲區分責任",97-04-25,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1718,中纖,勤 業 眾 信 會 計 師 事 務 所,徐文亞,王自軍,97-03-17,修正式無保留意見--前期由其他會計師查核
2007,4,1720,生達,資誠會計師事務所,林姿妤,林億彰,97-04-07,無保留意見
2007,4,1721,三晃,勤 業 眾 信 會 計 師 事 務 所,吳麗冬會計師,羅瑞霖會計師,97-02-13,無保留意見
2007,4,1722,台肥,正風聯合會計師事務所,丁鴻勛,賴永吉,97-03-05,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1723,中碳,勤業眾信會計師事務所,龔俊吉,江佳玲,97-01-28,無保留意見
2007,4,1724,台硝,資誠會計師事務所,薛守宏,李燕娜,97-04-17,無保留意見
2007,4,1725,元禎,勤業眾信會計師事務所,張耿禧,涂三遷,97-02-22,無保留意見
2007,4,1726,永記,集智會計師事務所,柯宗立,林來福,97-03-14,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1727,中華化,安 永 會 計 師 事 務 所,佟韻玲,鄭戊水,97-02-22,無保留意見
2007,4,1730,花仙子,鼎信聯合會計師事務所,林松樹,王昌勝,97-02-21,無保留意見
2007,4,1731,美吾華,廣信益群 聯 合 會 計 師 事 務 所,陳永琳,郭欣訓,97-03-28,修正式無保留意見--會計原則變動
2007,4,1732,毛寶,資誠會計師事務所,吳郁隆,周哲毅,97-03-22,修正式無保留意見--前期由其他會計師查核
2007,4,1733,五鼎,勤 業 眾 信 會 計 師 事 務 所,黃鴻文,黃樹傑,99-08-03,無保留意見
2007,4,1734,杏輝,鼎信聯 合 會 計 師 事 務 所,諶清,黃志成,97-02-15,無保留意見
2007,4,1735,日勝化,安永會計師事務所,林鴻光,(二余)清淵,97-03-14,無保留意見
2007,4,1736,喬山,安 永 會 計 師 事 務 所,林鴻光,嚴文筆,97-03-21,無保留意見
2007,4,1737,臺鹽,勤業眾信會計師事務所,黃李松,李季珍,97-02-01,無保留意見
2007,4,1760,寶齡富錦,安侯建業會計師事務所,"呂莉莉 (YYY代表會計�/td>俞安恬 (YYY代表會計�/td>96/04/03
無保留意見","俞安恬 (YYY代表會計�/td>96/04/03
無保留意見",96-04-03,無保留意見
2007,4,1762,中化生,群信聯合會計師事務所,謝文益,李仍晃,97-03-06,無保留意見
2007,4,1773,勝一,建 興 聯 合 會 計 師 事 務 所,謝仁耀,黃鈴雯,97-04-02,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1776,展宇,勤 業 眾 信 會 計 師 事 務 所,陳明煇,林鴻鵬,97-03-14,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1786,科妍,資信聯合會計師事務所,陳榮華,蕭明芳,97-03-10,修正式無保留意見--繼續經營假設有疑慮、前期由其他會計師查核
2007,4,1795,美時,資誠會計師事務所,陳永清,葉冠妏,97-03-11,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1802,台玻,安永會計師事務所,鄧泗堂,蕭翠慧,97-03-15,無保留意見
2007,4,1805,寶徠,誠信聯合會計師事務所,陳功源,曾裕,97-04-06,無保留意見
2007,4,1806,冠軍,安侯建業會計師事務所,賴麗真,簡蒂暖,97-04-29,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1808,潤隆,安侯建業會計師事務所,簡蒂暖,曾國禓,97-02-29,無保留意見
2007,4,1809,中釉,安 永 會 計 師 事 務 所,黃素珍,楊智惠,97-03-07,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1810,和成,安侯建業 會 計 師 事 務 所,許淑敏,楊柳鋒,97-03-30,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1902,台紙,勤業眾信會計師事務所,張清福,柯志賢,97-02-15,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1903,士紙,惠眾會計師事務所,卓敏枝,盧聯生,97-02-05,無保留意見
2007,4,1904,正隆,安侯建業會計師事務所,黃耀明,魏忠華,97-03-24,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1905,華紙,安 侯 建 業 會 計 師 事 務 所,俞安恬會計師,許育峰會計師,97-01-21,無保留意見
2007,4,1906,寶隆,立本台灣聯合會計師事務所,陶鴻文,曾炳霖,97-01-11,修正式無保留意見--會計原則變動
2007,4,1907,永豐餘,勤業眾信會計師事務所,邵志明,林淑婉,97-02-04,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,1909,榮成,立本台灣聯合會計師事務所,陶鴻文,顏榮裕,97-04-03,修正式無保留意見--會計原則變動
2007,4,2002,中鋼,勤業眾信會計師事務所,龔俊吉,張日炎,97-01-29,無保留意見
2007,4,2006,東和鋼鐵,安侯建業會計師事務所,李慈慧,吳秋華,97-03-07,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,2007,燁興,正風聯合會計師事務所,周銀來,黃國師,97-02-25,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,2008,高興昌,安侯建業會計師事務所,陳國宗,楊博任,97-02-29,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,2009,第一銅,安侯建業會計師事務所,許振隆,楊博任,97-03-04,無保留意見
2007,4,2010,春源,第一 聯 合 會 計 師 事 務 所,林志隆,邱繼盛,97-03-08,修正式無保留意見--前期由其他會計師查核
2007,4,2012,春雨,建興聯合會計師事務所,李青霖,蔡淑滿,97-03-28,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,2013,中鋼構,勤業眾信會計師事務所,吳秋燕,江佳玲,97-01-28,無保留意見
2007,4,2014,中鴻,勤業眾信會計師事務所,江佳玲,邱慧吟,97-01-28,無保留意見
2007,4,2015,豐興,安 永 會 計 師 事 務 所,涂清淵,嚴文筆,97-03-18,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,2017,官田鋼,勤業眾信會計師事務所,李季珍,龔俊吉,97-02-05,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,2020,美亞,鼎信聯合會計師事務所,林春枝,黃志成,97-03-20,無保留意見
2007,4,2022,聚亨,正風聯合會計師事務所,周銀來,徐素琴,97-03-17,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,2023,燁輝,建興聯合會計師事務所,黃鈴雯,李青霖,97-04-02,修正式無保留意見--採用其他會計師查核且欲區分責任、會計原則變動
2007,4,2024,志聯,安侯建業 會 計 師 事 務 所,許育峰,呂莉莉,97-03-07,無保留意見
2007,4,2025,千興,資誠會計師事務所,王國華,林姿妤,97-03-17,修正式無保留意見--會計原則變動、欲強調某一事項
2007,4,2027,大成鋼,勤業眾信會計師事務所,李季珍,黃李松,97-03-27,修正式無保留意見--採用其他會計師查核且欲區分責任、會計原則變動
2007,4,2028,威致,建興聯合會計師事務所,蔡淑滿,黃鈴雯,97-04-10,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,2029,盛餘,勤業眾信會計師事務所,龔俊吉,邱慧吟,97-02-25,無保留意見
2007,4,2030,彰源,勤業眾信會計師事務所,羅瑞霖,蔣淑菁,97-02-13,修正式無保留意見--會計原則變動
2007,4,2031,新光鋼,勤業眾信會計師事務所,周以隆,翁榮隨,97-02-29,無保留意見
2007,4,2032,新鋼,第 一 聯 合 會 計 師 事 務 所,林志隆,甘有財,97-03-03,修正式無保留意見--前期由其他會計師查核
2007,4,2033,佳大,建 誠 聯 合 會 計 師 事 務 所,林敏雄,李定安,97-02-25,修正式無保留意見--採用其他會計師查核且欲區分責任
2007,4,2034,允強,中國財稅會計師事務所,柯天賜,吳靜儒,97-01-25,無保留意見
2007,4,2038,海光,勤 業 眾 信 會 計 師 事 務 所,邱慧吟 會計師,江佳玲 會計師,97-03-17,無保留意見
2007,4,2049,上銀,勤業眾信會計師事務所,羅瑞霖,曾棟鋆,97-03-13,無保留意見
2007,4,2059,川湖,勤業眾信會計師事務所,江佳玲,郭麗園,97-01-25,無保留意見
2007,4,2062,橋椿,勤業眾信會計師事務所,成德潤,蔣淑菁,97-03-14,無保留意見
2007,4,2101,南港,正 風 聯 合 會 計 師 事 務 所,周銀來,賴永吉,97-03-03,修正式無保留意見--會計原則變動、欲強調某一事項
