年,季,公司代號,公司簡稱,簽證會計師事務所名稱,簽證會計師,簽證會計師,核閱或查核日期,核閱或查核報告類型
2006,3,1303,南亞,安侯建業會計師事務所,吳秋華,李慈慧,95-10-23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1304,台聚,勤業眾信會計師事務所,郭 慈 容,王 小 蕙,95-10-26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1305,華夏,勤 業 眾 信 會 計 師 事 務 所,黃秀椿,郭慈容,95-10-23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1307,三芳,安侯建業會計師事務所,楊博任,陳國宗,95-10-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1308,亞聚,勤 業 眾 信 會 計 師 事 務 所,王 小 蕙,黃 秀 椿,95-10-25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1309,台達化,勤業眾信會計師事務所,韋亮發,王小蕙,95-10-25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1310,台苯,正風聯合會計師事務所,黃國師,周銀來,95-10-25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1312,國喬,第一聯合會計師事務所,蕭英嘉,林克武,95-10-19,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1313,聯成,勤業眾信會計師事務所,郭文吉,張銘政,95-10-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1314,中石化,安侯建業會計師事務所,陳眉芳,鍾丹丹,95-10-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1315,達新,第一聯合會計師事務所,林克武,王戊昌,95-10-25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1316,上曜,資誠會計師事務所,李明憲,劉子猛,95-10-25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1319,東陽,致遠會計師事務所,蔡清典,黃世杰,95-10-23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1321,大洋,安侯建業會計師事務所,呂觀文,楊美雪,95-10-23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1323,永裕,勤業眾信會計師事務所,黃李松,林卉娟,95-10-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1324,地球,致遠會計師事務所,楊文安,佟韻玲,95-10-16,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1325,恆大,勤業眾信會計師事務所,蕭天厚,劉江抱,95-10-17,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1326,台化,致遠會計師事務所,阮呂豔,何志儒,95-10-25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1402,遠東新,勤業眾信會計師事務所,施景彬,吳恩銘,95-10-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1409,新纖,勤業眾信會計師事務所,"王錦燕 (YYY代表會計�/td>李麗凰 (YYY代表會計�/td>95/10/25
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益","李麗凰 (YYY代表會計�/td>95/10/25
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益",95-10-25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1410,南染,致遠會計師事務所,黃敏全,何志儒,95-10-18,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1413,宏洲,立本台灣聯合會計師事務所,柯俊輝,陳玉芳,95-10-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1414,東和,安侯建業會計師事務所,陳國宗,楊博任,95-10-23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1416,廣豐,第一聯合會計師事務所,高佩,張福郎,95-10-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1417,嘉裕,勤業眾信會計師事務所,郭政弘,邵志明,95-10-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1418,東華,勤業眾信會計師事務所,黃海悅,林谷同,95-10-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1419,新紡,勤業眾信會計師事務所,陳慧銘,林義峰,95-10-24,修正式無保留核閱報告--欲強調某一事項
2006,3,1423,利華,致遠會計師事務所,戴興鉦,潘愛華,95-10-22,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1432,大魯閣,資誠會計師事務所,周筱姿,蕭金木,95-10-27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1434,福懋,致遠會計師事務所,何志儒,阮呂艷,95-10-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1435,中福,勤業眾信會計師事務所,黃廷育會計師,吳恩銘會計師,95-10-27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1436,華友聯,勤業眾信會計師事務所,吳恩銘,卓明信,95-10-16,修正式無保留核閱報告--會計原則變動
2006,3,1437,勤益控,安侯建業會計師事務所,呂莉莉,關春修,95-10-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1438,裕豐,安泰聯合會計師事務所,萬文慧,陳兆宏,95-10-17,保留式核閱報告--適用新公報、依被投資公司未經會計師查核報告認列投資損益
2006,3,1439,中和,致 遠 會 計 師 事 務 所,"戴興鉦 (YYY代表會計�/td>潘愛華 (YYY代表會計�/td>95/10/24
修正式無保留核閱報告--會計原則變動","潘愛華 (YYY代表會計�/td>95/10/24
修正式無保留核閱報告--會計原則變動",95-10-24,修正式無保留核閱報告--會計原則變動
2006,3,1440,南紡,資誠會計師事務所,李明憲,劉子猛,95-10-25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1441,大東,安侯建業會計師事務所,李慈慧,吳秋華,95-10-25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1442,名軒,惠眾會計師事務所,盧聯生,項文婷,95-10-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1443,立益,第一聯合會計師事務所,甘有財,陳桂美,95-10-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1444,力麗,勤業眾信會計師事務所,余鴻賓,邱明玉,96-04-28,保留式核閱報告--適用新公報、其他
2006,3,1445,大宇,勤業眾信會計師事務所,韋亮發,郭慈容,95-10-16,修正式無保留核閱報告--會計原則變動
2006,3,1446,宏和,致 遠 會 計 師 事 務 所,侯榮顯,黃崇輝,95-10-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1447,力鵬,勤業眾信會計師事務所,余鴻賓,邱明玉,95-10-21,修正式無保留核閱報告--採用其他會計師查核且欲區分責任
2006,3,1449,佳和,安侯建業會計師事務所,方惠玲,陳國宗,95-10-29,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1451,年興,勤業眾信會計師事務所,施景彬,吳恩銘,95-10-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1452,宏益,立本台灣聯合會計師事務所,"柯俊輝 (YYY代表會計�/td>陳玉芳 (YYY代表會計�/td>95/10/18
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益","陳玉芳 (YYY代表會計�/td>95/10/18
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益",95-10-18,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1453,大將,勤業眾信會計師事務所,郭榮芳,賴國旺,95-10-23,保留式核閱報告--適用新公報、依被投資公司未經會計師查核報告認列投資損益
2006,3,1454,台富,勤業眾信會計師事務所,陳慧銘,池瑞全,95-10-20,修正式無保留核閱報告--會計原則變動
2006,3,1455,集盛,第 一 聯 合 會 計 師 事 務 所,蕭英嘉,林美玲,95-10-18,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1456,怡華,惠眾會 計 師 事 務 所,"盧聯生 (YYY代表會計�/td>項文婷 (YYY代表會計�/td>95/10/28
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益","項文婷 (YYY代表會計�/td>95/10/28
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益",95-10-28,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1457,宜進,安侯建業會計師事務所,張淑瑩,曾國禓,95-10-27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1459,聯發,勤業眾信會計師事務所,黃  海  悅,涂  三  遷,95-10-16,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1460,宏遠,勤業眾信會計師事務所,李季珍,吳恩銘,95-10-23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1463,強盛,安侯建業會計師事務所,魏忠華,吳美萍,97-03-10,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1464,得力,勤 業 眾 信 會 計 師 事 務 所,李季珍,黃李松,95-10-18,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1465,偉全,立 本 台 灣 聯 合 會 計 師 事 務 所,劉克宜,張書成,95-10-21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1466,聚隆,建智聯合會計師事務所,紀敏滄,廖年傑,95-10-20,保留式核閱報告--適用新公報、依被投資公司未經會計師查核報告認列投資損益
2006,3,1467,南緯,安侯建業會計師事務所,林瞳,陳嘉修,95-10-26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1468,昶和,勤業眾信會計師事務所,張銘政,許庭禎,95-10-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1470,大統新創,勤業眾信會計師事務所,劉永富,涂三遷,95-10-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1471,首利,資誠會計師事務所,徐永堅,支秉鈞,95-10-26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1472,三洋紡,勤業眾信會 計 師 事 務 所,陳杰忠,黃海悅,95-10-27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1473,台南,資誠會計師事務所,李明憲,劉子猛,95-10-25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1474,弘裕,建智聯合會計師事務所,紀敏滄,陳靜宜,95-10-18,修正式無保留核閱報告--會計原則變動
2006,3,1475,本盟,資誠會計師事務所,林鈞堯,王照明,95-10-26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1476,儒鴻,安侯建業會計師事務所,寇惠植,李慈慧,95-10-23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1477,聚陽,安侯建業會計師事務所,于紀隆,唐慈杰,95-10-26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1503,士電,勤業眾信會計師事務所,張銘政,許庭禎,95-10-23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1504,東元,資誠會計師事務所,薛明玲,曾惠瑾,95-10-26,保留式核閱報告--適用新公報、依被投資公司未經會計師查核報告認列投資損益
2006,3,1506,正道,安侯建業會計師事務所,"江忠儀 (YYY代表會計�/td>連淑凌 (YYY代表會計�/td>95/10/26
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益","連淑凌 (YYY代表會計�/td>95/10/26
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益",95-10-26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1507,永大,建昇財稅聯合會計師事務所,陳仁基,蔡季嫻,95-10-19,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1512,瑞利,勤業眾信會計師事務所,郭麗園,曾光敏,95-10-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1513,中興電,鼎信聯合會計師事務所,林春枝,林金鳳,95-10-23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1514,亞力,惠眾會計師事務所,卓敏枝,洪佑伶,95-10-25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1515,力山,安侯建業會計師事務所,張字信,魏忠華,95-10-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1516,川飛,安侯建業會計師事務所,張字信,郭士華,95-10-23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1517,利奇,勤業眾信會計師事務所,吳麗冬,呂惠民,95-10-19,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1519,華城,勤業眾信會計師事務所,張敬人,李東峰,95-10-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1521,大億,勤業眾信會計師事務所,王茂霖,李季珍,95-10-18,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1522,堤維西,致遠會計師事務所,黃崇輝,吳健源,95-10-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1524,耿鼎,正風聯合會計師事務所,鄭憲修,曾國富,95-10-23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1525,江申,勤業眾信會計師事務所,郭政弘,邵志明,95-10-17,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1526,日馳,立 本 台 灣 聯 合 會 計 師 事 務 所,柯 俊 輝,陳 玉 芳,95-10-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1527,鑽全,安永會計師事務所,林鴻光,嚴文筆,98-04-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1528,恩德,安 侯 建 業 會 計 師 事 務 所,俞 安 恬,黃 柏 淑,95-10-23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1529,樂士,建智聯合會計師事務所,陳宇頌,易昌運,95-10-23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1530,亞崴,敬業會計師事務所,王日春會計師,黃勝義會計師,94-10-18,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1531,高林股,勤業眾信會計師事務所,陳清祥,洪玉美,95-10-20,保留式核閱報告--適用新公報、依被投資公司未經會計師查核報告認列投資損益
2006,3,1532,勤美,安侯建業會計師事務所,楊美雪,羅子強,95-10-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1533,車王電,資誠會計師事務所,楊明經,洪淑華,95-10-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1535,中宇,勤業眾信會計師事務所,"邱慧吟(勤業眾信代表�/td>曾光敏(勤業眾信代表�/td>95/10/11
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益","曾光敏(勤業眾信代表�/td>95/10/11
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益",95-10-11,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1536,和大,資誠會計師事務所,蕭珍琪,洪淑華,95-10-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1537,廣隆,資誠會計師事務所,蕭珍琪,楊明經,95-10-26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1538,正峰新,亞 東 聯 合 會 計 師 事 務 所,"呂正樂 (YYY代表會計�/td>劉哲瑋 (YYY代表會計�/td>95/10/25
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益","劉哲瑋 (YYY代表會計�/td>95/10/25
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益",95-10-25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1539,巨庭,鼎 信 聯 合 會 計 師 事 務 所,林明壽,賴銘堂,95-10-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1540,喬福,資誠會計師事務所,蕭珍琪,楊明經,95-10-26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1541,錩泰,致 遠 會 計 師 事 務 所,游朝堂,嚴文筆,95-10-17,標準式無保留核閱報告
2006,3,1560,中砂,勤業眾信會計師事務所,張清福,陳清祥,95-10-14,標準式無保留核閱報告
2006,3,1603,華電,勤業眾信會計師事務所,蕭天厚,張瑞娜,95-10-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1604,聲寶,勤 業 眾 信 會 計 師 事 務 所,龔  雙  雄,楊　民　賢,95-10-25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1605,華新,勤業眾信會計師事務所,邱明玉,盧啟昌,95-10-21,修正式無保留核閱報告--欲強調某一事項
2006,3,1608,華榮,安侯建業會計師事務所,楊博任,陳國宗,95-10-19,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1609,大亞,群 智 聯 合 會 計 師 事 務 所,黃奕睿,莊景福,95-10-26,修正式無保留核閱報告--採用其他會計師查核且欲區分責任
2006,3,1611,中電,群信聯 合 會 計 師 事 務 所,李仍晃,謝文益,95-10-18,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1612,宏泰,致遠會計師事務所,楊文安,黃素珍,95-10-16,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1614,三洋電,第一聯合會計師事務所,高佩,張福郎,95-10-16,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1615,大山,安侯建業會計師事務所,連淑凌,楊柳鋒,95-10-20,標準式無保留核閱報告
2006,3,1616,億泰,安侯建業會計師事務所,魏忠華,羅瑞蘭,95-10-25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益、其他
2006,3,1617,榮星,安 侯 建 業 會 計 師 事 務 所,方惠玲,陳惠媛,95-10-19,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1618,合機,勤 業 眾 信 會 計 師 事 務 所,楊清鎮,翁榮隨,95-10-25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1701,中化,致遠會計師事務所,阮呂艷,何志儒,95-10-23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1702,南僑,安侯建業 聯 合 會 計 師 事 務 所,俞安恬,許育峰,95-10-25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1707,葡萄王,大中國際聯合會計師事務所,許伯彥,林寬照,95-10-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1708,東鹼,安侯建業會計師事務所,林秀玉,唐慈杰,95-10-19,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1709,和益,立本台灣聯合會計師事務所,陳玉芳,柯俊榮,95-10-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1710,東聯,勤業眾信會計師事務所,郭俐雯,范有偉,95-10-14,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1711,永光,安侯建業會計師事務所,林秀玉,唐慈杰,95-10-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1712,興農,勤 業 眾 信 會 計 師 事 務 所,成 德 潤,羅 瑞 霖,95-10-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1713,國化,致遠會計師事務所,戴興鉦,潘愛華,95-10-23,修正式無保留核閱報告--會計原則變動
2006,3,1714,和桐,致 遠 會 計 師 事 務 所,楊文安,佟韻玲,95-10-26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1717,長興,資誠會計師事務所,洪麗蓉(YYY代表會計師,林億彰(YYY代表會計師,95-10-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1718,中纖,廣 信 益 群 會 計 師 事 務 所,郭錦蓉,單思達,95-10-25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1720,生達,資誠會計師事務所,李明憲,劉子猛,95-10-19,保留式核閱報告--適用新公報、依被投資公司未經會計師查核報告認列投資損益
2006,3,1721,三晃,勤 業 眾 信 會 計 師 事 務 所,吳麗冬會計師,呂惠民會計師,95-10-18,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1722,台肥,正風聯合會計師事務所,丁鴻勛,黃國師,95-10-25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1723,中碳,勤業眾信會計師事務所,龔俊吉,江佳玲,95-10-12,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1724,台硝,資誠會計師事務所,薛守宏,李燕娜,95-10-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1725,元禎,勤業眾信會計師事務所,仲偉,涂三遷,95-10-19,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1726,永記,集智會計師事務所,蔡靜雯,陳文達,95-10-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1727,中華化,致 遠 會 計 師 事 務 所,楊文安,黃素珍,95-10-16,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1730,花仙子,鼎信聯合會計師事務所,黃志成,王昌勝,95-10-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1731,美吾華,廣信益群 聯 合 會 計 師 事 務 所,陳永琳,蘇真愛,95-10-25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1732,毛寶,致遠會計師事務所,黃敏全,阮呂艷,95-10-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1733,五鼎,勤 業 眾 信 會 計 師 事 務 所,黃鴻文,黃樹傑,95-10-19,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1734,杏輝,鼎信聯 合 會 計 師 事 務 所,諶清,黃志成,95-10-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1735,日勝化,致遠會計師事務所,林鴻光,游朝堂,95-10-16,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1736,喬山,致 遠 會 計 師 事 務 所,林鴻光,游朝堂,95-10-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1737,臺鹽,勤業眾信會計師事務所,王茂霖,李季珍,95-10-23,修正式無保留核閱報告--會計原則變動
2006,3,1802,台玻,致遠會計師事務所,鄧泗堂,陳慕賢,95-10-25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1805,寶徠,誠信聯合會計師事務所,陳功源,吳(日告)(巾ˊ几),95-10-31,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1806,冠軍,安侯建業會計師事務所,曾國禓,林瞳,95-10-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1808,潤隆,安侯建業會計師事務所,林  瞳,曾國禓,95-10-20,修正式無保留核閱報告--欲強調某一事項
2006,3,1809,中釉,致 遠 會 計 師 事 務 所,楊文安,黃素珍,95-10-23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1810,和成,安侯建業 會 計 師 事 務 所,江忠儀,許淑敏,95-10-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1902,台紙,勤業眾信會計師事務所,蔡振財,張清福,95-10-18,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2006,3,1903,士紙,惠眾會計師事務所,卓敏枝,盧聯生,95-10-23,標準式無保留核閱報告
