年,季,公司代號,公司簡稱,簽證會計師事務所名稱,簽證會計師,簽證會計師,核閱或查核日期,核閱或查核報告類型
2003,3,1227,佳格,勤業眾信會計師事務所,張銘政,許庭禎,93-04-22,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1229,聯華,安侯建業會計師事務所,林賢郎,丁玉山,92-10-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1231,聯華食,勤 業 眾 信 會 計 師 事 務 所,張清福,吳金順,92-10-16,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1232,大統益,資誠會計師事務所,劉子猛,林姿妤,92-10-15,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1233,天仁,致遠 聯 合 會 計 師 事 務 所,"鄧泗堂 (YYY代表會計�/td>蕭翠慧 (YYY代表會計�/td>92/10/17
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益","蕭翠慧 (YYY代表會計�/td>92/10/17
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益",92-10-17,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1234,黑松,勤 業 眾 信 會 計 師 事 務 所,林義峰,陳慧銘,92-10-18,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1235,興泰,第 一 聯 合 會 計 師 事 務 所,王戊昌,張福郎,92-10-17,標準式無保留核閱報告
2003,3,1236,宏亞,立本台灣聯合會計師事務所,賴明陽(YYY代表會計師,鄭戊水(YYY代表會計師,92-10-17,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1301,台塑,安侯建業會計師事務所,劉義吉,吳秋華,92-10-21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1303,南亞,安侯建業會計師事務所,劉義吉,吳秋華,92-10-30,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1304,台聚,勤業會計師事務所,韋亮發,王小蕙,92-10-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1305,華夏,勤 業 會 計 師 事 務 所,范有偉,王小蕙,92-10-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1307,三芳,安侯建業聯合會計師事務所,蘇慈玲,陳國宗,92-10-17,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1308,亞聚,勤 業 眾 信 會 計 師 事 務 所,郭 慈 容,范 有 偉,92-10-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1309,台達化,勤業會計師事務所,范有偉,郭慈蓉,92-10-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1310,台苯,正風聯合會計師事務所,周銀來,賴永吉,92-10-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1312,國喬,第一聯合會計師事務所,林志隆,蕭英嘉,92-10-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1313,聯成,勤業眾信會計師事務所會,張銘政,郭文吉,92-10-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1314,中石化,安侯建業會計師事務所,丁玉山,陳富煒,92-10-09,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1315,達新,第一聯合會計師事務所,王戊昌,張福郎,92-10-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1316,上曜,資誠會計師事務所,劉子猛,林姿妤,92-10-25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1319,東陽,致遠會計師事務所,吳健源,蔡清典,92-10-22,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1321,大洋,安侯建業會計師事務所,吳清堅,蔡松棋,92-10-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1323,永裕,勤業眾信會計師事務所,王茂霖,吳秋燕,92-10-15,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1324,地球,致遠會計師事務所,楊文安,梁再添,92-10-17,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1325,恆大,勤業眾信會計師事務所,陳照敏,劉江抱,92-10-17,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1326,台化,致遠會計師事務所,黃敏全,黃學平,92-10-21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1402,遠東新,勤業眾信會計師事務所,游智惠,魏永篤,92-10-22,修正式無保留核閱報告--欲強調某一事項
2003,3,1409,新纖,眾信聯 合 會 計 師 事 務 所,"劉水恩 (YYY代表會計�/td>蔡宏祥 (YYY代表會計�/td>92/10/24
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益","蔡宏祥 (YYY代表會計�/td>92/10/24
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益",92-10-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1410,南染,致遠會計師事務所,黃敏全,黃學平,92-10-21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1413,宏洲,立本台灣聯合會計師事務所,柯俊輝,陶鴻文,92-10-27,標準式無保留核閱報告
2003,3,1414,東和,安侯建業會計師事務所,蘇慈玲,陳國宗,91-10-16,標準式無保留核閱報告
2003,3,1416,廣豐,第 一 聯 合 會 計 師 事 務 所,林志隆會計師,金昌民會計師,92-10-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1417,嘉裕,立本台灣聯合會計師事務所,徐榮煌,鄭戊水,92-10-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1418,東華,勤業眾信會計師事務所,黃海悅,池瑞全,92-10-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1419,新紡,勤業眾信會計師事務所,林義峰,池瑞全,92-10-17,標準式無保留核閱報告
2003,3,1423,利華,致遠會計師事務所,林榮裕,戴興鉦,92-10-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1432,大魯閣,致 遠 會 計 師 事 務 所,鄧泗堂,蕭翠慧,92-10-25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1434,福懋,致遠會計師事務所,黃敏全,黃學平,92-10-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1435,中福,勤業眾信會計師事務所,黃廷育會計師,魏永篤會計師,92-10-22,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1436,華友聯,勤業眾信會計師事務所,卓明信,王金山,92-10-09,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1437,勤益控,安侯建業會計師事務所,關春修,林秀玉,92-10-27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1438,裕豐,揚智聯合會計師事務所,胡湘寧,林思寧,92-10-15,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1439,中和,致 遠 會 計 師 事 務 所,"林榮裕 (YYY代表會計�/td>戴興鉦 (YYY代表會計�/td>92/10/27
標準式無保留核閱報告","戴興鉦 (YYY代表會計�/td>92/10/27
標準式無保留核閱報告",92-10-27,標準式無保留核閱報告
2003,3,1440,南紡,資誠會計師事務所,李明憲,劉子猛,92-10-18,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1441,大東,安侯建業會計師事務所,劉義吉,吳秋華,92-10-23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1442,名軒,惠眾會計師事務所,李伯承,盧聯生,92-10-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1443,立益,第 一 聯 合 會 計 師 事 務 所,林克武,陳桂美,92-10-21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1444,力麗,勤業眾信會計師事務所,盧啟昌,余鴻賓,92-10-24,修正式無保留核閱報告--採用其他會計師查核且欲區分責任
2003,3,1445,大宇,勤 業 眾 信 會 計 師 事 務 所,殷仲偉,王小蕙,92-10-22,修正式無保留核閱報告--會計原則變動
2003,3,1446,宏和,致 遠 會 計 師 事 務 所,吳健源,蔡清典,92-10-22,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1447,力鵬,勤業眾信會計師事務所,盧啟昌,余鴻賓,92-10-24,修正式無保留核閱報告--採用其他會計師查核且欲區分責任
2003,3,1449,佳和,安侯建業會計師事務所,楊欽昌,張嘉信,92-10-29,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1451,年興,勤業眾信會計師事務所,施景彬,魏永篤,92-10-21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1452,宏益,立本台灣聯合會計師事務所,"柯俊輝 (YYY代表會計�/td>陳玉芳 (YYY代表會計�/td>92/10/17
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益","陳玉芳 (YYY代表會計�/td>92/10/17
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益",92-10-17,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1453,大將,勤業眾信會計師事務所,郭榮芳,賴國旺,92-10-17,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1454,台富,勤業眾信會計師事務所,林義峰,游素環,92-10-23,標準式無保留核閱報告
2003,3,1455,集盛,第 一 聯 合 會 計 師 事 務 所,甘有財,蕭英嘉,92-10-15,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1456,怡華,惠眾會 計 師 事 務 所,"李伯承 (YYY代表會計�/td>盧聯生 (YYY代表會計�/td>92/10/25
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益","盧聯生 (YYY代表會計�/td>92/10/25
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益",92-10-25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1457,宜進,安侯建業會計師事務所,吳昭德,李佩璽,92-10-27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1459,聯發,勤業眾信會計師事務所,林  谷  同,黃  海  悅,92-10-17,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1460,宏遠,勤業眾信會計師事務所,李季珍,王金山,92-10-17,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1463,強盛,安侯建業會計師事務所,魏忠華,顏幸福,92-10-17,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1464,得力,勤 業 聯 合 會 計 師 事 務 所,李季珍,陳政弘,92-10-16,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1465,偉全,立 本 台 灣 聯 合 會 計 師 事 務 所,劉克宜,陶鴻文,92-10-23,標準式無保留核閱報告
2003,3,1466,聚隆,建智聯合會計師事務所,紀敏滄(YYY代表會計師,陳靜宜(YYY代表會計師,92-10-23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1467,南緯,安侯建業會計師事務所,吳昭德,劉許友,92-10-28,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1468,昶和,勤業眾信會計師事務所,張銘政,許庭禎,92-10-22,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1470,大統新創,勤業眾信會計師事務所,林谷同,劉永富,92-10-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1471,首利,勤業眾信會計師事務所,盧啟昌,余鴻賓,92-10-21,標準式無保留核閱報告
2003,3,1472,三洋紡,眾 信 聯 合 會 計 師 事 務 所,"陳杰忠 (YYY代表會計�/td>林谷同 (YYY代表會計�/td>92/10/24
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益","林谷同 (YYY代表會計�/td>92/10/24
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益",92-10-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1473,台南,資誠會計師事務所,李明憲 會計師,劉子猛 會計師,92-10-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1474,弘裕,建智聯合會計師事務所,紀敏滄,陳靜宜,92-10-24,標準式無保留核閱報告
2003,3,1475,本盟,勤業眾信會計師事務所,郭政弘,王金山,92-10-28,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1476,儒鴻,安侯建業會計師事務所,吳東和,劉義吉,92-10-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1477,聚陽,安侯建業會計師事務所,魏忠華,于紀隆,92-10-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1503,士電,勤業眾信會計師事務所,張銘政,許庭禎,92-10-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1504,東元,資誠會計師事務所,高文宏,支秉鈞,92-10-29,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1506,正道,安侯建業會計師事務所,"林賢郎 (YYY代表會計�/td>林琬琬 (YYY代表會計�/td>92/10/18
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益","林琬琬 (YYY代表會計�/td>92/10/18
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益",92-10-18,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1507,永大,建昇財稅聯合會計師事務所,林昇平,王惟誠,92-10-23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1512,瑞利,勤 業 眾 信 會 計 師 事 務 所,吳秋燕,王茂霖,92-10-17,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1513,中興電,鼎信聯合會計師事務所,林春枝,諶  清,92-10-23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1514,亞力,惠眾會計師事務所,卓敏枝,李伯承,92-10-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1515,力山,安侯建業會計師事務所,吳傳銓,陳君滿,92-10-22,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1516,川飛,安侯建業聯合會計師事務所,陳君滿,吳傳銓,92-10-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1517,利奇,勤 業 眾 信 會 計 師 事 務 所,吳 麗 冬,呂 惠 民,92-10-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1519,華城,勤業眾信會計師事務所,陳清祥,林安惠,92-10-16,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1521,大億,勤業眾信會計師事務所,張豐淦,黃李松,92-10-21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1522,堤維西,致遠會計師事務所,蔡清典,吳健源,92-10-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1524,耿鼎,調和聯合會計師事務所,郭思琪,曾國富,92-10-23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1525,江申,勤業眾信會計師事務所,郭政弘,王金山,92-10-17,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1526,日馳,立 本 台 灣 聯 合 會 計 師 事 務 所,柯俊輝,陳玉芳,92-10-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1527,鑽全,致遠會計師事務所,林奇威,游朝堂,92-10-20,標準式無保留核閱報告
2003,3,1528,恩德,安 侯 建 業 會 計 師 事 務 所,俞 安 恬,王 明 志,92-10-17,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1529,樂士,建智聯合會計師事務所,陳宇頌,陳貴端,92-10-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1530,亞崴,致遠會計師事務所,洪茂益會計師,張志銘會計師,92-10-17,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1531,高林股,勤業眾信會計師事務所,林安惠,陳清祥,92-10-27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1532,勤美,安侯建業會計師事務所,羅子強,劉義吉,92-10-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1533,車王電,資 誠 會 計 師 事 務 所,蕭珍琪,洪淑華,92-10-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1535,中宇,勤業眾信 聯 合 會 計 師 事 務 所,龔俊吉 (勤業眾信代表,陳政弘 (勤業眾信代表,92-10-09,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1536,和大,資誠會計師事務所,蕭珍琪,陳永清,92-10-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1537,廣隆,資誠會計師事務所,楊明經,洪淑華,92-10-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1538,正峰新,亞 東 聯 合 會 計 師 事 務 所,"呂正樂 (YYY代表會計�/td>林鴻基 (YYY代表會計�/td>92/10/22
標準式無保留核閱報告","林鴻基 (YYY代表會計�/td>92/10/22
標準式無保留核閱報告",92-10-22,標準式無保留核閱報告
2003,3,1539,巨庭,聯捷 會 計 師 事 務 所,趙志浩,簡志宏,92-10-22,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1540,喬福,資誠會計師事務所,蕭珍琪,洪淑華,92-10-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1541,錩泰,致 遠 會 計 師 事 務 所,游朝堂,嚴文筆,92-10-14,標準式無保留核閱報告
2003,3,1603,華電,勤業眾信會計師事務所,劉江抱,張瑞娜,92-10-21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1604,聲寶,勤 業 眾 信 聯 合 會 計 師 事 務 所,楊  民  賢,龔  雙  雄,92-10-23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1605,華新,勤 業 眾 信 會 計 師 事 務 所,盧啟昌,洪國田,92-10-15,保留式核閱報告--其他
2003,3,1608,華榮,安 侯 建 業 會 計 師 事 務 所,張嘉信,楊博任,92-10-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1609,大亞,群 智 聯 合 會 計 師 事 務 所,黃春生,方文寶,92-10-19,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1611,中電,群信聯 合 會 計 師 事 務 所,李仍晃,謝文益,92-04-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1612,宏泰,致遠會計師事務所,楊文安,佟韻玲,92-10-14,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1614,三洋電,第一聯合會計師事務所,金昌民,高佩,92-10-09,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1615,大山,安侯建業會計師事務所,江忠儀,林賢郎,92-10-24,標準式無保留核閱報告
2003,3,1616,億泰,安侯建業會計師事務所,魏忠華,柳金堂,92-10-23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1617,榮星,安 侯 建 業 會 計 師 事 務 所,張嘉信,方惠玲,92-10-25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1618,合機,勤 業 眾 信 會 計 師 事 務 所,郭榮芳,劉水恩,92-10-26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1701,中化,致遠會計師事務所,黃 學 平,黃 敏 全,92-10-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1702,南僑,安侯建業 會 計 師 事 務 所,俞安恬,王明志,92-10-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1707,葡萄王,大中國際聯合會計師事務所,張榕枝,李聰明,92-10-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1708,東鹼,安侯建業會計師事務所,俞安恬,林秀玉,92-10-18,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1709,和益,立本台灣聯合會計師事務所,陳玉芳,陶鴻文,92-10-22,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1710,東聯,勤業眾信會計師事務所,李振銘,王金山,92-10-21,標準式無保留核閱報告
2003,3,1711,永光,安侯建業會計師事務所,林秀玉,俞安恬,92-10-17,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1712,興農,勤 業 眾 信 會 計 師 事 務 所,曾 棟 鋆,成 德 潤,92-10-22,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1713,國化,致遠會計師事務所,林榮裕,戴興鉦,92-10-20,標準式無保留核閱報告
2003,3,1714,和桐,致 遠 會 計 師 事 務 所,楊文安,佟韻玲,92-10-21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1717,長興,資誠聯合會計師事務所,"洪麗蓉 (YYY代表會計�/td>王國華 (YYY代表會計�/td>92/10/20
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益","王國華 (YYY代表會計�/td>92/10/20
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益",92-10-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1718,中纖,廣 信 益 群 會 計 師 事 務 所,郝麗麗,郭欣訓,92-10-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1720,生達,資誠會計師事務所,劉子猛,林姿妤,92-10-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1721,三晃,勤 業 眾 信 會 計 師 事 務 所,吳麗冬會計師,羅瑞霖會計師,92-10-29,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1722,台肥,正風聯合會計師事務所,丁鴻勛,徐素琴,92-10-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1723,中碳,勤業眾信會計師事務所,龔俊吉,陳政弘,92-10-09,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1724,台硝,資誠會計師事務所,蕭金木,陳美姿,92-10-21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1725,元禎,勤業眾信會計師事務所,涂三遷,張耿禧,92-10-18,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1726,永記,集智會計師事務所,陳文達,林來福,92-10-21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1727,中華化,致遠聯合會計師事務所,楊文安,佟韻玲,92-10-23,標準式無保留核閱報告
2003,3,1730,花仙子,鼎信聯合會計師事務所,林松樹,諶清,92-10-17,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1731,美吾華,廣信益群 聯 合 會 計 師 事 務 所,陳永琳,郭錦蓉,92-10-23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1732,毛寶,致遠會計師事務所,黃敏全,黃學平,92-10-20,標準式無保留核閱報告
2003,3,1733,五鼎,勤 業 眾 信 會 計 師 事 務 所,林鴻鵬,黃樹傑,92-10-18,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1734,杏輝,鼎信聯合會計師事務所,諶清,林春枝,92-10-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1735,日勝化,立 本 聯 合 會 計 師 事 務 所,陶鴻文,曾炳霖,92-10-14,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1736,喬山,致 遠 聯 合 會 計 師 事 務 所,游朝堂,林鴻光,92-10-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1737,臺鹽,勤業眾信會計師事務所,黃李松,王茂霖,92-10-16,標準式無保留核閱報告
2003,3,1802,台玻,致遠會計師事務所,鄧泗堂,陳慕賢,92-10-25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1805,寶徠,志信聯合會計師事務所,劉祖清,黃維焯,92-10-17,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1806,冠軍,安侯建業會計師事務所,簡蒂暖,賴麗真,92-10-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1808,潤隆,安侯建業會計師事務所,簡蒂暖,陳嘉修,92-10-23,修正式無保留核閱報告--繼續經營假設有疑慮
2003,3,1809,中釉,致 遠  會 計 師 事 務 所,"楊文安 (YYY代表會計�/td>佟韻玲 (YYY代表會計�/td>92/10/17
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益","佟韻玲 (YYY代表會計�/td>92/10/17
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益",92-10-17,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1810,和成,安侯建業 會 計 師 事 務 所,林賢郎,黃素貞,92-10-24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1902,台紙,勤業眾信會計師事務所,蔡振財,吳金順,92-10-21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2003,3,1903,士紙,惠眾會計師事務所,卓敏枝,李伯承,92-10-22,標準式無保留核閱報告
2003,3,1904,正隆,安侯建業會計師事務所,黃耀明,柳金堂,92-10-20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
