證券代號,年季,　 營業收入,　　 營業收入合計,　 營業成本,　　 營業成本合計,　 營業毛利（毛損）,　 營業毛利（毛損）淨額,　 營業費用,　　 推銷費用,　　　 推銷費用合計,　　 管理費用,　　　 管理費用合計,　　 研究發展費用,　　　 研究發展費用合計,　　 營業費用合計,　 營業利益（損失）,　 營業外收入及支出,　　 其他收入,　　　 其他收入合計,　　 其他利益及損失,　　　 其他利益及損失淨額,　　 財務成本,　　　 財務成本淨額,　　 採用權益法之關聯企業及合資損益之份額,　　　 採用權益法認列之關聯企業及合資損益之份額淨額,　　 營業外收入及支出合計,　 繼續營業單位稅前淨利（淨損）,　 所得稅費用（利益）,　　 所得稅費用（利益）合計,　 繼續營業單位本期淨利（淨損）,　 本期淨利（淨損）,　 其他綜合損益(淨額),　　 後續可能重分類至損益之項目,　　　 國外營運機構財務報表換算之兌換差額,　　　 後續可能重分類至損益之項目總額,　　 其他綜合損益（淨額）,　 本期綜合損益總額,　 淨利（損）歸屬於：,　　 母公司業主（淨利／損）,　　 共同控制下前手權益（淨利／損）,　 綜合損益總額歸屬於：,　　 母公司業主（綜合損益）,　　 共同控制下前手權益（綜合損益）,　 基本每股盈餘,　　 繼續營業單位淨利（淨損）,　　 基本每股盈餘合計,　　 不重分類至損益之項目,　　　 不重分類至損益之其他項目,　　　 不重分類至損益之項目總額
2239,2015年第3季,,              2683610,,              2179890,                503720,                503720,,,                 34742,,                137219,,                 73441,                245402,                258318,,,                 30140,,                 -1285,,                 26642,,                 36521,                 38734,                297052,,                 74672,                222380,                222380,,,                286023,                286023,                286023,                508403,,                222380,                              0,,                508403,                              0,,                              2.22,                              2.22,,,
2239,2015年上半年度,,              5592040,,              4580351,              1011689,              1011689,,,                 84645,,                233056,,                128871,                446572,                565117,,,                 11619,,                  1455,,                 34698,,                 49284,                 27660,                592777,,                126649,                466128,                466128,,,,,               -149070,                317058,,                152599,                313529,,                  3529,                313529,,                              4.58,                              4.58,,               -149070,               -149070
2239,2015年01月01日至2015年09月30日,,              8275650,,              6760241,              1515409,              1515409,,,                119386,,                370276,,                202312,                691974,                823435,,,                 41758,,                    170,,                 61340,,                 85805,                 66393,                889828,,                201321,                688507,                688507,,,                136954,                136954,                136954,                825461,,                374978,                313529,,                511932,                313529,,                              6.75,                              6.75,,,
2239,2014年第3季,,                              0,,                              0,                              0,                              0,,,                              0,,                              0,,                              0,                              0,                              0,,,                              0,,                              0,,                              0,,                              0,                              0,                              0,,                              0,                              0,                              0,,,                              0,                              0,                              0,                              0,,                              0,                              0,,                              0,                              0,,                              0.00,                              0.00,,,
2239,2014年上半年度,,                              0,,                              0,                              0,                              0,,,                              0,,                              0,,                              0,                              0,                              0,,,                              0,,                              0,,                              0,,                              0,                              0,                              0,,                              0,                              0,                              0,,,,,                              0,                              0,,                              0,                              0,,                              0,                              0,,                              0.00,                              0.00,,                              0,                              0
2239,2014年01月01日至2014年09月30日,,                              0,,                              0,                              0,                              0,,,                              0,,                              0,,                              0,                              0,                              0,,,                              0,,                              0,,                              0,,                              0,                              0,                              0,,                              0,                              0,                              0,,,                              0,                              0,                              0,                              0,,                              0,                              0,,                              0,                              0,,                              0.00,                              0.00,,,
