證券代號,年季,　 營業收入,　　 營業收入合計,　 營業成本,　　 營業成本合計,　 營業毛利（毛損）,　 營業毛利（毛損）淨額,　 營業費用,　　 推銷費用,　　　 推銷費用合計,　　 管理費用,　　　 管理費用合計,　　 研究發展費用,　　　 研究發展費用合計,　　 營業費用合計,　 營業利益（損失）,　 營業外收入及支出,　　 其他收入,　　　 其他收入合計,　　 其他利益及損失,　　　 其他利益及損失淨額,　　 財務成本,　　　 財務成本淨額,　　 採用權益法之關聯企業及合資損益之份額,　　　 採用權益法認列之關聯企業及合資損益之份額淨額,　　 營業外收入及支出合計,　 繼續營業單位稅前淨利（淨損）,　 所得稅費用（利益）,　　 所得稅費用（利益）合計,　 繼續營業單位本期淨利（淨損）,　 本期淨利（淨損）,　 其他綜合損益(淨額),　　 後續可能重分類至損益之項目,　　　 國外營運機構財務報表換算之兌換差額,　　　 備供出售金融資產未實現評價損益,　　　 採用權益法認列關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,　　　　 採用權益法認列關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,　　　 後續可能重分類至損益之項目總額,　　 其他綜合損益（淨額）,　 本期綜合損益總額,　 淨利（損）歸屬於：,　　 母公司業主（淨利／損）,　　 非控制權益（淨利／損）,　 綜合損益總額歸屬於：,　　 母公司業主（綜合損益）,　　 非控制權益（綜合損益）,　 基本每股盈餘,　　 繼續營業單位淨利（淨損）,　　 基本每股盈餘合計,　 稀釋每股盈餘,　　 稀釋繼續營業單位淨利（淨損）,　　 稀釋每股盈餘合計,　　 國外營運機構財務報表換算之兌換差額,　　 備供出售金融資產未實現評價損益,　　 確定福利計畫精算利益（損失）,　　 採用權益法認列之關聯企業及合資之其他綜合損益之份額,　　　 採用權益法認列之關聯企業及合資之其他綜合損益之份額合計,　　 與其他綜合損益組成部分相關之所得稅
2317,2014年01月01日至2014年03月31日,,            883479325,,            830103420,             53375905,             53375905,,,              5032823,,             17662656,,              9774707,             32470186,             20905719,,,              6477961,,              1144340,,              3191464,,                204313,              4635150,             25540869,,              5711079,             19829790,             19829790,,,              2788353,                736778,,                615113,              4140244,              4140244,             23970034,,             19542763,                287027,,             23973198,                 -3164,,                              1.33,                              1.33,,                              1.32,                              1.32,,,,,,
2317,2013年第3季,,            919301218,,            854301422,             64999796,             64999796,,,              5958503,,             16016040,,             11178766,             33153309,             31846487,,,              4568332,,                615381,,              2911060,,              1640531,              3913184,             35759671,,              5038345,             30721326,             30721326,,,,,,,,             -7859621,             22861705,,             30753428,                -32102,,             23342677,               -480972,,                              2.09,                              2.09,,                              2.05,                              2.05,             -9211674,               -255583,,,              1607636,
2317,2013年第2季,,            895617497,,            843684571,             51932926,             51932926,,,              5655751,,             16950476,,             10723867,             33330094,             18602832,,,              4185192,,              4285658,,              2021279,,                491414,              6940985,             25543817,,              8613432,             16930385,             16930385,,,,,,,,              8124761,             25055146,,             16977649,                -47264,,             23808004,              1247142,,                              1.15,                              1.15,,                              1.13,                              1.13,              8526477,               -885076,,,                483360,
2317,2013年度,,          3952317540,,          3697623039,            254694501,            254694501,,,             25893690,,             72906384,,             46580031,            145380105,            109314396,,,             17531778,,             13863801,,              9252353,,              4838075,             26981301,            136295697,,             28949821,            107345876,            107345876,,,,,,,,             24534711,            131880587,,            106697157,                648719,,            130621274,              1259313,,                              7.26,                              7.26,,                              7.12,                              7.12,             24617695,             -1002017,                    980,,                918220,                    167
2317,2013年07月01日至2013年09月30日,,            919301218,,            854301422,             64999796,             64999796,,,              5958503,,             16016040,,             11178766,             33153309,             31846487,,,              4568332,,                615381,,              2911060,,              1640531,              3913184,             35759671,,              5038345,             30721326,             30721326,,,,,,,,             -7859621,             22861705,,             30753428,                -32102,,             23342677,               -480972,,                              2.34,                              2.34,,                              2.29,                              2.29,             -9211674,               -255583,,,              1607636,
2317,2013年04月01日至2013年06月30日,,            895617497,,            843684571,             51932926,             51932926,,,              5655751,,             16950476,,             10723867,             33330094,             18602832,,,              4185192,,              4285658,,              2021279,,                491414,              6940985,             25543817,,              8613432,             16930385,             16930385,,,,,,,,              8124761,             25055146,,             16977649,                -47264,,             23808004,              1247142,,                              1.30,                              1.30,,                              1.27,                              1.27,              8526477,               -885076,,,                483360,
2317,2013年01月01日至2013年12月31日,,          3952317540,,          3697623039,            254694501,            254694501,,,             25893690,,             72906384,,             46580031,            145380105,            109314396,,,             17531778,,             13863801,,              9252353,,              4838075,             26981301,            136295697,,             28949821,            107345876,            107345876,,,,,,,,             24534711,            131880587,,            106697157,                648719,,            130621274,              1259313,,                              8.16,                              8.16,,                              7.99,                              7.99,             24617695,             -1002017,                    980,,                918220,                    167
2317,2013年01月01日至2013年09月30日,,          2623930666,,          2461084857,            162845809,            162845809,,,             16598853,,             50440654,,             31449992,             98489499,             64356310,,,             11694118,,             11589512,,              6827396,,              3088117,             19544351,             83900661,,             19898626,             64002035,             64002035,,,,,,,,             17731811,             81733846,,             64083590,                -81555,,             80861513,                872333,,                              4.36,                              4.36,,                              4.26,                              4.26,             15908473,               -653947,,,              2477285,
2317,2013年01月01日至2013年06月30日,,          1704629448,,          1606783435,             97846013,             97846013,,,             10640350,,             34424614,,             20271226,             65336190,             32509823,,,              7125786,,             10974131,,              3916336,,              1447586,             15631167,             48140990,,             14860281,             33280709,             33280709,,,,,,,,             25591432,             58872141,,             33330162,                -49453,,             57518836,              1353305,,                              2.27,                              2.27,,                              2.22,                              2.22,             25120147,               -398364,,,                869649,
2317,2013年01月01日至2013年03月31日,,            809011951,,            763098864,             45913087,             45913087,,,              4984599,,             17474138,,              9547359,             32006096,             13906991,,,              2940594,,              6688473,,              1895057,,                956172,              8690182,             22597173,,              6246849,             16350324,             16350324,,,,,,,,             17466671,             33816995,,             16352513,                 -2189,,             33710832,                106163,,                              1.26,                              1.26,,                              1.23,                              1.23,             16593670,                486712,,,                386289,
2317,2012年07月01日至2012年09月30日,,            874442214,,            808638422,             65803792,             65803792,,,              6489151,,             17522735,,             12139259,             36151145,             29652647,,,              4936007,,              1811323,,              2135034,,              2610538,              7222834,             36875481,,              4552510,             32322971,             32322971,,,,,,,,            -11472711,             20850260,,             32751958,               -428987,,             21794490,               -944230,,                              2.52,                              2.52,,                              2.46,                              2.46,            -10319427,               -763861,,,               -389423,
2317,2012年04月01日至2012年06月30日,,            891917151,,            837980104,             53937047,             53937047,,,              5765762,,             16001053,,             10772816,             32539631,             21397416,,,              6475854,,             -8785900,,              3297539,,                807729,             -4799856,             16597560,,              5753308,             10844252,             10844252,,,,,,,,                999525,             11843777,,             12059161,             -1214909,,             13531671,             -1687894,,                              0.93,                              0.93,,                              0.91,                              0.91,              1496256,               -494920,,,                 -1811,
2317,2012年01月01日至2012年12月31日,,          3905395322,,          3655146054,            250249268,            250249268,,,             25638619,,             71046632,,             45665747,            142350998,            107898270,,,             18019845,,               -497971,,              9786423,,              2538364,             10273815,            118172085,,             26505349,             91666736,             91666736,,,,,,,,            -17912758,             73753978,,             94641972,             -2975236,,             76791442,             -3037464,,                              7.27,                              7.27,,                              7.11,                              7.11,            -18737151,              1755830,               -193854,,               -770538,                -32955
2317,2012年01月01日至2012年09月30日,,          2767645025,,          2599496332,            168148693,            168148693,,,             17998096,,             51559241,,             32078137,            101635474,             66513219,,,             14287695,,             -3425988,,              7257656,,              3738355,              7342406,             73855625,,             15606096,             58249529,             58249529,,,,,,,,            -21033990,             37215539,,             60702614,             -2453085,,             40516878,             -3301339,,                              4.66,                              4.66,,                              4.57,                              4.57,            -20779135,                791081,,,             -1045936,
2317,2012年01月01日至2012年06月30日,,          1893202811,,          1790857910,            102344901,            102344901,,,             11508945,,             34036506,,             19938878,             65484329,             36860572,,,              9351688,,             -5237311,,              5122622,,              1127817,                119572,             36980144,,             11053586,             25926558,             25926558,,,,,,,,             -9561279,             16365279,,             27950656,             -2024098,,             18722388,             -2357109,,                              2.15,                              2.15,,                              2.11,                              2.11,            -10459708,              1554942,,,               -656513,
2317,2012年01月01日至2012年03月31日,,          1001285660,,            952877806,             48407854,             48407854,,,              5743183,,             18035453,,              9166062,             32944698,             15463156,,,              2875834,,              3548589,,              1825083,,                320088,              4919428,             20382584,,              5300278,             15082306,             15082306,,,,,,,,            -10560804,              4521502,,             15891495,               -809189,,              5190717,               -669215,,                              1.35,                              1.35,,                              1.33,                              1.33,            -11955964,              2049862,,,               -654702,
