證券代號,年季,　 營業收入,　　 營業收入合計,　 營業成本,　　 營業成本合計,　 營業毛利（毛損）,　 營業毛利（毛損）淨額,　 營業費用,　　 推銷費用,　　　 推銷費用合計,　　 管理費用,　　　 管理費用合計,　　 研究發展費用,　　　 研究發展費用合計,　　 營業費用合計,　 營業利益（損失）,　 營業外收入及支出,　　 其他收入,　　　 其他收入合計,　　 其他利益及損失,　　　 其他利益及損失淨額,　　 財務成本,　　　 財務成本淨額,　　 營業外收入及支出合計,　 繼續營業單位稅前淨利（淨損）,　 所得稅費用（利益）,　　 所得稅費用（利益）合計,　 繼續營業單位本期淨利（淨損）,　 本期淨利（淨損）,　 其他綜合損益(淨額),　　 後續可能重分類至損益之項目,　　　 國外營運機構財務報表換算之兌換差額,　　　 與可能重分類之項目相關之所得稅,　　　 後續可能重分類至損益之項目總額,　　 其他綜合損益（淨額）,　 本期綜合損益總額,　 淨利（損）歸屬於：,　　 母公司業主（淨利／損）,　　 非控制權益（淨利／損）,　 綜合損益總額歸屬於：,　　 母公司業主（綜合損益）,　　 非控制權益（綜合損益）,　 基本每股盈餘,　　 基本每股盈餘合計,　 稀釋每股盈餘,　　 稀釋每股盈餘合計,　　 國外營運機構財務報表換算之兌換差額,　　 確定福利計畫精算利益（損失）,　　 與其他綜合損益組成部分相關之所得稅
8464,2015年第3季,,              4514487,,              2460560,              2053927,              2053927,,,                562533,,                411211,,                 24996,                998740,              1055187,,,                 19207,,                -69341,,                 24059,                -74193,                980994,,                228789,                752205,                752205,,,                458889,                 78228,                380661,                380661,              1132866,,                736794,                 15411,,              1118733,                 14133,,                              2.83,,                              2.83,,,
8464,2015年上半年度,,              7641486,,              4290398,              3351088,              3351088,,,              1044787,,                728880,,                 40890,              1814557,              1536531,,,                 22062,,                -13321,,                 54014,                -45273,              1491258,,                350925,              1140333,              1140333,,,               -194352,                -33212,               -161140,               -161140,                979193,,              1136338,                  3995,,                974187,                  5006,,                              5.00,,                              5.00,,,
8464,2015年01月01日至2015年09月30日,,             12155973,,              6750958,              5405015,              5405015,,,              1607319,,              1140092,,                 65886,              2813297,              2591718,,,                 41269,,                -82662,,                 78073,               -119466,              2472252,,                579715,              1892537,              1892537,,,                264537,                 45016,                219521,                219521,              2112058,,              1873132,                 19405,,              2092920,                 19138,,                              7.19,,                              7.19,,,
8464,2014年第3季,,              3414345,,              1916461,              1497884,              1497884,,,                478388,,                292886,,                 19434,                790708,                707176,,,                 12594,,                -20101,,                 29620,                -37127,                670049,,                156759,                513290,                513290,,,                203598,                 34756,                168842,                168842,                682132,,                509131,                  4159,,                678823,                  3309,,                              1.98,,                              1.98,,,
8464,2014年度,,             13859143,,              8106241,              5752902,              5752902,,,              1869615,,              1284053,,                 83853,              3237521,              2515381,,,                 63360,,                -63731,,                130656,               -131027,              2384354,,                458105,              1926249,              1926249,,,,,,                280685,              2206934,,              1905633,                 20616,,              2187624,                 19310,,                              8.48,,                              8.48,                344176,                 -5821,                 57670
8464,2014年上半年度,,              6628223,,              3882897,              2745326,              2745326,,,                891729,,                602197,,                 46597,              1540523,              1204803,,,                 32832,,                -12140,,                 60310,                -39618,              1165185,,                287341,                877844,                877844,,,               -178382,                -30442,               -147940,               -147940,                729904,,                869794,                  8050,,                721164,                  8740,,                              3.91,,                              3.91,,,
8464,2014年01月01日至2014年09月30日,,             10042568,,              5799358,              4243210,              4243210,,,              1370117,,                895083,,                 66031,              2331231,              1911979,,,                 45426,,                -32241,,                 89930,                -76745,              1835234,,                444100,              1391134,              1391134,,,                 25216,                  4314,                 20902,                 20902,              1412036,,              1378925,                 12209,,              1399987,                 12049,,                              5.37,,                              5.37,,,
8464,2013年度,,             12122640,,              7334651,              4787989,              4787989,,,              1589141,,              1052909,,                 95574,              2737624,              2050365,,,                 63839,,                 63905,,                132446,                 -4702,              2045663,,                493819,              1551844,              1551844,,,,,,                348422,              1900266,,              1527312,                 24532,,              1877806,                 22460,,                              6.92,,                              6.92,                422926,                 -2614,                 71890
8464,2013年上半年度,,              5792636,,              3533487,              2259149,              2259149,,,                746943,,                465105,,                 41584,              1253632,              1005517,,,                 27151,,                 50932,,                 69729,                  8354,              1013871,,                251595,                762276,                762276,,,,,,                309572,              1071848,,                742541,                 19735,,              1053588,                 18260,,                              2.97,,                              2.97,                373280,,                 63708
