"公司代號","公司名稱","股利所屬年度","權利分派基準日","股票股利-股東配發內容-盈餘轉增資配股(元/股)","股票股利-股東配發內容-法定盈餘公積、資本公積轉增資配股(元/股)","股票股利-除權交易日","股票股利-員工紅利-配股總股數(股)","股票股利-員工紅利-配股總金額(元)","股票股利-員工紅利-配股總股數佔盈餘配股總股數之比例(%)","股票股利-員工紅利-員工紅利配股率","現金股利-股東配發內容-盈餘分配之股東現金股利(元/股)","現金股利-股東配發內容-法定盈餘公積、資本公積發放之現金(元/股)","現金股利-除息交易日","現金股利-現金股利發放日","現金股利-員工紅利總金額(元)","現金增資總股數(股)","現金增資認股比率(%)","現金增資認購價(元/股)","董監酬勞(元)","公告日期","公告時間","普通股每股面額"
"1323","永裕","95","2007/06/30","","","","","","",0.00000000,0.50000000,0.0,"2007/06/23","",3337413,"","","",834353,"2007/06/06","09:35:49","新台幣                 10.0000元"
"1324","地球工業","95","2007/10/02","","","","","","",0.00000000,0.12000000,0.0,"2007/09/26","",0,"","","","","2007/09/04","09:33:53","新台幣                 10.0000元"
"1325","恒大","95","2007/09/23","","","","","","",0.00000000,0.30000000,0.0,"2007/09/17","",0,"","","",0,"2007/08/31","18:58:44","新台幣                 10.0000元"
"1326","台化","96","2007/07/03","","","","","","",0.00000000,4.80000000,0.0,"2007/06/27","",142261963,"","","",37415000,"2007/06/12","08:59:49","新台幣                 10.0000元"
"1402","遠東新","95","2007/08/31",0.3000000000,0.0,"2007/08/23",0.0,0.0,"0.00",0.00000000,1.30000000,0.0,"2007/08/23","",299344609,0,0.000000000,0.00,224508457,"2007/08/01","09:56:05","新台幣                 10.0000元"
"1409","新纖","95","2007/04/21",0.0,0.0,"2007/04/14",0.0,0.0,"0.00",0.00000000,"","","","","",104575000,6.312338000,10.00,"","2007/04/12","17:07:11","新台幣                 10.0000元"
"1419","新紡","95","2007/09/14",0.0800000000,0.0,"2007/09/06",0.0,0.0,"0.00",0.00000000,0.25000000,0.0,"2007/09/06","",2385000,0,0.000000000,0.00,1800000,"2007/08/23","14:30:31","新台幣                 10.0000元"
"1434","福懋興業","96","2007/07/23","","","","","","",0.00000000,1.40000000,0.0,"2007/07/17","",7135996,"","","",3567998,"2007/07/03","15:03:08","新台幣                 10.0000元"
"1436","華友聯","95","2007/08/29",0.0,1.0000000000,"2007/08/23",0.0,0.0,"0.00",0.00000000,0.0,0.0,"","",0,0,0.000000000,0.00,0,"2007/08/07","15:51:35","新台幣                 10.0000元"
"1440","南紡","95","2007/07/13","","","","","","",0.00000000,0.25000000,0.0,"2007/07/05","",7338433,"","","",11007649,"2007/06/20","16:16:55","新台幣                 10.0000元"
"1447","力鵬","95","2007/08/01",0.0,1.0000000000,"2007/07/26",0.0,0.0,"0.00",0.00000000,0.0,0.0,"","",0,0,0.000000000,0.00,"","2007/07/11","17:52:39","新台幣                 10.0000元"
"14470","特別股0","95","2007/08/01",0,0,"2007/07/26","","","","",0.0,"","2007/07/26","","","","","","","2007/07/11","17:52:39","新台幣                 10.0000元"
"1451","年興紡織","95","2007/07/18","","","","","","",0.00000000,1.70000000,0.0,"2007/07/12","",10400000,"","","",9100000,"2007/06/26","16:23:38","新台幣                 10.0000元"
"1452","宏益","95","2007/07/11","","","","","","",0.00000000,0.30000000,0.0,"2007/07/05","",1749434,"","","",874717,"2007/06/23","14:35:12","新台幣                 10.0000元"
"1455","集盛","95","2007/09/10",0.1800000000,0.0,"2007/09/04",0.0,0.0,"0.00",0.00000000,0.12000000,0.0,"2007/09/04","",2981623,0,0.000000000,0.00,4472435,"2007/08/20","15:35:20","新台幣                 10.0000元"
"1459","聯發紡織","95","2007/07/28",0.0,0.1000000000,"2007/07/20",0.0,0.0,"0.00",0.00000000,0.18000000,0.0,"2007/07/20","",1287122,0,0.000000000,0.00,1930682,"2007/07/06","14:11:19","新台幣                 10.0000元"
"1460","宏遠","96","2007/08/29","","","","","","",0.00000000,0.15000000,0.0,"2007/08/23","",3163975,"","","",2372981,"2007/08/07","12:05:46","新台幣                 10.0000元"
"1465","偉全實業","95","2007/08/01","","","","","","",0.00000000,0.60000000,0.0,"2007/07/26","",889133,"","","",1333700,"2007/07/13","15:05:32","新台幣                 10.0000元"
"1467","南緯實業","95","2007/07/16","","","","","","",0.00000000,1.15000000,0.0,"2007/07/10","",3951006,"","","",3951006,"2007/06/26","10:51:40","新台幣                 10.0000元"
"1473","台南企業","95","2007/08/03",0.0099566320,0.0896097650,"2007/07/26",500030.0,5000300.0,"78.56",0.00364841,3.68395590,0.0,"2007/07/26","",5000000,0,0.000000000,0.00,2500000,"2007/07/09","17:00:20","新台幣                 10.0000元"
"1474","弘裕","95","2007/08/28","","","","","","",0.00000000,0.50000000,0.0,"2007/08/22","",1594457,"","","",2391686,"2007/07/05","16:00:34","新台幣                 10.0000元"
"1476","儒鴻","95","2007/07/06","","","","","","",0.00000000,0.80000000,0.0,"2007/06/28","",272712,"","","",0,"2007/06/14","14:59:30","新台幣                 10.0000元"
"1476","儒鴻","96","2007/08/05",1.1000000000,0.0,"2007/07/30",0.0,0.0,"0.00",0.00000000,"","","","",272712,25000000,13.076300000,16.00,0,"2007/07/13","15:02:31","新台幣                 10.0000元"
"1477","聚陽實業","95","2007/07/17","","","","","","",0.00000000,4.63699000,0.0,"2007/07/11","",56301598,"","","",22872524,"2007/06/27","17:16:47","新台幣                 10.0000元"
"1477","聚陽實業","95","2007/08/01",0.0,0.4932900000,"2007/07/26",0.0,0.0,"0.00",0.00000000,"","","","","",0,0.000000000,0.00,22872524,"2007/07/11","17:50:08","新台幣                 10.0000元"
"1503","士電","95","2007/07/08","","","","","","",0.00000000,1.20000000,0.0,"2007/07/02","",62404309,"","","",31200000,"2007/06/13","17:46:25","新台幣                 10.0000元"
"1504","東元電機","95","2007/07/29","","","","","","",0.00000000,0.69842741,0.0,"2007/07/23","",187115300,"","","",93557650,"2007/07/06","16:27:26","新台幣                 10.0000元"
"1507","永大機電","95","2007/07/03","","","","","","",0.00000000,0.80000000,0.0,"2007/06/27","",21141056,"","","",2349006,"2007/06/13","10:24:28","新台幣                 10.0000元"
"1512","瑞利","95","2007/08/05","","","","","","",0.00000000,0.50000000,0.0,"2007/07/30","",891451,"","","",0,"2007/07/12","15:55:33","新台幣                 10.0000元"
"1513","中興電","95","2007/07/12","","","","","","",0.00000000,1.40000000,0.0,"2007/07/05","",80380214,"","","",22749117,"2007/06/15","11:21:55","新台幣                 10.0000元"
"1514","亞力電機","95","2007/07/30","","","","","","",0.00000000,0.25000000,0.0,"2007/07/24","",1032534,"","","",2581335,"2007/06/22","16:52:31","新台幣                 10.0000元"
"1517","利奇機械","95","2007/09/23","","","","","","",0.00000000,0.60000000,0.0,"2007/09/17","",9678049,"","","",3871220,"2007/08/30","09:55:09","新台幣                 10.0000元"
"1519","華城電機","95","2007/08/27","","","","","","",0.00000000,1.29000000,0.0,"2007/08/21","",23479703,"","","",4402444,"2007/08/06","14:19:29","新台幣                 10.0000元"
"1521","大億","95","2007/07/09","","","","","","",0.00000000,1.30000000,0.0,"2007/07/03","",1011642,"","","",0,"2007/06/15","10:26:39","新台幣                 10.0000元"
"1522","堤維西","95","2007/08/22",0.1452220740,0.0,"2007/08/16",0.0,0.0,"0.00",0.00000000,0.14522200,0.0,"2007/08/16","",0,0,0.000000000,0.00,2000000,"2007/07/31","16:12:53","新台幣                 10.0000元"
"1523","臺灣開億","95","2007/08/31",0.0,0.1000000000,"2007/08/23",0.0,0.0,"0.00",0.00000000,0.30000000,0.0,"2007/08/23","",492763,0,0.000000000,0.00,1478290,"2007/08/06","14:19:53","新台幣 10.0000元"
"1524","耿鼎企業","95","2007/08/29",0.3000000000,0.0,"2007/08/23",0.0,0.0,"0.00",0.00000000,0.30000000,0.0,"2007/08/23","",4536185,0,0.000000000,0.00,1701069,"2007/08/08","16:47:24","新台幣                 10.0000元"
"1525","江申工業","95","2007/07/23",0.5000000000,0.0,"2007/07/17",0.0,0.0,"0.00",0.00000000,0.50000000,0.0,"2007/07/17","",5680698,0,0.000000000,0.00,1136140,"2007/07/02","16:00:26","新台幣                 10.0000元"
"1527","鑽全","95","2007/08/28","","","","","","",0.00000000,3.00000000,0.0,"2007/08/22","",68000000,"","","",8000000,"2007/08/08","11:26:01","新台幣                 10.0000元"
"1528","恩德","95","2007/07/27",0.4000000000,0.0,"2007/07/19",160000.0,1600000.0,"4.00",0.00166667,1.30000000,0.0,"2007/07/19","",17262320,20000000,16.666666670,16.00,5658696,"2007/07/05","15:36:13","新台幣                 10.0000元"
"1530","亞崴機電","95","2007/08/15",1.0000000000,0.0,"2007/08/09",628051.0,6280510.0,"8.16",0.00888807,3.00000000,0.0,"2007/08/09","",18843837,0,0.000000000,0.00,"","2007/07/25","16:23:48","新台幣                 10.0000元"
"1531","高林股","95","2007/09/17","","","","","","",0.00000000,1.70000000,0.0,"2007/09/11","",19040516,"","","",7616206,"2007/08/27","16:51:25","新台幣                 10.0000元"
"1532","勤美","95","2007/08/20",1.0971639000,0.0997422000,"2007/08/14",500000.0,5000000.0,"2.11",0.00236520,1.29664830,0.0,"2007/08/14","",11150490,0,0.000000000,0.00,16150490,"2007/07/31","09:51:42","新台幣                 10.0000元"
"1533","車王電","95","2007/08/30","","","","","","",0.00000000,1.19920960,0.0,"2007/08/23","",8434856,"","","",5623237,"2007/08/07","15:41:46","新台幣                 10.0000元"
"1535","中宇","95","2007/07/16","","","","","","",0.00000000,1.60000000,0.0,"2007/07/10","",4516573,"","","",1800000,"2007/06/23","10:12:46","新台幣                 10.0000元"
"1536","和大工業","95","2007/07/21",1.1500000000,0.3500000000,"2007/07/13",643980.0,6439800.0,"4.04",0.00631599,1.00000000,0.0,"2007/07/13","",0,0,0.000000000,0.00,4293205,"2007/06/22","17:00:02","新台幣                 10.0000元"
"1537","廣隆光電","95","2007/09/17","","","","","","",0.00000000,1.00000000,0.0,"2007/09/11","",2300000,"","","",2300000,"2007/08/23","15:48:04","新台幣                 10.0000元"
"1540","喬福機械","95","2007/07/25","","","","","","",0.00000000,1.00000000,0.0,"2007/07/19","",5574000,"","","",3716000,"2007/07/05","11:20:39","新台幣                 10.0000元"
"1540","喬福機械","96","2007/08/20",2.0000000000,0.0,"2007/08/14",0.0,0.0,"0.00",0.00000000,"","","","","",0,0.000000000,0.00,3716000,"2007/07/31","09:50:20","新台幣                 10.0000元"
"1558","伸興","95","2007/07/18","","","","","","",0.00000000,4.20000000,0.0,"2007/07/12","",8900924,"","","",1548000,"2007/06/15","18:13:57","新台幣                 10.0000元"
"1560","中砂","95","2007/08/05",1.5000000000,0.0,"2007/07/30",905000.0,9050000.0,"4.97",0.00784909,2.50000000,0.0,"2007/07/30","",60950000,0,0.000000000,0.00,6600000,"2007/07/13","16:15:36","新台幣                 10.0000元"
"1582","信錦","95","2007/08/14",1.5000000000,0.0,"2007/08/08",1250000.0,12500000.0,"19.23",0.03571429,6.00000000,0.0,"2007/08/08","",12000000,0,0.000000000,0.00,9000000,"2007/07/25","13:58:39","新台幣                 10.0000元"
"1583","程泰","95","2007/08/18",1.0000000730,0.0,"2007/08/10",1055763.0,10557630.0,"13.46",0.01555556,2.50000000,0.0,"2007/08/10","",10557620,0,0.000000000,0.00,5278812,"2007/08/06","16:25:49","新台幣                 10.0000元"
"1605","華新","95","2007/07/08","","","","","","",0.00000000,1.50000000,0.0,"2007/07/02","",159556439,"","","",79778220,"2007/06/15","10:18:47","新台幣                 10.0000元"
"1608","華榮","95","2007/07/20","","","","","","",0.00000000,0.40000000,0.0,"2007/07/12","",7992928,"","","",5328619,"2007/06/23","10:16:06","新台幣                 10.0000元"
"1609","大亞電線","95","2007/09/09",0.1483000000,0.1483000000,"2007/09/03",0.0,0.0,"0.00",0.00000000,0.19773000,0.0,"2007/09/03","","",0,0.000000000,0.00,9513750,"2007/08/17","16:25:35","新台幣                 10.0000元"
"1611","中電","95","2007/08/06","","","","","","",0.00000000,1.00000000,0.0,"2007/07/31","",10118197,"","","",1687500,"2007/07/02","16:05:15","新台幣                 10.0000元"
"1612","宏泰","95","2007/07/12","","","","","","",0.00000000,1.20000000,0.0,"2007/07/05","",22949946,"","","",11474973,"2007/06/21","16:54:36","新台幣                 10.0000元"
"1614","三洋電","95","2007/07/18","","","","","","",0.00000000,1.18000000,0.0,"2007/07/12","",7984491,"","","",11801357,"2007/06/23","17:19:03","新台幣                 10.0000元"
"1615","大山","95","2007/07/25","","","","","","",0.00000000,1.35000000,0.0,"2007/07/19","",4496119,"","","",4496119,"2007/07/03","14:23:28","新台幣                 10.0000元"
"1616","億泰","95","2007/08/28",0.1998220320,0.1998220320,"2007/08/22",0.0,0.0,"0.00",0.00000000,0.19982208,0.0,"2007/08/22","",5848007,0,0.000000000,0.00,3508804,"2007/08/06","14:31:55","新台幣                 10.0000元"
"1617","榮星電線","95","2007/08/19",0.2984170000,0.0,"2007/08/13",0.0,0.0,"0.00",0.00000000,0.29841700,0.0,"2007/08/13","",352793,0,0.000000000,0.00,2116759,"2007/08/02","17:30:57","新台幣                 10.0000元"
"1701","中化","95","2007/08/01","","","","","","",0.00000000,0.70000000,0.0,"2007/07/26","",23444579,"","","",2344458,"2007/07/12","11:34:31","新台幣                 10.0000元"
"1704","榮化","95","2007/09/17",0.3000000000,0.0,"2007/09/11",0.0,0.0,"0.00",0.00000000,1.80000000,0.0,"2007/09/11","",34340000,0,0.000000000,0.00,22893000,"2007/08/03","10:58:09","新台幣                 10.0000元"
"1707","葡萄王","96","2007/07/15","","","","","","",0.00000000,0.80000000,0.0,"2007/07/09","",13976444,"","","",0,"2007/06/22","16:32:49","新台幣                 10.0000元"
"1708","東鹼","95","2007/06/17","","","","","","",0.00000000,1.00000000,0.0,"2007/06/11","",10312657,"","","",10794236,"2007/05/23","16:33:49","新台幣                 10.0000元"
"1709","和益化工","95","2007/08/01",0.4000000000,0.0,"2007/07/26",307593.0,3075930.0,"3.09",0.00127660,0.35000000,0.0,"2007/07/26","",2691440,0,0.000000000,0.00,5767370,"2007/07/10","19:07:08","新台幣                 10.0000元"
"1710","東聯","95","2007/07/24",0.2000000000,0.0,"2007/07/18",1350749.0,13507490.0,"8.06",0.00175258,1.50000000,0.0,"2007/07/18","",13507486,0,0.000000000,0.00,13507486,"2007/07/03","15:30:45","新台幣                 10.0000元"
"1711","永光化學","95","2007/07/07","","","","","","",0.00000000,0.30000000,0.0,"2007/06/29","",6111122,"","","",2444448,"2007/06/14","11:00:18","新台幣                 10.0000元"
"1712","興農","95","2007/07/27","","","","","","",0.00000000,0.60000000,0.0,"2007/07/19","",1930943,"","","",9654717,"2007/07/04","15:36:36","新台幣                 10.0000元"
"1713","國化","95","2007/07/18","","","","","","",0.00000000,0.25000000,0.0,"2007/07/12","",1770156,"","","",354031,"2007/06/21","14:31:57","新台幣                 10.0000元"
"1715","萬洲化學","95","2007/07/17","","","","","","",0.00000000,1.00000000,0.0,"2007/07/11","",2834306,"","","",0,"2007/06/26","16:26:48","新台幣                 10.0000元"
"1717","長興材料","95","2007/07/10",1.2000000000,0.0,"2007/07/04",6721450.0,67214500.0,"7.87",0.00944752,1.20000000,0.0,"2007/07/04","",36192434,0,0.000000000,0.00,8000000,"2007/06/15","16:27:22","新台幣                 10.0000元"
"1720","生達化學","95","2007/07/17","","","","","","",0.00000000,1.50000000,0.0,"2007/07/11","",2910978,"","","",8732933,"2007/06/20","16:34:18","新台幣                 10.0000元"
"1722","台肥","96","2007/07/27","","","","","","",0.00000000,3.00000000,0.0,"2007/07/19","",92842105,"","","",61894737,"2007/07/04","16:33:44","新台幣                 10.0000元"
"1723","中碳","95","2007/08/05",0.5000000000,0.0,"2007/07/30",1885606.0,18856060.0,"17.87",0.00893617,4.30000000,0.0,"2007/07/30","",35018403,0,0.000000000,0.00,10774893,"2007/07/12","15:55:57","新台幣                 10.0000元"
"1724","台硝","95","2007/07/03","","","","","","",0.00000000,0.86000000,0.0,"2007/06/27","",6134457,"","","",6134457,"2007/06/14","11:00:31","新台幣                 10.0000元"
"1725","元禎","95","2007/08/15",1.8000000000,0.0,"2007/08/09",0.0,0.0,"0.00",0.00000000,0.31000000,0.0,"2007/08/09","",4359216,0,0.000000000,0.00,2179608,"2007/07/24","15:56:23","新台幣                 10.0000元"
"1726","永記造漆","95","2007/07/15","","","","","","",0.00000000,2.50000000,0.0,"2007/07/09","",8179900,"","","",817990,"2007/06/23","11:46:09","新台幣                 10.0000元"
"1727","中華化學","95","2007/08/15",0.2800000000,0.0,"2007/08/09",152000.0,1520000.0,"7.60",0.00230303,0.22000000,0.0,"2007/08/09","","",0,0.000000000,0.00,1138316,"2007/07/20","17:29:55","新台幣                 10.0000元"
"1729","必翔實業","95","2007/08/14","","","","","","",0.00000000,2.65000000,0.0,"2007/08/08","",22456838,"","","",1450000,"2007/06/26","10:50:22","新台幣                 10.0000元"
"1730","花仙子","95","2007/09/05","","","","","","",0.00000000,0.80000000,0.0,"2007/08/30","",4800000,"","","",480000,"2007/08/15","12:09:26","新台幣                 10.0000元"
"1731","美吾華","95","2007/07/29",0.0,0.2500000000,"2007/07/23",0.0,0.0,"0.00",0.00000000,0.25000000,0.0,"2007/07/23","",1943837,0,0.000000000,0.00,1166302,"2007/07/05","16:36:36","新台幣                 10.0000元"
"1733","五鼎","95","2007/07/25",1.0000000000,0.0,"2007/07/19",1527800.0,15278000.0,"17.09",0.02060974,2.34000000,0.0,"2007/07/19","",6548000,0,0.000000000,0.00,2728132,"2007/07/06","10:41:28","新台幣                 10.0000元"
"1734","杏輝藥品","95","2007/07/25","","","","","","",0.00000000,0.50000000,0.0,"2007/07/19","",2000000,"","","",1000000,"2007/06/29","17:24:24","新台幣                 10.0000元"
"1735","日勝化","95","2007/07/22","","","","","","",0.00000000,0.30002192,0.0,"2007/07/16","","","","","",0,"2007/06/27","09:41:22","新台幣                 10.0000元"
"1736","喬山健康","95","2007/08/20",2.0000000000,0.0,"2007/08/14",380000.0,3800000.0,"1.21",0.00245001,3.00000000,0.0,"2007/08/14","",4200000,0,0.000000000,0.00,9500000,"2007/07/27","09:52:16","新台幣                 10.0000元"
"1737","臺鹽","95","2007/08/20","","","","","","",0.00000000,1.30000000,0.0,"2007/08/14","",9243028,"","","",6162024,"2007/07/30","11:38:27","新台幣                 10.0000元"
"1776","展宇","95","2007/06/18","","","","","","",0.00000000,1.50000000,0.0,"2007/06/12","",4774000,"","","",2046000,"2007/05/29","14:20:37","新台幣                 10.0000元"
"1802","台玻","95","2007/08/03",0.9600000000,0.0,"2007/07/26",0.0,0.0,"0.00",0.00000000,0.24000000,0.0,"2007/07/26","","",0,0.000000000,0.00,25789844,"2007/07/13","11:48:15","新台幣                 10.0000元"
"1806","冠軍","95","2007/09/25",0.4888000000,0.0,"2007/09/19",710400.0,7104000.0,"4.62",0.00236800,0.60000000,0.0,"2007/09/19","",7537749,0,0.000000000,0.00,5653312,"2007/08/27","14:49:27","新台幣                 10.0000元"
"1806","冠軍","96","2007/10/08",0.0,0.0,"2007/10/02",0.0,0.0,"0.00",0.00000000,0.0,0.0,"","",0,23000000,5.834310000,12.00,5653312,"2007/09/13","14:18:30","新台幣                 10.0000元"
"1808","潤隆","95","2007/09/14",2.5000000000,0.0,"2007/09/06",0.0,0.0,"0.00",0.00000000,0.50000000,0.0,"2007/09/06","",6846720,0,0.000000000,0.00,10270079,"2007/08/22","15:50:28","新台幣                 10.0000元"
"1809","中釉","95","2007/08/03",0.1500000000,0.0,"2007/07/26",374517.0,3745170.0,"15.22",0.00228353,0.10000000,0.0,"2007/07/26","","",0,0.000000000,0.00,1498071,"2007/07/12","07:19:02","新台幣                 10.0000元"
"1904","正隆","95","2007/07/16","","","","","","",0.00000000,0.70000000,0.0,"2007/07/10","",28755107,"","","","","2007/06/26","14:38:10","新台幣                 10.0000元"
"1905","華紙","95","2007/07/14","","","","","","",0.00000000,0.60000000,0.0,"2007/07/06","",34889141,"","","",5814857,"2007/06/22","15:44:18","新台幣                 10.0000元"
"1907","永豐餘","95","2007/08/19",0.1000000000,0.0,"2007/08/13",0.0,0.0,"0.00",0.00000000,0.60000000,0.0,"2007/08/13","",21385732,0,0.000000000,0.00,7000000,"2007/07/30","11:58:02","新台幣                 10.0000元"
"1909","榮成","95","2007/08/13",0.5071700000,0.0,"2007/08/07",0.0,0.0,"0.00",0.00000000,0.30430000,0.0,"2007/08/07","",4141994,0,0.000000000,0.00,0,"2007/07/17","15:06:11","新台幣                 10.0000元"
"2002","中鋼","95","2007/08/01",0.3000000000,0.0,"2007/07/26",108053890.0,1080538900.0,"24.51",0.00977672,2.78000000,0.0,"2007/07/26","",720359265,0,0.000000000,0.00,108053880,"2007/07/10","21:32:58","新台幣                 10.0000元"
"2002A","中鋼特別股","95","2007/08/01",0.3000000000,0.0000000000,"2007/07/26","","","","",2.78000000,"","2007/07/26","","","","","",108053880,"2007/07/10","21:32:58","新台幣                 10.0000元"
