"公司代號","公司名稱","股利所屬年度","權利分派基準日","股票股利-股東配發內容-盈餘轉增資配股(元/股)","股票股利-股東配發內容-法定盈餘公積、資本公積轉增資配股(元/股)","股票股利-除權交易日","股票股利-員工紅利-配股總股數(股)","股票股利-員工紅利-配股總金額(元)","股票股利-員工紅利-配股總股數佔盈餘配股總股數之比例(%)","股票股利-員工紅利-員工紅利配股率","現金股利-股東配發內容-盈餘分配之股東現金股利(元/股)","現金股利-股東配發內容-法定盈餘公積、資本公積發放之現金(元/股)","現金股利-除息交易日","現金股利-現金股利發放日","現金股利-員工紅利總金額(元)","現金增資總股數(股)","現金增資認股比率(%)","現金增資認購價(元/股)","董監酬勞(元)","公告日期","公告時間","普通股每股面額"
"1301","台塑","93","2005/06/28",0.9000000000,0.0,"2005/06/22",0.0,0.0,"0.00",0.00000000,3.60000000,0.0,"2005/06/22","",145148936,0,0.000000000,0.00,36287234,"2005/06/09","15:27:05","新台幣                 10.0000元"
"1303","南亞塑膠","93","2005/07/12",0.0,0.6000000000,"2005/07/06",0.0,0.0,"0.00",0.00000000,3.60000000,0.0,"2005/07/06","",133490676,0,0.000000000,0.00,35352000,"2005/06/21","17:42:33","新台幣                 10.0000元"
"1304","台聚","93","2005/07/21","","","","","","",0.00000000,1.00000000,0.0,"2005/07/14","",1100000,"","","",4400000,"2005/06/30","14:24:47","新台幣                 10.0000元"
"1307","三芳化工","93","2005/06/26","","","","","","",0.00000000,0.70000000,0.0,"2005/06/20","",9248762,"","","",5549257,"2005/06/13","11:07:02","新台幣                 10.0000元"
"1308","亞聚","93","2005/08/30",0.6000000000,0.0,"2005/08/24",0.0,0.0,"0.00",0.00000000,0.60000000,0.0,"2005/08/24","",4599296,0,0.000000000,0.00,0,"2005/08/09","09:46:05","新台幣                 10.0000元"
"1309","台達化工","93","2005/08/30",0.2000000000,0.1000000000,"2005/08/24",0.0,0.0,"0.00",0.00000000,0.20000000,0.0,"2005/08/24","",1589658,0,0.000000000,0.00,0,"2005/08/08","17:29:35","新台幣                 10.0000元"
"1310","台苯","93","2005/08/25",0.6000000000,0.0,"2005/08/18",323731.0,3237310.0,"1.00",0.00060606,0.40000000,0.0,"2005/08/18","",2158207,0,0.000000000,0.00,0,"2005/08/02","10:21:00","新台幣                 10.0000元"
"1311","福聚","93","2005/08/02",0.5000000000,0.0,"2005/07/27",0.0,0.0,"0.00",0.00000000,2.80000000,0.0,"2005/07/27","",10076280,0,0.000000000,0.00,32300000,"2005/07/06","15:22:10","新台幣 10.0000元"
"1313","聯成","93","2005/08/10",0.4008989100,0.0,"2005/08/04",0.0,0.0,"0.00",0.00000000,0.40089891,0.0,"2005/08/04","",4000000,0,0.000000000,0.00,8000000,"2005/07/20","15:37:10","新台幣                 10.0000元"
"1315","達新工業","93","2005/06/13","","","","","","",0.00000000,0.80000000,0.0,"2005/06/07","",975849,"","","",975849,"2005/05/23","15:05:37","新台幣                 10.0000元"
"1319","東陽","93","2005/08/10","","","","","","",0.00000000,1.98840000,0.0,"2005/08/04","",8549301,"","","",25647902,"2005/07/20","15:31:23","新台幣                 10.0000元"
"1321","大洋","93","2005/08/26",0.5000000000,0.0,"2005/08/18",0.0,0.0,"0.00",0.00000000,0.50000000,0.0,"2005/08/18","",3526830,0,0.000000000,0.00,3526830,"2005/07/29","10:57:03","新台幣                 10.0000元"
"1323","永裕","93","2005/06/21","","","","","","",0.00000000,0.50000000,0.0,"2005/06/15","",4580773,"","","",1145193,"2005/05/30","16:58:00","新台幣                 10.0000元"
"1323","永裕","93","2005/08/10",0.2000000000,0.0,"2005/08/04",0.0,0.0,"0.00",0.00000000,"","","","","",0,0.000000000,0.00,1145193,"2005/07/15","17:13:38","新台幣                 10.0000元"
"1324","地球工業","93","2005/08/16","","","","","","",0.00000000,0.60000000,0.0,"2005/08/10","",777980,"","","",777980,"2005/07/22","17:23:42","新台幣                 10.0000元"
"1326","台化","93","2005/07/19",1.0000000000,0.0,"2005/07/13",0.0,0.0,"0.00",0.00000000,4.50000000,0.0,"2005/07/13","",226418330,0,0.000000000,0.00,37415000,"2005/06/28","17:30:17","新台幣                 10.0000元"
"1402","遠東新","93","2005/08/25",0.8000000000,0.0,"2005/08/18",0.0,0.0,"0.00",0.00000000,1.00000000,0.0,"2005/08/18","",294167265,0,0.000000000,0.00,220625449,"2005/08/04","14:10:36","新台幣                 10.0000元"
"1434","福懋興業","93","2005/08/05",0.2000000000,0.0,"2005/07/28",0.0,0.0,"0.00",0.00000000,0.80000000,0.0,"2005/07/28","",531253,0,0.000000000,0.00,265626,"2005/07/11","15:37:48","新台幣                 10.0000元"
"1439","中和羊毛","93","2005/07/08","","","","","","",0.00000000,0.20000000,0.0,"2005/06/30","",1021739,"","","",613044,"2005/06/16","10:06:00","新台幣                 10.0000元"
"1440","南紡","93","2005/07/10","","","","","","",0.00000000,0.20000000,0.0,"2005/07/04","",9847666,"","","",14771499,"2005/06/15","11:47:35","新台幣                 10.0000元"
"1451","年興紡織","93","2005/07/06","","","","","","",0.00000000,2.00000000,0.0,"2005/06/30","",12200000,"","","",10400000,"2005/06/14","17:50:20","新台幣                 10.0000元"
"1452","宏益","93","2005/07/24",0.0,0.2000000000,"2005/07/18",0.0,0.0,"0.00",0.00000000,"","","","","",0,0.000000000,0.00,"","2005/07/05","17:30:42","新台幣                 10.0000元"
"1454","台富","93","2005/08/30",0.0,0.3000000000,"2005/08/24",0.0,0.0,"0.00",0.00000000,0.0,0.0,"","",0,0,0.000000000,0.00,0,"2005/08/09","16:41:21","新台幣                 10.0000元"
"1455","集盛","93","2005/08/06","","","","","","",0.00000000,0.25000000,0.0,"2005/07/29","",9245344,"","","",13868016,"2005/07/12","16:11:21","新台幣                 10.0000元"
"1455","集盛","93","2005/08/16",0.7500000000,0.0,"2005/08/10",0.0,0.0,"0.00",0.00000000,"","","","",9245344,0,0.000000000,0.00,13868016,"2005/07/13","09:16:59","新台幣                 10.0000元"
"1459","聯發紡織","93","2005/07/26",0.0500000000,0.1000000000,"2005/07/20",0.0,0.0,"0.00",0.00000000,0.50000000,0.0,"2005/07/20","",4226990,0,0.000000000,0.00,6340485,"2005/07/06","14:05:49","新台幣                 10.0000元"
"1463","強盛染整","93","2005/07/22","","","","","","",0.00000000,0.50000000,0.0,"2005/07/14","",2039892,"","","",3059838,"2005/06/30","10:11:11","新台幣                 10.0000元"
"1465","偉全實業","93","2005/08/13","","","","","","",0.00000000,0.30000000,0.0,"2005/08/05","",0,"","","",0,"2005/07/19","15:09:15","新台幣                 10.0000元"
"1467","南緯實業","93","2005/08/12",0.0,0.5000000000,"2005/08/04",0.0,0.0,"0.00",0.00000000,0.25000000,0.0,"2005/08/04","",714043,0,0.000000000,0.00,714043,"2005/07/08","09:06:01","新台幣                 10.0000元"
"1471","首利","93","2005/08/19",0.8500000000,0.0,"2005/08/11",540000.0,5400000.0,"5.14",0.00461034,"","","","",0,0,0.000000000,0.00,106264,"2005/07/28","14:28:08","新台幣                 10.0000元"
"1473","台南企業","93","2005/07/15",0.1000000000,0.0,"2005/07/07",500000.0,5000000.0,"28.81",0.00404700,3.00000000,0.0,"2005/07/07","",5000000,0,0.000000000,0.00,2500000,"2005/06/21","09:05:26","新台幣                 10.0000元"
"1474","弘裕","93","2005/09/01",0.7990000000,0.0,"2005/08/25",0.0,0.0,"0.00",0.00000000,0.29900000,0.0,"2005/08/25","",3620414,0,0.000000000,0.00,5430621,"2005/08/08","16:29:48","新台幣                 10.0000元"
"1476","儒鴻","93","2005/07/06","","","","","","",0.00000000,0.80000000,0.0,"2005/06/30","",210908,"","","",0,"2005/06/08","15:29:20","新台幣                 10.0000元"
"1476","儒鴻","93","2005/08/17",1.4000000000,0.0,"2005/08/11",0.0,0.0,"0.00",0.00000000,"","","","",210908,0,0.000000000,0.00,0,"2005/07/15","14:34:56","新台幣                 10.0000元"
"1476","儒鴻","93","2005/11/27",0.0,0.0,"2005/11/21",0.0,0.0,"0.00",0.00000000,"","","","","",20000000,13.738900000,13.50,0,"2005/11/11","17:27:12","新台幣                 10.0000元"
"1477","聚陽實業","93","2005/08/02",0.0,0.4997000000,"2005/07/27",0.0,0.0,"0.00",0.00000000,3.09820000,0.0,"2005/07/27","",32621287,0,0.000000000,0.00,16310643,"2005/07/12","16:02:43","新台幣                 10.0000元"
"1503","士電","93","2005/07/09","","","","","","",0.00000000,1.00000000,0.0,"2005/07/01","",52869100,"","","",26424000,"2005/06/14","17:01:09","新台幣                 10.0000元"
"1507","永大機電","93","2005/06/13","","","","","","",0.00000000,0.60000000,0.0,"2005/06/07","",6021184,"","","",669020,"2005/05/23","11:19:18","新台幣                 10.0000元"
"1512","瑞利","93","2005/08/29","","","","","","",0.00000000,0.70000000,0.0,"2005/08/23","",1248031,"","","","","2005/08/08","11:19:57","新台幣                 10.0000元"
"1513","中興電","93","2005/08/29","","","","","","",0.00000000,1.30000000,0.0,"2005/08/23","",81000000,"","","",23331705,"2005/08/01","17:52:40","新台幣                 10.0000元"
"1514","亞力電機","93","2005/07/23","","","","","","",0.00000000,0.15000000,0.0,"2005/07/15","",779656,"","","",1949139,"2005/06/29","10:17:10","新台幣                 10.0000元"
"1515","力山","93","2005/07/31","","","","","","",0.00000000,0.60000000,0.0,"2005/07/25","",22500000,"","","",6000000,"2005/07/08","09:48:58","新台幣                 10.0000元"
"1517","利奇機械","93","2005/09/17",0.2500000000,0.0,"2005/09/09",0.0,0.0,"0.00",0.00000000,"","","","",6437604,0,0.000000000,0.00,2575042,"2005/08/24","09:43:36","新台幣                 10.0000元"
"1521","大億","93","2005/07/17","","","","","","",0.00000000,3.50000000,0.0,"2005/07/11","",2515290,"","","",0,"2005/06/27","16:51:56","新台幣                 10.0000元"
"1522","堤維西","93","2005/08/19",1.2000000000,0.0,"2005/08/11",0.0,0.0,"0.00",0.00000000,0.30000000,0.0,"2005/08/11","",2942840,0,0.000000000,0.00,5000000,"2005/07/25","13:17:25","新台幣                 10.0000元"
"1523","臺灣開億","93","2005/08/27",0.0,0.2000000000,"2005/08/19",0.0,0.0,"0.00",0.00000000,1.80000000,0.0,"2005/08/19","",2790217,0,0.000000000,0.00,8370650,"2005/07/29","16:50:33","新台幣 10.0000元"
"1524","耿鼎企業","93","2005/08/07",0.6970000000,0.0,"2005/08/01",0.0,0.0,"0.00",0.00000000,0.59740000,0.0,"2005/08/01","",0,0,0.000000000,0.00,2927090,"2005/07/20","10:43:07","新台幣                 10.0000元"
"1525","江申工業","93","2005/07/13",1.0000000000,0.0,"2005/07/07",0.0,0.0,"0.00",0.00000000,0.50000000,0.0,"2005/07/07","",6786965,0,0.000000000,0.00,1357393,"2005/06/21","15:03:17","新台幣                 10.0000元"
"1527","鑽全","93","2005/07/13",0.2000000000,0.0,"2005/07/07",1700034.0,17000340.0,"36.51",0.01149928,4.00000000,0.0,"2005/07/07","",0,0,0.000000000,0.00,7500000,"2005/06/23","14:53:42","新台幣                 10.0000元"
"1528","恩德","93","2005/08/24",0.1500000000,0.1000000000,"2005/08/18",145000.0,1450000.0,"11.50",0.00195418,0.30000000,0.0,"2005/08/18","",2344271,0,0.000000000,0.00,1138281,"2005/08/04","08:40:07","新台幣                 10.0000元"
"1530","亞崴機電","93","2005/08/15",1.0000000000,0.0,"2005/08/09",469170.0,4691700.0,"8.16",0.00888844,2.20000000,0.0,"2005/08/09","",10322501,0,0.000000000,0.00,3753550,"2005/07/20","15:31:35","新台幣                 10.0000元"
"1531","高林股","93","2005/09/01",0.5000000000,0.0,"2005/08/25",315072.0,3150720.0,"4.34",0.00227014,1.50000000,0.0,"2005/08/25","",9452147,0,0.000000000,0.00,9452150,"2005/08/09","09:59:24","新台幣                 10.0000元"
"1532","勤美","93","2005/07/12",0.0,0.0,"2005/07/06",0.0,0.0,"0.00",0.00000000,"","","","","",7272730,3.402996620,24.00,14731357,"2005/06/23","11:01:09","新台幣                 10.0000元"
"1532","勤美","93","2005/08/25",0.6684000000,0.0954000000,"2005/08/18",500000.0,5000000.0,"4.01",0.00279291,1.90986194,0.0,"2005/08/18","",9731357,0,0.000000000,0.00,14731357,"2005/08/09","16:10:18","新台幣                 10.0000元"
"1533","車王電","93","2005/08/30","","","","","","",0.00000000,0.60000000,0.0,"2005/08/24","",0,"","","","","2005/08/09","09:59:48","新台幣                 10.0000元"
"1535","中宇","93","2005/07/24","","","","","","",0.00000000,0.60000000,0.0,"2005/07/18","",1723870,"","","",1650000,"2005/06/29","15:29:59","新台幣                 10.0000元"
"1536","和大工業","93","2005/08/20",1.0089250000,0.0,"2005/08/12",467300.0,4673000.0,"5.60",0.00606805,0.0,0.0,"","",0,0,0.000000000,0.00,2804000,"2005/07/29","13:29:56","新台幣                 10.0000元"
"1537","廣隆光電","93","2005/09/09",0.2550000000,0.0,"2005/09/01",0.0,0.0,"0.00",0.00000000,0.25000000,0.0,"2005/09/01","",0,0,0.000000000,0.00,"","2005/08/18","12:01:35","新台幣                 10.0000元"
"1538","正峰新","93","2005/07/30","","","","","","",0.00000000,0.70000000,0.0,"2005/07/22","",9000000,"","","",1800000,"2005/07/11","15:55:13","新台幣                 10.0000元"
"1539","巨庭機械","93","2005/07/29","","","","","","",0.00000000,0.15000000,0.0,"2005/07/21","",122768,"","","",122768,"2005/07/04","17:22:24","新台幣                 10.0000元"
"1540","喬福機械","93","2005/07/23","","","","","","",0.00000000,1.20000000,0.0,"2005/07/15","",1858000,"","","",1858000,"2005/06/29","11:41:31","新台幣                 10.0000元"
"1558","伸興","93","2005/07/29","","","","","","",0.00000000,3.50000000,0.0,"2005/07/21","",7600000,"","","",1368000,"2005/07/02","11:04:09","新台幣                 10.0000元"
"1560","中砂","93","2005/09/19",1.5000000000,0.0,"2005/09/13",1760000.0,17600000.0,"14.79",0.02603550,1.50000000,0.0,"2005/09/13","",0,0,0.000000000,0.00,4950000,"2005/08/25","16:25:03","新台幣                 10.0000元"
"1568","倉佑","93","2005/08/05",0.5000000000,0.5000000000,"2005/07/28",0.0,0.0,"0.00",0.00000000,0.20000000,0.0,"2005/07/28","",1062379,0,0.000000000,0.00,708253,"2005/07/19","16:39:41","新台幣                 10.0000元"
"1568","倉佑","93","2005/12/05",0.0,0.0,"2005/11/29",0.0,0.0,"0.00",0.00000000,"","","","","",10000000,17.024000000,17.00,708253,"2005/11/24","10:08:47","新台幣                 10.0000元"
"1605","華新","93","2005/07/19",1.0130000000,0.0,"2005/07/13",0.0,0.0,"0.00",0.00000000,1.01300000,0.0,"2005/07/13","",203079100,0,0.000000000,0.00,203079100,"2005/06/29","10:17:03","新台幣                 10.0000元"
"1608","華榮","93","2005/07/20","","","","","","",0.00000000,0.50000000,0.0,"2005/07/14","",9991160,"","","",6660774,"2005/06/29","15:30:07","新台幣                 10.0000元"
"1609","大亞電線","93","2005/08/10",0.3000000000,0.0,"2005/08/04",0.0,0.0,"0.00",0.00000000,0.30000000,0.0,"2005/08/04","",3070408,0,0.000000000,0.00,9211225,"2005/07/20","10:02:47","新台幣                 10.0000元"
"1611","中電","93","2005/08/15","","","","","","",0.00000000,0.30000000,0.0,"2005/08/09","",2366235,"","","",975000,"2005/07/25","17:10:13","新台幣                 10.0000元"
"1612","宏泰","93","2005/07/16","","","","","","",0.00000000,0.45000000,0.0,"2005/07/08","",9021040,"","","",4510520,"2005/06/23","14:57:21","新台幣                 10.0000元"
"1614","三洋電","93","2005/07/12","","","","","","",0.00000000,1.43000000,0.0,"2005/07/06","",9546490,"","","",14279636,"2005/06/28","16:53:34","新台幣                 10.0000元"
"1615","大山","93","2005/07/17","","","","","","",0.00000000,0.32000000,0.0,"2005/07/11","",1404350,"","","",1404350,"2005/06/24","09:16:57","新台幣                 10.0000元"
"1615","大山","93","2005/09/12",0.0,0.9807000000,"2005/09/06",0.0,0.0,"0.00",0.00000000,0.0,0.0,"","",0,0,0.000000000,0.00,1404350,"2005/08/22","16:19:42","新台幣                 10.0000元"
"1616","億泰","93","2005/09/12",0.0,0.3000000000,"2005/09/06",0.0,0.0,"0.00",0.00000000,0.30000000,0.0,"2005/09/06","",3588978,0,0.000000000,0.00,1435591,"2005/08/23","15:43:18","新台幣                 10.0000元"
"1617","榮星電線","93","2005/07/17","","","","","","",0.00000000,0.50000000,0.0,"2005/07/11","",293994,"","","",1763966,"2005/06/15","11:05:42","新台幣                 10.0000元"
"1618","合機公司","93","2005/10/30",0.9000000000,0.0,"2005/10/24",0.0,0.0,"0.00",0.00000000,0.30000000,0.0,"2005/10/24","",14000000,0,0.000000000,0.00,0,"2005/10/05","14:38:41","新台幣                 10.0000元"
"1701","中化","93","2005/08/01",1.0000000000,0.0,"2005/07/26",0.0,0.0,"0.00",0.00000000,0.50000000,0.0,"2005/07/26","",56000000,0,0.000000000,0.00,7339092,"2005/07/13","16:49:28","新台幣                 10.0000元"
"1704","榮化","93","2005/07/13","","","","","","",0.00000000,1.20000000,0.0,"2005/07/07","",18688000,"","","",12459000,"2005/06/22","11:18:01","新台幣                 10.0000元"
"1707","葡萄王","93","2005/09/23",0.1407320876,0.0642679124,"2005/09/15",0.0,0.0,"0.00",0.00000000,0.41000000,0.0,"2005/09/15","",9428989,0,0.000000000,0.00,0,"2005/08/31","09:25:45","新台幣                 10.0000元"
"1708","東鹼","93","2005/06/29","","","","","","",0.00000000,0.25000000,0.0,"2005/06/23","",1357805,"","","",1567630,"2005/06/06","10:30:52","新台幣                 10.0000元"
"1709","和益化工","93","2005/08/02",0.6000000000,0.0,"2005/07/27",417265.0,4172650.0,"3.09",0.00191489,"","","","","",0,0.000000000,0.00,4172650,"2005/07/13","11:23:25","新台幣                 10.0000元"
"1710","東聯","93","2005/08/09",1.0000000000,0.0,"2005/08/03",2440860.0,24408600.0,"3.61",0.00360825,2.50000000,0.0,"2005/08/03","",24408599,0,0.000000000,0.00,24408599,"2005/07/15","14:26:55","新台幣                 10.0000元"
"1711","永光化學","93","2005/07/11","","","","","","",0.00000000,0.50000000,0.0,"2005/07/05","",17221529,"","","",6888611,"2005/06/21","09:25:30","新台幣                 10.0000元"
"1712","興農","93","2005/08/05","","","","","","",0.00000000,0.30000000,0.0,"2005/07/28","",2178551,"","","",10892754,"2005/07/14","17:46:48","新台幣                 10.0000元"
"1713","國化","93","2005/06/28","","","","","","",0.00000000,0.50000000,0.0,"2005/06/22","",5537963,"","","",1107593,"2005/06/08","15:58:14","新台幣                 10.0000元"
"1715","萬洲化學","93","2005/07/31","","","","","","",0.00000000,0.51105600,0.0,"2005/07/25","",1764025,"","","",0,"2005/07/04","15:39:59","新台幣                 10.0000元"
"1717","長興材料","93","2005/08/05",1.0000000000,0.0,"2005/07/28",0.0,0.0,"0.00",0.00000000,"","","","","",0,0.000000000,0.00,8000000,"2005/07/12","11:34:15","新台幣                 10.0000元"
"1718","中纖","93","2005/08/29",1.5877500000,0.5634000000,"2005/08/23",0.0,0.0,"0.00",0.00000000,0.51218000,0.0,"2005/08/23","",87598351,0,0.000000000,0.00,21899588,"2005/08/09","12:06:57","新台幣                 10.0000元"
"1720","生達化學","93","2005/07/20","","","","","","",0.00000000,1.00400000,0.0,"2005/07/14","",1822826,"","","",5468477,"2005/06/30","14:12:59","新台幣                 10.0000元"
"1722","台肥","93","2005/08/23","","","","","","",0.00000000,1.70000000,0.0,"2005/08/17","",53453792,"","","",35635861,"2005/07/29","10:58:58","新台幣                 10.0000元"
"1723","中碳","93","2005/07/24",0.2000000000,0.0,"2005/07/18",2510055.0,25100550.0,"38.91",0.01273991,4.50000000,0.0,"2005/07/18","",3837190,0,0.000000000,0.00,9645914,"2005/07/04","16:00:43","新台幣                 10.0000元"
"1725","元禎","93","2005/08/23",1.8400000000,0.0,"2005/08/17",0.0,0.0,"0.00",0.00000000,0.30000000,0.0,"2005/08/17","",3252600,0,0.000000000,0.00,3252600,"2005/08/03","08:31:48","新台幣                 10.0000元"
"1727","中華化學","93","2005/08/05",0.8250000000,0.0,"2005/07/28",297500.0,2975000.0,"5.95",0.00521930,0.30000000,0.0,"2005/07/28","",0,0,0.000000000,0.00,1811399,"2005/07/13","17:10:18","新台幣                 10.0000元"
"1729","必翔實業","93","2005/09/13",0.1000000000,0.0,"2005/09/07",1200000.0,12000000.0,"41.30",0.00703642,2.90000000,0.0,"2005/09/07","",6509485,0,0.000000000,0.00,1350000,"2005/08/22","10:38:22","新台幣                 10.0000元"
"1730","花仙子","93","2005/10/20","","","","","","",0.00000000,0.60000000,0.0,"2005/10/13","",1960000,"","","",390000,"2005/08/12","16:03:43","新台幣                 10.0000元"
"1731","美吾華","93","2005/07/29",0.0,0.4000000000,"2005/07/21",0.0,0.0,"0.00",0.00000000,0.40000000,0.0,"2005/07/21","",1916589,0,0.000000000,0.00,1149953,"2005/07/11","16:34:15","新台幣                 10.0000元"
"1733","五鼎","93","2005/06/10","","","","","","",0.00000000,2.00000000,0.0,"2005/06/02","",8945000,"","","",1490980,"2005/05/20","15:50:12","新台幣                 10.0000元"
"1734","杏輝藥品","93","2005/06/22","","","","","","",0.00000000,0.45000000,0.0,"2005/06/16","",2800000,"","","",1400000,"2005/06/03","10:39:36","新台幣                 10.0000元"
"1734","杏輝藥品","93","2005/07/19",0.7000000000,0.0,"2005/07/13",0.0,0.0,"0.00",0.00000000,"","","","","",0,0.000000000,0.00,1400000,"2005/06/27","17:21:14","新台幣                 10.0000元"
"1734","杏輝藥品","92","2005/09/20",0.0,0.0,"2005/09/14",0.0,0.0,"0.00",0.00000000,"","","","","",10000000,9.098300000,18.50,1400000,"2005/08/30","17:12:21","新台幣                 10.0000元"
"1735","日勝化","93","2005/07/30",0.9000000000,0.0,"2005/07/22",239000.0,2390000.0,"3.52",0.00327846,0.60000000,0.0,"2005/07/22","",2390000,0,0.000000000,0.00,1775990,"2005/07/07","14:12:24","新台幣                 10.0000元"
"1736","喬山健康","93","2005/08/27",2.0000000000,0.0,"2005/08/19",450000.0,4500000.0,"2.10",0.00428571,1.50000000,0.0,"2005/08/19","",0,0,0.000000000,0.00,9500000,"2005/08/11","17:04:13","新台幣                 10.0000元"
"1737","臺鹽","93","2005/08/08",0.3000000000,0.0,"2005/08/02",5687606.0,56876060.0,"41.75",0.02150538,3.70000000,0.0,"2005/08/02","",0,0,0.000000000,0.00,22750425,"2005/07/20","14:37:07","新台幣                 10.0000元"
"1776","展宇","93","2005/08/01",1.0000000000,0.0,"2005/07/26",0.0,0.0,"0.00",0.00000000,1.00000000,0.0,"2005/07/26","",5786667,0,0.000000000,0.00,2480000,"2005/07/13","09:08:21","新台幣                 10.0000元"
"1802","台玻","93","2005/06/20",1.0000000000,0.0,"2005/06/14",0.0,0.0,"0.00",0.00000000,0.50000000,0.0,"2005/06/14","","",0,0.000000000,0.00,38203770,"2005/05/27","15:43:09","新台幣                 10.0000元"
"1904","正隆","93","2005/06/25","","","","","","",0.00000000,0.70000000,0.0,"2005/06/17","",27455107,"","","","","2005/06/03","09:27:22","新台幣                 10.0000元"
"1905","華紙","93","2005/06/22","","","","","","",0.00000000,0.70000000,0.0,"2005/06/16","",43056022,"","","",7176004,"2005/05/30","14:50:28","新台幣                 10.0000元"
"1907","永豐餘","93","2005/07/26",0.5500000000,0.0,"2005/07/20",0.0,0.0,"0.00",0.00000000,0.55000000,0.0,"2005/07/20","",44403723,0,0.000000000,0.00,7000000,"2005/07/05","17:16:56","新台幣                 10.0000元"
"1909","榮成","93","2005/07/08","","","","","","",0.00000000,0.60449000,0.0,"2005/06/30","",3637368,"","","",0,"2005/06/14","17:29:37","新台幣                 10.0000元"
