"公司代號","公司名稱","股利所屬年度","權利分派基準日","股票股利-股東配發內容-盈餘轉增資配股(元/股)","股票股利-股東配發內容-法定盈餘公積、資本公積轉增資配股(元/股)","股票股利-除權交易日","股票股利-員工紅利-配股總股數(股)","股票股利-員工紅利-配股總金額(元)","股票股利-員工紅利-配股總股數佔盈餘配股總股數之比例(%)","股票股利-員工紅利-員工紅利配股率","現金股利-股東配發內容-盈餘分配之股東現金股利(元/股)","現金股利-股東配發內容-法定盈餘公積、資本公積發放之現金(元/股)","現金股利-除息交易日","現金股利-現金股利發放日","現金股利-員工紅利總金額(元)","現金增資總股數(股)","現金增資認股比率(%)","現金增資認購價(元/股)","董監酬勞(元)","公告日期","公告時間","普通股每股面額"
"1236","宏亞食品","101","2013/07/22","","","","","","",0.00000000,0.70000000,0.0,"2013/07/16","",3227224,"","","",1613612,"2013/06/21","10:39:22","新台幣                 10.0000元"
"1256","鮮活果汁-KY","101","2013/09/01","","","","","","",0.00000000,2.00000000,0.0,"2013/08/26","",4580000,"","","",920000,"2013/08/12","11:20:49","新台幣                 10.0000元"
"1301","台塑","101","2013/07/23",0.4000000000,0.0,"2013/07/17",0.0,0.0,"0.00",0.00000000,1.20000000,0.0,"2013/07/17","",13153022,0,0.000000000,0.00,0,"2013/07/02","14:19:51","新台幣                 10.0000元"
"1303","南亞塑膠","101","2013/08/13",0.1000000000,0.0,"2013/08/07",0.0,0.0,"0.00",0.00000000,0.30000000,0.0,"2013/08/07","",13643958,0,0.000000000,0.00,0,"2013/07/22","17:42:46","新台幣                 10.0000元"
"1304","台聚","101","2013/08/05","","","","","","",0.00000000,1.00000000,0.0,"2013/07/30","",1800000,"","","",5000000,"2013/07/15","16:29:56","新台幣                 10.0000元"
"1305","華夏","101","2013/08/05",0.6000000000,0.0,"2013/07/30",0.0,0.0,"0.00",0.00000000,0.40000000,0.0,"2013/07/30","",6993123,0,0.000000000,0.00,0,"2013/07/15","16:30:30","新台幣                 10.0000元"
"1307","三芳化工","101","2013/09/07",0.3000000000,0.0,"2013/08/30",0.0,0.0,"0.00",0.00000000,1.40000000,0.0,"2013/08/30","",31832849,0,0.000000000,0.00,19099709,"2013/08/14","14:39:33","新台幣                 10.0000元"
"1308","亞聚","101","2013/08/05","","","","","","",0.00000000,1.00000000,0.0,"2013/07/30","",5565000,"","","",0,"2013/07/15","16:30:42","新台幣                 10.0000元"
"1312","國喬石化","101","2013/07/24","","","","","","",0.00000000,1.00000000,0.0,"2013/07/18","",14665132,"","","",29330263,"2013/07/01","15:24:34","新台幣                 10.0000元"
"1312A","國喬特","101","2013/07/24","","","","","","","",1.60000000,"","2013/07/18","","","","","",29330263,"2013/07/01","15:24:34","新台幣                 10.0000元"
"1313","聯成","101","2013/09/03",0.1997117700,0.0,"2013/08/28",0.0,0.0,"0.00",0.00000000,0.79884712,0.0,"2013/08/28","",21000000,0,0.000000000,0.00,9000000,"2013/08/13","18:18:07","新台幣                 10.0000元"
"1314","中石化","101","2013/08/16","","","","","","",0.00000000,0.50000000,0.0,"2013/08/08","",38288139,"","","",25525426,"2013/07/22","17:43:05","新台幣                 10.0000元"
"1315","達新工業","101","2013/07/15","","","","","","",0.00000000,1.00000000,0.0,"2013/07/09","",1111111,"","","",1111111,"2013/06/24","17:07:00","新台幣                 10.0000元"
"1319","東陽","101","2013/08/25",0.2500000000,0.0,"2013/08/19",0.0,0.0,"0.00",0.00000000,0.35000000,0.0,"2013/08/19","",3606567,0,0.000000000,"",10819702,"2013/08/02","10:50:57","新台幣                 10.0000元"
"1323","永裕","101","2013/07/28","","","","","","",0.00000000,0.70000000,0.0,"2013/07/22","",8830796,"","","",2207699,"2013/07/04","16:33:18","新台幣                 10.0000元"
"1323","永裕","101","2013/08/31",0.5000000000,0.0,"2013/08/23",0.0,0.0,"0.00",0.00000000,"","","","","",0,0.000000000,0.00,2207699,"2013/08/06","16:26:46","新台幣                 10.0000元"
"1324","地球工業","101","2013/09/02","","","","","","",0.00000000,0.40000000,0.0,"2013/08/27","",1023471,"","","",1023471,"2013/08/12","17:28:39","新台幣                 10.0000元"
"1325","恒大","101","2013/07/22","","","","","","",0.00000000,0.45000000,0.0,"2013/07/16","",1776756,"","","",888378,"2013/07/01","11:10:27","新台幣                 10.0000元"
"1326","台化","101","2013/07/28",0.3000000000,0.0,"2013/07/22",0.0,0.0,"0.00",0.00000000,0.65000000,0.0,"2013/07/22","",9716000,0,0.000000000,0.00,0,"2013/07/04","15:28:23","新台幣                 10.0000元"
"1337","再生-KY","101","2013/07/21",1.4000000000,0.0,"2013/07/15",0.0,0.0,"0.00",0.00000000,3.60000000,0.0,"2013/07/15","",18071340,0,0.000000000,0.00,9035670,"2013/06/28","13:31:16","新台幣                 10.0000元"
"1338","廣華-KY","101","2013/07/16",1.0000000000,0.0,"2013/07/10",0.0,0.0,"0.00",0.00000000,1.50000000,0.0,"2013/07/10","",7030200,0,0.000000000,"",2343400,"2013/06/25","13:01:33","新台幣                 10.0000元"
"1339","昭輝","101","2013/09/10","","","","","","",0.00000000,1.50000000,0.0,"2013/09/04","",3033476,"","","",2275107,"2013/08/13","09:17:29","新台幣                 10.0000元"
"1402","遠東新","101","2013/09/02",0.2000000000,0.0,"2013/08/27",0.0,0.0,"0.00",0.00000000,1.30000000,0.0,"2013/08/27","",325427992,0,0.000000000,"",244070994,"2013/08/13","11:31:34","新台幣                 10.0000元"
"14020","特別股0","101","2013/09/02",0.0000000000,0.0000000000,"2013/08/27","","","","",0.0,"","2013/08/27","","","","","","","2013/08/13","11:31:34","新台幣                 10.0000元"
"1409","新纖","101","2013/10/13","","","","","","",0.00000000,0.32000000,0.0,"2013/10/07","","","","","",0,"2013/09/18","09:58:49","新台幣                 10.0000元"
"1410","南染","101","2013/07/15","","","","","","",0.00000000,1.20000000,0.0,"2013/07/09","",3135000,"","","",1015000,"2013/06/24","15:29:44","新台幣                 10.0000元"
"1414","東和","101","2013/07/24","","","","","","",0.00000000,0.38000000,0.0,"2013/07/18","",1760000,"","","",2640000,"2013/06/17","16:57:08","新台幣                 10.0000元"
"1416","廣豐","101","2013/07/31","","","","","","",0.00000000,1.00000000,0.0,"2013/07/25","",13757495,"","","",2751499,"2013/07/05","18:06:06","新台幣                 10.0000元"
"1417","嘉裕","101","2013/07/22","","","","","","",0.00000000,0.50000000,0.0,"2013/07/16","",1525372,"","","",1525372,"2013/06/25","14:23:39","新台幣                 10.0000元"
"1419","新紡","101","2013/09/02","","","","","","",0.00000000,0.50000000,0.0,"2013/08/27","",3102114,"","","",3102114,"2013/08/12","16:22:29","新台幣                 10.0000元"
"1432","大魯閣","101","2013/09/02",4.0000000000,0.0,"2013/08/27",0.0,0.0,"0.00",0.00000000,0.0,0.0,"","",2226448,0,0.000000000,0.00,8905792,"2013/08/12","10:56:59","新台幣                 10.0000元"
"1432","大魯閣","102","2013/10/02",0.0,0.0,"2013/09/26",0.0,0.0,"0.00",0.00000000,"","","","","",40000000,25.808500000,20.00,8905792,"2013/09/17","17:10:02","新台幣                 10.0000元"
"1434","福懋興業","101","2013/08/03","","","","","","",0.00000000,1.00000000,0.0,"2013/07/26","",5791312,"","","",2895656,"2013/07/10","09:50:23","新台幣                 10.0000元"
"1439","中和羊毛","101","2013/07/13","","","","","","",0.00000000,0.50000000,0.0,"2013/07/05","",1468085,"","","",1468085,"2013/06/20","08:58:33","新台幣                 10.0000元"
"1440","南紡","101","2013/08/09",0.1500000000,0.0,"2013/08/01",0.0,0.0,"0.00",0.00000000,0.15000000,0.0,"2013/08/01","",8446366,0,0.000000000,0.00,12669549,"2013/07/11","16:12:48","新台幣                 10.0000元"
"1441","大東紡織","101","2013/08/09",0.1000000000,0.1000000000,"2013/08/01",0.0,0.0,"0.00",0.00000000,0.10000000,0.0,"2013/08/01","",550239,0,0.000000000,0.00,183413,"2013/07/18","17:43:26","新台幣                 10.0000元"
"1442","名軒","101","2013/09/16","","","","","","",0.00000000,1.19541649,0.0,"2013/09/10","",2527820,"","","",2527820,"2013/08/26","16:39:49","新台幣                 10.0000元"
"14420","特別股0","101","2013/09/16","","","","","","","",0.0,"","2013/09/10","","","","","","","2013/08/26","16:39:49","新台幣                 10.0000元"
"1444","力麗","101","2013/07/30","","","","","","",0.00000000,0.60235002,0.0,"2013/07/24","",10940605,"","","",10940605,"2013/07/08","17:42:47","新台幣                 10.0000元"
"1445","大宇紡織","101","2013/07/22","","","","","","",0.00000000,0.30000000,0.0,"2013/07/16","",418935,"","","",628402,"2013/07/01","10:11:49","新台幣                 10.0000元"
"1446","宏和","101","2013/09/09","","","","","","",0.00000000,0.30000000,0.0,"2013/09/03","",433192,"","","",1299577,"2013/08/16","17:21:38","新台幣                 10.0000元"
"1447","力鵬","101","2013/07/30",0.0,0.5005051063,"2013/07/24",0.0,0.0,"0.00",0.00000000,0.0,0.0,"","",0,0,0.000000000,0.00,0,"2013/07/09","11:16:17","新台幣                 10.0000元"
"14471","特別股1","101","2013/07/30",0,0,"2013/07/24","","","","",0.0,"","2013/07/24","","","","","","","2013/07/09","11:16:17","新台幣                 10.0000元"
"1451","年興紡織","101","2013/07/08","","","","","","",0.00000000,1.30000000,0.0,"2013/07/02","",6000000,"","","",6554166,"2013/06/14","09:31:14","新台幣                 10.0000元"
"1452","宏益","101","2013/07/22","","","","","","",0.00000000,0.50000000,0.0,"2013/07/16","",2822157,"","","",1411079,"2013/06/28","09:14:03","新台幣                 10.0000元"
"1453","大將","101","2013/10/23",0.8500000000,0.0,"2013/10/17",0.0,0.0,"0.00",0.00000000,0.0,0.0,"","",2196405,0,0.000000000,0.00,2196405,"2013/09/27","12:07:54","新台幣                 10.0000元"
"1454","台富","101","2013/07/28","","","","","","",0.00000000,0.20000000,0.0,"2013/07/22","",0,"","","",0,"2013/07/05","10:47:58","新台幣                 10.0000元"
"1455","集盛","101","2013/08/30",0.0,0.1000000000,"2013/08/22",0.0,0.0,"0.00",0.00000000,0.0,0.0,"","","",0,0.000000000,0.00,0,"2013/08/05","17:00:15","新台幣                 10.0000元"
"1459","聯發紡織","101","2013/08/03","","","","","","",0.00000000,0.0,0.10000000,"2013/07/26","",0,"","","",0,"2013/07/10","15:44:24","新台幣                 10.0000元"
"1464","得力實業","101","2013/09/02","","","","","","",0.00000000,0.20000000,0.0,"2013/08/27","",1865772,"","","",1399329,"2013/08/12","16:05:51","新台幣                 10.0000元"
"1465","偉全實業","101","2013/07/30","","","","","","",0.00000000,1.00000000,0.0,"2013/07/24","",1485023,"","","",2227534,"2013/06/27","16:40:35","新台幣                 10.0000元"
"1466","聚隆","101","2013/07/15","","","","","","",0.00000000,1.00000000,0.0,"2013/07/09","",3725467,"","","",3725467,"2013/06/25","10:05:07","新台幣                 10.0000元"
"1467","南緯實業","101","2013/09/07","","","","","","",0.00000000,0.40000000,0.0,"2013/08/30","",1401748,"","","",1401748,"2013/08/12","16:27:18","新台幣                 10.0000元"
"1473","台南企業","101","2013/07/15","","","","","","",0.00000000,1.00000000,0.0,"2013/07/09","",25558917,"","","",3250000,"2013/06/25","16:09:52","新台幣                 10.0000元"
"1474","弘裕","101","2013/09/02","","","","","","",0.00000000,0.10217865,0.0,"2013/08/27","",0,"","","",0,"2013/08/13","10:14:36","新台幣                 10.0000元"
"1476","儒鴻","101","2013/08/31",0.2000000000,0.0,"2013/08/23",0.0,0.0,"0.00",0.00000000,5.00000000,0.0,"2013/08/23","",1280630,0,0.000000000,0.00,0,"2013/08/13","14:16:57","新台幣                 10.0000元"
"1477","聚陽實業","101","2013/07/23","","","","","","",0.00000000,6.14225770,0.0,"2013/07/17","",84945161,"","","",32200000,"2013/07/01","11:08:53","新台幣                 10.0000元"
"1503","士電","101","2013/07/21","","","","","","",0.00000000,1.00000000,0.0,"2013/07/15","",69000000,"","","",34500000,"2013/06/24","14:23:06","新台幣                 10.0000元"
"1504","東元電機","101","2013/07/24","","","","","","",0.00000000,1.00000000,0.0,"2013/07/18","",240140791,"","","",106729240,"2013/07/01","15:21:09","新台幣                 10.0000元"
"1507","永大機電","101","2013/07/08","","","","","","",0.00000000,2.30000000,0.0,"2013/07/02","",47973887,"","","",5330431,"2013/06/17","11:53:27","新台幣                 10.0000元"
"1513","中興電","101","2013/09/04","","","","","","",0.00000000,1.00000000,0.0,"2013/08/29","",55083140,"","","",15022675,"2013/08/13","11:46:17","新台幣                 10.0000元"
"15131","特別股1","101","2013/09/04","","","","","","","",0.0,"","2013/08/29","","","","","","","2013/08/13","11:46:17","新台幣                 10.0000元"
"1514","亞力電機","101","2013/07/16","","","","","","",0.00000000,0.50000000,0.0,"2013/07/10","",5005087,"","","",2502543,"2013/06/21","16:50:06","新台幣                 10.0000元"
"1517","利奇機械","101","2013/08/19","","","","","","",0.00000000,0.70000000,0.0,"2013/08/13","",14390819,"","","",4796940,"2013/07/23","14:17:27","新台幣                 10.0000元"
"1519","華城電機","102","2013/08/30","","","","","","",0.00000000,0.15000000,0.10000000,"2013/08/22","",3461550,"","","",649041,"2013/08/08","17:11:19","新台幣                 10.0000元"
"1521","大億","101","2013/07/13","","","","","","",0.00000000,3.50000000,0.0,"2013/07/05","",2511524,"","","",0,"2013/06/19","17:05:31","新台幣                 10.0000元"
"1525","江申工業","101","2013/08/06","","","","","","",0.00000000,1.60000000,0.0,"2013/07/31","",1918700,"","","",2764479,"2013/07/01","15:49:56","新台幣                 10.0000元"
"1527","鑽全","101","2013/08/18","","","","","","",0.00000000,0.37000000,0.13000000,"2013/08/12","",2700000,"","","",760000,"2013/07/24","10:12:14","新台幣                 10.0000元"
"1528","恩德","101","2013/07/17","","","","","","",0.00000000,0.55000000,0.0,"2013/07/11","",8150533,"","","",2445160,"2013/06/26","17:51:51","新台幣                 10.0000元"
"1530","亞崴機電","101","2013/08/08","","","","","","",0.00000000,1.50000000,0.0,"2013/08/01","",12265927,"","","",3066482,"2013/07/12","16:16:04","新台幣                 10.0000元"
"1531","高林股","101","2013/09/08","","","","","","",0.00000000,1.20000000,0.0,"2013/09/02","",14697852,"","","",5879141,"2013/08/14","10:16:55","新台幣                 10.0000元"
"1532","勤美","101","2013/08/12",0.2000000000,0.0,"2013/08/06",0.0,0.0,"0.00",0.00000000,1.00000000,0.0,"2013/08/06","",14490765,0,0.000000000,0.00,14490765,"2013/07/22","18:53:46","新台幣                 10.0000元"
"1533","車王電","101","2013/09/02","","","","","","",0.00000000,0.30000000,0.0,"2013/08/27","",1582205,"","","",1054803,"2013/08/12","15:44:30","新台幣                 10.0000元"
"1535","中宇","101","2013/07/15","","","","","","",0.00000000,3.89202236,0.0,"2013/07/09","",25058157,"","","",1800000,"2013/06/20","17:43:32","新台幣                 10.0000元"
"1536","和大工業","101","2013/11/15",0.5198646800,0.0,"2013/11/07",0.0,0.0,"0.00",0.00000000,0.22279919,0.0,"2013/11/07","",5368116,0,0.000000000,0.00,3578744,"2013/10/24","16:25:17","新台幣                 10.0000元"
"1537","廣隆光電","101","2013/09/01","","","","","","",0.00000000,4.50000000,0.0,"2013/08/26","",28471995,"","","",16523925,"2013/08/09","15:11:13","新台幣                 10.0000元"
"1540","喬福機械","101","2013/07/23","","","","","","",0.00000000,1.00000000,0.0,"2013/07/17","",3228656,"","","",2135769,"2013/06/27","19:08:51","新台幣                 10.0000元"
"1558","伸興","101","2013/07/29",0.4999998700,0.0,"2013/07/23",0.0,0.0,"0.00",0.00000000,7.49999999,0.0,"2013/07/23","",16092000,0,0.000000000,0.00,1908000,"2013/07/09","11:55:21","新台幣                 10.0000元"
"1558","伸興","102","2013/12/17",0.0,0.0,"2013/12/11",0.0,0.0,"0.00",0.00000000,"","","","","",6300000,8.709255040,128.00,1908000,"2013/12/05","09:44:28","新台幣                 10.0000元"
"1560","中砂","101","2013/07/07","","","","","","",0.00000000,2.70000000,0.0,"2013/07/01","",60000000,"","","",7200000,"2013/06/13","16:15:44","新台幣                 10.0000元"
"1568","倉佑","101","2013/07/02","","","","","","",0.00000000,0.50000000,0.0,"2013/06/26","",4310115,"","","",2693822,"2013/06/11","17:59:57","新台幣                 10.0000元"
"1582","信錦","101","2013/08/23","","","","","","",0.00000000,3.94056641,0.0,"2013/08/15","",60000000,"","","",12000000,"2013/07/30","15:47:20","新台幣                 10.0000元"
"1583","程泰","101","2013/07/26","","","","","","",0.00000000,2.03314270,0.0,"2013/07/18","",17416542,"","","",4354135,"2013/07/01","17:06:26","新台幣                 10.0000元"
"1589","永冠-KY","101","2013/07/24","","","","","","",0.00000000,2.60000000,0.0,"2013/07/18","",12810730,"","","",0,"2013/07/02","17:55:30","新台幣                 10.0000元"
"1590","亞德客-KY","101","2013/06/15",0.7000000000,0.0,"2013/06/07",0.0,0.0,"0.00",0.00000000,3.80000000,0.0,"2013/06/07","",23406120,0,0.000000000,0.00,0,"2013/05/23","17:44:48","新台幣                 10.0000元"
"1590X","特別股X","101","2013/06/15",0.0000000000,0.0000000000,"2013/06/07","","","","",0.0,"","2013/06/07","","","","","","","2013/05/23","17:44:48","新台幣                 10.0000元"
"1598","岱宇國際","101","2013/07/14","","","","","","",0.00000000,0.45000000,0.0,"2013/07/08","",220360,"","","",0,"2013/06/24","08:45:44","新台幣                 10.0000元"
"1604","聲寶","101","2013/08/06","","","","","","",0.00000000,0.60000000,0.0,"2013/07/31","",13920347,"","","",4640115,"2013/07/15","17:23:35","新台幣                 10.0000元"
"1608","華榮","101","2013/07/16","","","","","","",0.00000000,0.70000000,0.0,"2013/07/10","",14530661,"","","",9687107,"2013/06/25","14:55:13","新台幣                 10.0000元"
"1609","大亞電線","101","2013/08/27","","","","","","",0.00000000,0.20279631,0.0,"2013/08/21","",1108251,"","","",3324754,"2013/08/06","16:16:18","新台幣                 10.0000元"
"1612","宏泰","101","2013/08/05","","","","","","",0.00000000,0.22000000,0.0,"2013/07/30","",0,"","","",0,"2013/07/03","11:11:39","新台幣                 10.0000元"
"1614","三洋電","101","2013/07/17","","","","","","",0.00000000,0.85572238,0.0,"2013/07/11","",35395000,"","","",8100000,"2013/06/26","11:20:47","新台幣                 10.0000元"
"1615","大山","101","2013/07/01","","","","","","",0.00000000,0.40000000,0.0,"2013/06/25","",2439696,"","","",2439696,"2013/06/10","11:28:02","新台幣                 10.0000元"
"1618","合機公司","101","2013/07/27","","","","","","",0.00000000,0.50000000,0.0,"2013/07/19","",9000000,"","","",2850000,"2013/07/04","14:16:55","新台幣                 10.0000元"
"1626","艾美特-KY","101","2013/07/17","","","","","","",0.00000000,2.50000000,0.0,"2013/07/11","",22322832,"","","",4464566,"2013/06/26","14:33:00","新台幣                 10.0000元"
"1701","中化","101","2013/07/28","","","","","","",0.00000000,0.50000000,0.0,"2013/07/22","",16746128,"","","",1674613,"2013/07/05","14:09:29","新台幣                 10.0000元"
"1702","南僑化工","101","2013/08/05","","","","","","",0.00000000,1.00000000,0.0,"2013/07/30","",4015904,"","","",8031808,"2013/07/11","17:40:02","新台幣                 10.0000元"
"1704","榮化","101","2013/08/11","","","","","","",0.00000000,0.75000000,0.0,"2013/08/05","",2750890,"","","",2750890,"2013/07/09","17:25:53","新台幣                 10.0000元"
"1707","葡萄王","101","2013/07/09","","","","","","",0.00000000,3.70000000,0.0,"2013/07/03","",60926047,"","","",11077463,"2013/06/18","16:46:48","新台幣                 10.0000元"
"1708","東鹼","101","2013/08/07",0.5000000000,0.0,"2013/08/01",0.0,0.0,"0.00",0.00000000,0.50000000,0.0,"2013/08/01","",0,0,0.000000000,0.00,12273405,"2013/07/11","17:25:36","新台幣                 10.0000元"
"1709","和益化工","101","2013/08/31","","","","","","",0.00000000,0.30000000,0.0,"2013/08/23","",4116379,"","","",4116379,"2013/08/08","10:03:51","新台幣                 10.0000元"
"1710","東聯","101","2013/07/03","","","","","","",0.00000000,1.20000000,0.0,"2013/06/27","",21914302,"","","",10957151,"2013/06/07","16:52:55","新台幣                 10.0000元"
"1711","永光化學","101","2013/07/21",0.5000000000,0.0,"2013/07/15",0.0,0.0,"0.00",0.00000000,0.50000000,0.0,"2013/07/15","",25121032,0,0.000000000,0.00,10048412,"2013/06/28","17:51:52","新台幣                 10.0000元"
"1712","興農","101","2013/08/03","","","","","","",0.00000000,0.80000000,0.0,"2013/07/26","",3658953,"","","",18294763,"2013/07/10","18:07:03","新台幣                 10.0000元"
"1713","國化","101","2013/07/24","","","","","","",0.00000000,0.45000000,0.0,"2013/07/18","",3367767,"","","",673553,"2013/06/24","15:42:52","新台幣                 10.0000元"
"1714","和桐化學","101","2013/09/23",0.5000000000,0.0,"2013/09/17",0.0,0.0,"0.00",0.00000000,0.20000000,0.0,"2013/09/17","",11874917,0,0.000000000,0.00,11874917,"2013/08/15","17:14:37","新台幣                 10.0000元"
"1715","萬洲化學","101","2013/09/17","","","","","","",0.00000000,0.75218500,0.19785200,"2013/09/11","",2554786,"","","",0,"2013/08/27","16:17:40","新台幣                 10.0000元"
"1715","萬洲化學","102","2013/12/25",0.0,0.0,"2013/12/19",0.0,0.0,"0.00",0.00000000,"","","","","",21000000,4.460000000,14.50,0,"2013/12/12","14:56:08","新台幣                 10.0000元"
"1717","長興材料","101","2013/07/16","","","","","","",0.00000000,1.10000000,0.0,"2013/07/10","",56808997,"","","",6817079,"2013/06/25","17:21:54","新台幣                 10.0000元"
"1720","生達化學","101","2013/08/05","","","","","","",0.00000000,1.16475200,0.0,"2013/07/30","",2442837,"","","",7328512,"2013/07/16","11:04:24","新台幣                 10.0000元"
"1722","台肥","101","2013/08/21","","","","","","",0.00000000,2.70000000,0.0,"2013/08/15","",83557895,"","","",55705263,"2013/07/31","14:44:35","新台幣                 10.0000元"
"1723","中碳","101","2013/07/20","","","","","","",0.00000000,7.40000000,0.0,"2013/07/12","",93249636,"","","",18649927,"2013/07/03","16:09:02","新台幣                 10.0000元"
"1724","台硝","101","2013/08/11","","","","","","",0.00000000,1.00000000,0.0,"2013/08/05","",10037013,"","","",10037013,"2013/07/18","16:23:30","新台幣                 10.0000元"
"1726","永記造漆","101","2013/09/01","","","","","","",0.00000000,3.50000000,0.0,"2013/08/26","",11595092,"","","",1159509,"2013/08/09","12:11:25","新台幣                 10.0000元"
"1727","中華化學","101","2013/08/13",0.6951871657,0.0,"2013/08/07",0.0,0.0,"0.00",0.00000000,0.39572192,0.0,"2013/08/07","",2000000,0,0.000000000,0.00,4000000,"2013/07/23","17:47:55","新台幣                 10.0000元"
"17270","特別股0","101","2013/08/13",0.0000000000,0.0000000000,"2013/08/07","","","","",0.0,"","2013/08/07","","","","","","","2013/07/23","17:47:55","新台幣                 10.0000元"
"1730","花仙子","101","2013/09/01","","","","","","",0.00000000,1.10000000,0.0,"2013/08/26","",6000000,"","","",600000,"2013/08/09","18:00:07","新台幣                 10.0000元"
"1731","美吾華","101","2013/07/15","","","","","","",0.00000000,0.35000000,0.0,"2013/07/09","",2489488,"","","",1493693,"2013/06/24","18:49:18","新台幣                 10.0000元"
