"公司代號","公司名稱","股利所屬年度","權利分派基準日","股票股利-股東配發內容-盈餘轉增資配股(元/股)","股票股利-股東配發內容-法定盈餘公積、資本公積轉增資配股(元/股)","股票股利-除權交易日","股票股利-員工紅利-配股總股數(股)","股票股利-員工紅利-配股總金額(元)","股票股利-員工紅利-配股總股數佔盈餘配股總股數之比例(%)","股票股利-員工紅利-員工紅利配股率","現金股利-股東配發內容-盈餘分配之股東現金股利(元/股)","現金股利-股東配發內容-法定盈餘公積、資本公積發放之現金(元/股)","現金股利-除息交易日","現金股利-現金股利發放日","現金股利-員工紅利總金額(元)","現金增資總股數(股)","現金增資認股比率(%)","現金增資認購價(元/股)","董監酬勞(元)","公告日期","公告時間","普通股每股面額"
"1236","宏亞食品","102","2014/07/22","","","","","","",0.00000000,1.30000000,0.0,"2014/07/16","",5993415,"","","",2996708,"2014/06/17","10:49:44","新台幣                 10.0000元"
"1256","鮮活果汁-KY","102","2014/07/14",4.0000000000,0.0,"2014/07/08",0.0,0.0,"0.00",0.00000000,5.00000000,0.0,"2014/07/08","",0,0,0.000000000,0.00,2140000,"2014/06/20","09:10:21","新台幣                 10.0000元"
"1262","綠悅-KY","102","2014/08/08",1.0000000000,0.0,"2014/07/31",0.0,0.0,"0.00",0.00000000,2.50000000,0.0,"2014/07/31","2014/09/05",0,0,0.000000000,"",0,"2014/07/14","18:58:53","新台幣                 10.0000元"
"1301","台塑","102","2014/07/11","","","","","","",0.00000000,1.90000000,0.0,"2014/07/03","",30000216,"","","",0,"2014/06/19","11:09:30","新台幣                 10.0000元"
"1303","南亞塑膠","102","2014/07/15","","","","","","",0.00000000,1.90000000,0.0,"2014/07/09","",16916982,"","","",0,"2014/06/24","11:35:46","新台幣                 10.0000元"
"1304","台聚","102","2014/07/29","","","","","","",0.00000000,0.60000000,0.0,"2014/07/23","2014/08/22",740000,"","","",5000000,"2014/07/04","16:50:34","新台幣                 10.0000元"
"1305","華夏","102","2014/07/29",0.4000000000,0.0,"2014/07/23",0.0,0.0,"0.00",0.00000000,0.80000000,0.0,"2014/07/23","2014/08/22",6778070,0,0.000000000,0.00,0,"2014/07/04","16:47:16","新台幣                 10.0000元"
"1307","三芳化工","102","2014/08/06",0.3000000000,0.0,"2014/07/31",0.0,0.0,"0.00",0.00000000,1.40000000,0.0,"2014/07/31","2014/08/25",35947321,0,0.000000000,0.00,21568393,"2014/07/16","09:15:36","新台幣                 10.0000元"
"1308","亞聚","102","2014/07/29","","","","","","",0.00000000,1.00000000,0.0,"2014/07/23","2014/08/22",4832000,"","","",0,"2014/07/04","16:47:54","新台幣                 10.0000元"
"1310","台苯","102","2014/09/02",0.5000000000,0.0,"2014/08/27",0.0,0.0,"0.00",0.00000000,0.50000000,0.0,"2014/08/27","2014/10/03",5209670,0,0.000000000,0.00,13024174,"2014/08/12","10:10:15","新台幣                 10.0000元"
"1312","國喬石化","102","2014/07/27","","","","","","",0.00000000,1.00000000,0.0,"2014/07/21","2014/08/15",19991407,"","","",39982815,"2014/07/04","09:38:28","新台幣                 10.0000元"
"1312A","國喬特","102","2014/07/27","","","","","","","",1.60000000,"","2014/07/21","2014/08/15","","","","",39982815,"2014/07/04","09:38:28","新台幣                 10.0000元"
"1313","聯成","102","2014/09/01","","","","","","",0.00000000,0.39950111,0.0,"2014/08/26","2014/09/19",10000000,"","","",5000000,"2014/08/11","10:20:40","新台幣                 10.0000元"
"1315","達新工業","102","2014/07/22","","","","","","",0.00000000,1.00000000,0.0,"2014/07/16","2014/08/13",1111111,"","","",1111111,"2014/07/01","16:47:38","新台幣                 10.0000元"
"1319","東陽","102","2014/08/03","","","","","","",0.00000000,1.10000000,0.0,"2014/07/28","2014/08/22",6777341,"","","",20332024,"2014/07/10","11:52:17","新台幣                 10.0000元"
"1323","永裕","102","2014/07/23","","","","","","",0.00000000,1.00000000,0.0,"2014/07/17","",11590420,"","","",2897605,"2014/06/27","10:34:51","新台幣                 10.0000元"
"1323","永裕","102","2014/08/31",0.5000000000,0.0,"2014/08/25",0.0,0.0,"0.00",0.00000000,"","","","","",0,0.000000000,0.00,2897605,"2014/08/07","17:23:51","新台幣                 10.0000元"
"1324","地球工業","102","2014/08/31","","","","","","",0.00000000,1.30000000,0.0,"2014/08/25","2014/09/18",1186892,"","","",1186892,"2014/08/08","17:03:41","新台幣                 10.0000元"
"1325","恒大","102","2014/07/22","","","","","","",0.00000000,0.65000000,0.0,"2014/07/16","",4145763,"","","",2072882,"2014/07/01","15:40:13","新台幣                 10.0000元"
"1326","台化","102","2014/07/12","","","","","","",0.00000000,2.50000000,0.0,"2014/07/04","",51345046,"","","",0,"2014/06/18","15:32:39","新台幣                 10.0000元"
"1337","再生-KY","102","2014/07/13",2.5043361200,0.0,"2014/07/07",383964.0,3839640.0,"0.76",0.00192476,"","","","","",0,0.000000000,0.00,7273454,"2014/06/20","16:15:38","新台幣                 10.0000元"
"1337","再生-KY","102","2014/11/04","","","","","","",0.00000000,0.79987843,0.0,"2014/10/29","2014/11/28","","","","",7273454,"2014/10/14","17:18:06","新台幣                 10.0000元"
"1338","廣華-KY","102","2014/06/20",0.0,0.0,"2014/06/12",0.0,0.0,"0.00",0.00000000,2.50000000,0.0,"2014/06/12","",9293112,6900000,6.626120358,103.00,2415050,"2014/06/05","17:31:47","新台幣                 10.0000元"
"1339","昭輝","102","2014/07/27","","","","","","",0.00000000,1.50000000,0.0,"2014/07/21","2014/08/29",3950771,"","","",2963079,"2014/07/07","09:19:57","新台幣                 10.0000元"
"1340","勝悅-KY","102","2014/08/25",1.0000000000,0.0,"2014/08/19",0.0,0.0,"0.00",0.00000000,4.00000000,0.0,"2014/08/19","2014/09/22",12847945,0,0.000000000,0.00,5139176,"2014/08/01","09:47:24","新台幣                 10.0000元"
"1402","遠東新","102","2014/09/04",0.0,0.2000000000,"2014/08/28",0.0,0.0,"0.00",0.00000000,1.30000000,0.0,"2014/08/28","2014/09/26",287678345,0,0.000000000,0.00,215758759,"2014/08/11","11:47:05","新台幣                 10.0000元"
"14020","特別股0","102","2014/09/04",0.0000000000,0.0000000000,"2014/08/28","","","","",0.0,"","2014/08/28","2014/09/26","","","","","","2014/08/11","11:47:05","新台幣                 10.0000元"
"1409","新纖","102","2014/09/02","","","","","","",0.00000000,0.35751179,0.0,"2014/08/27","2014/09/30",9203480,"","","",0,"2014/08/13","14:54:33","新台幣                 10.0000元"
"1410","南染","102","2014/07/20","","","","","","",0.00000000,0.90000000,0.0,"2014/07/14","",3400000,"","","",1400000,"2014/06/27","17:16:34","新台幣                 10.0000元"
"1414","東和","102","2014/06/29","","","","","","",0.00000000,0.50000000,0.0,"2014/06/23","",2315789,"","","",3473684,"2014/06/09","16:16:33","新台幣                 10.0000元"
"1416","廣豐","102","2014/09/09","","","","","","",0.00000000,2.30891000,0.0,"2014/09/03","2014/09/23",4286572,"","","",857314,"2014/08/21","11:19:06","新台幣                 10.0000元"
"1417","嘉裕","102","2014/07/21","","","","","","",0.00000000,0.20000000,0.0,"2014/07/15","",149657,"","","",149657,"2014/06/23","17:30:25","新台幣                 10.0000元"
"1419","新紡","102","2014/08/23","","","","","","",0.00000000,0.45000000,0.0,"2014/08/15","2014/09/12",3360000,"","","",3360000,"2014/07/31","18:22:51","新台幣                 10.0000元"
"1434","福懋興業","102","2014/08/04","","","","","","",0.00000000,1.00000000,0.0,"2014/07/29","2014/08/20",2314832,"","","",1157416,"2014/07/10","14:36:30","新台幣                 10.0000元"
"1439","中和羊毛","102","2014/07/14","","","","","","",0.00000000,0.50000000,0.0,"2014/07/08","",1468085,"","","",1468085,"2014/06/20","17:24:46","新台幣                 10.0000元"
"1440","南紡","102","2014/08/09",0.3000000000,0.0,"2014/08/01",0.0,0.0,"0.00",0.00000000,0.30000000,0.0,"2014/08/01","2014/09/12",21823145,0,0.000000000,0.00,32734718,"2014/07/10","11:41:53","新台幣                 10.0000元"
"1442","名軒","102","2014/07/26","","","","","","",0.00000000,4.00000000,0.0,"2014/07/18","2014/08/29",8737598,"","","",8737598,"2014/07/03","17:30:42","新台幣                 10.0000元"
"1444","力麗","102","2014/08/06",0.2003976100,0.3005964200,"2014/07/31",0.0,0.0,"0.00",0.00000000,"","","","",11528967,0,0.000000000,"",11528967,"2014/07/09","17:37:36","新台幣                 10.0000元"
"1445","大宇紡織","102","2014/07/14","","","","","","",0.00000000,0.50000000,0.0,"2014/07/08","",1175191,"","","",1762786,"2014/06/17","17:33:36","新台幣                 10.0000元"
"1446","宏和","102","2014/08/27","","","","","","",0.00000000,0.30000000,0.0,"2014/08/21","2014/09/16",433192,"","","",1299577,"2014/08/05","16:39:24","新台幣                 10.0000元"
"1447","力鵬","102","2014/08/06",1.0000000000,0.0,"2014/07/31",0.0,0.0,"0.00",0.00000000,"","","","",18062625,0,0.000000000,0.00,18062625,"2014/07/09","17:37:54","新台幣                 10.0000元"
"1451","年興紡織","102","2014/07/09","","","","","","",0.00000000,2.00000000,0.0,"2014/07/03","",8500000,"","","",6825000,"2014/06/17","17:34:05","新台幣                 10.0000元"
"1452","宏益","102","2014/07/01","","","","","","",0.00000000,0.80000000,0.0,"2014/06/25","",4515452,"","","",2257726,"2014/06/06","17:39:45","新台幣                 10.0000元"
"1453","大將","102","2014/09/02",0.4907163859,0.0,"2014/08/27",0.0,0.0,"0.00",0.00000000,0.0,0.0,"","",352549,0,0.000000000,0.00,352549,"2014/08/12","16:50:37","新台幣                 10.0000元"
"1454","台富","103","2014/09/03","","","","","","",0.00000000,0.25000000,0.0,"2014/08/28","2014/09/30",659425,"","","",989137,"2014/08/12","17:34:28","新台幣                 10.0000元"
"1455","集盛","102","2014/07/22","","","","","","",0.00000000,0.20000000,0.0,"2014/07/16","",2575846,"","","",3863769,"2014/06/27","15:26:41","新台幣                 10.0000元"
"1457","宜進","102","2014/07/12","","","","","","",0.00000000,0.09858133,0.0,"2014/07/04","",4273472,"","","",4273472,"2014/06/19","16:34:37","新台幣                 10.0000元"
"1457","宜進","102","2014/09/30",0.3943250000,0.0,"2014/09/24",0.0,0.0,"0.00",0.00000000,0.0,0.0,"","",0,0,0.000000000,0.00,4273472,"2014/09/05","18:05:31","新台幣                 10.0000元"
"1459","聯發紡織","102","2014/07/23","","","","","","",0.00000000,0.35000000,0.0,"2014/07/17","2014/08/06",2642529,"","","",3963793,"2014/07/03","09:11:40","新台幣                 10.0000元"
"1460","宏遠","102","2014/07/15","","","","","","",0.00000000,0.0,0.20000000,"2014/07/09","",0,"","","",0,"2014/06/20","17:25:26","新台幣                 10.0000元"
"1463","強盛染整","102","2014/07/29","","","","","","",0.00000000,0.0,0.30000000,"2014/07/23","2014/08/15",260392,"","","",390589,"2014/07/07","17:01:09","新台幣                 10.0000元"
"1465","偉全實業","102","2014/09/05",2.0000000000,0.0,"2014/08/28",0.0,0.0,"0.00",0.00000000,0.50000000,0.0,"2014/08/28","2014/10/03",1879845,0,0.000000000,0.00,2819767,"2014/08/12","17:10:39","新台幣                 10.0000元"
"1466","聚隆","102","2014/09/16","","","","","","",0.00000000,0.47326310,0.0,"2014/09/10","2014/10/02",3538060,"","","",3538060,"2014/08/25","16:47:57","新台幣                 10.0000元"
"1466","聚隆","103","2014/10/13",0.0,0.0,"2014/10/07",0.0,0.0,"0.00",0.00000000,"","","","","",5000000,3.532672296,20.00,3538060,"2014/09/30","16:24:38","新台幣                 10.0000元"
"1467","南緯實業","102","2014/07/31","","","","","","",0.00000000,0.0,0.20000000,"2014/07/24","2014/08/25",0,"","","",0,"2014/07/04","15:44:45","新台幣                 10.0000元"
"1470","大統染","102","2014/07/23","","","","","","",0.00000000,0.30000000,0.0,"2014/07/17","2014/08/15",791125,"","","",791125,"2014/07/02","17:02:44","新台幣                 10.0000元"
"1473","台南企業","102","2014/07/21","","","","","","",0.00000000,2.49986211,0.0,"2014/07/15","",20036004,"","","",5050000,"2014/06/27","18:28:16","新台幣                 10.0000元"
"1474","弘裕","102","2014/09/02","","","","","","",0.00000000,0.30000000,0.0,"2014/08/27","2014/09/19",1924540,"","","",1924540,"2014/08/13","10:26:43","新台幣                 10.0000元"
"1476","儒鴻","102","2014/07/15","","","","","","",0.00000000,7.00000000,0.0,"2014/07/09","",1858884,"","","",0,"2014/06/19","15:40:39","新台幣                 10.0000元"
"1476","儒鴻","102","2014/09/03",0.4000000000,0.0,"2014/08/28",0.0,0.0,"0.00",0.00000000,"","","","",1858884,0,0.000000000,0.00,0,"2014/08/11","16:49:32","新台幣                 10.0000元"
"1477","聚陽實業","102","2014/07/25",0.0,0.0,"2014/07/17",0.0,0.0,"0.00",0.00000000,7.68931700,0.0,"2014/07/17","2014/08/08",96704365,20000000,8.799560900,106.00,38700000,"2014/07/10","17:04:37","新台幣                 10.0000元"
"1503","士電","102","2014/08/03","","","","","","",0.00000000,1.40000000,0.0,"2014/07/28","2014/08/25",84400000,"","","",42200000,"2014/07/02","10:07:57","新台幣                 10.0000元"
"1504","東元電機","102","2014/07/14","","","","","","",0.00000000,1.10000000,0.0,"2014/07/08","",304549631,"","","",135355392,"2014/06/24","17:56:23","新台幣                 10.0000元"
"1507","永大機電","102","2014/07/07","","","","","","",0.00000000,2.50000000,0.0,"2014/07/01","",48745218,"","","",5416134,"2014/06/13","11:57:11","新台幣                 10.0000元"
"1513","中興電","102","2014/12/05","","","","","","",0.00000000,0.80000000,0.0,"2014/11/27","2014/12/10",60739785,"","","",16284748,"2014/09/22","17:22:30","新台幣                 10.0000元"
"15131","特別股1","102","2014/12/05","","","","","","","",0.0,"","2014/11/27","2014/12/10","","","","","","2014/09/22","17:22:30","新台幣                 10.0000元"
"1514","亞力電機","102","2014/08/05","","","","","","",0.00000000,0.30000000,0.0,"2014/07/30","2014/09/05",3134120,"","","",1567061,"2014/07/11","09:29:06","新台幣                 10.0000元"
"1515","力山","102","2014/07/12","","","","","","",0.00000000,0.50000000,0.0,"2014/07/04","",7000000,"","","",5000000,"2014/06/17","15:37:22","新台幣                 10.0000元"
"1517","利奇機械","102","2014/08/24","","","","","","",0.00000000,0.50000000,0.0,"2014/08/18","2014/09/17",18643234,"","","",6214411,"2014/07/30","17:35:48","新台幣                 10.0000元"
"1519","華城電機","103","2014/08/11","","","","","","",0.00000000,0.32000000,0.0,"2014/08/05","2014/09/03",7384640,"","","",1384620,"2014/07/24","17:26:50","新台幣                 10.0000元"
"1521","大億","102","2014/07/14","","","","","","",0.00000000,3.70000000,0.0,"2014/07/08","",2757410,"","","",0,"2014/06/23","17:28:37","新台幣                 10.0000元"
"1525","江申工業","102","2014/09/01","","","","","","",0.00000000,1.60000000,0.0,"2014/08/26","2014/09/16",2574989,"","","",2676970,"2014/08/08","10:33:44","新台幣                 10.0000元"
"1527","鑽全","102","2014/08/16","","","","","","",0.00000000,2.20000000,2.30000000,"2014/08/08","2014/09/16",2700000,"","","",10000000,"2014/07/21","14:44:59","新台幣                 10.0000元"
"1528","恩德","102","2014/07/13","","","","","","",0.00000000,0.60000000,0.0,"2014/07/07","",9703516,"","","",2911055,"2014/06/20","17:01:11","新台幣                 10.0000元"
"1530","亞崴機電","102","2014/08/19","","","","","","",0.00000000,2.00000000,0.0,"2014/08/13","2014/09/05",16354569,"","","",4088642,"2014/07/30","10:38:25","新台幣                 10.0000元"
"1531","高林股","102","2014/07/27","","","","","","",0.00000000,1.00000000,0.0,"2014/07/21","2014/08/08",12754727,"","","",5101891,"2014/07/04","09:12:58","新台幣                 10.0000元"
"1532","勤美","102","2014/08/11",0.2000000000,0.0,"2014/08/05",0.0,0.0,"0.00",0.00000000,3.00000000,0.0,"2014/08/05","2014/08/27",39414880,0,0.000000000,0.00,39414880,"2014/07/17","11:14:12","新台幣                 10.0000元"
"1533","車王電","102","2014/09/02","","","","","","",0.00000000,1.50000000,0.0,"2014/08/27","",5562000,"","","",3707000,"2014/06/17","14:58:38","新台幣                 10.0000元"
"1535","中宇","102","2014/07/27","","","","","","",0.00000000,3.50000000,0.0,"2014/07/21","",22889417,"","","",1800000,"2014/06/30","15:17:37","新台幣                 10.0000元"
"1536","和大工業","102","2014/09/09",0.0,0.2985830000,"2014/09/03",0.0,0.0,"0.00",0.00000000,1.19433230,0.09952770,"2014/09/03","2014/10/09",11624042,0,0.000000000,0.00,11624042,"2014/08/18","12:02:12","新台幣                 10.0000元"
"1537","廣隆光電","102","2014/09/05","","","","","","",0.00000000,5.50000000,0.0,"2014/08/28","2014/09/19",21000000,"","","",15360000,"2014/08/13","08:51:43","新台幣                 10.0000元"
"1540","喬福機械","102","2014/07/28","","","","","","",0.00000000,1.30000000,0.0,"2014/07/22","2014/08/28",3009845,"","","",2006561,"2014/07/03","16:23:51","新台幣                 10.0000元"
"1558","伸興","102","2014/07/14","","","","","","",0.00000000,9.00000000,0.0,"2014/07/08","",22000000,"","","",2850000,"2014/06/23","10:27:59","新台幣                 10.0000元"
"1560","中砂","102","2014/07/06","","","","","","",0.00000000,3.30000000,0.0,"2014/06/30","",70000000,"","","",9400000,"2014/06/12","17:37:23","新台幣                 10.0000元"
"1568","倉佑","102","2014/07/15","","","","","","",0.00000000,0.50000000,0.0,"2014/07/09","",2631017,"","","",1578610,"2014/06/23","17:53:43","新台幣                 10.0000元"
"1582","信錦","102","2014/07/21","","","","","","",0.00000000,3.50000000,0.0,"2014/07/15","",54000000,"","","",12000000,"2014/06/30","11:58:19","新台幣                 10.0000元"
"1583","程泰","102","2014/09/02",0.3000000000,0.0,"2014/08/27",0.0,0.0,"0.00",0.00000000,2.70000000,0.0,"2014/08/27","2014/10/09",25655615,0,0.000000000,0.00,4810428,"2014/08/12","15:42:45","新台幣                 10.0000元"
"1589","永冠-KY","102","2014/06/30",0.0,0.0,"2014/06/24",0.0,0.0,"0.00",0.00000000,3.50000000,0.0,"2014/06/24","",11500000,4000000,3.568277470,118.00,0,"2014/06/17","16:04:24","新台幣                 10.0000元"
"1590","亞德客-KY","102","2014/06/23","","","","","","",0.00000000,6.30000000,0.0,"2014/06/17","",71836324,"","","",0,"2014/05/30","14:36:35","新台幣                 10.0000元"
"1604","聲寶","102","2014/09/02","","","","","","",0.00000000,0.71338400,0.0,"2014/08/27","2014/09/12",11555888,"","","",3851963,"2014/08/12","09:52:11","新台幣                 10.0000元"
"1608","華榮","102","2014/07/04","","","","","","",0.00000000,0.70000000,0.0,"2014/06/26","",12207390,"","","",8138260,"2014/06/13","11:09:17","新台幣                 10.0000元"
"1609","大亞電線","102","2014/08/27","","","","","","",0.00000000,0.20279631,0.0,"2014/08/21","2014/09/18",1283513,"","","",3850539,"2014/08/05","16:13:49","新台幣                 10.0000元"
"1612","宏泰","102","2014/08/04","","","","","","",0.00000000,0.75000000,0.0,"2014/07/29","2014/08/15",9505485,"","","",4752743,"2014/07/08","08:59:21","新台幣                 10.0000元"
"1614","三洋電","102","2014/07/23","","","","","","",0.00000000,0.90000000,0.0,"2014/07/17","2014/08/06",43207019,"","","",10044000,"2014/07/01","18:31:14","新台幣                 10.0000元"
"1615","大山","102","2014/07/02","","","","","","",0.00000000,0.30000000,0.0,"2014/06/26","",1168778,"","","",1168778,"2014/06/12","17:14:24","新台幣                 10.0000元"
"1626","艾美特-KY","102","2014/09/10","","","","","","",0.00000000,2.55000000,0.0,"2014/09/04","2014/09/29",29986402,"","","",5998720,"2014/08/20","16:13:07","新台幣                 10.0000元"
"1701","中化","102","2014/07/30","","","","","","",0.00000000,0.50000000,0.0,"2014/07/24","2014/08/14",16746128,"","","",1674613,"2014/07/03","16:30:58","新台幣                 10.0000元"
"1702","南僑化工","102","2014/07/30","","","","","","",0.00000000,2.00000000,0.0,"2014/07/24","",7689297,"","","",30757188,"2014/06/30","09:30:49","新台幣                 10.0000元"
"1704","榮化","103","2014/08/25","","","","","","",0.00000000,0.50016589,0.0,"2014/08/19","2014/09/25",0,"","","",0,"2014/07/17","15:09:59","新台幣                 10.0000元"
"1707","葡萄王","102","2014/07/15","","","","","","",0.00000000,5.00000000,0.0,"2014/07/09","",82332497,"","","",14969545,"2014/06/24","15:31:47","新台幣                 10.0000元"
"1708","東鹼","102","2014/08/02",0.5000000000,0.0,"2014/07/25",0.0,0.0,"0.00",0.00000000,0.50000000,0.0,"2014/07/25","2014/09/15",25411402,0,0.000000000,0.00,11728340,"2014/07/01","17:38:34","新台幣                 10.0000元"
"1709","和益化工","102","2014/08/31","","","","","","",0.00000000,0.60000000,0.0,"2014/08/25","2014/09/26",8013033,"","","",8013033,"2014/08/04","16:06:20","新台幣                 10.0000元"
"1710","東聯","102","2014/07/23","","","","","","",0.00000000,1.20000000,0.0,"2014/07/17","",21914302,"","","",10957151,"2014/06/25","10:25:36","新台幣                 10.0000元"
"1711","永光化學","102","2014/08/10",0.5000000000,0.0,"2014/08/04",0.0,0.0,"0.00",0.00000000,0.50000000,0.0,"2014/08/04","2014/09/05",29408014,0,0.000000000,0.00,11763206,"2014/07/14","17:47:47","新台幣                 10.0000元"
"1712","興農","102","2014/07/26","","","","","","",0.00000000,0.79510095,0.0,"2014/07/18","2014/08/25",3492342,"","","",17461707,"2014/07/03","14:52:41","新台幣                 10.0000元"
"1713","國化","102","2014/07/24","","","","","","",0.00000000,0.48000000,0.0,"2014/07/17","",3431332,"","","",686267,"2014/06/25","17:07:19","新台幣                 10.0000元"
"1714","和桐化學","102","2014/09/23",0.5000000000,0.0,"2014/09/17",0.0,0.0,"0.00",0.00000000,0.0,0.0,"","",9477923,0,0.000000000,0.00,4296058,"2014/08/26","17:26:23","新台幣                 10.0000元"
"1715","萬洲化學","102","2014/08/04","","","","","","",0.00000000,1.04834000,0.11605000,"2014/07/29","2014/08/20",3992663,"","","",0,"2014/07/14","09:52:33","新台幣                 10.0000元"
"1717","長興材料","102","2014/08/10",0.3000000000,0.0,"2014/08/04",0.0,0.0,"0.00",0.00000000,1.40000000,0.0,"2014/08/04","2014/09/12",86840974,0,0.000000000,"",8000000,"2014/07/18","11:24:16","新台幣                 10.0000元"
"1720","生達化學","102","2014/08/05","","","","","","",0.00000000,2.50000000,0.0,"2014/07/30","2014/08/22",3070567,"","","",9211703,"2014/07/14","17:14:34","新台幣                 10.0000元"
"1722","台肥","102","2014/08/20","","","","","","",0.00000000,2.00000000,0.0,"2014/08/14","2014/09/25",61894737,"","","",41263158,"2014/07/30","14:19:35","新台幣                 10.0000元"
