"公司代號","公司名稱","股利所屬年度","權利分派基準日","股票股利-股東配發內容-盈餘轉增資配股(元/股)","股票股利-股東配發內容-法定盈餘公積、資本公積轉增資配股(元/股)","股票股利-除權交易日","股票股利-員工紅利-配股總股數(股)","股票股利-員工紅利-配股總金額(元)","股票股利-員工紅利-配股總股數佔盈餘配股總股數之比例(%)","股票股利-員工紅利-員工紅利配股率","現金股利-股東配發內容-盈餘分配之股東現金股利(元/股)","現金股利-股東配發內容-法定盈餘公積、資本公積發放之現金(元/股)","現金股利-除息交易日","現金股利-現金股利發放日","現金股利-員工紅利總金額(元)","現金增資總股數(股)","現金增資認股比率(%)","現金增資認購價(元/股)","董監酬勞(元)","公告日期","公告時間","普通股每股面額"
"1232","大統益","96","2008/07/22","","","","","","",0.00000000,2.60000000,0.0,"2008/07/16","",9024397,"","","",9024397,"2008/06/23","15:00:01","新台幣                 10.0000元"
"1233","天仁","96","2008/07/10","","","","","","",0.00000000,1.40000000,0.0,"2008/07/03","",3337598,"","","",3337598,"2008/06/17","14:31:31","新台幣                 10.0000元"
"1234","黑松","96","2008/07/29","","","","","","",0.00000000,0.27000000,0.0,"2008/07/23","",1507017,"","","",4521050,"2008/07/08","19:24:51","新台幣                 10.0000元"
"1235","興泰","96","2008/11/18",1.4000000000,0.0,"2008/11/12",0.0,0.0,"0.00",0.00000000,0.0,0.0,"","",2058450,0,0.000000000,0.00,3430750,"2008/10/22","08:45:44","新台幣                 10.0000元"
"1236","宏亞食品","96","2008/07/21",0.5000000000,0.0,"2008/07/15",0.0,0.0,"0.00",0.00000000,0.80000000,0.0,"2008/07/15","",4490398,0,0.000000000,0.00,2245199,"2008/06/30","09:57:51","新台幣                 10.0000元"
"1301","台塑","97","2008/07/14","","","","","","",0.00000000,6.70000000,0.0,"2008/07/08","",135220531,"","","",35716962,"2008/06/20","17:51:24","新台幣                 10.0000元"
"1303","南亞塑膠","97","2008/07/08","","","","","","",0.00000000,6.70000000,0.0,"2008/07/02","",197269427,"","","",29728000,"2008/06/16","10:11:53","新台幣                 10.0000元"
"1304","台聚","96","2008/07/28","","","","","","",0.00000000,1.50000000,0.0,"2008/07/22","",1500000,"","","",4000000,"2008/07/07","16:03:53","新台幣                 10.0000元"
"1307","三芳化工","96","2008/07/11","","","","","","",0.00000000,1.00000000,0.0,"2008/07/03","",23172394,"","","",13906436,"2008/06/19","17:15:14","新台幣                 10.0000元"
"1307","三芳化工","96","2008/08/16",0.5000000000,0.0,"2008/08/08",0.0,0.0,"0.00",0.00000000,"","","","",23172394,0,0.000000000,0.00,13906436,"2008/07/25","09:23:12","新台幣                 10.0000元"
"1308","亞聚","96","2008/07/28","","","","","","",0.00000000,2.00000000,0.0,"2008/07/22","",7069433,"","","",0,"2008/07/07","16:01:18","新台幣                 10.0000元"
"1309","台達化工","96","2008/09/01",0.3000000000,0.0,"2008/08/26",0.0,0.0,"0.00",0.00000000,0.20000000,0.0,"2008/08/26","",1907072,0,0.000000000,0.00,0,"2008/08/08","09:36:45","新台幣                 10.0000元"
"1310","台苯","96","2008/09/22",0.3000000000,0.0,"2008/09/16",175100.0,1751000.0,"1.00",0.00030303,0.30000000,0.0,"2008/09/16","",1751002,0,0.000000000,0.00,0,"2008/08/29","15:10:56","新台幣                 10.0000元"
"1313","聯成","96","2008/08/09",0.4000000000,0.0,"2008/08/01",2800000.0,28000000.0,"8.88",0.00355304,1.00000000,0.0,"2008/08/01","",0,0,0.000000000,0.00,8000000,"2008/07/17","09:33:53","新台幣                 10.0000元"
"1314","中石化","96","2008/10/22",0.6000000000,0.0,"2008/10/16",3563565.0,35635650.0,"3.39",0.00210862,0.0,0.0,"","",0,0,0.000000000,0.00,23757100,"2008/09/26","16:34:24","新台幣                 10.0000元"
"1315","達新工業","96","2008/07/07","","","","","","",0.00000000,1.20000000,0.0,"2008/07/01","",1333333,"","","",1333333,"2008/06/10","10:25:48","新台幣                 10.0000元"
"1319","東陽","97","2008/08/20",0.3000000000,0.3000000000,"2008/08/14",0.0,0.0,"0.00",0.00000000,0.55000000,0.0,"2008/08/14","",3771411,0,0.000000000,0.00,11314233,"2008/07/30","16:08:25","新台幣                 10.0000元"
"1323","永裕","96","2008/06/23","","","","","","",0.00000000,0.30000000,0.0,"2008/06/17","",5339861,"","","",1334966,"2008/05/30","17:02:53","新台幣                 10.0000元"
"1323","永裕","96","2008/08/11",0.5000000000,0.0,"2008/08/05",0.0,0.0,"0.00",0.00000000,"","","","","",0,0.000000000,0.00,1334966,"2008/07/21","11:05:33","新台幣                 10.0000元"
"1325","恒大","96","2008/07/22","","","","","","",0.00000000,0.60000000,0.0,"2008/07/16","",3145094,"","","",1572547,"2008/06/30","09:31:17","新台幣                 10.0000元"
"1326","台化","97","2008/07/01","","","","","","",0.00000000,7.00000000,0.0,"2008/06/25","",186702686,"","","",37415000,"2008/06/10","10:17:35","新台幣                 10.0000元"
"1402","遠東新","96","2008/08/29",0.2000000000,0.0,"2008/08/21",0.0,0.0,"0.00",0.00000000,1.80000000,0.0,"2008/08/21","",385406184,0,0.000000000,0.00,289054638,"2008/08/06","10:36:32","新台幣                 10.0000元"
"14020","特別股0","96","2008/08/29",0.0000000000,0.0000000000,"2008/08/21","","","","",0.0,"","2008/08/21","","","","","","","2008/08/06","10:36:32","新台幣                 10.0000元"
"1409","新纖","97","2008/10/23","","","","","","",0.00000000,0.20158000,0.0,"2008/10/16","",4319048,"","","","","2008/10/01","17:20:35","新台幣                 10.0000元"
"1419","新紡","96","2008/07/21","","","","","","",0.00000000,0.25000000,0.0,"2008/07/15","",1500000,"","","",900000,"2008/06/30","16:15:18","新台幣                 10.0000元"
"1423","利華羊毛","96","2008/07/30","","","","","","",0.00000000,0.50000000,0.0,"2008/07/24","",6113660,"","","",4075774,"2008/07/07","17:34:00","新台幣                 10.0000元"
"14230","特別股0","96","2008/07/30","","","","","","","",0.0,"","2008/07/24","","","","","","","2008/07/07","17:34:00","新台幣                 10.0000元"
"1434","福懋興業","97","2008/07/28","","","","","","",0.00000000,3.20000000,0.0,"2008/07/22","",32401376,"","","",16200688,"2008/07/04","18:29:15","新台幣                 10.0000元"
"1437","勤益投控","96","2008/07/18","","","","","","",0.00000000,0.20000000,0.0,"2008/07/10","",9270781,"","","",3708313,"2008/06/25","10:44:34","新台幣                 10.0000元"
"1440","南紡","96","2008/07/11","","","","","","",0.00000000,0.60000000,0.0,"2008/07/03","",31649247,"","","",47473871,"2008/06/16","12:38:26","新台幣                 10.0000元"
"1442","名軒","97","2008/09/22",0.0,0.0,"2008/09/16",0.0,0.0,"0.00",0.00000000,"","","","",0,30000000,16.805720000,15.00,0,"2008/09/02","18:59:51","新台幣                 10.0000元"
"1444","力麗","97","2008/07/30",0.0,0.5000000000,"2008/07/24",0.0,0.0,"0.00",0.00000000,0.0,0.0,"","",0,0,0.000000000,0.00,"","2008/07/09","11:37:37","新台幣                 10.0000元"
"14440","特別股0","97","2008/07/30",0,0,"2008/07/24","","","","",0.0,"","2008/07/24","","","","","","","2008/07/09","11:37:37","新台幣                 10.0000元"
"1445","大宇紡織","96","2008/09/01","","","","","","",0.00000000,0.40000000,0.0,"2008/08/26","",1486619,"","","",2229929,"2008/08/11","10:34:28","新台幣                 10.0000元"
"1446","宏和","97","2008/07/15","","","","","","",0.00000000,0.27000000,0.0,"2008/07/09","",389873,"","","",1169619,"2008/06/24","12:13:51","新台幣                 10.0000元"
"1447","力鵬","96","2008/07/30",0.0,0.4000000000,"2008/07/24",0.0,0.0,"0.00",0.00000000,0.0,0.0,"","",0,0,0.000000000,0.00,"","2008/07/09","11:47:55","新台幣                 10.0000元"
"14470","特別股0","96","2008/07/30",0,0,"2008/07/24","","","","",0.0,"","2008/07/24","","","","","","","2008/07/09","11:47:55","新台幣                 10.0000元"
"1451","年興紡織","96","2008/06/17","","","","","","",0.00000000,1.50000000,0.0,"2008/06/11","",9200000,"","","",9100000,"2008/05/28","09:37:22","新台幣                 10.0000元"
"1452","宏益","96","2008/07/07","","","","","","",0.00000000,0.45000000,0.0,"2008/07/01","",2624152,"","","",1312076,"2008/06/17","10:35:26","新台幣                 10.0000元"
"1454","台富","96","2008/09/01",0.0,0.3000000000,"2008/08/26",0.0,0.0,"0.00",0.00000000,0.0,0.0,"","",248817,0,0.000000000,0.00,373226,"2008/08/11","11:26:15","新台幣                 10.0000元"
"1455","集盛","96","2008/09/09",0.1800000000,0.0,"2008/09/03",0.0,0.0,"0.00",0.00000000,0.12000000,0.0,"2008/09/03","",3035293,0,0.000000000,0.00,4552939,"2008/08/15","16:48:48","新台幣                 10.0000元"
"1459","聯發紡織","96","2008/08/09",0.0,0.2500000000,"2008/08/01",0.0,0.0,"0.00",0.00000000,0.55000000,0.0,"2008/08/01","",3740620,0,0.000000000,0.00,5610930,"2008/07/16","10:11:49","新台幣                 10.0000元"
"1460","宏遠","96","2008/07/26","","","","","","",0.00000000,0.20000000,0.0,"2008/07/18","",4218633,"","","",3163975,"2008/06/30","17:16:20","新台幣                 10.0000元"
"1464","得力實業","96","2008/09/22","","","","","","",0.00000000,0.20466366,0.0,"2008/09/16","",1451123,"","","",1088342,"2008/08/29","11:54:54","新台幣                 10.0000元"
"1465","偉全實業","96","2008/09/16","","","","","","",0.00000000,0.75000000,0.0,"2008/09/10","",1371612,"","","",2057417,"2008/08/26","14:31:57","新台幣                 10.0000元"
"1467","南緯實業","96","2008/07/06","","","","","","",0.00000000,0.60000000,0.0,"2008/06/30","",2061394,"","","",2061394,"2008/06/16","11:50:51","新台幣                 10.0000元"
"1471","首利","96","2008/08/04",0.1000000000,0.0,"2008/07/29",200000.0,2000000.0,"11.62",0.00131466,0.0,0.0,"","","",0,0.000000000,0.00,400000,"2008/07/10","16:47:41","新台幣                 10.0000元"
"1473","台南企業","96","2008/07/18","","","","","","",0.00000000,2.50000000,0.0,"2008/07/10","",5000000,"","","",2500000,"2008/06/24","16:35:12","新台幣                 10.0000元"
"1474","弘裕","96","2008/09/22",0.4000000000,0.0,"2008/09/16",0.0,0.0,"0.00",0.00000000,0.10000000,0.0,"2008/09/16","",1501194,0,0.000000000,0.00,2251791,"2008/09/01","09:15:21","新台幣                 10.0000元"
"1476","儒鴻","96","2008/07/13","","","","","","",0.00000000,1.00000000,0.0,"2008/07/07","",239650,"","","","","2008/06/23","09:31:08","新台幣                 10.0000元"
"1476","儒鴻","97","2008/09/23",0.3000000000,0.0,"2008/09/17",0.0,0.0,"0.00",0.00000000,"","","","",239650,0,0.000000000,0.00,"","2008/09/01","11:10:31","新台幣                 10.0000元"
"1477","聚陽實業","96","2008/06/29","","","","","","",0.00000000,5.97145600,0.0,"2008/06/23","",78697209,"","","",28550000,"2008/06/05","17:17:42","新台幣                 10.0000元"
"1503","士電","96","2008/07/20","","","","","","",0.00000000,1.20000000,0.0,"2008/07/14","",74002359,"","","",36998000,"2008/06/20","16:50:53","新台幣                 10.0000元"
"1504","東元電機","96","2008/07/19","","","","","","",0.00000000,1.00000000,0.0,"2008/07/11","",219418974,"","","",97519544,"2008/06/23","10:17:25","新台幣                 10.0000元"
"1507","永大機電","96","2008/07/01","","","","","","",0.00000000,1.00000000,0.0,"2008/06/25","",32243542,"","","",3582616,"2008/06/11","16:41:18","新台幣                 10.0000元"
"1512","瑞利","96","2008/09/20","","","","","","",0.00000000,0.30000000,0.0,"2008/09/12","",1069742,"","","",0,"2008/08/27","14:05:03","新台幣                 10.0000元"
"1512","瑞利","96","2008/10/20",0.3000000000,0.0,"2008/10/14",0.0,0.0,"0.00",0.00000000,"","","","","",0,0.000000000,0.00,0,"2008/09/30","08:55:12","新台幣                 10.0000元"
"1513","中興電","96","2008/07/01","","","","","","",0.00000000,1.40000000,0.0,"2008/06/25","",88437305,"","","",23478930,"2008/06/03","16:00:53","新台幣                 10.0000元"
"1514","亞力電機","96","2008/07/14","","","","","","",0.00000000,0.27000000,0.0,"2008/07/08","",1186710,"","","",2966776,"2008/06/19","17:20:02","新台幣                 10.0000元"
"1517","利奇機械","96","2008/09/21","","","","","","",0.00000000,0.60000000,0.0,"2008/09/15","",8114507,"","","",2704836,"2008/08/29","11:16:10","新台幣                 10.0000元"
"1519","華城電機","97","2008/10/05",0.5000000000,0.0,"2008/09/29",0.0,0.0,"0.00",0.00000000,2.00000000,0.0,"2008/09/29","",45503300,0,0.000000000,0.00,8531869,"2008/08/28","18:13:19","新台幣                 10.0000元"
"1521","大億","96","2008/07/07","","","","","","",0.00000000,1.50000000,0.0,"2008/07/01","",1297466,"","","",0,"2008/06/18","09:41:30","新台幣                 10.0000元"
"1522","堤維西","97","2008/10/17",0.4073057400,0.0,"2008/10/08",0.0,0.0,"0.00",0.00000000,0.40730500,0.0,"2008/10/08","","",0,0.000000000,0.00,5000000,"2008/09/22","10:56:01","新台幣                 10.0000元"
"1523","臺灣開億","96","2008/08/31",0.0,0.2000000000,"2008/08/25",0.0,0.0,"0.00",0.00000000,0.10000000,0.0,"2008/08/25","",165897,0,0.000000000,0.00,497691,"2008/07/30","09:11:36","新台幣 10.0000元"
"1524","耿鼎企業","96","2008/08/27",0.1500000000,0.0,"2008/08/21",0.0,0.0,"0.00",0.00000000,0.15000000,0.0,"2008/08/21","",2989521,0,0.000000000,0.00,1121070,"2008/08/07","09:39:42","新台幣                 10.0000元"
"1525","江申工業","96","2008/07/23",0.5000000000,0.0,"2008/07/17",0.0,0.0,"0.00",0.00000000,0.50000000,0.0,"2008/07/17","",4968394,0,0.000000000,0.00,993679,"2008/07/02","08:45:27","新台幣                 10.0000元"
"1527","鑽全","96","2008/10/13","","","","","","",0.00000000,2.31749900,0.0,"2008/10/07","",40000000,"","","",8000000,"2008/09/23","10:09:53","新台幣                 10.0000元"
"1528","恩德","96","2008/09/01",0.5305814720,0.0,"2008/08/26",0.0,0.0,"0.00",0.00000000,1.06116294,0.0,"2008/08/26","",21055663,0,0.000000000,0.00,6316698,"2008/08/12","13:01:07","新台幣                 10.0000元"
"1530","亞崴機電","96","2008/08/13",0.5000000000,0.0,"2008/08/07",626850.0,6268500.0,"13.79",0.00799997,4.00000000,0.0,"2008/08/07","",25074100,0,0.000000000,0.00,7835650,"2008/07/22","16:25:31","新台幣                 10.0000元"
"1531","高林股","96","2008/09/17",1.3000000000,0.0,"2008/09/11",1621092.0,16210920.0,"6.85",0.00956421,0.20000000,0.0,"2008/09/11","",2508386,0,0.000000000,0.00,7487723,"2008/08/28","15:54:00","新台幣                 10.0000元"
"1532","勤美","96","2008/09/14",0.6539109200,0.0934158510,"2008/09/08",500000.0,5000000.0,"2.84",0.00191252,0.65391092,0.0,"2008/09/08","",5912015,0,0.000000000,0.00,10912015,"2008/08/25","14:41:23","新台幣                 10.0000元"
"1533","車王電","96","2008/08/30","","","","","","",0.00000000,1.00000000,0.0,"2008/08/22","",5753697,"","","",3835798,"2008/07/30","16:29:04","新台幣                 10.0000元"
"1535","中宇","96","2008/07/20","","","","","","",0.00000000,1.80000000,0.0,"2008/07/14","",6349032,"","","",1800000,"2008/06/25","15:50:03","新台幣                 10.0000元"
"1536","和大工業","96","2008/09/15",0.2100000000,0.6400000000,"2008/09/09",567470.0,5674700.0,"5.51",0.00499197,1.34000000,0.0,"2008/09/09","",0,0,0.000000000,0.00,3783158,"2008/08/26","14:18:55","新台幣                 10.0000元"
"1537","廣隆光電","96","2008/09/03","","","","","","",0.00000000,2.23417509,0.0,"2008/08/28","",5926000,"","","",5926000,"2008/08/12","16:50:23","新台幣                 10.0000元"
"1539","巨庭機械","96","2008/09/12",0.1521975500,0.0,"2008/09/04",0.0,0.0,"0.00",0.00000000,0.15219755,0.0,"2008/09/04","",200000,0,0.000000000,0.00,200000,"2008/08/20","17:35:00","新台幣                 10.0000元"
"1540","喬福機械","96","2008/07/28","","","","","","",0.00000000,3.00000000,0.0,"2008/07/22","",6690000,"","","",4460000,"2008/07/07","18:02:11","新台幣                 10.0000元"
"1541","錩泰","96","2008/09/18",0.5000000000,0.0,"2008/09/11",0.0,0.0,"0.00",0.00000000,0.10000000,0.0,"2008/09/11","",2300000,0,0.000000000,0.00,1200000,"2008/08/27","16:44:43","新台幣                 10.0000元"
"1558","伸興","96","2008/07/11","","","","","","",0.00000000,2.80000000,0.0,"2008/07/03","",7452000,"","","",1548000,"2008/06/16","15:04:30","新台幣                 10.0000元"
"1560","中砂","96","2008/08/06",0.5000000000,0.0,"2008/07/31",825000.0,8250000.0,"11.00",0.00617978,2.10000000,0.0,"2008/07/31","",39750000,0,0.000000000,0.00,6600000,"2008/07/15","17:09:08","新台幣                 10.0000元"
"1568","倉佑","97","2008/07/06",0.0,0.0,"2008/06/30",0.0,0.0,"0.00",0.00000000,"","","","","",10000000,14.038000000,20.00,480605,"2008/06/13","14:27:59","新台幣                 10.0000元"
"1568","倉佑","97","2008/11/03",0.0,1.0113335600,"2008/10/28",0.0,0.0,"0.00",0.00000000,0.19880916,0.0,"2008/10/28","",801008,0,0.000000000,0.00,480605,"2008/10/16","15:08:33","新台幣                 10.0000元"
"1582","信錦","96","2008/09/02",0.4942653300,0.0,"2008/08/27",1000000.0,10000000.0,"32.52",0.02382002,5.93118390,0.0,"2008/08/27","",10000000,0,0.000000000,0.00,8000000,"2008/08/11","16:36:48","新台幣                 10.0000元"
"1583","程泰","96","2008/08/02",0.5150921710,0.0,"2008/07/25",600400.0,6004000.0,"12.45",0.00732523,4.12073670,0.0,"2008/07/25","",27770902,0,0.000000000,0.00,8443725,"2008/07/10","16:43:00","新台幣                 10.0000元"
"1605","華新","96","2008/07/22","","","","","","",0.00000000,0.30000000,0.0,"2008/07/16","",31670796,"","","",15835398,"2008/07/01","17:29:18","新台幣                 10.0000元"
"1608","華榮","96","2008/08/10","","","","","","",0.00000000,0.70000000,0.0,"2008/08/04","",23223821,"","","",15482547,"2008/07/03","14:23:40","新台幣                 10.0000元"
"1609","大亞電線","96","2008/09/22",0.0,0.1523700000,"2008/09/16",0.0,0.0,"0.00",0.00000000,0.15237000,0.0,"2008/09/16","",0,0,0.000000000,0.00,2577158,"2008/09/01","09:05:17","新台幣                 10.0000元"
"1611","中電","96","2008/07/23","","","","","","",0.00000000,1.20000000,0.0,"2008/07/17","",14618970,"","","",9745980,"2008/06/19","15:27:24","新台幣                 10.0000元"
"1612","宏泰","96","2008/07/26","","","","","","",0.00000000,1.60000000,0.0,"2008/07/18","",28267616,"","","",14133808,"2008/06/30","18:02:47","新台幣                 10.0000元"
"1614","三洋電","96","2008/07/16","","","","","","",0.00000000,1.11500000,0.0,"2008/07/10","",7774000,"","","",11158328,"2008/06/23","14:35:57","新台幣                 10.0000元"
"1615","大山","96","2008/06/21","","","","","","",0.00000000,0.91000000,0.0,"2008/06/13","",2511908,"","","",2511908,"2008/05/29","15:02:23","新台幣                 10.0000元"
"1616","億泰","96","2008/08/30",0.0,0.5000000000,"2008/08/22",0.0,0.0,"0.00",0.00000000,0.0,0.0,"","",0,0,0.000000000,0.00,0,"2008/08/07","16:16:29","新台幣                 10.0000元"
"1617","榮星電線","96","2008/08/20",0.1000000000,0.0,"2008/08/14",0.0,0.0,"0.00",0.00000000,0.10000000,0.0,"2008/08/14","",120501,0,0.000000000,0.00,482003,"2008/07/30","14:13:11","新台幣                 10.0000元"
"1701","中化","96","2008/07/26","","","","","","",0.00000000,0.50000000,0.0,"2008/07/18","",16746128,"","","",1674613,"2008/06/30","12:53:38","新台幣                 10.0000元"
"1704","榮化","96","2008/08/03","","","","","","",0.00000000,2.70000000,0.0,"2008/07/28","",9031000,"","","",9031000,"2008/07/10","11:52:19","新台幣                 10.0000元"
"1707","葡萄王","97","2008/07/12","","","","","","",0.00000000,1.20000000,0.0,"2008/07/04","",20964665,"","","",13341150,"2008/06/19","19:18:15","新台幣                 10.0000元"
"1708","東鹼","96","2008/06/28","","","","","","",0.00000000,1.50000000,0.0,"2008/06/20","",26090781,"","","",12041899,"2008/06/04","11:01:18","新台幣                 10.0000元"
"1709","和益化工","96","2008/08/31",0.6400000000,0.0,"2008/08/25",561361.0,5613610.0,"3.09",0.00204256,0.0,0.0,"","",0,0,0.000000000,0.00,5613610,"2008/08/08","09:05:58","新台幣                 10.0000元"
"1710","東聯","96","2008/08/03",0.2000000000,0.0,"2008/07/28",1948420.0,19484200.0,"11.01",0.00247423,2.20000000,0.0,"2008/07/28","",19484200,0,0.000000000,0.00,19484200,"2008/07/11","14:14:56","新台幣                 10.0000元"
"1711","永光化學","96","2008/07/09","","","","","","",0.00000000,0.30000000,0.0,"2008/07/03","",5488513,"","","",2195404,"2008/06/18","09:07:19","新台幣                 10.0000元"
"1712","興農","96","2008/07/25","","","","","","",0.00000000,0.60165000,0.0,"2008/07/17","",2108242,"","","",10541209,"2008/07/01","15:18:44","新台幣                 10.0000元"
"1713","國化","96","2008/07/16","","","","","","",0.00000000,0.30000000,0.0,"2008/07/10","",2186047,"","","",437209,"2008/06/13","16:55:53","新台幣                 10.0000元"
"1715","萬洲化學","96","2008/09/27","","","","","","",0.00000000,0.77320200,0.0,"2008/09/19","",1876210,"","","",0,"2008/09/04","14:34:42","新台幣                 10.0000元"
"1717","長興材料","96","2008/07/14","","","","","","",0.00000000,1.40000000,0.0,"2008/07/08","",39414101,"","","",8000000,"2008/06/23","16:33:21","新台幣                 10.0000元"
"1717","長興材料","96","2008/08/22",1.0000000000,0.0,"2008/08/14",7319762.0,73197620.0,"8.35",0.00910932,"","","","","",0,0.000000000,0.00,8000000,"2008/08/01","14:43:51","新台幣                 10.0000元"
"1718","中纖","96","2008/11/02","","","","","","",0.00000000,0.83153125,0.0,"2008/10/27","",24451336,"","","",6112834,"2008/10/09","18:09:11","新台幣                 10.0000元"
"1720","生達化學","96","2008/07/17","","","","","","",0.00000000,1.25000000,0.0,"2008/07/10","",2330417,"","","",6991251,"2008/06/24","11:30:27","新台幣                 10.0000元"
"1722","台肥","96","2008/07/16","","","","","","",0.00000000,3.40000000,0.0,"2008/07/10","",105221053,"","","",70147368,"2008/06/26","15:51:21","新台幣                 10.0000元"
"1723","中碳","96","2008/08/01",0.5000000000,0.0,"2008/07/24",2287927.0,22879270.0,"17.00",0.01023936,5.00000000,0.0,"2008/07/24","",42490083,0,0.000000000,0.00,13073871,"2008/07/09","11:15:57","新台幣                 10.0000元"
"1724","台硝","96","2008/09/08","","","","","","",0.00000000,0.73000000,0.0,"2008/09/02","",5215019,"","","",5215019,"2008/08/18","10:58:28","新台幣                 10.0000元"
"1725","元禎","96","2008/08/17",1.6000203000,0.0,"2008/08/11",0.0,0.0,"0.00",0.00000000,0.18000000,0.0,"2008/08/11","",4317179,0,0.000000000,0.00,1079295,"2008/07/25","16:04:20","新台幣                 10.0000元"
"1726","永記造漆","96","2008/08/01",0.1250720000,0.0,"2008/07/24",0.0,0.0,"0.00",0.00000000,2.00000000,0.0,"2008/07/24","",6953153,0,0.000000000,0.00,695315,"2008/07/09","11:07:00","新台幣                 10.0000元"
"1727","中華化學","96","2008/08/15",0.2700000000,0.0,"2008/08/07",164000.0,1640000.0,"8.20",0.00241176,0.23000000,0.0,"2008/08/07","",0,0,0.000000000,0.00,1038016,"2008/07/24","18:01:46","新台幣                 10.0000元"
"1729","必翔實業","96","2008/09/21","","","","","","",0.00000000,1.60000000,0.0,"2008/09/15","",15284777,"","","",1450000,"2008/08/29","11:36:34","新台幣                 10.0000元"
"1730","花仙子","96","2008/09/08","","","","","","",0.00000000,0.70000000,0.0,"2008/09/02","",4200000,"","","",420000,"2008/08/18","11:05:32","新台幣                 10.0000元"
