"公司代號","公司名稱","股利所屬年度","權利分派基準日","股票股利-股東配發內容-盈餘轉增資配股(元/股)","股票股利-股東配發內容-法定盈餘公積、資本公積轉增資配股(元/股)","股票股利-除權交易日","股票股利-員工紅利-配股總股數(股)","股票股利-員工紅利-配股總金額(元)","股票股利-員工紅利-配股總股數佔盈餘配股總股數之比例(%)","股票股利-員工紅利-員工紅利配股率","現金股利-股東配發內容-盈餘分配之股東現金股利(元/股)","現金股利-股東配發內容-法定盈餘公積、資本公積發放之現金(元/股)","現金股利-除息交易日","現金股利-現金股利發放日","現金股利-員工紅利總金額(元)","現金增資總股數(股)","現金增資認股比率(%)","現金增資認購價(元/股)","董監酬勞(元)","公告日期","公告時間","普通股每股面額"
"1301","台塑","97","2009/07/14",0.7000000000,0.0,"2009/07/08",0.0,0.0,"0.00",0.00000000,1.80000000,0.0,"2009/07/08","",75896139,0,0.000000000,0.00,33055162,"2009/06/23","18:10:32","新台幣                 10.0000元"
"1303","南亞塑膠","97","2009/07/22",0.3000000000,0.0,"2009/07/16",0.0,0.0,"0.00",0.00000000,0.80000000,0.0,"2009/07/16","",26961000,0,0.000000000,0.00,26492000,"2009/07/01","10:50:04","新台幣                 10.0000元"
"1307","三芳化工","97","2009/08/11",1.3000000000,0.0,"2009/08/05",0.0,0.0,"0.00",0.00000000,0.30000000,0.0,"2009/08/05","",33072874,0,0.000000000,0.00,19843725,"2009/07/21","08:16:49","新台幣                 10.0000元"
"1308","亞聚","97","2009/07/31","","","","","","",0.00000000,1.00000000,0.0,"2009/07/23","",3027225,"","","",0,"2009/07/08","11:10:46","新台幣                 10.0000元"
"1313","聯成","97","2009/08/08","","","","","","",0.00000000,0.19686379,0.0,"2009/07/31","",222000,"","","",0,"2009/07/15","08:38:45","新台幣                 10.0000元"
"1315","達新工業","97","2009/07/17","","","","","","",0.00000000,1.00000000,0.0,"2009/07/09","",1111111,"","","",1111111,"2009/06/22","15:43:32","新台幣                 10.0000元"
"1319","東陽","98","2009/08/30",0.3000000000,0.0,"2009/08/24",0.0,0.0,"0.00",0.00000000,0.30000000,0.0,"2009/08/24","",2821903,0,0.000000000,0.00,8465709,"2009/08/03","17:16:02","新台幣                 10.0000元"
"1323","永裕","97","2009/07/13","","","","","","",0.00000000,0.60000000,0.0,"2009/07/07","",4205141,"","","",1051285,"2009/06/19","16:17:50","新台幣                 10.0000元"
"1324","地球工業","97","2009/09/21","","","","","","",0.00000000,0.10000000,0.0,"2009/09/15","",0,"","","",307080,"2009/08/28","17:01:40","新台幣                 10.0000元"
"1325","恒大","97","2009/08/10",0.3000000000,0.0,"2009/08/04",0.0,0.0,"0.00",0.00000000,0.30000000,0.0,"2009/08/04","",3145094,0,0.000000000,0.00,1572547,"2009/07/17","18:12:29","新台幣                 10.0000元"
"1326","台化","97","2009/07/31",0.3000000000,0.0,"2009/07/23",0.0,0.0,"0.00",0.00000000,0.90000000,0.0,"2009/07/23","",0,0,0.000000000,0.00,0,"2009/07/08","15:04:04","新台幣                 10.0000元"
"1402","遠東新","97","2009/08/31",0.2000000000,0.0,"2009/08/25",0.0,0.0,"0.00",0.00000000,0.80000000,0.0,"2009/08/25","",196557154,0,0.000000000,0.00,147417865,"2009/08/06","18:43:04","新台幣                 10.0000元"
"14020","特別股0","97","2009/08/31",0.0000000000,0.0000000000,"2009/08/25","","","","",0.0,"","2009/08/25","","","","","","","2009/08/06","18:43:04","新台幣                 10.0000元"
"1434","福懋興業","98","2009/07/26","","","","","","",0.00000000,1.50000000,0.0,"2009/07/20","",16869516,"","","",8434758,"2009/07/03","17:52:39","新台幣                 10.0000元"
"1442","名軒","97","2009/09/21","","","","","","",0.00000000,1.20000000,0.0,"2009/09/15","",2965821,"","","",2965821,"2009/08/31","09:22:36","新台幣                 10.0000元"
"1445","大宇紡織","97","2009/07/24","","","","","","",0.00000000,0.20846554,0.0,"2009/07/16","",498211,"","","",747317,"2009/06/30","17:29:36","新台幣                 10.0000元"
"1451","年興紡織","97","2009/07/07","","","","","","",0.00000000,0.50000000,0.0,"2009/07/01","",3100000,"","","",9100000,"2009/06/18","12:00:46","新台幣                 10.0000元"
"1452","宏益","97","2009/08/23",0.0,0.2000000000,"2009/08/17",0.0,0.0,"0.00",0.00000000,"","","","","",0,0.000000000,0.00,"","2009/07/30","11:33:53","新台幣                 10.0000元"
"1454","台富","97","2009/07/22","","","","","","",0.00000000,0.20000000,0.0,"2009/07/16","",330862,"","","",496292,"2009/07/01","09:30:16","新台幣                 10.0000元"
"1465","偉全實業","97","2009/07/21","","","","","","",0.00000000,0.55000000,0.0,"2009/07/15","",979509,"","","",1469264,"2009/06/29","18:30:59","新台幣                 10.0000元"
"1471","首利","98","2009/11/10",0.0,0.0,"2009/11/04",0.0,0.0,"0.00",0.00000000,"","","","",0,20000000,10.390000000,22.00,0,"2009/10/20","10:19:29","新台幣                 10.0000元"
"1473","台南企業","97","2009/08/05",0.5000000000,0.0,"2009/07/30",0.0,0.0,"0.00",0.00000000,1.00000000,0.0,"2009/07/30","",5000000,0,0.000000000,0.00,3300000,"2009/07/10","17:25:09","新台幣                 10.0000元"
"14730","特別股0","97","2009/08/05",0.0000000000,0.0000000000,"2009/07/30","","","","",0.0,"","2009/07/30","","","","","","","2009/07/10","17:25:09","新台幣                 10.0000元"
"1476","儒鴻","97","2009/07/11","","","","","","",0.00000000,0.40000000,0.0,"2009/07/03","",113926,"","","",0,"2009/06/19","14:38:03","新台幣                 10.0000元"
"1476","儒鴻","98","2009/09/02",0.2000000000,0.0,"2009/08/27",0.0,0.0,"0.00",0.00000000,"","","","",113926,0,0.000000000,0.00,0,"2009/08/11","14:12:37","新台幣                 10.0000元"
"1477","聚陽實業","97","2009/07/15","","","","","","",0.00000000,2.00136800,0.0,"2009/07/09","",21749828,"","","",8160000,"2009/06/12","09:11:42","新台幣                 10.0000元"
"1503","士電","97","2009/07/26","","","","","","",0.00000000,0.60000000,0.0,"2009/07/20","",55115548,"","","",27557774,"2009/06/24","11:45:17","新台幣                 10.0000元"
"1504","東元電機","97","2009/09/01","","","","","","",0.00000000,0.50000000,0.0,"2009/08/26","",148844448,"","","",66153088,"2009/08/06","11:27:46","新台幣                 10.0000元"
"1507","永大機電","97","2009/07/08","","","","","","",0.00000000,1.00000000,0.0,"2009/07/02","",21018018,"","","",2335335,"2009/06/23","10:51:40","新台幣                 10.0000元"
"1513","中興電","97","2009/07/12","","","","","","",0.00000000,0.88000000,0.0,"2009/07/06","",40566338,"","","",12963019,"2009/06/19","15:23:07","新台幣                 10.0000元"
"1517","利奇機械","97","2009/09/19","","","","","","",0.00000000,0.70000000,0.0,"2009/09/11","",12706972,"","","",4235657,"2009/08/26","18:51:06","新台幣                 10.0000元"
"1519","華城電機","98","2009/09/20",1.5000000000,0.0,"2009/09/14",0.0,0.0,"0.00",0.00000000,1.20000000,0.0,"2009/09/14","",51600743,0,0.000000000,0.00,9675139,"2009/08/27","11:41:18","新台幣                 10.0000元"
"1521","大億","97","2009/07/13","","","","","","",0.00000000,1.00000000,0.0,"2009/07/07","",506558,"","","",0,"2009/06/23","09:15:53","新台幣                 10.0000元"
"1522","堤維西","97","2009/09/14",0.3000000000,0.0,"2009/09/08",0.0,0.0,"0.00",0.00000000,0.30000000,0.0,"2009/09/08","",2006191,0,0.000000000,0.00,5000000,"2009/08/24","10:54:52","新台幣                 10.0000元"
"1523","臺灣開億","97","2009/08/31",0.3000000000,0.0,"2009/08/25",0.0,0.0,"0.00",0.00000000,0.10000000,0.0,"2009/08/25","",676860,0,0.000000000,0.00,2030579,"2009/08/03","17:16:10","新台幣 10.0000元"
"1524","耿鼎企業","97","2009/09/09",0.2000000000,0.0,"2009/09/03",0.0,0.0,"0.00",0.00000000,0.10000000,0.0,"2009/09/03","",2471058,0,0.000000000,0.00,"","2009/08/19","09:35:33","新台幣                 10.0000元"
"1525","江申工業","97","2009/07/23",0.3000000000,0.0,"2009/07/16",0.0,0.0,"0.00",0.00000000,0.50000000,0.0,"2009/07/16","",4965562,0,0.000000000,0.00,993112,"2009/07/01","13:47:39","新台幣                 10.0000元"
"1527","鑽全","97","2009/10/13","","","","","","",0.00000000,1.22987500,0.0,"2009/10/07","",10000000,"","","",2700000,"2009/09/23","17:00:29","新台幣                 10.0000元"
"1528","恩德","97","2009/09/02",0.0,0.2220875759,"2009/08/27",0.0,0.0,"0.00",0.00000000,0.14213604,0.0,"2009/08/27","",1523492,0,0.000000000,0.00,457047,"2009/08/13","10:25:48","新台幣                 10.0000元"
"1530","亞崴機電","97","2009/08/18",1.0260974300,0.0,"2009/08/12",0.0,0.0,"0.00",0.00000000,0.51304882,0.0,"2009/08/12","",10982782,0,0.000000000,0.00,2745696,"2009/08/11","14:04:14","新台幣                 10.0000元"
"1531","高林股","97","2009/09/20","","","","","","",0.00000000,0.70000000,0.0,"2009/09/14","",11529586,"","","",4611834,"2009/08/27","17:15:40","新台幣                 10.0000元"
"1532","勤美","97","2009/11/01",0.1999999690,0.0,"2009/10/26",0.0,0.0,"0.00",0.00000000,0.19999997,0.0,"2009/10/26","",3465603,0,0.000000000,0.00,3465603,"2009/10/12","15:17:37","新台幣                 10.0000元"
"1535","中宇","97","2009/07/21","","","","","","",0.00000000,2.00000000,0.0,"2009/07/15","",11994465,"","","",1800000,"2009/06/29","11:09:23","新台幣                 10.0000元"
"1537","廣隆光電","97","2009/09/28","","","","","","",0.00000000,0.36000008,0.0,"2009/09/22","",1061530,"","","",800000,"2009/09/07","15:23:54","新台幣                 10.0000元"
"1538","正峰新","97","2009/09/06",1.7080890000,0.0,"2009/08/31",0.0,0.0,"0.00",0.00000000,0.50237900,0.0,"2009/08/31","",17296461,0,0.000000000,0.00,3459292,"2009/08/13","17:24:22","新台幣                 10.0000元"
"1540","喬福機械","97","2009/07/24","","","","","","",0.00000000,1.50000000,0.0,"2009/07/16","",7501014,"","","",5000675,"2009/07/01","09:03:50","新台幣                 10.0000元"
"1540","喬福機械","98","2009/09/21",1.5000000000,0.0,"2009/09/15",0.0,0.0,"0.00",0.00000000,"","","","","",0,0.000000000,0.00,5000675,"2009/08/31","11:18:56","新台幣                 10.0000元"
"1558","伸興","97","2009/07/21","","","","","","",0.00000000,2.19929161,0.0,"2009/07/15","",5952000,"","","",1548000,"2009/07/02","10:29:35","新台幣                 10.0000元"
"1558","伸興","98","2009/11/11",0.0,0.0,"2009/11/05",0.0,0.0,"0.00",0.00000000,"","","","","",3500000,6.439918811,62.00,1548000,"2009/10/21","15:51:01","新台幣                 10.0000元"
"1560","中砂","97","2009/07/12","","","","","","",0.00000000,1.20000000,0.0,"2009/07/06","",22000000,"","","",3100000,"2009/06/19","09:23:49","新台幣                 10.0000元"
"1568","倉佑","98","2009/05/06",0.0,0.0,"2009/04/29",0.0,0.0,"0.00",0.00000000,0.0,0.0,"","",0,20000000,22.050000000,10.50,0,"2009/04/15","16:13:45","新台幣                 10.0000元"
"1568","倉佑","98","2009/10/13",0.0,0.0,"2009/10/07",0.0,0.0,"0.00",0.00000000,0.0,0.0,"","",0,10000000,10.413000000,10.00,0,"2009/09/18","15:52:35","新台幣                 10.0000元"
"1582","信錦","97","2009/08/09","","","","","","",0.00000000,3.00000000,0.0,"2009/08/03","",25000000,"","","",8000000,"2009/07/21","13:40:39","新台幣                 10.0000元"
"1583","程泰","97","2009/08/17",0.5000000000,0.0,"2009/08/11",180825.0,1808250.0,"4.00",0.00208359,0.50000000,0.0,"2009/08/11","",3857268,0,0.000000000,0.00,1928567,"2009/07/28","11:08:06","新台幣                 10.0000元"
"1611","中電","97","2009/08/01","","","","","","",0.00000000,0.60000000,0.0,"2009/07/24","",12090556,"","","",8868750,"2009/07/10","14:19:16","新台幣                 10.0000元"
"1612","宏泰","97","2009/07/20","","","","","","",0.00000000,0.26000000,0.0,"2009/07/14","",0,"","","",0,"2009/06/26","18:02:51","新台幣                 10.0000元"
"1614","三洋電","97","2009/07/22","","","","","","",0.00000000,0.31750110,0.0,"2009/07/16","",10406000,"","","",3015000,"2009/06/29","17:29:51","新台幣                 10.0000元"
"1615","大山","97","2009/06/11","","","","","","",0.00000000,0.25000000,0.0,"2009/06/05","",720347,"","","",720347,"2009/05/20","12:18:48","新台幣                 10.0000元"
"1618","合機公司","97","2009/10/26",0.2000000000,0.0,"2009/10/20",0.0,0.0,"0.00",0.00000000,"","","","",0,0,0.000000000,0.00,0,"2009/10/05","17:23:31","新台幣                 10.0000元"
"1701","中化","97","2009/07/26","","","","","","",0.00000000,0.20000000,0.0,"2009/07/20","",6698451,"","","",669845,"2009/07/03","16:49:16","新台幣                 10.0000元"
"1704","榮化","97","2009/08/04","","","","","","",0.00000000,1.25000000,0.0,"2009/07/29","",6497000,"","","",6497000,"2009/07/10","17:20:51","新台幣                 10.0000元"
"1704","榮化","97","2009/08/26",0.7500000000,0.0,"2009/08/20",0.0,0.0,"0.00",0.00000000,0.0,0.0,"","",6497000,0,0.000000000,0.00,6497000,"2009/07/31","10:33:27","新台幣                 10.0000元"
"1707","葡萄王","97","2009/07/13","","","","","","",0.00000000,1.00000000,0.0,"2009/07/07","",16466499,"","","",2993909,"2009/06/22","18:09:46","新台幣                 10.0000元"
"1708","東鹼","97","2009/09/20","","","","","","",0.00000000,1.50000000,0.0,"2009/09/14","",32640761,"","","",15064967,"2009/07/30","09:04:25","新台幣                 10.0000元"
"1709","和益化工","97","2009/08/31",0.2500000000,0.0,"2009/08/25",0.0,0.0,"0.00",0.00000000,0.25000000,0.0,"2009/08/25","",4815943,0,0.000000000,0.00,4815943,"2009/07/31","14:38:33","新台幣                 10.0000元"
"1710","東聯","97","2009/07/05","","","","","","",0.00000000,1.00000000,0.0,"2009/06/29","",16601744,"","","",8300872,"2009/06/12","17:05:17","新台幣                 10.0000元"
"1711","永光化學","97","2009/07/08","","","","","","",0.00000000,0.20000000,0.0,"2009/07/02","",4548734,"","","",1819493,"2009/06/17","18:08:12","新台幣                 10.0000元"
"1712","興農","97","2009/08/14",0.1000000000,0.0,"2009/08/06",0.0,0.0,"0.00",0.00000000,0.70000000,0.0,"2009/08/06","",3371213,0,0.000000000,0.00,16856064,"2009/07/21","11:27:59","新台幣                 10.0000元"
"1713","國化","97","2009/07/22","","","","","","",0.00000000,0.10000000,0.0,"2009/07/16","",740859,"","","",148172,"2009/06/22","11:04:17","新台幣                 10.0000元"
"1714","和桐化學","97","2009/09/22",0.5500000000,0.0,"2009/09/16",0.0,0.0,"0.00",0.00000000,0.0,0.0,"","",3465118,0,0.000000000,0.00,3465118,"2009/09/01","11:34:21","新台幣                 10.0000元"
"1717","長興材料","97","2009/07/06","","","","","","",0.00000000,1.50000000,0.0,"2009/06/30","",66930196,"","","",8000000,"2009/06/15","17:36:42","新台幣                 10.0000元"
"1717","長興材料","97","2009/07/27",0.1000000000,0.0,"2009/07/21",0.0,0.0,"0.00",0.00000000,"","","","","",0,0.000000000,0.00,8000000,"2009/07/01","09:26:38","新台幣                 10.0000元"
"1720","生達化學","97","2009/07/26",0.3000000000,0.0,"2009/07/20",0.0,0.0,"0.00",0.00000000,1.20000000,0.0,"2009/07/20","",2551719,0,0.000000000,0.00,7655158,"2009/07/06","08:58:52","新台幣                 10.0000元"
"1722","台肥","97","2009/08/19","","","","","","",0.00000000,1.80000000,0.0,"2009/08/13","",55705263,"","","",37136842,"2009/07/29","16:37:32","新台幣                 10.0000元"
"1723","中碳","97","2009/07/18","","","","","","",0.00000000,4.65000000,0.0,"2009/07/10","",71071344,"","","",11845224,"2009/06/25","15:20:13","新台幣                 10.0000元"
"1724","台硝","97","2009/09/21",0.0050000000,0.0,"2009/09/15",0.0,0.0,"0.00",0.00000000,0.65500000,0.0,"2009/09/15","",4304637,0,0.000000000,0.00,4304637,"2009/08/27","17:06:18","新台幣                 10.0000元"
"1726","永記造漆","97","2009/08/10","","","","","","",0.00000000,1.80000000,0.0,"2009/08/04","",5963190,"","","",596319,"2009/07/21","15:43:37","新台幣                 10.0000元"
"1727","中華化學","97","2009/07/22","","","","","","",0.00000000,0.20000000,0.0,"2009/07/16","",5800000,"","","",3200000,"2009/07/01","17:25:41","新台幣                 10.0000元"
"1727","中華化學","97","2009/09/06",0.6000000000,0.0,"2009/08/31",0.0,0.0,"0.00",0.00000000,"","","","","",0,0.000000000,0.00,3200000,"2009/08/19","16:06:31","新台幣                 10.0000元"
"1729","必翔實業","97","2009/09/15","","","","","","",0.00000000,0.99974988,0.0,"2009/09/09","",13421158,"","","",1450000,"2009/08/25","16:33:10","新台幣                 10.0000元"
"1730","花仙子","97","2009/09/08","","","","","","",0.00000000,0.50000000,0.0,"2009/09/02","",3600000,"","","",300000,"2009/08/17","18:32:01","新台幣                 10.0000元"
"1731","美吾華","97","2009/07/13","","","","","","",0.00000000,0.30000000,0.0,"2009/07/07","",1575233,"","","",945140,"2009/06/22","09:40:23","新台幣                 10.0000元"
"1733","五鼎","97","2009/07/07",1.5000000000,0.0,"2009/07/01",0.0,0.0,"0.00",0.00000000,1.50000000,0.0,"2009/07/01","",16957305,0,0.000000000,0.00,2493721,"2009/06/16","16:52:08","新台幣                 10.0000元"
"1734","杏輝藥品","97","2009/08/03","","","","","","",0.00000000,0.33015956,0.0,"2009/07/28","",1330097,"","","",665049,"2009/07/13","09:33:51","新台幣                 10.0000元"
"1736","喬山健康","97","2009/09/19",0.2000000000,0.0,"2009/09/11",0.0,0.0,"0.00",0.00000000,0.30000000,0.0,"2009/09/11","",1100000,0,0.000000000,0.00,5000000,"2009/08/27","10:46:15","新台幣                 10.0000元"
"1773","勝一化工","97","2009/07/11","","","","","","",0.00000000,1.50000000,0.0,"2009/07/03","",2130319,"","","",10651596,"2009/06/18","09:41:25","新台幣                 10.0000元"
"1776","展宇","97","2009/08/03","","","","","","",0.00000000,1.50000000,0.0,"2009/07/28","",5031250,"","","",2156250,"2009/07/10","17:32:28","新台幣                 10.0000元"
"1802","台玻","97","2009/08/16",0.3000000000,0.0,"2009/08/10",0.0,0.0,"0.00",0.00000000,0.20000000,0.0,"2009/08/10","",12803334,0,0.000000000,0.00,12803334,"2009/07/27","09:03:02","新台幣                 10.0000元"
"1806","冠軍","97","2009/10/05",0.1000000000,0.0,"2009/09/29",731158.0,7311580.0,"20.51",0.00205053,0.05000000,0.0,"2009/09/29","",2169660,0,0.000000000,0.00,6502242,"2009/08/31","10:15:05","新台幣                 10.0000元"
"1806","冠軍","98","2009/10/17",0.0,0.0,"2009/10/09",0.0,0.0,"0.00",0.00000000,0.0,0.0,"","",0,8000000,1.773510000,8.75,6502242,"2009/09/16","17:11:05","新台幣                 10.0000元"
"1808","潤隆","97","2009/08/08",1.6000000000,0.0,"2009/07/31",0.0,0.0,"0.00",0.00000000,0.20000000,0.0,"2009/07/31","",3827286,0,0.000000000,0.00,5740929,"2009/07/14","17:46:53","新台幣                 10.0000元"
"1905","華紙","97","2009/09/08","","","","","","",0.00000000,0.15000000,0.0,"2009/09/02","",1235423,"","","",205904,"2009/08/17","10:35:28","新台幣                 10.0000元"
"1909","榮成","97","2009/11/10",0.0,0.0,"2009/11/04",0.0,0.0,"0.00",0.00000000,0.0,0.0,"","",0,155000000,23.972000000,10.00,0,"2009/10/19","18:22:33","新台幣                 10.0000元"
"2002","中鋼","97","2009/08/01",0.4300000000,0.0,"2009/07/24",0.0,0.0,"0.00",0.00000000,1.30000000,0.0,"2009/07/24","",1877002516,0,0.000000000,0.00,35193797,"2009/07/09","19:00:51","新台幣                 10.0000元"
"2002A","中鋼特別股","97","2009/08/01",0.4300000000,0.0000000000,"2009/07/24","","","","",1.30000000,"","2009/07/24","","","","","",35193797,"2009/07/09","19:00:51","新台幣                 10.0000元"
"2006","東和鋼鐵","97","2009/08/18",0.3000000000,0.0,"2009/08/12",0.0,0.0,"0.00",0.00000000,1.50000000,0.0,"2009/08/12","",46614531,44500000,4.075000000,26.00,46614531,"2009/07/29","11:27:51","新台幣                 10.0000元"
"2006","東和鋼鐵","97","2009/08/18",0.3000000000,0.0,"2009/08/12",0.0,0.0,"0.00",0.00000000,1.50000000,0.0,"2009/08/12","",46614531,44500000,4.075000000,26.00,46614531,"2009/07/29","17:46:48","新台幣                 10.0000元"
"2010","春源鋼鐵","97","2009/07/14","","","","","","",0.00000000,0.20000000,0.0,"2009/07/08","",5939516,"","","",2969758,"2009/06/23","15:09:38","新台幣                 10.0000元"
"2010","春源鋼鐵","97","2009/08/31",0.3000000000,0.0,"2009/08/25",0.0,0.0,"0.00",0.00000000,"","","","",5939516,0,0.000000000,0.00,2969758,"2009/08/10","14:23:16","新台幣                 10.0000元"
"2012","春雨","97","2009/07/25","","","","","","",0.00000000,0.60000000,0.0,"2009/07/17","",936862,"","","",1873723,"2009/06/29","17:18:50","新台幣                 10.0000元"
"2013","中鋼構","97","2009/07/22","","","","","","",0.00000000,0.90000000,0.0,"2009/07/16","",7702843,"","","",1540570,"2009/07/01","16:34:20","新台幣                 10.0000元"
"2014","中鴻","98","2009/03/16",0.0,0.0,"2009/03/10",0.0,0.0,"0.00",0.00000000,"","","","","",400000000,24.911000000,9.50,0,"2009/02/23","14:45:21","新台幣                 10.0000元"
"2015","豐興鋼鐵","97","2009/07/14","","","","","","",0.00000000,2.00000000,0.0,"2009/07/08","",46966000,"","","",23482000,"2009/06/23","10:42:45","新台幣                 10.0000元"
"2020","美亞鋼管","97","2009/08/31",0.0,0.9968413834,"2009/08/25",0.0,0.0,"0.00",0.00000000,"","","","","",0,0.000000000,0.00,0,"2009/08/11","11:41:28","新台幣                 10.0000元"
"2023","燁輝","97","2009/09/07",0.3000000000,0.0,"2009/09/01",0.0,0.0,"0.00",0.00000000,0.20000000,0.0,"2009/09/01","",2858023,0,0.000000000,0.00,571605,"2009/08/14","16:58:02","新台幣                 10.0000元"
"2029","盛餘","97","2009/07/20","","","","","","",0.00000000,1.50000000,0.0,"2009/07/14","",9000000,"","","",2700000,"2009/06/26","18:03:54","新台幣                 10.0000元"
"2031","新光鋼","97","2009/08/05",0.0998418700,0.0,"2009/07/30",0.0,0.0,"0.00",0.00000000,0.59894510,0.0,"2009/07/30","",0,0,0.000000000,0.00,0,"2009/07/14","17:30:20","新台幣                 10.0000元"
"2033","佳大世界","97","2009/08/11",0.9000000000,0.0,"2009/08/05",0.0,0.0,"0.00",0.00000000,0.40000000,0.0,"2009/08/05","",3071527,0,0.000000000,0.00,3071527,"2009/07/22","09:57:30","新台幣                 10.0000元"
"2034","允強","97","2009/09/18",0.0,0.7997213500,"2009/09/10",0.0,0.0,"0.00",0.00000000,0.19993034,0.0,"2009/09/10","",1487008,0,0.000000000,0.00,594804,"2009/08/25","12:41:59","新台幣                 10.0000元"
"2038","海光企業","97","2009/07/03","","","","","","",0.00000000,2.00000000,0.0,"2009/06/25","",8838100,"","","",13257149,"2009/06/10","15:45:47","新台幣                 10.0000元"
"2038","海光企業","98","2009/07/11",0.0,0.0,"2009/07/03",0.0,0.0,"0.00",0.00000000,"","","","",0,20000000,10.389610380,17.50,13257149,"2009/06/19","11:26:07","新台幣                 10.0000元"
"2049","上銀科技","97","2009/07/17","","","","","","",0.00000000,0.60000000,0.0,"2009/07/09","",52965256,"","","",26482628,"2009/06/24","14:35:11","新台幣                 10.0000元"
"2062","橋椿","97","2009/08/31","","","","","","",0.00000000,1.10000000,0.0,"2009/08/25","",4800000,"","","",3600000,"2009/08/11","17:06:37","新台幣                 10.0000元"
"2103","台橡","97","2009/08/03","","","","","","",0.00000000,2.80000000,0.0,"2009/07/28","",37520547,"","","",18760273,"2009/07/13","10:30:21","新台幣                 10.0000元"
"2104","中橡","97","2009/08/22","","","","","","",0.00000000,1.50000000,0.0,"2009/08/14","",5257342,"","","",35110184,"2009/07/30","10:17:05","新台幣                 10.0000元"
"2104","中橡","98","2009/11/14",0.0,0.0,"2009/11/06",0.0,0.0,"0.00",0.00000000,"","","","","",108000000,19.581800000,30.60,35110184,"2009/10/23","18:23:42","新台幣                 10.0000元"
