"公司代號","公司名稱","營業收入(百萬元)","毛利率(%)(營業毛利)/(營業收入)","營業利益率(%)(營業利益)/(營業收入)","稅前純益率(%)(稅前純益)/(營業收入)","稅後純益率(%)(稅後純益)/(營業收入)"
"1305","華夏","11339.99","9.06","2.00","2.25","1.63"
"1307","三芳化工","8338.29","24.77","10.22","10.40","8.67"
"1308","亞聚","4383.99","10.52","7.32","11.04","9.55"
"1309","台達化工","15912.61","1.05","-2.30","-2.64","-2.54"
"1310","台苯","14052.10","0.07","-1.52","1.54","1.59"
"1312","國喬石化","18740.03","7.28","2.67","4.26","2.78"
"1313","聯成","40111.87","3.12","0.12","-0.03","0.13"
"1314","中石化","25883.47","-1.44","-4.84","-3.61","-3.79"
"1315","達新工業","2233.97","18.46","2.74","8.17","7.07"
"1316","上曜","627.89","13.08","-18.85","-19.92","-20.97"
"1319","東陽","15597.31","22.55","5.43","7.43","5.86"
"1321","大洋","4213.59","4.48","-2.59","-2.16","-2.16"
"1323","永裕","2549.32","25.60","12.47","13.46","9.66"
"1324","地球工業","1096.16","16.52","3.13","3.92","3.30"
"1325","恒大","813.79","8.77","1.99","4.30","3.24"
"1326","台化","312066.89","5.72","2.44","6.64","6.18"
"1337","F-再生","4207.38","35.92","27.75","29.51","21.79"
"1338","F-廣華","6094.02","22.57","10.29","9.94","7.26"
"1339","昭輝","1041.56","36.62","24.09","25.91","20.55"
"1340","F-勝悅","2165.84","37.13","32.92","36.30","30.54"
"1402","遠東新","176220.51","20.95","6.18","10.16","8.28"
"1410","南染","488.82","30.71","18.88","20.50","17.00"
"1413","宏洲纖維","2712.37","-2.71","-5.56","-6.27","-6.32"
"1414","東和","989.51","5.11","0.16","1.73","1.98"
"1416","廣豐","151.26","9.91","-92.32","169.47","147.07"
"1417","嘉裕","2392.53","26.40","-8.16","0.16","0.22"
"1418","東華","1453.66","-0.32","-8.80","-6.43","-6.62"
"1419","新紡","818.61","24.41","-3.94","17.69","17.46"
"1423","利華羊毛","527.23","-3.86","-9.36","-8.72","-12.35"
"1432","大魯閣","671.85","6.41","-24.07","-7.73","-9.07"
"1434","福懋興業","36829.60","11.72","5.89","9.00","8.28"
"1435","中福國際","19.78","87.89","-11.32","4.98","4.98"
"1436","華友聯","1370.77","29.15","21.16","21.50","20.95"
"1437","勤益投控","875.46","20.47","9.06","25.70","23.67"
"1438","裕豐","0.64","81.28","-877.38","-484.09","-479.10"
"1439","中和羊毛","295.25","2.58","-4.70","-0.71","-0.59"
"1440","南紡","15282.45","8.46","1.53","3.07","2.25"
"1441","大東紡織","1122.01","-1.18","-12.70","-9.69","-9.57"
"1442","名軒","879.88","48.74","34.44","37.34","30.80"
"1443","立益紡織","1404.22","-1.00","-9.39","-25.14","-25.14"
"1444","力麗","8653.65","3.98","-0.72","2.34","1.90"
"1445","大宇紡織","1403.47","7.08","0.54","1.61","1.57"
"1446","宏和","605.15","23.15","2.23","3.99","2.95"
"1447","力鵬","17322.93","4.55","1.45","2.57","2.17"
"1449","佳和實業","2614.06","2.13","-8.87","-7.15","-7.48"
"1451","年興紡織","9951.35","8.37","2.42","7.33","5.61"
"1452","宏益","1540.17","11.00","6.59","9.09","8.21"
"1453","大將","178.63","-6.94","-22.63","-17.87","-18.31"
"1454","台富","1571.90","8.02","2.11","3.43","3.17"
"1455","集盛","13470.91","2.48","0.06","0.42","0.22"
"1456","怡華","694.79","0.28","-10.71","-158.78","-158.61"
"1457","宜進","3468.67","5.98","1.78","4.28","4.15"
"1459","聯發紡織","2965.09","4.61","0.61","5.60","4.85"
"1460","宏遠","5836.67","17.16","3.21","4.33","3.75"
"1463","強盛染整","792.53","10.69","-0.52","4.00","3.51"
"1464","得力實業","3797.13","12.59","0.25","1.05","0.97"
"1465","偉全實業","1984.22","12.76","4.01","6.71","6.16"
"1466","聚隆","3722.10","7.10","0.32","0.96","0.81"
"1467","南緯實業","5330.81","18.24","1.85","1.51","1.19"
"1468","昶和纖維","497.81","15.63","-7.58","-8.24","-8.24"
"1469","理隆纖維","393.25","11.06","1.07","2.00","1.87"
"1470","大統染","552.66","20.25","9.04","9.95","8.27"
"1471","首利","3057.85","3.38","-3.46","-1.83","-2.01"
"1472","三洋紡","779.12","0.46","-5.56","-6.10","-6.13"
"1473","台南企業","6904.12","19.45","-3.32","-1.81","-3.21"
"1474","弘裕","2557.34","7.58","0.65","1.15","0.93"
"1475","本盟光電","154.15","-22.18","-45.62","-40.92","-40.90"
"1476","儒鴻","15061.49","25.78","16.40","17.31","13.83"
"1477","聚陽實業","15519.86","22.18","10.73","10.37","8.38"
"1503","士電","14532.57","20.93","6.93","8.97","7.21"
"1504","東元電機","41224.29","24.92","8.77","11.51","8.84"
"1506","正道","1153.98","15.19","1.86","0.75","0.59"
"1507","永大機電","17189.77","26.06","11.67","12.41","9.41"
"1512","瑞利","2747.01","11.44","-4.27","-5.77","-7.35"
"1513","中興電","7699.22","17.37","4.75","6.40","5.03"
"1514","亞力電機","2227.81","13.57","0.73","2.20","2.34"
"1515","力山","2562.52","18.69","2.47","3.45","2.45"
"1516","川飛","147.41","10.69","4.60","8.27","8.27"
"1517","利奇機械","2827.49","16.27","7.24","10.18","7.17"
"1519","華城電機","3244.70","19.63","5.20","4.54","3.63"
"1521","大億","3648.93","18.12","8.34","9.52","7.84"
"1522","堤維西","13770.02","19.55","3.93","5.10","3.79"
"1524","耿鼎企業","1792.83","13.77","1.11","0.14","0.09"
"1525","江申工業","839.57","10.34","0.90","31.03","27.75"
"1526","日馳","551.95","22.70","8.17","7.73","6.93"
"1527","鑽全","2403.18","28.35","19.39","28.31","23.32"
"1528","恩德","2496.36","24.42","0.59","0.59","0.08"
"1529","樂士","85.02","-11.65","-55.29","-37.66","-49.76"
"1530","亞崴機電","2814.00","22.00","8.19","8.19","6.53"
"1531","高林股","2133.69","17.01","4.43","6.86","6.73"
"1532","勤美","11181.06","21.47","9.41","8.44","4.37"
"1533","車王電","2004.90","36.26","11.97","11.42","8.45"
"1535","中宇","7300.97","9.31","4.80","7.95","6.36"
"1536","和大工業","3099.25","30.47","17.62","19.37","15.83"
"1537","廣隆光電","4996.93","18.69","12.45","13.05","9.62"
"1538","正峰新","661.70","14.19","-9.85","-2.18","-2.18"
"1539","巨庭機械","1963.26","10.76","6.22","6.73","5.17"
"1540","喬福機械","792.25","26.70","13.97","16.92","14.58"
"1541","錩泰","2035.65","14.63","4.94","5.70","4.79"
"1558","伸興","4652.46","24.70","15.71","16.98","13.26"
"1560","中砂","3308.84","33.11","19.78","18.79","14.95"
"1568","倉佑","1624.42","15.37","6.39","6.22","4.86"
"1582","信錦","7404.94","22.30","11.51","12.03","8.15"
"1583","程泰","5541.48","26.33","11.20","11.75","9.22"
"1589","F-永冠","5373.35","31.52","18.82","17.90","13.66"
"1590","F-亞德","6334.98","55.31","29.38","29.41","21.88"
"1592","F-英瑞","3704.56","29.21","6.42","4.96","3.27"
"1603","華電","2070.90","10.98","5.91","7.41","6.38"
"1604","聲寶","8088.30","22.88","2.50","7.45","7.41"
"1605","華新","123350.58","5.12","2.71","2.64","1.87"
"1608","華榮","7528.61","0.99","-1.01","2.23","2.11"
"1609","大亞電線","12060.64","3.57","-1.65","0.16","0.03"
"1611","中電","2115.40","24.09","4.21","-1.07","0.04"
"1612","宏泰","3014.80","5.12","0.30","8.18","7.23"
"1613","台一","34042.51","1.85","0.41","-0.57","-0.58"
"1614","三洋電","4234.73","17.33","5.26","4.95","4.08"
"1615","大山","2021.08","5.04","1.13","3.68","3.35"
"1616","億泰","2906.05","1.77","-3.80","-4.76","-3.96"
"1617","榮星電線","2725.02","8.54","2.15","2.07","1.56"
"1618","合機公司","1522.60","1.64","-4.29","-0.28","-0.20"
"1626","F-艾美","9663.28","17.56","-1.42","-2.41","-2.44"
"1701","中化","3926.26","31.48","6.68","7.48","5.70"
"1702","南僑化工","11023.92","32.96","10.49","10.62","6.91"
"1704","榮化","34334.51","1.72","-4.12","-36.14","-36.21"
"1707","葡萄王","4524.94","88.14","24.70","25.81","21.21"
"1709","和益化工","8707.77","9.03","2.49","2.59","2.05"
"1710","東聯","10752.85","9.04","3.95","2.48","2.26"
"1711","永光化學","7581.02","24.20","8.91","9.64","7.87"
"1712","興農","13143.87","24.08","3.82","3.74","3.09"
"1713","國化","548.13","16.88","8.53","13.36","11.53"
"1714","和桐化學","41452.48","4.76","0.99","-0.04","-0.39"
"1715","萬洲化學","8274.72","12.49","3.48","9.76","7.93"
"1717","長興材料","30058.86","19.09","7.26","7.41","5.63"
"1720","生達化學","2420.63","43.81","12.65","14.96","12.64"
"1721","三晃","1185.52","8.06","-1.97","0.53","0.53"
"1722","台肥","10224.77","-0.49","-8.54","2.91","2.32"
"1723","中碳","7093.85","33.03","28.38","30.29","25.83"
"1724","台硝","947.53","12.72","2.50","1.45","1.00"
"1725","元禎","7889.03","3.96","1.83","2.03","1.73"
"1726","永記造漆","6120.74","28.21","15.92","15.67","12.84"
"1727","中華化學","1634.06","14.11","5.57","5.46","4.57"
"1729","必翔實業","781.04","25.85","-9.47","-6.72","1.21"
"1730","花仙子","1105.37","46.28","7.77","9.02","7.04"
"1731","美吾華","912.19","45.34","5.05","8.40","7.12"
"1732","毛寶","422.69","38.68","-1.14","-0.83","-0.79"
"1733","五鼎","1293.58","29.29","16.53","17.02","14.34"
"1734","杏輝藥品","1940.97","39.82","5.26","6.73","2.88"
"1735","日勝化","3352.66","12.19","1.65","1.05","0.36"
"1736","喬山健康","11169.80","46.47","6.67","7.56","6.26"
"1737","臺鹽","1951.03","35.15","6.76","9.45","8.27"
"1762","中化合成","654.28","31.71","0.37","2.08","2.18"
"1773","勝一化工","5482.07","16.13","7.34","8.56","7.12"
"1783","和康生技","191.52","42.25","-3.56","-0.27","-0.30"
"1786","科妍","123.85","52.36","-6.02","0.27","0.27"
"1789","台灣神隆","3247.53","40.22","15.66","16.25","14.76"
"1802","台玻","30896.66","7.91","-4.48","-2.63","-2.87"
"1805","寶徠","971.74","14.09","3.01","2.98","2.98"
"1806","冠軍","5093.77","31.83","7.55","-4.36","-6.75"
"1808","潤隆","2728.94","21.89","12.24","10.89","10.44"
"1809","中釉","2737.63","21.96","6.61","6.96","5.24"
"1810","和成","4474.93","27.13","2.74","5.26","4.06"
"1817","凱撒衛浴","1386.25","30.06","11.98","11.96","9.12"
"1902","台紙","4983.09","9.14","-0.29","1.59","1.10"
"1903","士紙","1250.82","6.92","-13.37","-16.97","-16.97"
"1904","正隆","31888.97","16.10","1.99","0.05","-0.42"
"1905","華紙","15505.31","5.36","-1.95","-1.36","-1.36"
"1906","寶隆","327.88","17.95","-0.55","67.92","64.65"
"1907","永豐餘","44425.25","14.81","0.59","1.25","0.51"
"1909","榮成","20360.41","19.56","9.11","6.09","4.41"
"2002","中鋼","276845.57","11.04","7.32","7.32","6.17"
"2006","東和鋼鐵","26450.05","7.90","3.51","4.99","4.29"
"2007","燁興公司","5439.05","-2.78","-6.44","-8.51","-8.56"
"2008","高興昌","1025.25","-9.87","-19.49","-18.34","-29.59"
"2009","第一伸銅","3093.97","0.47","-1.24","4.82","4.40"
"2010","春源鋼鐵","15472.71","6.35","1.82","2.46","2.23"
"2012","春雨","6809.47","15.39","2.74","2.25","1.51"
"2013","中鋼構","12966.35","2.80","0.62","1.58","1.38"
"2014","中鴻","29002.02","3.54","0.90","0.78","0.78"
"2015","豐興鋼鐵","22687.82","8.08","5.63","6.15","5.18"
"2017","官田鋼","4544.74","7.55","1.30","0.89","0.10"
"2020","美亞鋼管","4296.22","13.33","7.59","7.40","6.45"
"2022","聚亨","6599.08","6.36","0.47","1.04","0.91"
"2023","燁輝","45248.06","7.24","2.34","1.91","1.29"
"2024","志聯工業","1327.54","12.40","6.69","6.25","8.97"
"2025","千興","3995.76","2.85","0.75","0.95","0.95"
"2027","大成鋼","38196.51","18.50","8.05","6.69","4.85"
"2028","威致鋼鐵","7434.63","-2.77","-5.45","-6.34","-6.34"
"2029","盛餘","12096.45","10.88","5.24","3.35","2.29"
"2030","彰源","10479.49","11.39","4.84","3.84","3.07"
"2031","新光鋼","6865.70","6.85","5.40","3.84","3.19"
"2032","新鋼工業","2587.54","5.70","2.41","2.81","2.09"
"2033","佳大世界","604.05","10.65","0.02","-2.38","-2.32"
"2034","允強","19947.71","8.95","4.75","4.85","4.21"
"2038","海光企業","8786.48","0.97","-0.57","-0.54","-0.45"
"2049","上銀科技","10790.29","38.95","19.41","18.98","14.04"
"2059","川湖","3076.38","54.37","41.11","46.40","38.16"
"2062","橋椿","4532.44","21.99","10.99","11.42","8.95"
"2101","南港輪胎","9745.80","18.12","6.74","5.31","3.29"
"2102","泰豐輪胎","5850.38","21.97","7.80","7.77","5.77"
"2103","台橡","23947.69","12.54","6.13","4.82","3.83"
"2104","中橡","16872.95","16.27","8.75","20.38","14.93"
"2105","正新","98427.29","27.31","16.53","16.12","11.97"
"2106","建大","25417.19","26.24","13.44","13.83","10.63"
"2107","厚生","4677.97","69.69","64.19","66.04","60.93"
"2108","南帝化工","6031.01","12.46","2.32","2.99","2.29"
"2109","華豐橡膠","5098.54","23.14","9.18","8.63","6.45"
"2114","鑫永銓","1554.08","34.38","26.86","27.94","22.99"
"2115","F-六暉","1953.00","20.93","11.22","11.44","8.83"
"2201","裕隆汽車","87607.38","15.88","2.03","4.24","3.43"
"2204","中華汽車","28478.85","18.32","6.87","9.71","8.41"
"2206","三陽工業","28173.82","13.41","-1.46","-0.06","-0.90"
"2207","和泰汽車","118301.59","13.23","6.25","8.06","6.76"
"2208","台船公司","18419.29","3.19","1.36","1.54","1.31"
"2227","裕隆日產","26387.32","12.53","2.26","18.42","14.85"
"2228","劍麟","2680.59","30.94","16.50","18.01","13.57"
"2231","為升","1509.28","49.12","37.08","38.57","33.16"
"2301","光寶科技","170584.00","12.74","3.32","3.35","2.46"
"2302","麗正","476.66","25.03","-2.51","-3.29","-3.29"
"2303","聯電","102776.79","21.08","5.39","7.92","6.83"
"2305","全友電腦","559.03","39.46","-9.29","25.12","20.23"
"2308","台達電","141106.78","27.12","12.29","14.34","11.98"
"2311","日月光","179946.73","20.64","10.98","10.52","8.97"
"2312","金寶電子","38548.61","6.13","2.16","4.58","4.78"
"2313","華通","23862.89","13.70","7.73","6.89","5.02"
"2314","台揚科技","4606.22","11.87","-6.76","-7.84","-8.11"
"2316","楠梓電","5216.41","12.99","4.77","5.31","4.61"
"2317","鴻海","2713067.66","6.74","2.96","3.68","2.77"
"2321","東訊","4941.38","8.64","0.14","0.12","0.07"
"2323","中環","11928.63","1.80","-10.44","-11.12","-11.51"
"2324","仁寶電腦","599297.96","3.77","1.22","0.72","0.51"
"2325","矽品","61640.53","24.67","16.15","17.16","14.15"
"2327","國巨","20807.64","26.40","15.63","18.77","14.89"
"2328","廣宇","12470.58","8.91","2.27","3.70","2.60"
"2329","華泰電子","9837.39","14.27","7.04","6.99","4.42"
"2330","台積電","540285.39","49.45","38.44","39.38","34.02"
"2331","精英","41782.89","10.00","3.02","3.80","2.66"
"2332","友訊科技","21930.92","27.47","0.75","0.65","0.20"
"2337","旺宏","16454.10","13.84","-25.33","-25.43","-25.46"
"2338","光罩","1300.78","18.98","2.33","5.29","3.52"
"2340","光磊","4729.33","26.58","11.61","11.47","9.00"
"2342","茂矽","1360.57","-26.71","-42.50","-20.66","-20.97"
"2344","華邦電","28424.82","27.55","8.89","9.33","7.54"
"2345","智邦科技","16551.86","16.02","1.47","2.52","2.46"
"2347","聯強國際","246796.16","3.47","1.41","1.84","1.54"
"2348","海悅","1422.13","43.28","28.38","27.70","27.70"
"2349","錸德科技","8862.03","-10.00","-26.79","-28.10","-29.63"
"2351","順德","7387.36","17.58","9.61","9.70","7.61"
"2352","佳世達","98076.89","11.43","2.39","2.79","2.52"
"2353","宏碁","243747.17","8.85","0.78","0.71","0.47"
"2354","鴻準","44659.71","18.55","9.13","10.62","9.62"
"2355","敬鵬","15790.63","13.81","7.88","10.69","7.83"
"2356","英業達","322928.50","5.17","1.54","2.20","1.59"
"2357","華碩","339448.70","14.00","4.57","5.66","4.47"
"2358","廷鑫","1353.67","3.03","-0.88","-0.88","-0.82"
"2359","所羅門","3783.08","19.46","7.59","9.97","7.46"
"2360","致茂電子","7699.89","39.19","12.67","15.00","12.76"
"2362","藍天","14056.97","35.24","14.53","16.44","11.04"
"2363","矽統科技","361.39","32.00","-61.70","-11.02","-11.02"
"2364","倫飛電腦","629.10","16.92","-28.69","-25.72","-25.75"
"2365","昆盈企業","5683.48","18.51","0.90","2.20","1.63"
"2367","燿華","9984.39","12.19","1.03","2.42","2.42"
"2368","金像電","14106.18","13.86","3.79","2.22","1.41"
"2369","菱生","4474.97","13.26","4.06","4.59","3.84"
"2371","大同","84541.78","16.43","1.55","1.15","0.60"
"2373","震旦行","8101.77","43.36","7.38","13.65","11.82"
"2374","佳能","17803.12","8.87","0.65","0.20","0.05"
"2375","智寶","1245.19","17.22","4.05","11.94","8.60"
"2376","技嘉","41486.72","18.07","3.81","5.58","4.59"
"2377","微星科技","63193.49","13.53","4.32","4.63","3.91"
"2379","瑞昱","23700.95","44.09","10.10","15.74","14.08"
"2380","虹光精密","2144.05","27.40","-5.94","-4.13","-4.84"
"2382","廣達","674671.01","4.49","1.61","2.66","2.05"
"2383","台光電子","13643.76","17.41","9.01","8.81","7.35"
"2385","群光電子","55934.46","15.67","5.38","6.75","5.56"
"2387","精元電腦","11714.71","13.02","5.87","5.73","4.24"
"2388","威盛電子","5074.78","30.32","-10.08","-16.09","-17.41"
"2390","云辰","983.27","30.54","1.08","-2.95","-5.13"
"2392","正崴","62156.16","11.60","1.69","2.24","1.40"
"2393","億光電子","22426.62","24.93","9.02","9.04","7.28"
"2395","研華","26549.10","40.35","15.87","17.03","13.91"
"2397","友通資訊","1951.24","32.49","13.52","15.01","12.08"
"2399","映泰","3512.45","9.34","0.72","2.84","2.48"
"2401","凌陽科技","6510.63","41.05","2.75","7.67","7.07"
"2402","毅嘉科技","8714.98","17.95","11.03","12.60","9.97"
"2404","漢唐","4120.17","21.90","11.18","19.41","15.72"
"2405","浩鑫","5495.22","13.63","-1.54","-4.12","-4.41"
"2406","國碩科技","9733.66","10.61","3.72","6.99","5.48"
"2408","南亞科","36698.51","43.99","37.20","58.78","53.46"
"2409","友達","302730.20","10.86","4.41","3.98","3.80"
"2412","中華電","166974.83","36.22","21.20","22.04","18.49"
"2413","環科","3268.84","17.75","2.80","0.43","0.56"
"2414","精技電腦","11429.07","9.25","2.08","2.16","1.85"
"2415","錩新","1615.35","23.97","9.01","16.89","10.98"
"2417","圓剛","620.38","39.63","-23.09","-15.79","-15.29"
"2419","仲琦","4258.93","25.82","3.62","4.01","3.65"
"2420","新巨","2587.81","34.84","15.94","19.02","15.42"
"2421","建準電機","7045.80","20.99","4.84","5.61","4.39"
"2423","固緯","1568.64","47.33","7.88","10.94","9.21"
"2424","隴華電子","49.33","42.13","0.86","18.91","-18.01"
"2425","承啟","4363.57","6.00","4.32","4.75","4.43"
"2426","鼎元","3847.99","15.47","7.14","6.86","6.86"
"2427","三商電腦","1191.93","34.47","0.01","1.74","1.23"
"2428","興勤電子","3369.29","26.67","15.63","17.88","13.51"
"2429","銘旺科","634.91","-3.50","-10.05","-10.44","-10.44"
"2430","燦坤實業","19652.18","16.84","1.48","1.67","1.26"
"2431","聯昌電子","3112.35","13.06","2.97","4.58","4.31"
"2433","互盛電","1713.71","44.42","17.05","27.78","24.15"
"2434","統懋","197.85","-46.15","-118.12","91.70","91.70"
"2436","偉詮電","1427.00","22.36","-0.11","13.13","12.74"
"2437","旺詮","2538.59","22.77","9.55","14.52","10.84"
"2438","翔耀實業","219.51","37.15","18.69","29.78","23.93"
"2439","美律","9053.29","23.96","12.49","13.34","10.94"
"2440","太空梭","1872.90","7.07","-1.44","-1.04","-1.40"
"2441","超豐電子","7907.23","28.10","24.38","25.05","22.08"
"2442","新美齊","737.03","25.23","5.16","17.61","14.00"
"2443","新利虹","257.95","23.64","-29.57","-0.50","-44.17"
"2444","友旺科技","1169.03","14.11","1.84","2.61","2.61"
"2448","晶電","21996.20","20.05","10.09","9.57","7.80"
"2449","京元電","12049.79","30.56","18.54","19.97","16.87"
"2450","神腦","30632.54","12.71","0.26","1.12","0.95"
"2451","創見資訊","20242.46","20.88","14.23","15.48","13.37"
"2453","凌群","3189.36","22.22","2.15","2.98","2.56"
"2454","聯發科","157610.20","49.03","23.71","25.74","22.83"
"2455","全新","1508.17","34.02","24.77","25.87","21.04"
"2456","奇力新","2922.91","23.27","11.77","11.44","8.56"
"2457","飛宏科技","9431.51","14.47","0.90","2.08","1.36"
"2458","義隆","5820.47","46.16","19.36","22.93","18.92"
"2459","敦吉","7881.55","11.63","5.69","6.74","5.12"
"2460","建通精密","2944.92","13.43","3.90","3.85","2.26"
"2461","光群雷射","3139.95","27.34","8.15","8.18","6.44"
"2462","良得電","3319.38","12.31","3.47","5.15","3.95"
"2464","盟立","5031.37","17.64","6.25","6.74","5.67"
"2465","麗臺科技","1573.08","14.87","-6.22","-6.45","-6.45"
"2466","冠西電","960.83","12.11","-5.98","-7.98","-9.04"
"2467","志聖工業","2746.79","34.59","6.72","8.06","6.21"
"2468","華經","1130.88","11.07","1.15","2.08","1.65"
"2471","資通","416.03","26.91","-2.16","2.08","1.66"
"2472","立隆電子","4575.51","23.34","11.83","13.50","10.41"
"2474","可成科技","38263.63","46.92","36.13","40.74","29.91"
"2475","華映","42012.52","14.54","-0.97","-2.34","-2.81"
"2476","鉅祥","3575.92","27.80","11.50","14.02","10.30"
"2477","美隆電","2664.82","9.70","-4.05","-6.19","-7.03"
"2478","大毅","3041.60","14.92","3.63","5.23","4.26"
"2480","敦陽科技","3055.04","27.24","7.70","7.68","6.35"
"2481","強茂","13043.40","18.52","5.89","2.46","1.00"
"2482","連宇","524.43","34.57","-6.46","-4.55","-3.82"
"2483","百容","1262.42","24.67","7.60","12.43","11.52"
"2484","希華","1993.78","21.13","8.87","9.75","9.54"
"2485","兆赫電子","5392.93","17.56","4.58","8.24","6.71"
"2486","一詮精密","5535.33","12.20","4.26","4.23","3.15"
"2488","漢平","1408.54","22.22","8.33","10.66","8.32"
"2489","瑞軒","12938.40","11.21","0.43","6.01","5.12"
"2491","吉祥全","491.70","9.18","-19.92","47.87","47.71"
"2492","華新科","10796.46","14.22","2.47","4.04","3.70"
"2493","揚博科技","1755.04","30.38","16.65","17.99","15.48"
"2495","普安","1184.72","44.28","2.33","7.23","5.82"
"2496","卓越成功","78.66","-37.44","-96.69","-92.26","-92.56"
"2497","怡利電子","2640.07","31.53","15.38","17.28","13.53"
"2498","宏達電","140045.15","22.14","0.38","1.08","0.73"
"2499","東貝光電","6583.50","20.78","8.68","9.69","8.75"
"2501","國建","4777.39","30.70","13.36","17.79","13.83"
"2504","國產","25470.34","10.17","3.29","3.27","2.70"
"2505","國揚實業","1443.32","31.27","11.04","7.56","7.56"
"2506","太設","2580.65","44.20","14.48","17.37","11.49"
"2509","全坤建","24.88","39.16","-616.75","-553.54","-559.03"
"2511","太子","9780.69","31.58","9.01","10.71","9.92"
"2515","中工","11098.35","8.41","3.30","2.02","3.32"
"2516","新建","8177.97","4.12","2.43","2.55","2.12"
"2520","冠德","7298.15","40.46","26.12","24.36","20.22"
"2524","京城","2388.33","47.05","38.84","37.04","28.67"
"2527","宏璟","4916.53","21.78","18.11","20.53","19.13"
"2528","皇普建設","326.67","31.79","17.16","20.58","17.89"
"2530","華建","7.83","44.33","-1216.68","-1221.45","-1213.39"
"2534","宏盛","169.08","22.85","-121.54","-160.82","-168.26"
"2535","達工","8399.77","9.32","5.78","5.76","5.19"
"2536","宏普建設","2469.12","42.21","31.11","26.40","23.30"
"2537","聯上開發","891.11","38.18","30.82","27.82","27.54"
"2538","基泰建設","2151.75","71.19","60.69","63.19","60.45"
"2539","櫻花建設","3024.75","38.52","31.46","31.40","28.72"
"2540","愛山林","805.42","35.58","14.58","13.01","12.76"
"2542","興富發","29663.69","39.83","32.64","32.26","30.50"
"2543","皇昌營造","3655.67","6.79","4.41","5.88","5.18"
"2545","皇翔","2590.54","68.33","48.97","43.82","40.29"
"2546","根基","3962.59","7.63","4.81","5.26","4.15"
"2547","日勝","2519.90","46.14","-1.30","-7.00","-11.84"
"2548","華固建設","1433.32","37.50","4.85","2.93","-11.87"
"2597","潤弘精密","10516.81","12.84","8.49","10.47","9.27"
"2601","益航","6204.59","75.73","16.05","13.88","6.74"
"2603","長榮海運","107097.54","5.45","1.92","1.44","0.90"
"2605","新興","3502.45","35.01","30.79","28.23","28.47"
"2606","裕民","6810.07","19.70","16.20","29.81","25.85"
"2607","榮運","4879.43","13.29","9.58","12.39","9.15"
"2608","嘉里大榮","6047.30","20.12","14.67","15.00","12.26"
"2609","陽明海運","99839.03","4.07","1.48","0.59","0.15"
"2611","志信","1082.51","20.91","-1.52","5.86","4.91"
"2612","中航","2594.30","25.70","16.25","10.93","8.77"
"2613","中櫃","1999.68","10.11","5.77","5.19","4.23"
"2614","東森","9405.09","4.34","-26.52","-33.32","-34.01"
"2615","萬海","49018.99","13.14","7.73","8.79","7.31"
"2616","山隆通運","15450.86","5.70","0.91","1.50","1.15"
"2617","台航","2185.47","13.45","9.03","14.89","9.95"
"2618","長榮航空","98150.63","10.27","3.15","0.43","-0.21"
"2634","漢翔公司","16973.81","10.12","5.48","5.95","6.96"
"2642","宅配通","1918.96","20.07","5.58","6.18","5.14"
"2701","萬企","280.79","47.66","39.95","98.71","83.67"
"2702","華園","533.87","77.37","15.60","14.19","8.41"
"2704","國賓","2580.53","40.02","12.60","16.16","13.38"
