"公司代號","公司名稱","營業收入(百萬元)","毛利率(%)(營業毛利)/(營業收入)","營業利益率(%)(營業利益)/(營業收入)","稅前純益率(%)(稅前純益)/(營業收入)","稅後純益率(%)(稅後純益)/(營業收入)"
"1539","巨庭機械","2503.52","10.38","5.23","6.77","5.25"
"1540","喬福機械","1129.63","26.50","14.20","20.55","17.58"
"1541","錩泰","2688.03","15.27","5.19","7.27","6.04"
"1558","伸興","6246.37","24.21","15.10","17.24","13.40"
"1560","中砂","4354.82","32.98","19.66","18.89","15.00"
"1568","倉佑","2238.88","15.47","6.49","6.59","5.02"
"1582","信錦","10062.57","22.84","11.92","12.36","8.51"
"1583","程泰","7817.22","26.57","11.49","14.04","10.89"
"1589","F-永冠","7206.29","31.33","18.72","18.33","13.90"
"1590","F-亞德","8378.96","54.94","28.51","28.51","21.32"
"1592","F-英瑞","4798.74","30.25","6.83","5.25","3.50"
"1603","華電","2627.35","10.97","5.45","11.10","9.54"
"1604","聲寶","10331.14","21.62","1.71","6.48","6.23"
"1605","華新","162987.38","4.64","2.15","2.25","1.56"
"1608","華榮","9917.44","0.60","-1.39","0.98","0.81"
"1609","大亞電線","16014.76","3.99","-1.48","0.42","0.36"
"1611","中電","2857.49","22.78","2.23","-10.42","-9.68"
"1612","宏泰","3805.71","4.50","-0.64","7.20","6.85"
"1613","台一","45880.35","1.54","0.25","-0.50","-0.51"
"1614","三洋電","5290.25","18.58","5.95","5.21","4.25"
"1615","大山","2728.04","5.25","1.39","3.33","3.05"
"1616","億泰","3834.75","1.77","-4.19","-5.95","-4.94"
"1617","榮星電線","3610.15","8.40","1.80","2.00","1.27"
"1618","合機公司","1807.62","0.93","-5.46","-1.57","-0.75"
"1626","F-艾美","12117.83","18.16","-1.79","-2.71","-2.74"
"1701","中化","5297.43","30.63","5.26","8.17","6.62"
"1702","南僑化工","14831.85","33.16","10.64","10.64","6.80"
"1704","榮化","41980.23","2.14","-4.01","-31.33","-31.35"
"1707","葡萄王","6282.86","88.51","25.46","26.89","22.07"
"1709","和益化工","11074.65","8.39","1.90","2.30","1.83"
"1710","東聯","14126.33","8.25","2.73","0.30","0.45"
"1711","永光化學","9899.88","22.71","6.84","7.56","5.94"
"1712","興農","17287.68","25.35","4.25","3.82","2.96"
"1713","國化","748.78","16.74","8.40","14.17","12.29"
"1714","和桐化學","56677.33","4.08","0.31","-1.80","-2.05"
"1715","萬洲化學","10970.68","12.37","3.03","8.21","6.69"
"1717","長興材料","40343.33","19.28","7.00","7.45","5.73"
"1720","生達化學","3295.66","43.93","11.45","13.92","11.64"
"1721","三晃","1578.26","8.29","-2.09","0.48","0.48"
"1722","台肥","17510.27","16.63","9.48","16.26","17.52"
"1723","中碳","8904.30","31.74","26.74","28.84","24.58"
"1724","台硝","1350.16","13.28","3.69","3.72","3.03"
"1725","元禎","10472.67","3.95","1.70","1.95","1.64"
"1726","永記造漆","8302.61","28.25","15.72","14.95","12.47"
"1727","中華化學","2226.22","14.22","5.92","5.98","5.02"
"1729","必翔實業","1074.46","26.46","-9.08","-5.97","-0.98"
"1730","花仙子","1595.88","46.00","7.95","9.42","7.47"
"1731","美吾華","1232.87","45.72","6.18","7.77","6.53"
"1732","毛寶","579.21","39.36","-2.22","-1.98","-1.77"
"1733","五鼎","1788.93","29.33","16.18","17.83","15.04"
"1734","杏輝藥品","2642.15","41.01","5.46","7.85","3.75"
"1735","日勝化","4492.85","12.99","2.36","1.97","1.26"
"1736","喬山健康","16551.04","46.19","8.11","19.80","15.94"
"1737","臺鹽","2597.18","35.30","6.35","9.46","8.26"
"1762","中化合成","946.70","31.35","2.47","4.00","1.58"
"1773","勝一化工","7283.32","16.16","7.26","8.56","7.20"
"1783","和康生技","245.69","39.10","-11.64","-7.69","-7.75"
"1786","科妍","158.28","50.22","-22.34","-13.99","-13.99"
"1789","台灣神隆","4097.84","39.06","13.65","14.70","11.81"
"1802","台玻","41570.02","6.70","-6.01","-0.40","-0.78"
"1805","寶徠","1031.79","14.25","0.75","0.87","0.87"
"1806","冠軍","6963.35","30.00","4.47","-4.48","-7.19"
"1808","潤隆","4596.68","23.30","15.54","14.72","14.54"
"1809","中釉","3578.57","21.86","5.56","6.21","4.88"
"1810","和成","5984.33","27.02","2.38","4.10","3.13"
"1817","凱撒衛浴","1948.05","30.06","12.28","12.34","9.35"
"1902","台紙","6764.18","13.90","4.70","1.68","0.56"
"1903","士紙","1552.11","5.27","-15.35","-28.69","-28.69"
"1904","正隆","44870.32","16.01","2.91","1.33","0.55"
"1905","華紙","21144.93","6.59","-0.58","0.06","0.06"
"1906","寶隆","434.05","17.99","-0.38","46.78","44.31"
"1907","永豐餘","60896.40","15.42","1.05","2.06","1.43"
"1909","榮成","27487.94","19.24","7.40","4.35","3.19"
"2002","中鋼","366510.70","11.97","8.13","7.80","6.60"
"2006","東和鋼鐵","35892.19","8.05","3.79","3.59","2.94"
"2007","燁興公司","7231.69","-2.71","-6.27","-8.67","-8.61"
"2008","高興昌","1489.23","-6.75","-16.31","-17.05","-24.80"
"2009","第一伸銅","4087.76","0.85","-0.90","3.60","3.28"
"2010","春源鋼鐵","20431.33","6.33","1.94","2.61","2.09"
"2012","春雨","9176.59","15.31","2.83","2.89","2.05"
"2013","中鋼構","17282.77","2.96","0.79","1.71","1.48"
"2014","中鴻","37132.67","3.49","0.72","0.57","0.56"
"2015","豐興鋼鐵","30171.47","8.50","5.99","6.56","5.53"
"2017","官田鋼","5900.41","6.22","-0.12","-0.30","-0.70"
"2020","美亞鋼管","5678.69","11.42","5.88","5.67","4.70"
"2022","聚亨","9006.82","6.41","0.49","0.58","0.18"
"2023","燁輝","60567.32","7.32","2.38","2.25","1.55"
"2024","志聯工業","1726.35","11.56","5.80","5.65","7.70"
"2025","千興","5147.83","0.85","-1.28","-1.65","-1.65"
"2027","大成鋼","50811.76","17.51","6.70","5.74","4.19"
"2028","威致鋼鐵","10009.16","-2.54","-5.24","-6.13","-6.13"
"2029","盛餘","16182.61","11.14","5.39","3.73","2.61"
"2030","彰源","13958.64","10.86","4.35","3.37","2.80"
"2031","新光鋼","8653.50","5.76","5.60","3.09","2.57"
"2032","新鋼工業","3482.72","4.90","1.72","2.18","1.65"
"2033","佳大世界","805.56","9.95","0.18","-2.01","-1.98"
"2034","允強","25424.37","8.58","4.23","4.45","3.87"
"2038","海光企業","10940.11","0.19","-1.43","-1.61","-1.35"
"2049","上銀科技","15087.34","38.38","18.88","19.29","15.03"
"2059","川湖","4282.20","54.86","42.01","50.46","42.24"
"2062","橋椿","6169.79","22.36","11.06","12.78","10.08"
"2101","南港輪胎","12356.78","17.11","5.40","4.45","2.70"
"2102","泰豐輪胎","7664.61","21.30","6.89","7.39","5.52"
"2103","台橡","31868.57","12.44","6.09","4.86","3.90"
"2104","中橡","22004.57","16.89","8.90","17.34","11.48"
"2105","正新","129014.06","27.83","16.42","16.49","12.49"
"2106","建大","33292.51","26.45","12.91","13.75","11.05"
"2107","厚生","5543.68","66.78","60.42","63.32","58.96"
"2108","南帝化工","8199.17","13.52","3.08","4.09","3.14"
"2109","華豐橡膠","6861.03","22.46","7.72","16.26","13.41"
"2114","鑫永銓","2155.19","33.77","26.05","27.90","22.99"
"2115","F-六暉","2633.76","21.02","11.10","11.30","8.75"
"2201","裕隆汽車","120610.52","14.39","0.34","2.99","2.33"
"2204","中華汽車","35951.43","16.86","5.48","9.01","7.85"
"2206","三陽工業","36457.25","12.70","-2.31","-0.40","-0.96"
"2207","和泰汽車","160214.14","12.67","5.63","7.63","6.42"
"2208","台船公司","25497.65","3.99","1.99","2.08","1.78"
"2227","裕隆日產","33176.84","13.03","2.37","24.19","19.66"
"2228","劍麟","3506.99","30.91","16.24","17.80","13.87"
"2231","為升","2155.18","50.43","38.09","40.86","34.59"
"2236","F-百達","1655.76","30.19","11.56","9.56","7.55"
"2239","F-英利","13420.41","17.47","10.34","11.52","8.51"
"2301","光寶科技","230631.97","12.25","3.09","3.36","2.46"
"2302","麗正","614.31","24.75","11.96","20.20","19.47"
"2303","聯電","140012.08","22.75","7.20","9.65","8.20"
"2305","全友電腦","798.73","39.75","-6.77","20.35","18.84"
"2308","台達電","190635.12","27.01","11.97","13.91","11.70"
"2311","日月光","256591.45","20.87","11.52","11.10","9.44"
"2312","金寶電子","55627.89","5.93","2.17","4.36","4.12"
"2313","華通","33849.51","14.24","8.42","7.93","5.87"
"2314","台揚科技","6263.05","10.80","-6.73","-8.32","-8.63"
"2316","楠梓電","7330.24","12.35","4.58","5.72","4.97"
"2317","鴻海","4213172.32","6.93","3.40","4.13","3.14"
"2321","東訊","6164.73","8.98","-0.21","-0.55","-0.59"
"2323","中環","16136.59","2.56","-9.61","-10.15","-10.72"
"2324","仁寶電腦","845700.75","3.83","1.38","1.15","0.89"
"2325","矽品","83071.44","25.26","16.62","17.16","14.12"
"2327","國巨","27026.98","26.08","14.90","17.87","14.40"
"2328","廣宇","17181.49","8.43","1.75","3.43","2.20"
"2329","華泰電子","13831.27","14.44","7.16","7.40","4.93"
"2330","台積電","762806.47","49.52","38.79","39.60","34.58"
"2331","精英","55895.31","9.97","2.89","3.64","2.33"
"2332","友訊科技","30305.80","27.30","1.01","0.47","0.37"
"2337","旺宏","22414.21","12.31","-28.21","-28.86","-28.92"
"2338","光罩","1766.62","18.78","2.05","4.71","3.21"
"2340","光磊","6317.38","26.47","11.82","10.57","8.89"
"2342","茂矽","1642.00","-31.96","-49.40","-24.81","-25.41"
"2344","華邦電","37989.66","28.40","9.63","10.37","8.45"
"2345","智邦科技","22847.90","15.26","1.13","3.08","2.82"
"2347","聯強國際","331532.59","3.48","1.34","1.88","1.59"
"2348","海悅","1850.79","31.56","19.75","19.04","19.04"
"2349","錸德科技","12354.00","-8.93","-25.24","-27.96","-30.25"
"2351","順德","9797.86","17.84","9.55","10.09","7.97"
"2352","佳世達","133510.92","11.28","2.19","2.76","2.50"
"2353","宏碁","329684.27","8.78","0.82","0.79","0.54"
"2354","鴻準","83895.14","18.19","11.57","13.07","11.18"
"2355","敬鵬","21303.66","13.56","7.82","11.01","8.18"
"2356","英業達","435599.97","5.36","1.63","2.22","1.53"
"2357","華碩","477408.05","13.70","4.55","5.32","4.13"
"2358","廷鑫","1826.29","1.97","-1.86","-2.32","-1.99"
"2359","所羅門","5162.25","19.81","7.70","9.95","7.61"
"2360","致茂電子","10307.09","39.25","11.83","14.76","12.56"
"2362","藍天","19054.12","35.57","13.66","17.77","12.24"
"2363","矽統科技","432.32","34.04","-66.19","-26.60","-27.13"
"2364","倫飛電腦","852.63","17.91","-26.44","-21.11","-23.27"
"2365","昆盈企業","7598.84","18.51","1.54","2.19","1.67"
"2367","燿華","13875.99","13.36","1.89","3.79","3.70"
"2368","金像電","20084.21","14.86","5.10","4.28","3.13"
"2369","菱生","5935.93","12.47","3.66","4.18","3.15"
"2371","大同","112609.28","14.11","-0.65","-2.14","-2.65"
"2373","震旦行","11055.09","44.04","7.43","11.95","10.51"
"2374","佳能","24180.17","8.80","0.44","0.89","0.71"
"2375","智寶","1632.31","16.89","4.98","9.86","7.52"
"2376","技嘉","54541.69","17.36","3.31","5.40","4.40"
"2377","微星科技","84901.77","13.56","4.23","4.21","3.55"
"2379","瑞昱","31263.30","43.67","9.01","13.71","12.45"
"2380","虹光精密","2792.41","27.20","-4.72","-2.23","-3.04"
"2382","廣達","926321.31","4.51","1.51","2.63","2.08"
"2383","台光電子","18884.75","18.17","9.70","9.73","8.16"
"2385","群光電子","80110.69","15.66","5.84","7.00","5.81"
"2387","精元電腦","16300.82","13.31","6.45","6.05","4.44"
"2388","威盛電子","6511.11","26.80","-16.79","-23.20","-24.57"
"2390","云辰","1245.12","29.03","-2.39","-4.01","-6.10"
"2392","正崴","91068.48","11.71","1.91","3.12","2.08"
"2393","億光電子","30569.45","24.77","8.64","9.00","7.13"
"2395","研華","35731.70","40.28","15.42","16.95","13.80"
"2397","友通資訊","2627.07","32.77","13.63","16.00","12.84"
"2399","映泰","4150.65","8.68","-0.59","-0.95","-1.59"
"2401","凌陽科技","8709.94","40.71","2.52","7.01","6.36"
"2402","毅嘉科技","11226.32","16.96","9.93","11.88","9.53"
"2404","漢唐","6949.51","18.03","9.38","15.61","11.10"
"2405","浩鑫","6767.80","13.45","-2.00","-3.85","-3.78"
"2406","國碩科技","13287.08","11.07","4.04","6.89","5.05"
"2408","南亞科","49107.62","45.14","38.29","64.62","57.41"
"2409","友達","408178.75","11.88","5.43","4.90","4.43"
"2412","中華電","226608.69","34.52","19.77","20.55","17.28"
"2413","環科","4324.85","18.14","3.21","1.62","1.22"
"2414","精技電腦","15431.11","9.13","2.01","2.07","1.72"
"2415","錩新","2133.86","23.50","7.85","13.78","8.65"
"2417","圓剛","812.59","40.20","-24.01","-18.44","-18.25"
"2419","仲琦","6122.61","25.22","4.24","5.06","3.82"
"2420","新巨","3406.47","36.32","16.62","20.64","17.35"
"2421","建準電機","9533.35","20.49","4.38","5.51","4.05"
"2423","固緯","2166.79","46.54","6.81","9.89","8.08"
"2424","隴華電子","51.41","40.06","-13.03","23.69","-12.24"
"2425","承啟","5864.54","5.95","3.92","4.87","4.63"
"2426","鼎元","4802.08","15.71","6.98","7.58","7.57"
"2427","三商電腦","1926.60","31.51","-0.22","1.53","1.14"
"2428","興勤電子","4555.97","27.07","15.66","18.30","13.95"
"2429","銘旺科","823.48","-3.97","-10.71","-11.14","-12.12"
"2430","燦坤實業","23384.14","15.80","2.12","2.11","-0.18"
"2431","聯昌電子","4307.92","12.44","1.84","3.40","3.30"
"2433","互盛電","2373.25","43.77","16.94","24.32","20.94"
"2434","統懋","256.36","-13.32","-58.98","107.43","105.71"
"2436","偉詮電","1877.07","22.40","-0.94","11.41","11.13"
"2437","旺詮","3525.89","22.27","9.14","13.01","9.67"
"2438","翔耀實業","351.64","41.00","21.15","23.75","14.59"
"2439","美律","12316.00","24.13","11.68","12.66","10.38"
"2440","太空梭","2535.81","7.56","-1.05","-0.02","-0.44"
"2441","超豐電子","10332.74","27.79","23.88","24.84","21.88"
"2442","新美齊","964.51","24.31","3.59","16.01","14.07"
"2443","新利虹","347.36","15.15","-39.55","-3.74","-36.86"
"2444","友旺科技","1632.70","14.67","1.84","2.97","2.97"
"2448","晶電","27713.16","19.04","8.62","7.92","6.51"
"2449","京元電","16277.77","29.99","18.01","19.16","15.73"
"2450","神腦","41351.76","12.70","0.67","1.55","1.33"
"2451","創見資訊","27219.50","20.36","13.77","16.17","13.72"
"2453","凌群","4629.30","22.00","1.74","2.51","2.12"
"2454","聯發科","213062.92","48.75","22.17","24.57","21.78"
"2455","全新","2073.37","34.77","25.30","27.23","22.59"
"2456","奇力新","3949.31","23.40","11.72","12.00","9.19"
"2457","飛宏科技","12435.98","13.92","0.14","2.39","1.19"
"2458","義隆","7686.32","45.85","18.63","21.94","18.25"
"2459","敦吉","10633.69","11.75","5.56","6.44","4.79"
"2460","建通精密","3945.08","13.37","3.70","3.55","2.23"
"2461","光群雷射","4215.58","26.62","6.46","5.44","4.57"
"2462","良得電","4496.15","11.43","2.56","4.40","3.36"
"2464","盟立","6863.94","17.68","5.61","6.50","5.55"
"2465","麗臺科技","2129.48","14.89","-5.99","-6.62","-6.64"
"2466","冠西電","1272.68","12.20","-6.31","-8.79","-9.78"
"2467","志聖工業","3740.40","33.43","5.69","7.57","6.11"
"2468","華經","1531.41","11.99","2.02","3.41","2.75"
"2471","資通","647.67","32.68","7.68","11.00","9.50"
"2472","立隆電子","6071.95","23.03","11.07","13.91","10.56"
"2474","可成科技","55277.37","47.22","36.23","42.59","32.36"
"2475","華映","56391.38","11.31","-3.74","-5.88","-6.48"
"2476","鉅祥","4741.80","27.57","11.14","13.98","9.81"
"2477","美隆電","3753.71","8.64","-5.21","-5.94","-5.81"
"2478","大毅","4038.19","14.98","3.31","5.50","4.47"
"2480","敦陽科技","4413.23","26.02","7.33","7.43","6.07"
"2481","強茂","17330.55","18.22","5.41","1.51","-0.06"
"2482","連宇","733.11","35.50","-5.15","-1.91","-1.52"
"2483","百容","1634.36","24.65","6.87","12.03","11.20"
"2484","希華","2728.48","21.03","9.01","11.90","10.75"
"2485","兆赫電子","7687.77","16.49","3.95","9.33","7.41"
"2486","一詮精密","7081.25","11.15","2.98","3.66","2.85"
"2488","漢平","2017.13","22.01","8.58","11.57","9.03"
"2489","瑞軒","17835.36","11.83","0.33","5.46","4.81"
"2491","吉祥全","640.05","8.07","-23.55","23.60","23.48"
"2492","華新科","14483.33","14.94","2.87","4.83","4.42"
"2493","揚博科技","2359.32","29.93","16.77","18.42","15.89"
"2495","普安","1720.01","45.56","6.78","13.16","10.95"
"2496","卓越成功","108.21","-35.88","-87.39","-83.76","-83.98"
"2497","怡利電子","3590.49","31.55","15.46","18.19","14.94"
"2498","宏達電","187911.20","21.69","0.36","1.06","0.79"
"2499","東貝光電","9027.65","20.56","7.04","4.85","4.13"
"2501","國建","9892.38","43.69","30.31","31.83","28.93"
"2504","國產","35077.51","9.65","2.54","3.68","3.05"
"2505","國揚實業","1556.66","31.88","6.14","2.58","3.23"
"2506","太設","3875.12","43.31","14.21","15.59","10.33"
"2509","全坤建","36.59","45.79","-529.01","-563.09","-564.14"
"2511","太子","19424.47","26.81","12.69","13.09","12.25"
"2515","中工","13898.65","8.53","2.92","2.56","3.84"
"2516","新建","11772.86","2.87","1.29","1.52","1.27"
"2520","冠德","13165.66","37.76","26.32","25.35","23.03"
"2524","京城","3248.33","48.19","39.07","36.75","30.03"
"2527","宏璟","4977.11","21.97","16.99","19.17","17.48"
"2528","皇普建設","348.91","32.65","14.83","18.71","16.09"
"2530","華建","9.85","55.77","-1295.91","-1877.43","-1879.21"
"2534","宏盛","973.14","36.30","-4.71","-16.70","-24.37"
"2535","達工","11381.48","8.83","5.07","5.08","4.55"
"2536","宏普建設","4499.98","39.06","30.18","27.48","25.30"
"2537","聯上開發","1083.91","38.03","29.34","26.77","26.12"
"2538","基泰建設","2305.41","67.72","53.60","60.05","56.45"
"2539","櫻花建設","3706.38","39.32","32.39","32.34","29.85"
"2540","愛山林","1150.49","28.50","8.32","6.76","6.70"
"2542","興富發","37515.17","37.86","30.05","29.78","28.65"
"2543","皇昌營造","5474.79","7.34","5.30","6.39","5.59"
"2545","皇翔","4653.85","59.28","43.60","41.16","39.44"
"2546","根基","5524.86","6.83","3.54","4.07","3.22"
"2547","日勝","3785.42","46.96","0.25","-5.98","-10.87"
"2548","華固建設","6441.83","36.87","26.33","26.61","22.34"
"2597","潤弘精密","14205.73","13.11","8.43","10.24","9.28"
"2601","益航","8768.63","75.86","18.04","11.92","5.54"
"2603","長榮海運","144284.37","5.09","2.62","2.25","1.42"
"2605","新興","4468.38","36.61","32.30","28.33","28.87"
"2606","裕民","9140.95","19.76","16.11","25.95","22.79"
"2607","榮運","6730.46","14.37","10.20","13.05","10.03"
"2608","嘉里大榮","8207.93","20.09","14.42","14.87","12.21"
"2609","陽明海運","134777.86","4.26","2.07","0.76","0.39"
"2611","志信","1438.38","23.25","0.01","4.89","4.31"
"2612","中航","3491.28","25.90","16.03","11.36","9.53"
"2613","中櫃","2650.06","9.98","5.55","5.17","4.24"
"2614","東森","12813.38","8.03","-21.41","-28.05","-28.94"
"2615","萬海","66974.24","13.65","8.07","9.82","7.94"
"2616","山隆通運","20289.82","5.99","1.13","1.50","1.17"
"2617","台航","2897.52","12.62","8.09","14.58","10.54"
"2618","長榮航空","133090.01","9.20","1.98","0.04","-0.59"
"2634","漢翔公司","24924.04","11.09","5.84","7.38","7.51"
"2642","宅配通","2567.27","20.21","5.78","7.15","6.08"
