"公司代號","公司名稱","營業收入(百萬元)","毛利率(%)(營業毛利)/(營業收入)","營業利益率(%)(營業利益)/(營業收入)","稅前純益率(%)(稅前純益)/(營業收入)","稅後純益率(%)(稅後純益)/(營業收入)"
"1463","強盛染整","675.76","8.50","-4.15","-0.64","-0.63"
"1464","得力實業","3177.41","11.81","-1.23","-0.52","-0.67"
"1465","偉全實業","1970.25","12.54","3.80","5.46","4.77"
"1466","聚隆","3876.68","9.24","2.47","2.45","1.89"
"1467","南緯實業","5318.77","18.69","2.87","3.41","2.53"
"1468","昶和纖維","628.60","11.58","-10.55","-10.46","-10.46"
"1469","理隆纖維","409.07","9.66","-0.47","3.04","2.45"
"1470","大統染","484.25","13.03","3.63","4.44","3.70"
"1471","首利","4647.36","5.04","-0.69","0.13","-0.05"
"1472","三洋紡","651.08","4.10","-12.42","-13.88","-13.67"
"1473","台南企業","7268.81","24.49","0.31","0.65","-0.55"
"1474","弘裕","2672.49","6.78","0.35","1.07","1.05"
"1475","本盟光電","174.34","-21.78","-44.67","-52.20","-52.18"
"1476","儒鴻","12763.58","28.72","18.61","18.62","15.27"
"1477","聚陽實業","13587.64","19.95","9.33","9.38","7.71"
"1503","士電","14217.51","20.82","7.24","8.22","6.31"
"1504","東元電機","42851.08","23.55","8.34","9.68","7.39"
"1506","正道","1066.99","8.69","-4.44","-3.19","-4.16"
"1507","永大機電","14039.53","25.11","10.02","11.02","8.19"
"1512","瑞利","2310.47","12.82","-4.82","-5.84","-7.03"
"1513","中興電","7257.19","17.49","4.37","6.09","4.64"
"1514","亞力電機","2655.75","12.27","2.09","2.47","1.95"
"1515","力山","2374.98","19.97","1.79","5.89","5.71"
"1516","川飛","101.93","10.75","2.67","3.26","3.26"
"1517","利奇機械","2876.71","16.61","8.07","11.33","8.50"
"1519","華城電機","3179.37","16.93","3.06","3.46","2.72"
"1521","大億","2916.41","15.32","5.49","7.80","6.53"
"1522","堤維西","12012.65","17.54","2.22","2.40","2.01"
"1524","耿鼎企業","1785.51","12.49","0.15","-0.27","-0.21"
"1525","江申工業","861.38","9.88","2.20","28.35","24.61"
"1526","日馳","510.33","20.01","5.54","5.50","5.00"
"1527","鑽全","2045.22","25.51","14.90","22.19","18.42"
"1528","恩德","2494.95","25.60","2.91","4.07","3.28"
"1529","樂士","90.63","-7.42","-79.56","-75.78","-75.94"
"1530","亞崴機電","2173.60","21.05","7.18","9.27","7.15"
"1531","高林股","2414.90","23.52","11.19","15.21","10.04"
"1532","勤美","10996.00","22.23","11.13","12.18","10.63"
"1533","車王電","1698.59","35.89","8.76","11.97","8.31"
"1535","中宇","7745.67","9.28","5.11","7.29","5.98"
"1536","和大工業","2691.62","25.47","11.65","12.91","11.13"
"1537","廣隆光電","4201.26","19.77","12.79","13.65","10.58"
"1538","正峰新","595.36","12.90","-27.79","-31.80","-31.19"
"1539","巨庭機械","1446.78","11.76","5.74","6.75","5.48"
"1540","喬福機械","666.40","21.17","10.52","13.38","11.56"
"1541","錩泰","1390.02","14.46","0.01","0.13","0.00"
"1558","伸興","4292.80","24.98","16.75","17.34","13.54"
"1560","中砂","3055.98","29.08","17.83","15.39","12.64"
"1568","倉佑","1324.07","14.73","4.97","5.19","3.22"
"1582","信錦","6897.47","21.89","11.00","10.89","7.28"
"1583","程泰","4278.37","25.39","9.51","11.13","8.41"
"1589","F-永冠","4215.06","27.46","13.33","12.43","9.38"
"1590","F-亞德","5515.81","55.02","29.93","32.14","23.54"
"1603","華電","1954.78","14.04","8.94","9.81","8.48"
"1604","聲寶","8643.74","20.84","0.97","6.60","6.61"
"1605","華新","109123.85","2.95","-0.24","1.06","0.94"
"1608","華榮","8286.16","-0.38","-2.26","1.19","1.38"
"1609","大亞電線","12729.03","3.55","-1.55","-0.52","-0.53"
"1611","中電","2565.70","20.42","2.37","1.18","0.32"
"1612","宏泰","3120.75","2.17","-2.93","0.96","1.03"
"1613","台一","33003.55","1.54","0.21","-0.36","-0.51"
"1614","三洋電","4138.88","16.12","3.10","4.31","3.74"
"1615","大山","2075.31","4.03","0.35","0.76","0.43"
"1616","億泰","2489.75","1.84","-3.98","-0.39","0.24"
"1617","榮星電線","2855.19","6.55","0.67","1.18","1.04"
"1618","合機公司","1892.86","1.85","-2.86","-1.64","-1.90"
"1626","F-艾美","10396.70","19.86","4.47","6.30","5.36"
"1701","中化","3843.29","29.81","4.63","6.44","5.45"
"1702","南僑化工","9942.13","32.34","10.20","10.03","6.54"
"1704","榮化","37457.33","5.12","-0.01","0.74","-1.07"
"1707","葡萄王","4136.03","88.27","22.17","23.68","19.60"
"1709","和益化工","8726.49","9.65","3.57","3.85","2.72"
"1710","東聯","11494.03","13.92","9.97","9.43","7.94"
"1711","永光化學","6475.09","23.60","6.97","8.31","6.70"
"1712","興農","11732.00","24.89","3.69","3.85","2.88"
"1713","國化","491.62","15.16","6.48","11.55","10.32"
"1714","和桐化學","37556.29","5.27","1.73","1.42","0.99"
"1715","萬洲化學","7859.44","14.17","5.60","5.98","4.98"
"1717","長興材料","28063.42","17.64","5.97","6.67","4.85"
"1720","生達化學","2271.42","42.69","10.55","14.51","11.98"
"1721","三晃","1292.95","9.17","0.54","1.07","1.07"
"1722","台肥","12753.25","17.42","9.21","22.10","19.70"
"1723","中碳","6793.84","32.14","27.80","29.69","25.42"
"1724","台硝","1323.64","18.67","8.72","-7.96","-7.00"
"1725","元禎","7365.83","3.57","1.49","1.50","1.23"
"1726","永記造漆","5984.32","26.25","14.17","15.74","12.64"
"1727","中華化學","1546.46","15.73","6.41","5.87","4.97"
"1729","必翔實業","722.63","16.40","-55.93","-54.02","-55.66"
"1730","花仙子","1092.92","45.16","7.22","8.30","6.43"
"1731","美吾華","1223.28","32.66","3.61","3.73","3.57"
"1732","毛寶","434.58","40.20","-1.23","-0.91","-1.04"
"1733","五鼎","1474.81","31.21","20.36","25.86","23.09"
"1734","杏輝藥品","1864.97","37.30","7.14","18.79","16.39"
"1735","日勝化","3485.64","11.70","2.46","2.14","1.26"
"1736","喬山健康","9979.03","43.08","1.42","1.83","0.77"
"1737","臺鹽","1793.43","34.75","4.38","5.07","4.31"
"1762","中化合成","774.74","39.49","12.69","14.33","12.14"
"1773","勝一化工","4997.48","16.38","8.28","9.94","8.19"
"1783","和康生技","168.69","45.85","-2.51","0.79","0.45"
"1786","科妍","149.75","56.10","16.07","17.11","23.13"
"1789","台灣神隆","3763.93","50.72","29.63","30.16","26.80"
"1802","台玻","26121.43","6.40","-7.15","-8.93","-8.93"
"1805","寶徠","138.23","26.07","-26.36","-24.33","-25.14"
"1806","冠軍","5214.00","31.03","6.77","5.41","4.35"
"1808","潤隆","251.56","64.36","6.39","1.15","-4.22"
"1809","中釉","2641.33","20.39","5.65","5.78","4.40"
"1810","和成","4292.72","26.57","1.35","2.89","2.37"
"1817","凱撒衛浴","1219.02","30.49","12.43","12.30","9.10"
"1902","台紙","5016.41","9.00","-0.37","1.41","0.50"
"1903","士紙","1569.91","5.75","-7.34","-5.69","-5.69"
"1904","正隆","31461.33","15.79","3.71","3.15","2.44"
"1905","華紙","14800.91","3.46","-3.79","-3.28","-3.28"
"1906","寶隆","419.13","14.93","-0.24","2.68","2.68"
"1907","永豐餘","42113.98","14.04","0.23","1.63","0.80"
"1909","榮成","17569.76","15.61","6.66","5.60","4.04"
"2002","中鋼","260415.84","10.89","7.12","6.93","5.58"
"2006","東和鋼鐵","25757.10","10.19","5.83","6.80","5.86"
"2007","燁興公司","4590.26","-6.42","-10.25","-13.62","-14.09"
"2008","高興昌","929.86","-20.76","-30.34","599.51","591.64"
"2009","第一伸銅","2776.65","-2.44","-4.41","3.71","4.37"
"2010","春源鋼鐵","14693.83","5.04","0.66","2.38","1.96"
"2012","春雨","6184.76","15.47","2.54","2.97","2.05"
"2013","中鋼構","15165.16","3.87","1.92","2.46","2.17"
"2014","中鴻","30370.30","2.75","-0.32","-0.58","-0.59"
"2015","豐興鋼鐵","22134.99","7.26","4.99","5.43","4.57"
"2017","官田鋼","4537.93","7.38","1.12","0.89","0.16"
"2020","美亞鋼管","3945.97","10.24","4.85","5.26","4.21"
"2022","聚亨","8071.62","3.66","-1.71","-2.98","-0.85"
"2023","燁輝","40762.98","6.51","2.03","0.97","0.65"
"2024","志聯工業","1474.21","10.54","4.41","2.79","2.79"
"2025","千興","2952.75","-7.62","-9.79","-9.51","-9.51"
"2027","大成鋼","28466.61","11.08","1.12","0.99","0.38"
"2028","威致鋼鐵","7656.07","-0.64","-3.07","-4.12","-4.12"
"2029","盛餘","11058.15","10.46","5.23","4.90","3.91"
"2030","彰源","9853.67","7.35","1.27","0.41","0.17"
"2031","新光鋼","6355.41","5.75","5.48","4.27","3.90"
"2032","新鋼工業","2638.66","3.55","0.64","1.12","0.94"
"2033","佳大世界","637.55","7.98","-2.44","-1.67","-1.43"
"2034","允強","17758.44","6.94","2.93","3.15","2.77"
"2038","海光企業","8190.84","0.78","-0.95","-1.33","-1.15"
"2049","上銀科技","8561.26","36.88","17.46","18.52","13.98"
"2059","川湖","2778.87","52.09","39.30","43.77","36.06"
"2062","橋椿","4469.60","26.62","16.81","19.02","15.47"
"2101","南港輪胎","10096.46","13.93","4.64","3.74","2.86"
"2102","泰豐輪胎","6468.33","22.74","11.07","11.28","8.84"
"2103","台橡","27207.14","13.24","7.17","6.89","5.48"
"2104","中橡","16400.95","16.15","8.59","8.48","3.46"
"2105","正新","100283.22","25.35","15.92","17.10","13.62"
"2106","建大","22046.22","25.37","13.81","14.31","11.20"
"2107","厚生","3157.51","59.22","49.14","53.36","49.43"
"2108","南帝化工","6603.28","13.51","3.98","4.51","3.79"
"2109","華豐橡膠","5639.78","19.66","7.64","7.54","6.18"
"2114","鑫永銓","1362.89","34.25","26.33","27.63","23.73"
"2115","F-六暉","1757.31","17.80","7.19","6.20","4.17"
"2201","裕隆汽車","65325.96","16.83","0.73","5.37","4.13"
"2204","中華汽車","26793.82","16.21","3.94","7.96","7.09"
"2206","三陽工業","25046.26","15.22","-1.08","0.47","0.33"
"2207","和泰汽車","106722.46","12.62","5.33","7.49","6.06"
"2208","台船公司","18374.13","3.69","1.87","2.45","2.07"
"2227","裕隆日產","22402.14","17.93","6.47","27.10","22.49"
"2228","劍麟","2291.22","27.45","13.39","15.10","10.94"
"2231","為升","1063.60","42.79","26.02","27.14","23.29"
"2301","光寶科技","153855.19","14.71","4.83","5.35","4.18"
"2302","麗正","474.17","18.74","-7.56","-3.19","-3.23"
"2303","聯電","93092.89","19.34","4.12","14.26","12.37"
"2305","全友電腦","518.56","37.81","-18.05","-7.53","-9.42"
"2308","台達電","128415.17","25.20","10.73","12.50","10.73"
"2311","日月光","155698.04","19.46","9.70","8.71","6.95"
"2312","金寶電子","33723.02","7.09","3.34","-12.04","-12.52"
"2313","華通","22122.97","14.43","8.57","7.82","5.32"
"2314","台揚科技","5111.03","8.46","-11.98","-10.72","-11.13"
"2316","楠梓電","4438.36","9.10","1.10","6.09","4.88"
"2317","鴻海","2623930.67","6.21","2.45","3.20","2.44"
"2321","東訊","5498.86","9.01","0.55","0.64","0.64"
"2323","中環","11689.64","-0.60","-14.17","-15.12","-15.26"
"2324","仁寶電腦","499284.19","4.09","1.36","0.19","0.07"
"2325","矽品","50512.43","20.01","10.47","9.23","7.19"
"2327","國巨","18914.45","23.39","12.29","7.94","5.48"
"2328","廣宇","10752.98","9.88","1.76","4.20","2.50"
"2329","華泰電子","6999.48","8.56","-0.81","-1.97","-4.01"
"2330","台積電","451218.35","47.89","35.83","36.59","31.74"
"2331","精英","46302.20","8.90","2.17","2.76","2.15"
"2332","友訊科技","22605.74","26.79","1.06","2.10","1.60"
"2337","旺宏","16344.06","7.78","-29.91","-29.64","-29.65"
"2338","光罩","1312.42","15.52","0.48","3.10","2.64"
"2340","光磊","4832.35","21.84","7.29","8.12","6.66"
"2342","茂矽","1296.13","-46.78","-63.18","-67.97","-68.51"
"2344","華邦電","24830.09","20.68","2.27","1.86","0.87"
"2345","智邦科技","16622.01","16.04","1.47","2.98","2.40"
"2347","聯強國際","238168.51","3.41","1.11","1.99","1.69"
"2348","海悅","411.73","53.05","37.57","37.12","37.12"
"2349","錸德科技","11117.00","-2.55","-16.73","-17.67","-18.22"
"2351","順德","6933.34","15.20","7.51","7.74","6.15"
"2352","佳世達","86864.90","10.32","0.81","1.00","0.64"
"2353","宏碁","273496.30","7.89","-1.15","-4.65","-4.73"
"2354","鴻準","64405.59","12.03","6.76","7.96","6.36"
"2355","敬鵬","14420.74","15.79","9.49","12.09","9.24"
"2356","英業達","326461.34","4.99","1.58","2.07","1.48"
"2357","華碩","332582.48","13.05","4.31","5.92","4.76"
"2358","廷鑫","1167.54","-0.22","-4.94","-3.82","-5.56"
"2359","所羅門","4370.08","14.33","3.03","3.39","1.92"
"2360","致茂電子","7738.71","37.12","12.02","13.84","11.82"
"2362","藍天","13108.42","33.05","10.94","24.05","19.36"
"2363","矽統科技","355.49","18.69","-80.79","-50.33","-50.37"
"2364","倫飛電腦","685.44","17.79","-24.93","-21.33","-21.42"
"2365","昆盈企業","6504.10","18.28","2.10","1.90","1.41"
"2367","燿華","10079.23","10.84","0.32","2.61","2.61"
"2368","金像電","13185.05","6.15","-3.35","-3.74","-4.59"
"2369","菱生","4525.90","14.58","6.12","7.10","6.03"
"2371","大同","83216.09","10.30","-3.91","-5.63","-6.21"
"2373","震旦行","7816.56","44.36","7.58","13.98","12.60"
"2374","佳能","20129.01","8.99","1.54","2.00","1.59"
"2375","智寶","1328.76","15.53","3.57","11.10","10.43"
"2376","技嘉","38040.07","19.17","4.04","5.90","5.15"
"2377","微星科技","51154.70","12.99","3.40","3.86","2.84"
"2379","瑞昱","20876.77","43.31","9.80","12.10","11.19"
"2380","虹光精密","2059.73","22.97","-13.40","-11.38","-10.91"
"2382","廣達","608837.49","4.40","1.60","2.92","2.22"
"2383","台光電子","12766.79","15.71","6.67","6.49","5.12"
"2385","群光電子","53509.98","15.00","5.47","6.96","5.70"
"2387","精元電腦","8984.85","10.86","2.76","1.95","1.04"
"2388","威盛電子","4192.21","31.64","-39.47","-27.05","-28.26"
"2390","云辰","650.76","27.81","-13.79","6.13","0.78"
"2392","正崴","71742.29","10.49","1.64","2.42","1.84"
"2393","億光電子","17947.64","24.66","8.66","8.43","6.19"
"2395","研華","22387.58","40.92","15.67","17.43","13.85"
"2397","友通資訊","1773.79","29.71","11.31","13.27","10.96"
"2399","映泰","3421.96","10.02","1.78","3.58","2.62"
"2401","凌陽科技","6430.82","39.92","-0.29","3.13","2.78"
"2402","毅嘉科技","6846.10","13.74","4.42","4.53","3.38"
"2404","漢唐","8770.90","14.40","9.23","12.43","10.24"
"2405","浩鑫","12010.12","12.50","3.25","3.20","2.86"
"2406","國碩科技","5942.94","8.02","1.16","-1.56","-2.81"
"2408","南亞科","34537.53","16.11","8.46","12.12","12.09"
"2409","友達","313659.79","8.39","2.30","1.18","1.01"
"2412","中華電","169178.25","35.86","21.57","22.27","18.56"
"2413","環科","3046.90","12.93","-1.69","0.29","-0.36"
"2414","精技電腦","10383.57","8.80","1.23","1.28","1.06"
"2415","錩新","1366.31","19.86","4.77","4.54","2.84"
"2417","圓剛","799.32","39.96","-16.54","-10.29","-12.81"
"2419","仲琦","4875.86","23.88","4.02","4.74","3.45"
"2420","新巨","2630.91","31.91","13.47","16.18","13.12"
"2421","建準電機","6018.97","21.72","4.42","5.21","3.63"
"2423","固緯","1511.59","45.33","4.62","9.72","7.61"
"2424","隴華電子","152.24","31.30","16.55","18.61","18.61"
"2425","承啟","4225.85","7.26","5.89","6.23","6.19"
"2426","鼎元","2652.82","-0.84","-18.91","-8.83","-8.83"
"2427","三商電腦","1626.98","20.42","-5.52","-1.49","-1.53"
"2428","興勤電子","3140.93","24.16","13.77","14.41","10.30"
"2429","銘旺科","483.41","2.15","-10.45","-11.41","-13.13"
"2430","燦坤實業","19216.87","15.29","2.72","2.82","2.14"
"2431","聯昌電子","1846.90","11.62","0.34","2.36","1.82"
"2433","互盛電","1461.03","46.21","16.98","54.19","50.21"
"2434","統懋","357.93","-0.35","-17.35","-14.63","-16.51"
"2436","偉詮電","1337.78","21.94","2.24","9.18","7.31"
"2437","旺詮","2135.89","22.55","12.77","14.03","9.30"
"2438","翔耀實業","28.18","-14.42","-105.84","-111.31","-92.21"
"2439","美律","7527.40","20.74","9.72","9.52","7.60"
"2440","太空梭","1590.15","4.84","-6.61","-5.68","-6.02"
"2441","超豐電子","6778.68","22.39","18.10","18.78","16.54"
"2442","新美齊","560.07","22.73","0.64","15.73","14.51"
"2443","新利虹","397.11","15.29","-24.76","-10.35","-10.62"
"2444","友旺科技","1161.83","13.50","-0.11","0.66","0.66"
"2448","晶電","16146.60","13.38","1.77","0.41","0.30"
"2449","京元電","10997.55","27.32","15.69","16.21","13.06"
"2450","神腦","32265.94","14.78","3.60","4.37","3.61"
"2451","創見資訊","19408.13","19.38","13.23","14.87","12.84"
"2453","凌群","3281.25","20.85","1.99","2.78","2.28"
"2454","聯發科","96258.04","43.23","17.50","20.88","19.60"
"2455","全新","1742.47","33.62","26.04","27.57","22.88"
"2456","奇力新","2857.92","21.07","9.53","9.78","7.25"
"2457","飛宏科技","9040.50","16.22","1.92","3.11","1.75"
"2458","義隆","5922.27","46.37","21.74","22.35","18.93"
"2459","敦吉","10030.26","8.84","4.35","4.85","3.45"
"2460","建通精密","2954.51","11.10","0.96","-0.15","-0.07"
"2461","光群雷射","3007.05","25.23","7.08","9.30","8.42"
"2462","良得電","3310.33","14.48","5.39","5.72","4.05"
"2464","盟立","4899.33","16.76","6.18","6.49","5.86"
"2465","麗臺科技","1451.01","15.10","-6.18","-5.20","-5.21"
"2466","冠西電","992.37","5.55","-13.50","-4.94","-4.03"
"2467","志聖工業","2594.46","33.37","5.43","11.47","8.75"
"2468","華經","1014.05","11.35","-0.57","0.68","0.50"
"2471","資通","449.56","32.19","5.90","7.08","5.26"
"2472","立隆電子","4244.83","18.98","7.32","8.76","6.16"
"2474","可成科技","30130.28","42.66","32.53","42.92","34.33"
"2475","華映","43215.91","11.21","-2.80","-9.80","-10.69"
"2476","鉅祥","3401.70","25.57","8.55","11.66","8.52"
"2477","美隆電","5307.58","39.30","29.43","30.50","30.41"
"2478","大毅","2841.73","14.13","3.71","3.65","3.09"
"2480","敦陽科技","2684.30","32.52","8.85","11.70","9.91"
"2481","強茂","9972.65","11.32","-2.62","-5.03","-4.53"
"2482","連宇","515.69","37.86","-1.05","0.41","0.28"
"2483","百容","1213.70","21.62","4.80","7.73","6.31"
"2484","希華","1826.42","19.93","5.35","7.55","5.58"
"2485","兆赫電子","6174.63","18.89","8.62","10.91","9.08"
"2486","一詮精密","5127.14","12.08","2.97","3.59","2.59"
"2488","漢平","1586.52","23.78","10.10","11.96","9.83"
"2489","瑞軒","20912.17","9.06","0.82","4.56","3.89"
"2491","吉祥全","731.72","4.28","-38.45","-46.67","-46.68"
"2492","華新科","9678.78","9.28","-3.53","-3.79","-4.10"
"2493","揚博科技","1696.20","26.35","13.56","15.79","12.81"
"2495","普安","1227.17","44.16","-1.74","3.33","2.00"
"2496","卓越成功","114.50","17.31","-17.44","-17.37","-17.37"
"2497","怡利電子","2326.33","28.77","11.16","12.53","9.79"
"2498","宏達電","160503.00","21.58","-1.50","-0.84","-1.02"
"2499","東貝光電","5537.79","19.11","4.67","4.38","4.29"
"2501","國建","6993.16","32.26","20.57","22.51","21.51"
"2504","國產","22383.26","6.89","0.00","1.57","1.47"
"2505","國揚實業","5009.94","15.09","8.85","9.92","8.26"
"2506","太設","2615.09","39.87","4.86","7.10","4.71"
"2509","全坤建","324.48","42.51","160.49","149.42","137.24"
"2511","太子","7762.78","32.75","6.58","-1.00","-0.87"
"2515","中工","9093.97","7.55","1.85","1.71","1.32"
"2516","新建","7037.50","0.05","-1.53","-1.33","-1.63"
"2520","冠德","2582.15","32.35","-0.11","13.11","8.46"
"2524","京城","3947.60","46.70","39.88","38.86","32.84"
"2527","宏璟","332.96","16.35","-29.15","-18.79","-31.03"
"2528","皇普建設","51.41","12.28","-68.84","-76.37","-77.52"
"2530","華建","601.39","32.91","6.63","3.72","1.67"
"2534","宏盛","64.97","56.36","-781.16","-901.78","-919.57"
"2535","達工","11660.46","11.44","7.50","7.61","6.43"
"2536","宏普建設","1704.48","41.17","24.55","17.96","7.71"
"2537","聯上開發","1854.89","34.77","25.00","23.83","23.31"
"2538","基泰建設","1838.62","40.38","31.48","38.62","35.48"
"2539","櫻花建設","957.49","35.17","26.07","26.11","24.64"
"2540","愛山林","56.61","4.28","-42.60","-47.34","-47.34"
"2542","興富發","23850.97","36.92","27.94","27.61","22.49"
"2543","皇昌營造","2340.04","5.89","1.66","1.85","1.85"
"2545","皇翔","4939.14","58.13","42.78","39.78","34.94"
"2546","根基","4068.39","4.79","2.52","4.07","3.54"
"2547","日勝","24264.56","40.89","35.71","33.70","33.55"
"2548","華固建設","8528.80","39.88","34.98","35.25","34.36"
"2597","潤弘精密","10236.17","12.33","8.03","8.84","7.65"
"2601","益航","5656.23","74.98","9.54","7.80","0.77"
"2603","長榮海運","105868.71","1.28","-2.55","-2.10","-2.30"
"2605","新興","3462.35","36.17","34.24","31.45","34.73"
"2606","裕民","5153.45","6.56","2.61","17.83","16.90"
"2607","榮運","4582.91","12.15","8.51","11.07","9.64"
"2608","嘉里大榮","5535.20","19.70","13.85","15.27","12.35"
"2609","陽明海運","89448.82","-2.06","-3.96","-4.97","-4.73"
"2611","志信","1172.39","20.51","-3.41","-1.08","-5.47"
"2612","中航","2467.05","26.02","15.90","14.39","13.38"
"2613","中櫃","1886.21","7.66","3.41","2.64","2.34"
"2614","東森","8760.31","28.11","-4.01","6.00","5.14"
"2615","萬海","44358.77","8.02","2.54","2.46","2.03"
"2616","山隆通運","14600.72","6.16","1.35","1.77","1.36"
"2617","台航","2091.71","13.35","8.00","24.80","22.12"
"2618","長榮航空","92620.57","10.78","3.20","1.60","1.18"
"2642","宅配通","1933.68","21.88","7.68","8.26","6.88"
"2701","萬企","274.18","46.06","37.59","73.03","62.13"
"2702","華園","489.57","77.10","15.81","11.12","7.06"
"2704","國賓","2340.76","44.65","11.79","14.74","12.28"
