"公司代號","公司名稱","營業收入(百萬元)","毛利率(%)(營業毛利)/(營業收入)","營業利益率(%)(營業利益)/(營業收入)","稅前純益率(%)(稅前純益)/(營業收入)","稅後純益率(%)(稅後純益)/(營業收入)"
"1220","台榮","1601.48","8.23","0.71","1.21","0.91"
"1225","福懋油","5340.28","6.05","1.51","1.09","0.85"
"1227","佳格","12342.59","31.99","12.69","13.10","10.52"
"1229","聯華實業","2562.25","12.38","3.77","39.87","38.94"
"1231","聯華食品","3142.07","19.13","4.36","5.17","4.11"
"1232","大統益","8941.20","9.02","5.84","5.83","4.73"
"1233","天仁","1063.86","58.54","9.66","10.59","8.75"
"1234","黑松","2861.93","32.85","0.00","11.50","9.65"
"1235","興泰","48.89","8.73","-19.36","-65.77","-66.16"
"1236","宏亞食品","1118.77","26.36","4.58","5.07","4.29"
"1262","F-綠悅","2983.04","36.30","29.76","29.54","25.06"
"1301","台塑","98704.48","11.78","6.42","16.90","14.70"
"1303","南亞塑膠","161549.60","14.48","8.89","15.97","12.83"
"1304","台聚","27141.29","11.52","4.72","5.06","4.00"
"1305","華夏","7345.92","14.96","7.60","7.42","5.97"
"1307","三芳化工","5525.50","27.46","12.43","11.61","9.13"
"1308","亞聚","2487.48","12.23","8.38","14.56","12.11"
"1309","台達化工","9101.49","7.53","3.42","3.34","2.99"
"1310","台苯","6469.21","12.97","10.26","9.64","7.84"
"1312","國喬石化","11019.40","16.99","11.28","13.61","11.30"
"1313","聯成","22723.47","5.31","1.41","3.40","2.47"
"1314","中石化","15051.43","2.78","-1.31","3.65","3.53"
"1315","達新工業","1323.17","18.51","2.08","2.86","1.95"
"1316","上曜","513.63","14.69","-10.17","-11.31","-11.99"
"1319","東陽","11097.64","22.70","7.68","6.43","5.09"
"1321","大洋","2454.47","7.92","0.31","1.12","1.12"
"1323","永裕","1511.19","23.64","11.27","10.53","7.59"
"1324","地球工業","645.08","19.34","4.39","4.53","3.38"
"1325","恒大","563.58","15.18","8.63","7.79","6.32"
"1326","台化","171477.22","11.29","7.13","10.37","9.06"
"1337","F-再生","1960.88","18.38","7.22","8.27","5.18"
"1338","F-廣華","3956.33","23.70","11.17","12.06","9.44"
"1339","昭輝","917.72","32.87","19.37","18.34","13.79"
"1340","F-勝悅","1426.08","34.29","30.07","31.76","26.32"
"1402","遠東新","108975.12","23.92","7.57","12.26","9.35"
"1410","南染","319.96","35.70","23.27","24.16","20.08"
"1413","宏洲纖維","1318.56","-2.01","-6.96","0.56","0.57"
"1414","東和","581.11","1.87","-3.80","-4.72","-3.55"
"1416","廣豐","1088.68","20.80","3.77","8.56","9.14"
"1417","嘉裕","1746.00","25.19","-11.25","-10.46","-10.49"
"1418","東華","740.01","-5.73","-15.44","-11.66","-11.91"
"1419","新紡","509.67","20.04","-9.12","-9.46","-9.27"
"1423","利華羊毛","356.85","10.38","5.31","-0.04","-0.65"
"1432","大魯閣","115.48","16.68","-94.06","-97.86","-31.16"
"1434","福懋興業","22625.93","15.00","8.63","7.85","6.12"
"1435","中福國際","14.60","89.27","1.62","0.26","0.26"
"1436","華友聯","60.59","29.37","-14.87","-28.52","-48.12"
"1437","勤益投控","431.74","25.72","13.39","13.05","11.85"
"1438","裕豐","23.46","76.19","54.49","55.99","48.44"
"1439","中和羊毛","184.45","3.45","-4.47","0.22","0.25"
"1440","南紡","11244.36","13.20","3.61","6.68","5.29"
"1441","大東紡織","956.05","7.28","-2.39","-4.74","-4.28"
"1442","名軒","1054.79","45.76","36.25","36.41","32.63"
"1443","立益紡織","632.79","0.26","-9.68","-20.61","-20.61"
"1444","力麗","5434.87","8.95","4.37","4.15","3.76"
"1445","大宇紡織","929.04","12.69","5.12","4.85","4.38"
"1446","宏和","418.13","19.48","-0.73","0.95","0.21"
"1447","力鵬","9634.54","4.85","1.53","0.31","0.27"
"1449","佳和實業","1451.12","-1.61","-13.69","-13.32","-13.25"
"1451","年興紡織","6245.53","7.40","1.47","1.86","1.50"
"1452","宏益","1066.20","19.04","13.81","25.60","22.87"
"1453","大將","296.51","34.95","23.76","24.47","24.21"
"1454","台富","1086.93","11.88","6.92","7.11","5.85"
"1455","集盛","8221.06","3.76","0.82","2.61","2.47"
"1456","怡華","274.33","15.41","-3.66","-15.78","-15.78"
"1457","宜進","1796.47","10.98","4.37","28.48","28.16"
"1459","聯發紡織","1979.21","10.01","6.02","12.14","10.38"
"1460","宏遠","3969.07","18.98","5.26","5.14","4.46"
"1463","強盛染整","259.09","17.54","2.41","12.00","10.58"
"1464","得力實業","3145.94","17.88","6.61","8.04","5.90"
"1465","偉全實業","1165.92","13.68","3.74","4.82","4.47"
"1466","聚隆","2088.77","7.33","0.43","-0.55","-0.47"
"1467","南緯實業","3252.83","18.94","0.70","-0.09","-0.74"
"1468","昶和纖維","359.68","14.57","-1.66","-7.24","-7.24"
"1469","理隆纖維","223.17","17.95","6.07","4.40","3.61"
"1470","大統染","398.20","21.23","8.47","8.28","6.54"
"1471","首利","963.24","-7.68","-19.96","-19.74","-19.83"
"1472","三洋紡","389.68","-2.24","1.10","-1.01","-1.79"
"1473","台南企業","4494.23","18.06","-2.85","-0.94","-2.64"
"1474","弘裕","1744.33","10.73","3.43","3.33","2.62"
"1475","本盟光電","107.91","-4.69","-28.68","-45.17","-45.04"
"1476","儒鴻","11426.59","27.77","18.96","18.59","14.79"
"1477","聚陽實業","10757.30","24.21","12.55","12.36","10.05"
"1503","士電","9718.16","21.14","7.42","8.84","6.74"
"1504","東元電機","23875.83","25.65","7.91","10.01","7.60"
"1506","正道","805.70","17.27","3.03","1.37","1.16"
"1507","永大機電","11276.15","27.07","10.89","11.26","8.49"
"1512","瑞利","1780.52","10.66","-4.61","-8.23","-9.49"
"1513","中興電","4549.28","19.98","4.93","6.45","4.91"
"1514","亞力電機","1728.04","12.47","2.22","2.99","2.46"
"1515","力山","1455.39","20.49","1.42","1.68","0.45"
"1516","川飛","104.00","11.81","4.65","76.20","76.09"
"1517","利奇機械","1792.01","14.52","4.82","6.15","4.14"
"1519","華城電機","2366.48","19.37","7.97","6.73","4.62"
"1521","大億","2951.44","18.40","9.56","10.70","8.93"
"1522","堤維西","7515.63","22.06","6.30","5.83","3.85"
"1524","耿鼎企業","1190.37","15.68","2.37","-29.37","-24.39"
"1525","江申工業","609.28","11.07","3.33","33.52","29.03"
"1526","日馳","456.07","23.35","9.90","7.15","5.22"
"1527","鑽全","1696.62","29.66","20.00","9.26","4.52"
"1528","恩德","1705.19","29.47","1.89","0.59","0.47"
"1529","樂士","51.45","13.71","-19.27","-66.89","-66.89"
"1530","亞崴機電","1881.48","19.18","4.58","6.03","4.03"
"1531","高林股","1309.45","21.99","6.43","6.89","4.96"
"1532","勤美","8286.20","21.56","9.29","9.43","7.76"
"1533","車王電","1209.62","35.16","8.34","6.68","3.90"
"1535","中宇","5032.77","9.70","4.80","6.10","5.08"
"1536","和大工業","2531.74","35.18","23.72","21.55","17.53"
"1537","廣隆光電","3453.82","19.33","12.78","12.75","9.58"
"1538","正峰新","426.35","15.16","-7.77","-37.88","-37.88"
"1539","巨庭機械","1393.93","14.18","9.65","7.54","5.75"
"1540","喬福機械","508.86","25.76","16.37","12.41","9.97"
"1541","錩泰","1310.41","19.30","8.29","6.90","5.63"
"1558","伸興","2879.27","24.91","14.75","14.40","10.91"
"1560","中砂","2070.24","31.78","19.04","18.20","15.03"
"1568","倉佑","1144.89","15.83","7.64","5.72","3.98"
"1582","信錦","4513.00","21.94","10.20","11.33","7.37"
"1583","程泰","3685.55","26.42","10.18","9.76","6.81"
"1589","F-永冠","4050.95","31.75","18.01","18.61","13.36"
"1590","F-亞德","4307.95","52.71","24.74","24.97","18.75"
"1592","F-英瑞","2584.65","32.28","5.98","5.03","3.46"
"1603","華電","1437.76","8.09","3.39","10.55","11.11"
"1604","聲寶","5469.05","25.41","2.86","6.63","6.46"
"1605","華新","75849.32","3.39","1.03","1.33","0.72"
"1608","華榮","4476.70","-0.89","-2.89","-3.50","-3.04"
"1609","大亞電線","7503.49","2.10","-3.67","-3.75","-3.15"
"1611","中電","1363.83","24.61","3.57","-13.53","-13.71"
"1612","宏泰","1580.86","2.02","-3.43","2.07","2.81"
"1613","台一","17602.48","1.79","0.10","-1.37","-1.42"
"1614","三洋電","2714.21","17.40","5.22","5.33","4.32"
"1615","大山","1190.75","5.66","1.11","0.03","0.04"
"1616","億泰","1805.93","1.33","-4.88","28.19","17.31"
"1617","榮星電線","1513.34","8.34","0.94","0.30","0.05"
"1618","合機公司","805.23","-1.07","-9.69","-8.92","-7.50"
"1626","F-艾美","6889.51","20.09","3.24","2.59","2.10"
"1701","中化","2825.61","30.06","6.09","9.30","7.34"
"1702","南僑化工","7381.78","35.50","11.91","11.70","8.38"
"1704","榮化","16592.07","9.70","3.44","5.23","4.28"
"1707","葡萄王","3508.89","88.14","23.57","24.71","20.06"
"1709","和益化工","5378.25","14.43","7.64","7.21","6.00"
"1710","東聯","6910.21","14.14","8.09","7.19","6.27"
"1711","永光化學","4897.10","22.79","6.83","6.63","5.44"
"1712","興農","9166.30","24.60","3.74","1.46","1.48"
"1713","國化","374.55","16.35","8.21","10.88","9.40"
"1714","和桐化學","21554.07","5.29","0.13","-0.04","-0.31"
"1715","萬洲化學","5147.17","13.49","4.55","3.18","2.26"
"1717","長興材料","19058.22","21.42","7.87","7.73","6.24"
"1720","生達化學","1591.17","46.48","13.66","16.21","11.84"
"1721","三晃","743.33","12.94","2.96","2.76","2.76"
"1722","台肥","7940.06","15.32","5.92","3.43","2.28"
"1723","中碳","3178.50","28.62","23.49","27.09","23.44"
"1724","台硝","828.46","16.17","5.87","4.67","4.30"
"1725","元禎","4610.18","4.14","1.63","1.72","1.39"
"1726","永記造漆","4084.36","28.96","15.19","15.48","11.05"
"1727","中華化學","1118.14","12.59","4.71","4.53","4.13"
"1729","必翔實業","650.32","27.19","-1.45","-0.64","-1.73"
"1730","花仙子","920.32","45.13","8.77","9.87","7.05"
"1731","美吾華","689.03","45.89","8.26","7.35","6.10"
"1732","毛寶","308.68","41.13","-2.36","-2.03","-1.71"
"1733","五鼎","897.09","26.10","13.03","10.17","8.64"
"1734","杏輝藥品","1035.34","33.99","-9.21","-8.39","-8.81"
"1735","日勝化","1835.62","19.53","5.89","4.69","3.03"
"1736","喬山健康","6903.46","45.32","0.21","-0.72","-3.18"
"1737","臺鹽","1368.05","38.76","12.42","10.21","8.49"
"1762","中化合成","540.10","25.23","-2.22","38.74","39.58"
"1773","勝一化工","3306.91","20.29","9.91","10.62","8.73"
"1783","和康生技","129.85","37.17","-22.47","-21.64","-21.98"
"1786","科妍","121.49","58.55","16.61","15.66","15.66"
"1789","台灣神隆","1942.15","36.52","13.75","18.86","12.61"
"1802","台玻","19046.30","3.11","-9.81","-10.99","-11.28"
"1805","寶徠","79.67","9.60","-69.69","-66.00","-66.00"
"1806","冠軍","2865.80","29.94","2.25","-0.99","-3.63"
"1808","潤隆","880.68","28.83","12.54","10.21","9.96"
"1809","中釉","1425.99","22.00","3.40","3.24","1.74"
"1810","和成","2926.68","27.67","2.72","3.47","2.19"
"1817","凱撒衛浴","1018.27","30.70","12.47","12.38","8.72"
"1902","台紙","3207.54","15.30","5.86","3.91","3.80"
"1903","士紙","149.60","-7.38","-80.12","-75.82","-75.82"
"1904","正隆","21429.96","16.82","4.99","4.55","3.59"
"1905","華紙","10107.73","10.73","3.59","3.43","3.43"
"1906","寶隆","153.55","20.47","-1.71","71.56","61.22"
"1907","永豐餘","30931.96","16.92","2.53","1.99","1.33"
"1909","榮成","13488.21","17.89","7.46","5.47","3.87"
"2002","中鋼","154366.38","11.09","6.70","6.87","5.25"
"2006","東和鋼鐵","16677.92","9.37","4.78","5.59","4.52"
"2007","燁興公司","3671.44","-0.74","-3.73","-6.74","-6.74"
"2008","高興昌","705.08","-4.89","-14.38","-12.99","-12.99"
"2009","第一伸銅","1787.32","-3.69","-5.52","-10.11","-9.14"
"2010","春源鋼鐵","8317.67","6.31","0.95","2.61","2.29"
"2012","春雨","4300.85","15.68","3.68","2.05","1.49"
"2013","中鋼構","7780.95","3.52","1.25","1.31","1.08"
"2014","中鴻","15368.73","-10.34","-13.98","-7.27","-7.26"
"2015","豐興鋼鐵","12818.51","11.96","8.99","9.58","8.00"
"2017","官田鋼","2707.13","7.94","0.63","0.48","-0.18"
"2020","美亞鋼管","2286.72","8.93","1.26","2.42","1.71"
"2022","聚亨","3905.65","3.80","-3.13","-5.94","-5.75"
"2023","燁輝","27157.49","7.80","2.14","-0.93","-1.21"
"2024","志聯工業","740.98","9.88","3.89","2.80","2.80"
"2025","千興","1899.10","-6.35","-8.03","-7.38","-7.38"
"2027","大成鋼","26685.58","12.02","2.61","1.67","0.44"
"2028","威致鋼鐵","3826.86","-7.09","-10.02","-11.18","-11.18"
"2029","盛餘","7584.90","12.04","6.06","4.18","3.10"
"2030","彰源","5907.86","7.49","1.43","0.53","0.25"
"2031","新光鋼","3647.04","-0.63","-9.08","4.13","3.94"
"2032","新鋼工業","1557.61","3.87","0.48","2.30","2.06"
"2033","佳大世界","369.58","8.36","-1.67","-1.80","-1.46"
"2034","允強","10082.19","7.24","3.04","2.75","2.27"
"2038","海光企業","4491.46","-1.10","-2.94","-1.97","-1.50"
"2049","上銀科技","7959.79","37.38","16.88","14.16","10.33"
"2059","川湖","2220.52","57.00","44.73","42.89","31.39"
"2062","橋椿","3234.08","21.96","9.89","9.77","7.27"
"2101","南港輪胎","5827.55","17.83","6.97","9.28","6.90"
"2102","泰豐輪胎","3960.74","23.67","8.34","7.49","5.55"
"2103","台橡","13263.40","13.34","5.96","5.14","4.63"
"2104","中橡","8884.74","20.84","11.74","9.92","3.14"
"2105","正新","60034.40","29.87","16.46","15.39","10.91"
"2106","建大","15880.87","26.76","11.94","11.84","8.89"
"2107","厚生","1321.37","50.52","40.52","38.38","25.55"
"2108","南帝化工","4738.86","24.43","14.25","14.58","11.72"
"2109","華豐橡膠","3436.29","24.27","10.42","8.81","5.08"
"2114","鑫永銓","965.23","34.67","26.31","23.63","18.54"
"2115","F-六暉","1298.62","21.58","11.67","12.27","9.51"
"2201","裕隆汽車","60101.61","15.65","1.58","4.62","3.49"
"2204","中華汽車","20064.78","19.83","8.49","11.90","10.33"
"2206","三陽工業","17289.40","15.52","0.65","2.59","2.09"
"2207","和泰汽車","85510.67","13.31","6.64","8.83","7.09"
"2208","台船公司","10833.36","3.89","1.48","2.28","1.81"
"2227","裕隆日產","18704.36","15.42","4.03","15.43","12.89"
"2228","劍麟","1842.02","30.04","15.81","18.86","13.75"
"2231","為升","1351.91","55.81","44.95","43.55","37.60"
"2236","F-百達","748.07","23.41","5.80","4.15","1.67"
"2239","F-英利","5592.04","18.09","10.11","10.60","8.34"
"2301","光寶科技","103186.89","12.53","3.20","3.89","3.08"
"2302","麗正","245.62","29.03","-6.65","-6.06","-6.49"
"2303","聯電","75661.20","23.63","10.54","12.60","11.18"
"2305","全友電腦","390.13","40.07","-5.53","14.19","11.25"
"2308","台達電","91935.27","26.53","9.80","11.52","9.21"
"2311","日月光","134883.97","17.70","8.68","8.09","6.27"
"2312","金寶電子","23757.23","6.71","1.66","4.57","4.11"
"2313","華通","18100.00","14.92","9.18","7.50","5.15"
"2314","台揚科技","2862.40","13.41","-4.16","-4.09","-4.34"
"2316","楠梓電","3289.98","11.89","4.31","170.96","140.51"
"2317","鴻海","1986830.64","7.17","3.61","4.07","2.90"
"2321","東訊","1775.94","9.51","-3.33","-2.43","-2.54"
"2323","中環","6941.32","3.63","-10.49","-10.86","-11.39"
"2324","仁寶電腦","397145.10","4.06","1.42","1.25","0.89"
"2325","矽品","42045.28","26.70","16.80","17.47","14.96"
"2327","國巨","13863.96","24.60","14.12","15.82","12.11"
"2328","廣宇","8287.32","6.16","-0.78","0.94","0.03"
"2329","華泰電子","7938.64","14.84","8.25","7.83","6.42"
"2330","台積電","427473.90","48.92","38.29","43.60","37.05"
"2331","精英","24894.99","11.02","3.27","3.44","2.64"
"2332","友訊科技","13120.32","26.39","-2.58","-2.27","-2.62"
"2337","旺宏","9681.50","13.00","-24.98","-16.23","-16.31"
"2338","光罩","778.61","8.13","-10.38","-18.12","-19.88"
"2340","光磊","2790.02","26.92","10.56","11.51","9.14"
"2342","茂矽","782.38","-29.16","-48.12","-109.96","-109.31"
"2344","華邦電","18975.96","32.07","11.91","12.31","10.01"
"2345","智邦科技","11077.76","17.05","3.92","3.49","3.02"
"2347","聯強國際","143415.21","3.70","1.33","2.11","1.80"
"2348","海悅","406.29","35.55","16.61","13.93","10.90"
"2349","錸德科技","5532.71","-1.27","-18.14","-11.86","-13.05"
"2351","順德","4572.02","17.82","9.32","8.78","6.43"
"2352","佳世達","65637.79","10.97","1.67","2.77","2.23"
"2353","宏碁","128153.30","10.13","0.93","0.29","0.14"
"2354","鴻準","48868.51","18.32","13.37","14.83","11.98"
"2355","敬鵬","11033.71","12.64","6.96","8.27","6.01"
"2356","英業達","179995.81","5.74","1.51","1.75","1.23"
"2357","華碩","220296.46","14.24","4.54","5.05","3.78"
"2358","廷鑫","718.83","-6.08","-11.69","-10.82","-10.57"
"2359","所羅門","2394.99","20.65","7.64","7.44","4.89"
"2360","致茂電子","4633.25","41.81","11.82","12.71","10.46"
"2362","藍天","8977.58","35.61","13.76","13.72","8.88"
"2363","矽統科技","112.09","50.96","-109.54","-113.94","-113.94"
"2364","倫飛電腦","349.17","14.93","-31.71","-33.88","-33.87"
"2365","昆盈企業","3094.34","20.41","1.90","2.43","1.78"
"2367","燿華","6470.37","14.58","3.03","1.77","1.47"
"2368","金像電","9634.70","12.30","2.73","1.62","1.68"
"2369","菱生","2781.78","7.53","-1.77","-1.23","-1.84"
"2371","大同","47845.55","5.96","-10.09","-6.68","-7.84"
"2373","震旦行","6364.99","40.65","5.20","11.59","10.11"
"2374","佳能","9585.24","11.55","2.88","6.16","4.96"
"2375","智寶","686.36","16.18","1.52","2.80","4.52"
"2376","技嘉","24603.53","17.75","2.15","4.29","3.17"
"2377","微星科技","38664.82","14.42","4.14","4.38","3.89"
"2379","瑞昱","14594.13","42.95","6.16","8.25","7.58"
"2380","虹光精密","1259.77","30.57","-6.83","-8.09","-8.66"
"2382","廣達","456202.45","4.69","1.79","2.07","1.54"
"2383","台光電子","9835.63","23.20","14.90","14.90","10.40"
"2385","群光電子","38263.90","14.31","4.51","5.90","4.93"
"2387","精元電腦","7601.40","10.63","3.12","4.01","1.96"
"2388","威盛電子","2210.90","25.44","-37.48","-19.39","-20.99"
"2390","云辰","395.57","19.67","-33.04","5.45","5.14"
"2392","正崴","43125.50","9.17","-0.91","2.62","1.14"
"2393","億光電子","14289.45","23.50","7.62","7.88","6.13"
"2395","研華","18811.61","40.25","15.86","16.51","13.50"
"2397","友通資訊","1573.94","30.63","13.33","13.23","10.38"
"2399","映泰","1410.46","8.36","-4.06","-4.79","-4.35"
"2401","凌陽科技","4176.24","40.48","2.43","19.19","17.71"
"2402","毅嘉科技","3822.23","6.52","-1.52","0.04","-0.69"
"2404","漢唐","5779.04","12.79","8.24","14.20","11.34"
"2405","浩鑫","2396.37","12.15","-7.97","-7.80","-6.95"
"2406","國碩科技","7686.66","12.45","7.53","3.43","0.64"
"2408","南亞科","23183.72","44.69","37.42","47.70","45.57"
"2409","友達","187605.42","13.97","8.15","6.25","5.17"
"2412","中華電","113393.40","36.15","22.03","22.99","19.34"
"2413","環科","2120.37","18.85","4.20","3.70","2.44"
"2414","精技電腦","7286.85","9.65","2.04","1.97","1.59"
"2415","錩新","1009.57","21.69","4.59","3.42","2.03"
"2417","圓剛","1056.92","45.87","-16.98","-16.85","-16.44"
"2419","仲琦","3866.84","21.06","3.84","2.59","1.53"
"2420","新巨","1637.45","37.53","16.00","19.81","16.37"
"2421","建準電機","4703.71","18.64","2.19","3.05","2.21"
"2423","固緯","973.21","50.14","8.96","9.23","8.88"
"2424","隴華電子","1.93","29.70","-656.97","-1132.76","-1132.76"
"2425","承啟","3558.57","3.43","1.63","0.88","0.30"
"2426","鼎元","1822.83","21.65","11.83","10.72","10.72"
"2427","三商電腦","826.15","34.54","-1.45","-0.50","-0.88"
"2428","興勤電子","2399.80","26.90","15.85","16.51","11.20"
"2429","銘旺科","362.11","2.16","-4.44","-4.16","-4.35"
"2430","燦坤實業","11815.65","14.97","2.30","1.31","0.80"
"2431","聯昌電子","2053.89","11.65","1.05","1.85","1.79"
"2433","互盛電","1381.58","40.96","17.28","19.92","17.19"
"2434","統懋","101.06","-42.11","-85.63","-91.41","-92.55"
"2436","偉詮電","830.55","23.18","-0.35","9.23","6.39"
"2437","旺詮","2009.00","21.63","8.88","8.56","8.50"
"2438","翔耀實業","271.56","47.08","32.72","24.45","17.64"
"2439","美律","5319.46","17.14","3.00","2.22","1.88"
"2440","太空梭","1216.88","9.86","0.84","0.73","0.48"
"2441","超豐電子","4724.73","28.05","23.80","23.95","21.13"
"2442","新美齊","611.12","26.23","5.59","11.97","9.99"
"2443","新利虹","169.27","-12.70","-84.80","-81.81","-72.69"
"2444","友旺科技","783.03","18.09","-10.14","-11.47","-11.47"
"2448","晶電","13415.45","10.51","-2.25","5.56","4.58"
"2449","京元電","8419.01","29.16","16.69","18.66","15.20"
"2450","神腦","18184.57","13.10","1.60","2.40","2.02"
"2451","創見資訊","12156.67","19.78","13.18","12.41","10.91"
"2453","凌群","1541.05","26.16","1.39","1.66","1.30"
"2454","聯發科","94580.28","46.62","15.37","16.44","14.41"
"2455","全新","1174.95","38.77","29.88","30.08","26.01"
"2456","奇力新","2356.48","24.84","13.56","14.28","11.82"
"2457","飛宏科技","5140.74","7.83","-7.96","-7.21","-7.50"
"2458","義隆","3203.25","44.49","14.65","14.29","11.44"
"2459","敦吉","5480.80","9.36","3.72","4.70","3.76"
"2460","建通精密","1815.01","8.61","-1.58","-1.63","-1.66"
"2461","光群雷射","1894.78","24.36","5.72","4.14","2.48"
"2462","良得電","2041.01","11.41","3.02","3.00","1.81"
"2464","盟立","3676.02","18.81","7.53","7.46","6.35"
"2465","麗臺科技","1129.27","18.05","-1.20","10.89","10.59"
"2466","冠西電","519.15","10.71","-8.22","-10.11","-11.20"
"2467","志聖工業","1623.81","30.58","1.08","0.70","-0.69"
"2468","華經","683.47","13.43","2.75","3.36","2.95"
"2471","資通","274.13","29.06","-1.02","-0.68","0.12"
"2472","立隆電子","2955.91","22.73","10.39","9.38","6.41"
"2474","可成科技","37529.40","47.05","36.64","38.40","26.44"
"2475","華映","24681.05","1.36","-14.87","-7.86","-9.88"
"2476","鉅祥","2298.64","26.25","9.97","11.80","7.68"
"2477","美隆電","1772.67","14.38","1.77","3.18","2.62"
"2478","大毅","1928.80","16.47","5.75","6.45","4.93"
"2480","敦陽科技","2138.01","24.63","6.41","6.83","5.72"
"2481","強茂","8336.30","18.23","4.61","2.17","0.66"
"2482","連宇","430.19","42.19","5.34","4.08","3.58"
"2483","百容","773.37","26.60","7.22","14.93","13.10"
"2484","希華","1360.05","20.83","8.91","9.51","7.92"
"2485","兆赫電子","4804.13","14.94","5.61","4.53","3.83"
"2486","一詮精密","3342.36","7.52","-2.30","-2.96","-2.66"
"2488","漢平","1021.33","22.78","9.77","11.48","8.79"
"2489","瑞軒","7389.18","9.37","-4.72","3.01","2.59"
"2491","吉祥全","203.91","19.39","-18.06","-22.41","-22.41"
"2492","華新科","7586.89","16.36","4.61","7.47","6.49"
"2493","揚博科技","1128.54","26.62","10.69","9.41","7.95"
"2495","普安","800.21","48.90","9.13","11.00","8.83"
"2496","卓越成功","55.42","24.66","-10.22","-10.68","-10.68"
"2497","怡利電子","1736.09","28.07","9.57","10.54","7.91"
"2498","宏達電","74533.97","19.49","-6.87","-9.93","-10.30"
"2499","東貝光電","4555.66","15.54","3.13","2.79","2.79"
"2501","國建","5974.93","41.93","32.77","32.82","29.82"
"2504","國產","14346.32","3.91","-3.95","0.23","0.27"
"2505","國揚實業","1899.05","32.43","15.78","14.95","14.58"
"2506","太設","1191.05","53.70","16.16","16.26","12.64"
"2509","全坤建","59.32","23.69","-126.43","-183.15","-192.07"
"2511","太子","5731.24","35.71","11.66","14.19","12.37"
"2515","中工","8240.61","31.55","26.12","27.21","24.64"
"2516","新建","5043.25","5.10","2.92","2.89","2.21"
"2520","冠德","3287.57","32.69","8.93","6.56","0.16"
"2524","京城","764.32","49.21","31.27","24.12","10.10"
"2527","宏璟","2722.23","21.60","17.20","19.99","15.18"
"2528","皇普建設","68.27","31.72","-15.00","-16.61","-22.84"
"2530","華建","3.98","100.00","-734.52","-826.02","-843.45"
"2534","宏盛","1169.49","59.18","45.26","36.81","34.95"
"2535","達工","5110.46","8.61","4.86","3.90","2.37"
"2536","宏普建設","3220.79","34.33","30.32","29.77","27.66"
"2537","聯上開發","279.32","39.03","27.37","18.26","18.01"
"2538","基泰建設","5107.63","46.89","37.86","37.22","34.74"
"2539","櫻花建設","1945.06","44.36","37.90","37.85","33.84"
"2540","愛山林","386.14","39.75","12.09","8.85","8.67"
"2542","興富發","10882.50","35.73","26.70","27.07","23.01"
"2543","皇昌營造","2920.56","6.37","2.48","3.71","2.85"
"2545","皇翔","786.74","38.85","7.47","-8.44","-15.09"
"2546","根基","2380.92","5.79","2.09","2.53","2.22"
"2547","日勝","1823.72","44.21","-5.47","-11.45","-14.44"
"2548","華固建設","4275.68","52.76","45.39","45.48","44.19"
"2597","潤弘精密","5392.12","13.61","7.56","7.14","5.88"
"2601","益航","4458.11","74.58","19.62","17.11","10.21"
"2603","長榮海運","70104.48","6.78","3.10","3.15","2.58"
"2605","新興","2432.75","34.50","30.62","30.62","25.76"
"2606","裕民","3725.29","0.14","-3.52","7.61","4.89"
"2607","榮運","3634.12","16.84","13.41","14.86","11.79"
"2608","嘉里大榮","4314.40","21.02","15.51","21.32","16.34"
"2609","陽明海運","65744.16","4.95","0.76","0.11","0.32"
"2611","志信","695.72","28.00","4.12","4.99","4.37"
"2612","中航","1673.39","27.87","17.14","10.63","7.75"
"2613","中櫃","1264.26","6.79","2.40","1.59","0.96"
"2614","東森","5579.18","19.49","-14.06","-9.29","-10.52"
"2615","萬海","33658.09","16.98","11.02","11.82","9.40"
"2616","山隆通運","8041.25","7.81","1.37","1.59","1.29"
"2617","台航","1350.68","10.61","6.38","5.24","3.76"
"2618","長榮航空","66060.93","15.45","7.53","6.36","5.90"
"2634","漢翔公司","12760.74","13.10","9.58","8.16","6.80"
"2642","宅配通","1303.37","19.44","5.23","8.89","7.49"
"2701","萬企","197.57","47.63","40.38","101.43","85.63"
"2702","華園","348.42","76.57","15.72","14.13","9.28"
"2704","國賓","1799.17","39.93","14.01","13.66","10.50"
"2705","六福","1398.52","35.56","3.06","-1.25","15.22"
"2706","第一店","186.49","69.89","61.63","155.03","130.11"
"2707","晶華酒店","3373.06","37.29","22.20","21.21","17.61"
"2712","遠雄來","250.85","37.37","14.14","14.37","11.95"
"2722","夏都","327.71","54.64","24.04","23.93","18.42"
"2723","F-美食","9519.58","57.52","7.02","5.88","4.06"
"2727","王品","8601.05","51.32","7.56","5.82","4.37"
"2731","雄獅旅遊","10164.04","15.10","3.28","3.72","3.05"
"2816","旺旺保險","2978.41","36.49","10.27","10.71","10.68"
"2823","中壽","90855.09","9.58","7.57","7.59","6.29"
"2832","台產","2659.09","51.12","32.21","32.26","29.40"
"2841","台灣土地","232.85","75.91","-82.92","36.67","18.43"
"2850","新產","5632.84","30.74","9.64","9.68","8.85"
"2851","中再保","7305.22","11.10","8.71","8.71","6.76"
"2852","第一保","2546.01","34.10","12.44","12.44","10.44"
"2867","三商美邦","82822.89","7.24","4.17","4.17","3.28"
"2901","欣欣大眾","67.94","85.12","18.06","23.79","19.75"
"2903","遠百","21383.64","51.32","5.73","4.29","1.97"
