"公司代號","公司名稱","營業收入(百萬元)","毛利率(%)(營業毛利)/(營業收入)","營業利益率(%)(營業利益)/(營業收入)","稅前純益率(%)(稅前純益)/(營業收入)","稅後純益率(%)(稅後純益)/(營業收入)"
"1452","宏益","543.44","9.07","5.50","6.47","5.39"
"1453","大將","44.64","12.65","-3.86","-1.88","-4.63"
"1454","台富","491.90","5.81","-0.29","0.50","0.42"
"1455","集盛","4000.95","6.62","4.08","4.80","4.03"
"1456","怡華","203.19","8.43","1.22","-9.12","-6.90"
"1457","宜進","967.10","4.34","0.38","0.26","0.26"
"1459","聯發紡織","897.47","3.61","-0.67","-0.95","-1.24"
"1460","宏遠","1738.22","13.89","0.95","4.32","4.32"
"1463","強盛染整","199.47","9.07","-6.41","-0.34","-0.34"
"1464","得力實業","978.91","12.18","-0.69","0.49","0.05"
"1465","偉全實業","533.26","11.27","1.61","2.86","2.42"
"1466","聚隆","1289.24","8.06","1.54","1.90","1.57"
"1467","南緯實業","1678.24","19.01","2.46","3.69","2.51"
"1468","昶和纖維","203.28","2.70","-16.27","-10.96","-10.96"
"1469","理隆纖維","94.66","9.76","-4.41","18.31","11.01"
"1470","大統染","163.82","15.03","4.34","5.35","4.44"
"1471","首利","1483.65","3.23","-3.51","-1.00","-1.10"
"1472","三洋紡","205.62","-3.04","-17.79","-17.67","-17.67"
"1473","台南企業","2784.71","27.70","4.05","5.10","3.12"
"1474","弘裕","943.83","5.98","0.10","1.14","0.73"
"1475","本盟光電","53.00","-21.90","-49.71","-47.02","-46.96"
"1476","儒鴻","3673.27","28.33","17.75","19.24","16.10"
"1477","聚陽實業","4297.62","20.83","9.99","10.49","8.99"
"1503","士電","4269.68","21.46","7.86","8.65","6.70"
"1504","東元電機","13265.37","23.87","8.68","9.24","6.53"
"1506","正道","347.34","7.07","-7.87","-6.81","-6.81"
"1507","永大機電","4135.40","26.28","10.62","11.21","8.17"
"1512","瑞利","795.86","13.93","-1.97","-1.95","-3.04"
"1513","中興電","2206.39","16.76","3.76","5.67","4.96"
"1514","亞力電機","980.72","11.70","2.53","3.22","2.96"
"1515","力山","669.73","20.50","0.91","1.99","1.64"
"1516","川飛","31.66","10.75","3.24","3.25","3.25"
"1517","利奇機械","919.27","14.85","5.62","9.36","6.86"
"1519","華城電機","909.14","14.89","-0.54","1.76","1.39"
"1521","大億","959.80","13.79","3.59","6.83","5.67"
"1522","堤維西","3847.45","17.29","2.45","3.94","3.30"
"1524","耿鼎企業","599.93","10.97","-0.68","0.63","0.64"
"1525","江申工業","243.00","6.43","-2.40","22.62","20.16"
"1526","日馳","168.47","20.19","6.07","5.53","5.55"
"1527","鑽全","542.53","21.61","7.43","43.89","36.43"
"1528","恩德","686.06","23.05","0.31","4.36","3.15"
"1529","樂士","17.20","14.41","-37.19","-38.21","-38.21"
"1530","亞崴機電","656.09","20.78","6.63","12.85","10.90"
"1531","高林股","814.39","22.07","9.24","19.17","11.47"
"1532","勤美","3021.74","21.63","9.27","12.39","11.10"
"1533","車王電","493.07","33.53","4.02","9.81","7.22"
"1535","中宇","2725.94","10.90","6.44","8.04","6.50"
"1536","和大工業","876.29","26.35","12.77","14.01","12.49"
"1537","廣隆光電","1349.63","22.16","14.97","17.11","13.67"
"1538","正峰新","160.88","13.34","-39.60","-53.52","-53.52"
"1539","巨庭機械","438.78","10.75","4.35","8.27","6.71"
"1540","喬福機械","189.98","22.48","9.62","20.54","17.29"
"1541","錩泰","375.03","14.88","-3.54","-0.80","-1.70"
"1558","伸興","1117.90","22.68","12.53","15.89","12.86"
"1560","中砂","981.92","26.06","14.36","14.48","11.97"
"1582","信錦","1955.55","22.55","10.66","10.77","6.67"
"1583","程泰","1265.92","26.64","8.83","14.56","11.65"
"1589","F-永冠","1169.19","25.29","11.52","9.62","7.23"
"1590","F-亞德","1447.21","53.61","25.92","25.49","18.20"
"1603","華電","495.67","11.90","4.77","2.95","2.43"
"1604","聲寶","2859.20","20.44","1.16","4.35","4.35"
"1605","華新","34450.92","3.09","-0.33","1.03","0.55"
"1608","華榮","2665.31","1.24","-0.85","8.79","8.91"
"1609","大亞電線","4358.51","5.29","0.60","0.94","0.64"
"1611","中電","1059.22","17.92","4.12","8.96","7.21"
"1612","宏泰","1026.15","2.16","-2.96","2.02","2.04"
"1613","台一","10271.59","1.66","0.25","-1.02","-1.15"
"1614","三洋電","1146.52","16.07","0.21","1.96","1.68"
"1615","大山","784.40","4.58","1.18","1.26","1.04"
"1616","億泰","702.66","2.46","-4.02","8.39","8.45"
"1617","榮星電線","920.42","5.71","-0.47","1.94","1.84"
"1618","合機公司","600.19","5.08","0.09","0.81","0.67"
"1626","F-艾美","2991.81","19.34","2.93","9.40","8.78"
"1701","中化","1265.28","28.54","2.44","4.10","3.44"
"1702","南僑化工","2917.69","31.80","8.03","7.61","5.08"
"1704","榮化","12855.81","6.46","1.17","4.98","2.60"
"1707","葡萄王","1227.95","87.47","20.39","22.72","19.01"
"1709","和益化工","3037.00","10.30","4.46","4.80","3.88"
"1710","東聯","3544.93","14.86","11.12","7.69","6.48"
"1711","永光化學","1970.67","21.99","5.36","4.90","3.65"
"1712","興農","3785.05","24.23","4.32","5.18","3.71"
"1713","國化","164.60","15.24","6.95","8.62","7.28"
"1714","和桐化學","11745.38","5.23","1.33","1.13","0.79"
"1715","萬洲化學","2410.30","13.65","4.74","5.21","4.48"
"1717","長興材料","8020.80","16.29","3.92","4.63","3.32"
"1720","生達化學","783.62","44.28","15.67","18.48","15.23"
"1721","三晃","403.65","8.83","-1.03","1.11","1.11"
"1722","台肥","5904.68","30.74","24.06","42.71","38.22"
"1723","中碳","2077.49","31.65","27.44","29.78","25.52"
"1724","台硝","431.82","19.13","8.73","17.71","15.41"
"1725","元禎","2252.47","3.42","1.10","1.00","0.81"
"1726","永記造漆","2061.54","26.06","14.30","18.69","15.49"
"1727","中華化學","517.89","15.19","5.92","5.36","4.41"
"1729","必翔實業","262.27","21.87","-110.04","-107.14","-108.51"
"1730","花仙子","356.56","45.08","7.19","8.33","6.46"
"1731","美吾華","573.22","25.55","3.06","3.75","3.87"
"1732","毛寶","158.42","39.68","1.39","1.60","0.98"
"1733","五鼎","523.97","32.79","22.75","27.67","24.03"
"1734","杏輝藥品","485.48","34.92","-2.91","34.82","32.28"
"1735","日勝化","1046.56","9.64","0.28","0.64","0.02"
"1736","喬山健康","3317.35","50.04","1.37","3.17","2.42"
"1737","臺鹽","562.57","34.69","4.62","9.01","7.49"
"1762","中化合成","298.06","37.52","14.01","17.01","14.01"
"1773","勝一化工","1577.08","16.36","8.26","10.37","8.74"
"1786","科妍","44.07","53.93","10.06","16.35","16.35"
"1789","台灣神隆","1185.62","55.23","32.76","34.35","29.53"
"1802","台玻","7730.14","5.61","-8.99","-13.35","-13.54"
"1805","寶徠","36.73","29.16","-40.07","-43.31","-43.72"
"1806","冠軍","1279.12","27.88","-4.65","-7.16","-7.62"
"1808","潤隆","92.52","62.86","3.62","12.87","12.87"
"1809","中釉","704.95","13.11","-3.75","-2.75","-3.54"
"1810","和成","1234.89","24.74","-2.67","1.81","1.45"
"1902","台紙","1711.37","9.34","0.56","2.28","0.93"
"1903","士紙","514.60","4.14","-8.95","-8.69","-8.69"
"1904","正隆","10372.36","17.93","5.14","4.59","3.48"
"1905","華紙","4859.83","4.85","-2.49","-2.11","-2.10"
"1906","寶隆","138.37","14.65","-0.90","-7.92","-7.92"
"1907","永豐餘","13653.08","15.26","1.47","2.10","1.26"
"1909","榮成","5212.99","15.87","7.15","5.39","4.10"
"2002","中鋼","88460.52","10.28","6.68","6.42","5.51"
"2006","東和鋼鐵","9002.06","10.07","5.97","6.66","5.66"
"2007","燁興公司","1743.16","-2.44","-5.82","-9.09","-9.58"
"2008","高興昌","270.28","-34.09","-43.65","229.50","227.01"
"2009","第一伸銅","891.72","0.74","-1.15","1.79","1.98"
"2010","春源鋼鐵","4667.45","5.21","0.57","2.43","2.05"
"2012","春雨","1897.91","16.27","2.40","4.35","2.72"
"2013","中鋼構","4710.86","4.74","2.55","3.48","2.92"
"2014","中鴻","12107.24","6.48","3.56","3.38","3.35"
"2015","豐興鋼鐵","7600.69","8.32","6.05","6.55","5.49"
"2017","官田鋼","1655.64","9.24","3.90","3.50","3.47"
"2020","美亞鋼管","1267.88","12.54","7.18","7.98","6.78"
"2022","聚亨","3019.46","1.45","-2.94","2.53","7.81"
"2023","燁輝","13854.97","6.92","2.64","2.62","2.28"
"2024","志聯工業","472.66","9.52","3.17","1.61","1.61"
"2025","千興","1020.69","-4.57","-6.54","-7.97","-7.97"
"2027","大成鋼","9337.45","11.83","1.68","1.98","1.36"
"2028","威致鋼鐵","2317.21","1.92","-0.58","-1.91","-1.91"
"2029","盛餘","3801.14","11.49","5.65","6.04","4.99"
"2030","彰源","3282.58","8.40","2.37","1.46","1.08"
"2031","新光鋼","2424.88","9.31","10.51","6.82","5.86"
"2032","新鋼工業","876.28","5.93","2.81","3.46","2.94"
"2033","佳大世界","249.70","8.25","-0.95","0.13","0.12"
"2034","允強","5458.90","7.55","3.48","4.10","3.60"
"2038","海光企業","3073.41","2.73","1.01","0.46","0.39"
"2049","上銀科技","2373.56","34.95","6.96","9.45","7.43"
"2059","川湖","865.67","50.81","38.13","53.70","46.97"
"2062","橋椿","1283.27","25.56","15.08","19.11","15.83"
"2101","南港輪胎","2885.14","11.29","2.02","-0.58","-0.60"
"2102","泰豐輪胎","2088.36","22.14","10.98","11.79","8.93"
"2103","台橡","10102.02","15.44","9.77","9.68","7.23"
"2104","中橡","5423.74","16.82","9.54","8.16","3.70"
"2105","正新","30095.62","24.31","14.64","17.50","14.20"
"2106","建大","6776.22","24.75","13.63","14.28","11.35"
"2107","厚生","603.41","45.08","30.34","42.70","39.97"
"2108","南帝化工","2432.73","15.61","6.94","7.75","6.31"
"2109","華豐橡膠","1851.11","16.91","5.37","5.23","4.01"
"2114","鑫永銓","435.56","34.05","26.11","29.91","26.28"
"2201","裕隆汽車","20225.57","18.92","3.25","7.55","6.52"
"2204","中華汽車","10062.68","13.91","1.64","5.68","4.95"
"2206","三陽工業","8170.84","15.49","0.19","0.52","0.11"
"2207","和泰汽車","38299.01","11.72","5.30","7.22","6.07"
"2208","台船公司","6141.54","4.97","3.15","3.50","2.93"
"2227","裕隆日產","7596.03","15.17","3.62","20.33","16.86"
"2231","為升","333.07","41.85","24.14","27.52","23.77"
"2301","光寶科技","46768.49","14.72","4.21","4.92","3.83"
"2302","麗正","140.72","22.20","-9.01","-10.95","-11.50"
"2303","聯電","27781.42","16.17","1.06","27.15","23.09"
"2305","全友電腦","156.63","40.52","-22.29","-8.18","-10.41"
"2308","台達電","38830.60","25.61","10.92","12.77","10.75"
"2311","日月光","48189.87","17.18","7.48","6.55","4.89"
"2312","金寶電子","11604.56","7.34","3.92","3.29","2.46"
"2313","華通","6698.62","12.69","6.78","6.51","4.16"
"2314","台揚科技","1462.74","6.88","-16.86","-17.50","-17.63"
"2316","楠梓電","1359.39","5.39","-2.70","2.86","3.42"
"2317","鴻海","809011.95","5.68","1.72","2.79","2.02"
"2321","東訊","1754.26","8.39","-0.29","-2.64","-2.64"
"2323","中環","4182.81","0.51","-12.97","-12.93","-12.99"
"2324","仁寶電腦","167555.91","3.93","1.24","1.06","0.83"
"2325","矽品","13819.21","14.59","4.61","-1.47","-2.11"
"2327","國巨","5935.35","19.91","9.13","5.42","3.37"
"2328","廣宇","2982.28","12.46","4.06","3.73","2.61"
"2329","華泰電子","2240.85","5.20","-5.27","-5.80","-8.57"
"2330","台積電","132755.00","45.78","33.47","34.46","29.78"
"2331","精英","14046.40","8.31","1.77","2.22","1.56"
"2332","友訊科技","7223.01","27.20","1.88","2.53","1.81"
"2337","旺宏","4404.79","-4.21","-47.59","-47.32","-47.34"
"2338","光罩","448.26","11.95","-2.35","0.40","-0.47"
"2340","光磊","1534.85","18.89","5.04","7.70","6.15"
"2342","茂矽","406.09","-53.14","-73.97","-48.17","-50.10"
"2344","華邦電","7675.11","16.27","-3.38","-3.92","-4.40"
"2345","智邦科技","4844.83","16.18","0.42","2.01","1.43"
"2347","聯強國際","73636.81","3.23","0.78","1.56","1.42"
"2348","海悅","9.47","0.55","-110.55","-109.34","-109.34"
"2349","錸德科技","3656.86","-1.73","-16.43","-17.91","-18.61"
"2351","順德","2110.06","12.64","4.91","5.61","4.58"
"2352","佳世達","27505.86","9.09","-0.53","-2.50","-2.80"
"2353","宏碁","91973.00","8.52","0.03","0.49","0.56"
"2354","鴻準","22461.95","14.16","8.46","10.04","9.49"
"2355","敬鵬","4552.42","16.63","10.12","12.42","9.71"
"2356","英業達","100762.05","4.91","1.37","2.30","1.59"
"2357","華碩","114039.78","13.21","4.71","6.34","5.31"
"2358","廷鑫","354.04","4.47","-0.26","-0.40","-0.40"
"2359","所羅門","1359.46","12.91","0.62","2.76","2.30"
"2360","致茂電子","2166.87","37.15","10.30","12.03","10.15"
"2362","藍天","4565.34","31.59","8.89","40.30","36.51"
"2363","矽統科技","111.73","23.10","-107.23","-129.99","-130.01"
"2364","倫飛電腦","169.66","17.58","-41.49","-30.75","-30.81"
"2365","昆盈企業","1898.25","18.16","0.48","1.70","1.33"
"2367","燿華","2984.44","6.49","-4.62","0.06","0.02"
"2368","金像電","3825.76","1.17","-9.08","-9.54","-10.61"
"2369","菱生","1431.35","13.03","4.37","5.02","4.22"
"2371","大同","25395.43","5.44","-8.05","-10.85","-11.34"
"2373","震旦行","2468.20","45.39","7.67","13.69","12.40"
"2374","佳能","7072.51","8.09","1.53","1.49","1.06"
"2375","智寶","417.75","16.06","2.65","6.97","6.94"
"2376","技嘉","12393.60","18.31","3.72","5.47","4.90"
"2377","微星科技","16179.71","12.39","2.71","3.59","2.65"
"2379","瑞昱","6743.69","44.86","10.00","12.09","10.83"
"2380","虹光精密","605.96","21.63","-19.94","-18.40","-15.47"
"2382","廣達","197515.78","4.05","1.30","3.04","2.35"
"2383","台光電子","4140.51","15.15","5.56","5.39","4.56"
"2385","群光電子","17209.44","14.99","5.54","7.31","5.77"
"2387","精元電腦","2840.39","15.15","7.14","6.23","5.00"
"2388","威盛電子","977.23","32.66","-98.40","-126.04","-127.76"
"2390","云辰","187.50","22.62","-25.21","20.90","18.11"
"2392","正崴","26995.53","10.25","1.86","2.85","2.27"
"2393","億光電子","5024.00","22.49","6.70","6.25","4.46"
"2395","研華","6629.59","41.72","14.56","16.10","13.08"
"2397","友通資訊","479.43","31.01","9.11","14.56","11.90"
"2399","映泰","1159.33","10.53","2.35","5.83","4.88"
"2401","凌陽科技","1751.87","39.64","-4.94","-2.27","-2.67"
"2402","毅嘉科技","1809.78","11.45","0.21","1.08","1.06"
"2404","漢唐","3075.04","11.52","7.54","8.54","6.97"
"2405","浩鑫","3089.71","11.94","1.03","0.75","0.77"
"2406","國碩科技","1967.84","6.31","-0.75","0.83","-0.28"
"2408","南亞科","9245.77","18.87","9.76","5.51","5.47"
"2409","友達","94244.18","4.83","-1.44","-3.40","-3.52"
"2412","中華電","56616.99","33.85","19.87","20.42","16.98"
"2413","環科","1026.16","10.70","-3.77","-2.18","-2.14"
"2414","精技電腦","3271.81","9.59","1.32","1.44","1.09"
"2415","錩新","403.29","19.81","4.92","4.43","2.79"
"2417","圓剛","280.66","41.41","-12.31","-7.50","-10.32"
"2419","仲琦","1348.46","22.55","1.41","3.32","2.14"
"2420","新巨","858.87","32.20","14.66","17.88","15.03"
"2421","建準電機","1671.90","21.47","1.58","2.83","1.84"
"2423","固緯","461.67","47.42","5.36","9.00","8.00"
"2424","隴華電子","19.09","25.47","-13.72","-6.25","-6.25"
"2425","承啟","1134.98","7.84","5.46","6.94","6.94"
"2426","鼎元","770.52","-1.06","-15.31","-15.73","-16.16"
"2427","三商電腦","615.83","22.70","-0.65","0.23","-0.11"
"2428","興勤電子","891.80","22.52","11.94","12.45","9.03"
"2429","銘旺科","161.53","9.80","3.08","1.80","1.80"
"2430","燦坤實業","6508.37","15.72","3.55","3.76","3.14"
"2431","聯昌電子","560.77","7.21","-3.77","-0.36","-0.72"
"2433","互盛電","467.96","46.26","17.06","39.12","35.68"
"2434","統懋","125.98","-0.74","-19.60","-14.46","-12.88"
"2436","偉詮電","391.38","22.95","2.51","13.20","11.02"
"2437","旺詮","590.33","19.93","9.73","11.43","8.00"
"2438","翔耀實業","5.79","-68.15","-264.89","-367.46","-325.35"
"2439","美律","2278.02","21.61","10.26","9.49","7.27"
"2440","太空梭","411.00","-10.01","-23.95","-11.69","-11.86"
"2441","超豐電子","2089.28","18.43","14.40","15.74","13.71"
"2442","新美齊","160.38","22.92","-2.72","22.25","19.11"
"2443","新利虹","113.15","12.73","-36.29","-40.68","-40.70"
"2444","友旺科技","324.49","12.97","-0.43","1.75","1.75"
"2448","晶電","4324.81","6.26","-7.07","-6.12","-5.74"
"2449","京元電","3381.96","24.52","12.62","13.41","10.60"
"2450","神腦","11104.61","15.49","5.27","5.86","4.91"
"2451","創見資訊","7051.13","18.49","13.07","14.21","12.33"
"2453","凌群","976.78","18.71","-0.04","1.39","1.01"
"2454","聯發科","23974.21","42.09","12.88","16.36","15.58"
"2455","全新","538.65","32.48","25.01","28.99","24.55"
"2456","奇力新","904.48","21.39","9.62","9.93","7.20"
"2457","飛宏科技","2608.59","17.06","0.21","2.24","1.43"
"2458","義隆","1866.40","47.72","22.09","24.18","20.15"
"2459","敦吉","2714.66","10.07","4.48","5.72","4.77"
"2460","建通精密","900.54","11.10","1.05","-0.49","-0.60"
"2461","光群雷射","1042.02","25.74","8.38","12.00","10.64"
"2462","良得電","1048.30","13.19","3.76","5.90","4.91"
"2464","盟立","1545.83","18.23","8.09","8.28","7.47"
"2465","麗臺科技","425.72","14.70","-8.51","-8.49","-8.50"
"2466","冠西電","218.72","14.90","-12.34","9.77","10.84"
"2467","志聖工業","605.62","30.61","-5.15","21.00","16.60"
"2468","華經","313.14","11.07","-3.03","0.11","0.04"
"2471","資通","170.15","38.28","13.76","17.04","13.92"
"2472","立隆電子","1232.22","16.79","4.41","11.15","7.84"
"2474","可成科技","9232.43","41.72","31.74","50.37","42.52"
"2475","華映","12590.15","2.36","-10.48","-15.03","-15.88"
"2476","鉅祥","963.50","23.37","4.36","9.20","6.04"
"2477","美隆電","844.22","15.67","-1.19","0.86","0.65"
"2478","大毅","850.13","11.73","1.29","3.30","2.57"
"2480","敦陽科技","870.07","33.95","10.09","10.62","8.73"
"2481","強茂","2719.76","8.71","-7.45","-9.57","-7.95"
"2482","連宇","142.92","39.32","-0.80","4.50","3.48"
"2483","百容","355.71","19.96","2.06","6.92","6.31"
"2484","希華","546.82","18.15","2.39","5.88","4.15"
"2485","兆赫電子","1602.77","17.65","5.48","13.10","10.95"
"2486","一詮精密","1499.44","8.29","1.26","3.19","2.81"
"2488","漢平","374.49","23.59","6.57","10.58","8.48"
"2489","瑞軒","6424.81","9.25","0.94","4.76","3.86"
"2491","吉祥全","241.36","-0.53","-47.38","-51.63","-51.63"
"2492","華新科","2882.06","3.71","-10.50","-11.44","-11.67"
"2493","揚博科技","555.30","27.60","14.65","17.64","14.64"
"2495","普安","435.43","45.89","0.25","9.32","6.92"
"2496","卓越成功","47.11","30.25","3.28","3.52","3.52"
"2497","怡利電子","557.62","29.89","5.98","8.55","6.90"
"2498","宏達電","42788.52","20.29","0.10","0.24","0.20"
"2499","東貝光電","1792.64","15.72","1.65","5.49","5.11"
"2501","國建","1469.04","34.78","23.89","25.89","24.66"
"2504","國產","6752.47","5.25","-2.00","-0.09","-0.11"
"2505","國揚實業","2127.34","21.48","14.20","13.92","10.87"
"2506","太設","608.92","46.07","-1.17","-6.29","-8.36"
"2509","全坤建","97.60","42.87","-10.22","-15.26","-20.33"
"2511","太子","2576.42","33.63","5.67","4.13","4.04"
"2515","中工","3360.19","5.89","0.87","0.34","0.22"
"2516","新建","1982.94","4.47","2.50","2.57","1.98"
"2520","冠德","998.23","22.13","-5.13","36.49","33.76"
"2524","京城","925.89","42.08","33.84","33.65","31.25"
"2527","宏璟","63.34","12.89","-59.03","-79.71","-90.12"
"2528","皇普建設","0.49","70.72","-1720.41","-2633.20","-2633.20"
"2530","華建","415.59","38.16","26.72","25.24","23.59"
"2534","宏盛","7.66","64.00","-527.48","-984.00","-1033.70"
"2535","達工","4726.79","13.60","9.31","9.25","7.65"
"2536","宏普建設","464.12","47.96","31.27","20.88","18.61"
"2537","聯上開發","921.27","34.80","28.63","27.74","27.74"
"2538","基泰建設","16.87","26.31","-106.27","231.25","231.25"
"2539","櫻花建設","0.78","61.20","-2046.48","-1983.10","-1983.10"
"2540","愛山林","0.16","46.34","-1936.59","-2565.24","-2565.24"
"2542","興富發","14373.80","37.35","30.89","30.94","26.57"
"2543","皇昌營造","797.79","4.19","0.37","0.06","0.06"
"2545","皇翔","1448.67","56.01","42.61","40.24","39.52"
"2546","根基","1362.55","4.89","2.73","4.33","3.63"
"2547","日勝","449.62","69.70","-17.50","-55.47","-57.26"
"2548","華固建設","8214.88","40.17","38.36","38.70","38.10"
"2597","潤弘精密","2930.76","13.36","8.90","8.70","7.31"
"2601","益航","2063.11","77.70","15.36","6.03","-2.68"
"2603","長榮海運","33381.70","-2.73","-6.67","-5.92","-5.86"
"2605","新興","1294.47","45.78","42.20","37.33","35.53"
"2606","裕民","1692.20","6.82","3.08","11.80","11.67"
"2607","榮運","1485.55","12.98","9.27","10.71","8.87"
"2608","嘉里大榮","1759.81","17.66","11.99","12.32","10.31"
"2609","陽明海運","27461.98","-5.27","-10.37","-12.51","-9.78"
"2611","志信","338.54","19.18","-2.34","1.62","0.77"
"2612","中航","788.78","27.01","18.15","16.66","15.41"
"2613","中櫃","608.40","4.86","0.83","0.26","0.16"
"2614","東森","3232.13","28.70","-1.06","-8.81","-9.06"
"2615","萬海","13869.15","5.39","-0.65","1.19","0.82"
"2616","山隆通運","4748.73","6.26","1.22","1.54","1.25"
"2617","台航","668.39","17.87","12.95","41.50","38.03"
"2618","長榮航空","29080.14","7.38","-0.18","-2.37","-2.67"
"2642","宅配通","676.80","23.62","9.89","10.12","9.26"
"2701","萬企","87.19","46.25","38.36","40.00","33.39"
"2702","華園","156.75","75.69","15.73","13.57","9.49"
"2704","國賓","824.92","46.16","15.84","14.10","11.58"
"2705","六福","667.08","33.54","-4.00","-6.35","-6.35"
"2706","第一店","88.44","67.00","58.80","60.21","49.92"
"2707","晶華酒店","1448.16","41.71","25.65","25.63","21.81"
"2722","夏都","114.92","48.42","7.59","8.42","7.40"
"2723","F-美食","3584.73","56.11","8.18","8.38","5.28"
"2727","王品","3455.47","54.51","12.24","12.49","10.05"
"2731","雄獅旅遊","3198.28","16.92","3.15","3.41","2.78"
"2816","旺旺保險","1183.04","35.91","10.82","11.04","11.02"
"2823","中壽","39574.21","8.08","6.07","6.09","5.25"
"2832","台產","996.94","43.55","20.32","20.29","18.03"
"2841","台灣土地","26.09","25.07","-383.45","-456.62","-460.72"
