"公司代號","公司名稱","營業收入(百萬元)","毛利率(%)(營業毛利)/(營業收入)","營業利益率(%)(營業利益)/(營業收入)","稅前純益率(%)(稅前純益)/(營業收入)","稅後純益率(%)(稅後純益)/(營業收入)"
"1730","花仙子","350.08","44.72","6.37","7.79","6.13"
"1731","美吾華","296.01","46.42","7.99","7.70","6.20"
"1732","毛寶","141.97","39.79","3.37","3.67","2.66"
"1733","五鼎","423.22","26.94","14.15","17.07","14.68"
"1734","杏輝藥品","679.58","39.56","9.35","11.73","7.92"
"1735","日勝化","1003.98","11.66","1.07","-0.33","-0.75"
"1736","喬山健康","3662.53","44.62","6.19","9.50","7.75"
"1737","臺鹽","628.62","34.73","6.65","13.84","12.21"
"1762","中化合成","249.22","32.29","4.25","5.69","4.74"
"1773","勝一化工","1749.98","14.87","6.91","8.41","7.05"
"1783","和康生技","61.06","46.90","0.55","4.60","4.04"
"1786","科妍","37.65","52.07","-8.30","2.95","2.95"
"1789","台灣神隆","1097.25","39.47","16.64","16.86","15.07"
"1802","台玻","9104.03","7.24","-7.07","-15.96","-15.87"
"1805","寶徠","684.13","14.67","7.20","7.14","7.14"
"1806","冠軍","1315.69","25.26","-2.62","-4.91","-6.77"
"1808","潤隆","260.48","33.06","8.62","5.06","4.71"
"1809","中釉","771.52","18.38","2.65","3.08","1.60"
"1810","和成","1322.73","24.22","-0.79","1.14","0.76"
"1817","凱撒衛浴","390.45","29.96","9.28","9.72","7.96"
"1902","台紙","1511.00","7.80","-2.72","-0.78","-0.99"
"1903","士紙","364.31","3.99","-12.30","-32.82","-32.82"
"1904","正隆","9844.48","14.96","-1.60","-5.04","-4.90"
"1905","華紙","5161.19","5.25","-1.47","-0.71","-0.72"
"1906","寶隆","97.27","18.21","-1.27","135.00","135.00"
"1907","永豐餘","14076.40","14.53","0.34","-1.76","-2.27"
"1909","榮成","6434.61","18.90","8.84","-0.53","-0.50"
"2002","中鋼","92415.53","8.77","5.11","5.49","4.63"
"2006","東和鋼鐵","8365.36","8.75","4.48","5.87","5.12"
"2007","燁興公司","1367.47","-4.57","-8.94","-12.15","-12.29"
"2008","高興昌","350.06","-6.61","-15.62","-15.57","-15.57"
"2009","第一伸銅","981.80","-0.93","-2.57","-4.31","-3.89"
"2010","春源鋼鐵","4607.67","6.78","1.76","2.25","1.93"
"2012","春雨","2074.63","17.77","4.24","3.58","2.35"
"2013","中鋼構","4345.27","4.01","1.55","1.81","1.57"
"2014","中鴻","9989.94","4.73","2.12","1.55","1.55"
"2015","豐興鋼鐵","7379.82","8.00","5.51","6.05","5.09"
"2017","官田鋼","1468.65","3.51","-2.31","-2.89","-3.07"
"2020","美亞鋼管","1334.17","8.95","4.05","-1.11","-2.09"
"2022","聚亨","2291.64","5.78","0.51","2.54","2.39"
"2023","燁輝","14739.34","7.35","2.46","0.78","0.26"
"2024","志聯工業","419.79","11.18","5.63","5.27","4.72"
"2025","千興","1091.31","-0.15","-2.37","-3.48","-3.48"
"2027","大成鋼","11593.84","14.96","4.33","2.96","1.83"
"2028","威致鋼鐵","2527.95","-0.28","-3.45","-4.43","-4.43"
"2029","盛餘","3950.47","12.31","6.80","5.52","4.23"
"2030","彰源","3026.73","9.28","2.84","2.12","1.74"
"2031","新光鋼","2150.28","6.53","5.53","3.36","2.74"
"2032","新鋼工業","833.98","5.64","2.42","2.82","2.38"
"2033","佳大世界","196.33","9.80","-0.97","-0.91","-0.61"
"2034","允強","6098.83","9.37","5.07","5.61","4.87"
"2038","海光企業","3105.81","0.30","-1.23","-1.65","-1.38"
"2049","上銀科技","3011.97","39.80","19.35","21.27","16.55"
"2059","川湖","1010.48","54.63","41.14","53.43","46.35"
"2062","橋椿","1397.75","21.60","11.27","7.94","6.35"
"2101","南港輪胎","3166.64","16.50","6.03","5.64","4.50"
"2102","泰豐輪胎","2079.33","22.59","9.52","9.82","7.73"
"2103","台橡","7931.51","12.16","6.09","4.50","3.42"
"2104","中橡","5467.59","16.96","9.89","8.30","3.58"
"2105","正新","31591.69","27.01","17.10","15.31","11.70"
"2106","建大","7901.89","25.62","12.62","13.65","10.83"
"2107","厚生","821.52","53.52","42.27","44.60","41.97"
"2108","南帝化工","1761.39","11.49","0.55","1.77","1.54"
"2109","華豐橡膠","1658.15","22.84","8.23","8.08","6.25"
"2114","鑫永銓","427.10","33.05","24.69","30.42","25.25"
"2115","F-六暉","629.07","20.64","9.32","9.68","7.54"
"2201","裕隆汽車","26124.89","16.02","2.15","4.48","3.63"
"2204","中華汽車","10097.70","18.03","6.63","10.55","8.86"
"2206","三陽工業","7999.93","13.12","-2.71","-2.31","-1.91"
"2207","和泰汽車","37782.71","13.84","7.00","8.01","6.63"
"2208","台船公司","7169.39","2.49","1.02","0.76","0.74"
"2227","裕隆日產","8179.60","11.61","0.66","17.56","14.62"
"2228","劍麟","881.95","30.04","16.07","18.90","14.48"
"2231","為升","443.11","47.94","34.65","37.62","32.20"
"2301","光寶科技","51741.91","12.41","2.70","3.52","2.76"
"2302","麗正","169.53","16.67","-10.23","-11.47","-11.44"
"2303","聯電","31693.59","18.62","2.97","4.08","3.50"
"2305","全友電腦","187.71","43.19","-8.21","4.83","1.93"
"2308","台達電","43035.60","26.58","11.86","13.74","11.44"
"2311","日月光","54699.59","18.92","9.27","7.83","6.50"
"2312","金寶電子","10966.74","6.59","1.99","3.51","4.37"
"2313","華通","7191.63","13.35","7.10","6.05","4.65"
"2314","台揚科技","1597.82","10.65","-8.94","-9.87","-10.27"
"2316","楠梓電","1519.52","11.61","2.87","6.46","5.53"
"2317","鴻海","883479.33","6.04","2.37","2.89","2.24"
"2321","東訊","1514.32","7.49","-1.87","0.54","0.54"
"2323","中環","3939.12","0.22","-11.92","-12.88","-13.21"
"2324","仁寶電腦","170634.87","4.30","1.35","-0.86","-1.25"
"2325","矽品","18060.37","22.12","13.24","14.13","11.58"
"2327","國巨","6545.09","24.78","13.52","17.26","14.63"
"2328","廣宇","3533.03","9.85","1.93","1.08","0.28"
"2329","華泰電子","2976.69","13.26","5.72","5.12","3.22"
"2330","台積電","148215.17","47.50","35.44","35.96","32.28"
"2331","精英","12348.42","9.95","2.19","3.00","2.31"
"2332","友訊科技","7181.85","28.16","1.20","1.81","1.19"
"2337","旺宏","4790.06","17.95","-26.53","-26.81","-26.83"
"2338","光罩","430.83","19.40","3.37","8.39","6.12"
"2340","光磊","1506.02","26.10","11.31","12.50","8.52"
"2342","茂矽","459.67","-19.77","-36.91","11.80","10.32"
"2344","華邦電","8751.02","25.77","5.95","5.81","4.54"
"2345","智邦科技","5251.50","15.67","0.92","3.80","3.60"
"2347","聯強國際","78150.57","3.33","1.14","1.51","1.34"
"2348","海悅","547.83","53.66","44.76","44.44","44.44"
"2349","錸德科技","3130.20","-13.42","-29.67","-29.01","-30.11"
"2351","順德","2243.11","15.33","7.11","7.78","6.36"
"2352","佳世達","29813.51","11.91","2.68","1.73","1.42"
"2353","宏碁","76724.22","8.31","0.17","0.19","0.00"
"2354","鴻準","11197.97","14.49","4.55","3.95","2.95"
"2355","敬鵬","5196.26","15.06","8.84","12.19","9.68"
"2356","英業達","116685.11","4.97","1.67","2.32","1.67"
"2357","華碩","110336.00","13.42","4.57","4.81","4.01"
"2358","廷鑫","322.05","0.07","-5.63","-5.90","-5.27"
"2359","所羅門","1420.37","18.82","8.64","11.79","9.69"
"2360","致茂電子","2006.10","37.68","7.13","9.82","8.57"
"2362","藍天","5023.41","33.64","14.58","10.54","6.72"
"2363","矽統科技","77.76","23.09","-89.52","-109.67","-109.67"
"2364","倫飛電腦","188.37","12.26","-39.59","-31.28","-31.42"
"2365","昆盈企業","1908.19","19.01","1.64","2.42","1.58"
"2367","燿華","2696.53","8.49","-4.32","-2.21","-2.20"
"2368","金像電","4045.62","7.51","-3.50","-6.30","-5.65"
"2369","菱生","1394.73","12.76","3.11","3.86","2.40"
"2371","大同","29466.13","19.09","5.29","3.15","3.00"
"2373","震旦行","2565.72","43.70","7.48","13.28","11.43"
"2374","佳能","5131.47","8.42","-0.58","-4.32","-4.04"
"2375","智寶","412.29","19.30","5.55","12.24","8.37"
"2376","技嘉","15293.13","19.84","4.48","5.71","4.74"
"2377","微星科技","20595.22","14.71","4.93","5.60","4.71"
"2379","瑞昱","7325.51","43.86","10.78","12.45","11.19"
"2380","虹光精密","671.05","27.38","-5.54","-1.74","-1.92"
"2382","廣達","215869.72","4.05","1.34","2.85","2.25"
"2383","台光電子","4189.60","15.80","7.18","7.00","5.95"
"2385","群光電子","16956.52","14.87","4.47","5.38","4.40"
"2387","精元電腦","3310.36","11.43","3.44","2.46","1.99"
"2388","威盛電子","1685.86","28.71","-10.72","-24.05","-25.05"
"2390","云辰","244.74","29.86","-8.00","-7.03","-8.79"
"2392","正崴","23783.42","9.61","1.19","1.29","1.02"
"2393","億光電子","6253.67","25.65","7.78","8.46","6.63"
"2395","研華","8146.55","41.48","16.76","17.61","14.19"
"2397","友通資訊","652.08","31.02","12.32","13.98","11.66"
"2399","映泰","1253.12","10.39","2.41","5.42","4.54"
"2401","凌陽科技","1706.54","39.12","-5.86","0.34","0.02"
"2402","毅嘉科技","2782.33","15.67","9.97","9.52","7.40"
"2404","漢唐","1389.27","23.22","13.86","16.74","14.10"
"2405","浩鑫","2126.06","16.62","1.82","-5.38","-5.31"
"2406","國碩科技","3130.82","13.99","8.31","15.00","13.33"
"2408","南亞科","11691.51","39.86","33.84","58.30","51.92"
"2409","友達","93801.65","7.35","0.70","0.32","0.18"
"2412","中華電","55049.91","36.42","21.61","22.42","18.87"
"2413","環科","1042.91","14.98","0.01","1.28","0.11"
"2414","精技電腦","3391.98","9.94","2.15","2.18","1.96"
"2415","錩新","502.51","23.41","9.23","8.43","6.12"
"2417","圓剛","239.41","40.46","-16.80","-8.86","-9.29"
"2419","仲琦","1496.87","25.08","4.02","4.62","4.21"
"2420","新巨","864.39","33.46","14.89","18.80","15.40"
"2421","建準電機","2017.14","19.90","2.42","3.97","3.15"
"2423","固緯","474.24","47.81","6.46","11.90","8.15"
"2424","隴華電子","11.14","47.68","-16.14","37.80","-121.98"
"2425","承啟","1946.27","5.72","4.57","5.23","5.23"
"2426","鼎元","1295.09","11.92","5.98","6.63","6.63"
"2427","三商電腦","400.95","33.45","-0.58","1.41","0.86"
"2428","興勤電子","1005.01","27.82","16.52","19.77","15.29"
"2429","銘旺科","198.09","-5.72","-13.09","-13.75","-13.75"
"2430","燦坤實業","6779.15","17.24","2.71","2.86","2.31"
"2431","聯昌電子","847.35","11.23","0.55","2.34","2.09"
"2433","互盛電","536.57","45.94","17.46","15.42","12.69"
"2434","統懋","63.74","-58.01","-152.23","503.48","503.48"
"2436","偉詮電","405.42","23.29","-2.30","13.96","13.55"
"2437","旺詮","679.71","21.52","10.47","14.04","10.97"
"2438","翔耀實業","7.17","-40.13","-129.17","-132.46","-110.76"
"2439","美律","2662.58","22.78","11.30","12.69","10.69"
"2440","太空梭","631.61","7.46","-0.10","-2.11","-2.47"
"2441","超豐電子","2434.25","26.76","23.18","24.12","21.26"
"2442","新美齊","208.18","22.64","-1.90","14.53","12.69"
"2443","新利虹","94.82","26.22","-16.34","-8.68","-7.26"
"2444","友旺科技","349.78","16.84","4.11","6.56","6.56"
"2448","晶電","6240.74","15.22","5.11","-15.18","-13.66"
"2449","京元電","3529.56","27.25","14.52","14.95","12.21"
"2450","神腦","10555.84","13.62","1.25","2.01","1.73"
"2451","創見資訊","6794.61","19.53","13.36","15.04","13.26"
"2453","凌群","900.80","21.74","0.58","1.19","0.99"
"2454","聯發科","46005.00","48.31","23.50","25.00","22.04"
"2455","全新","376.10","31.95","20.18","22.68","19.78"
"2456","奇力新","905.89","21.70","10.05","8.36","5.85"
"2457","飛宏科技","2776.84","14.10","-0.45","0.96","0.21"
"2458","義隆","1705.59","45.94","18.08","21.06","17.28"
"2459","敦吉","2127.44","11.45","4.29","6.02","4.65"
"2460","建通精密","852.93","6.17","-4.36","-4.00","-2.94"
"2461","光群雷射","989.53","25.75","5.16","6.39","5.23"
"2462","良得電","953.20","13.39","2.93","8.37","7.04"
"2464","盟立","1527.96","15.81","5.54","6.34","5.46"
"2465","麗臺科技","539.13","14.96","-6.00","-6.03","-6.04"
"2466","冠西電","230.62","10.13","-15.55","-8.20","-10.69"
"2467","志聖工業","854.52","35.05","8.41","7.71","6.02"
"2468","華經","407.12","11.06","1.59","2.37","1.94"
"2471","資通","143.15","25.32","-4.60","9.66","8.89"
"2472","立隆電子","1365.45","21.97","9.61","10.63","8.02"
"2474","可成科技","10415.87","41.32","30.80","37.05","28.68"
"2475","華映","14972.54","18.19","4.18","2.12","2.13"
"2476","鉅祥","1127.61","27.77","10.69","13.22","9.37"
"2477","美隆電","790.96","11.29","-4.13","-0.53","-0.45"
"2478","大毅","906.68","12.63","1.56","6.13","4.80"
"2480","敦陽科技","861.57","30.49","7.31","7.97","6.74"
"2481","強茂","3787.36","17.20","3.95","1.25","0.24"
"2482","連宇","138.66","43.60","-7.83","-2.70","-2.27"
"2483","百容","376.70","20.97","3.19","10.87","10.23"
"2484","希華","582.67","19.54","6.08","8.67","6.33"
"2485","兆赫電子","1795.25","18.17","4.27","11.71","9.88"
"2486","一詮精密","1566.47","9.54","0.68","3.66","3.13"
"2488","漢平","435.85","23.63","9.71","11.20","9.55"
"2489","瑞軒","5734.97","10.99","0.95","7.07","6.06"
"2491","吉祥全","183.39","10.26","-16.95","59.85","59.47"
"2492","華新科","3209.27","11.43","-0.64","-0.27","-0.58"
"2493","揚博科技","528.34","30.87","15.54","20.39","17.02"
"2495","普安","368.36","46.18","0.89","6.31","5.21"
"2496","卓越成功","33.57","-13.04","-44.95","-37.39","-37.39"
"2497","怡利電子","952.35","33.18","18.19","19.55","14.89"
"2498","宏達電","33120.84","21.03","-6.18","-5.68","-5.68"
"2499","東貝光電","1911.08","20.31","5.67","9.36","8.60"
"2501","國建","1051.34","17.93","-9.03","-11.39","-10.74"
"2504","國產","7719.37","10.02","3.08","2.26","1.92"
"2505","國揚實業","749.88","30.43","16.82","13.31","12.30"
"2506","太設","481.85","51.90","9.10","5.24","4.11"
"2509","全坤建","9.61","36.50","-346.85","-260.23","-260.81"
"2511","太子","2526.64","34.21","5.25","9.66","8.48"
"2515","中工","3043.29","7.33","1.41","1.78","1.37"
"2516","新建","2707.97","5.06","3.22","3.54","2.89"
"2520","冠德","4965.16","36.64","29.65","28.36","25.25"
"2524","京城","400.50","51.88","34.63","31.18","28.14"
"2527","宏璟","185.97","32.37","8.67","8.51","5.05"
"2528","皇普建設","195.93","30.25","20.48","20.74","19.16"
"2530","華建","2.77","21.28","-1294.80","-1216.76","-1216.98"
"2534","宏盛","7.75","65.13","-1037.57","-1509.58","-1562.16"
"2535","達工","3063.78","6.48","3.27","3.96","3.21"
"2536","宏普建設","1348.68","37.20","33.90","30.49","27.55"
"2537","聯上開發","357.43","39.51","30.50","27.38","27.38"
"2538","基泰建設","163.72","54.26","34.56","33.65","33.57"
"2539","櫻花建設","159.74","31.65","12.43","11.56","10.68"
"2540","愛山林","198.61","4.40","-20.65","-21.86","-21.86"
"2542","興富發","2920.79","37.77","25.92","23.92","22.74"
"2543","皇昌營造","908.48","4.68","1.55","2.72","2.27"
"2545","皇翔","87.17","51.49","-118.00","-192.31","-197.26"
"2546","根基","1640.36","8.33","5.83","5.67","4.64"
"2547","日勝","735.63","57.34","4.20","-1.62","-4.90"
"2548","華固建設","392.83","29.96","-7.97","-9.73","-16.34"
"2597","潤弘精密","3066.67","13.28","8.43","8.47","7.31"
"2601","益航","2275.27","76.74","22.17","26.00","18.46"
"2603","長榮海運","34320.71","-0.51","-4.03","-5.56","-5.61"
"2605","新興","1274.47","40.52","36.67","34.32","33.94"
"2606","裕民","2116.36","18.45","14.96","17.38","17.03"
"2607","榮運","1471.60","12.34","8.38","9.71","8.00"
"2608","嘉里大榮","1890.57","19.27","13.43","13.54","11.26"
"2609","陽明海運","28241.44","0.35","-3.64","-5.26","-5.46"
"2611","志信","332.87","20.36","-3.62","0.43","-0.02"
"2612","中航","846.11","26.44","16.30","8.83","7.73"
"2613","中櫃","622.69","6.18","2.00","1.26","0.98"
"2614","東森","3128.45","-0.28","-30.06","-47.48","-48.07"
"2615","萬海","14754.39","9.27","3.14","5.18","4.45"
"2616","山隆通運","4876.55","5.72","0.59","1.00","0.81"
"2617","台航","705.94","19.04","14.46","15.72","13.18"
"2618","長榮航空","30392.10","6.89","-0.56","-2.07","-2.57"
"2642","宅配通","645.76","22.10","7.67","8.00","6.62"
"2701","萬企","89.04","49.15","41.55","64.71","53.69"
"2702","華園","172.61","76.61","14.75","12.64","7.52"
"2704","國賓","894.35","42.05","16.74","16.00","13.45"
"2705","六福","614.48","42.78","-3.26","-5.78","-5.71"
"2706","第一店","89.87","67.74","58.44","93.07","77.19"
"2707","晶華酒店","1496.61","39.76","23.39","24.03","19.79"
