"公司代號","公司名稱","營業收入(百萬元)","毛利率(%)(營業毛利)/(營業收入)","營業利益率(%)(營業利益)/(營業收入)","稅前純益率(%)(稅前純益)/(營業收入)","稅後純益率(%)(稅後純益)/(營業收入)"
"1452","宏益","2153.52","8.30","4.38","7.94","6.36"
"1453","大將","296.32","15.66","4.46","7.93","6.52"
"1454","台富","2076.87","7.84","1.30","2.02","1.76"
"1455","集盛","18274.71","3.26","0.90","2.22","2.01"
"1456","怡華","838.81","2.61","-9.83","-14.27","-13.37"
"1457","宜進","4416.88","2.61","-1.26","4.48","4.14"
"1459","聯發紡織","4088.51","2.23","-1.64","4.82","4.32"
"1460","宏遠","7642.80","15.75","2.80","3.01","3.01"
"1463","強盛染整","929.51","9.41","-3.43","6.45","6.31"
"1464","得力實業","4589.04","11.76","-1.70","-0.72","-0.86"
"1465","偉全實業","2650.72","12.83","4.09","5.98","5.38"
"1466","聚隆","5230.46","8.61","1.90","2.14","1.88"
"1467","南緯實業","7239.35","18.52","2.25","2.46","1.53"
"1468","昶和纖維","766.22","14.43","-6.45","-6.41","-6.41"
"1469","理隆纖維","515.31","8.22","-1.43","1.98","1.46"
"1470","大統染","669.10","13.97","4.70","5.49","4.38"
"1471","首利","5655.96","5.68","-0.49","0.62","0.55"
"1472","三洋紡","882.07","5.16","-10.86","-12.15","-11.99"
"1473","台南企業","9333.75","25.56","0.40","0.58","-0.80"
"1474","弘裕","3599.56","6.30","-0.20","2.29","1.98"
"1475","本盟光電","221.67","-22.84","-46.57","-70.07","-70.04"
"1476","儒鴻","18141.80","28.22","18.14","18.29","15.10"
"1477","聚陽實業","17910.94","19.92","9.07","9.19","7.49"
"1503","士電","19641.85","18.10","3.88","7.86","6.24"
"1504","東元電機","56618.54","23.82","8.17","9.54","7.38"
"1506","正道","1433.89","7.59","-5.77","-6.48","-6.93"
"1507","永大機電","19914.34","25.57","10.42","11.26","8.68"
"1512","瑞利","3717.54","13.66","-1.11","-1.29","-3.10"
"1513","中興電","10095.33","18.82","5.83","7.36","5.76"
"1514","亞力電機","3457.02","12.70","1.93","1.91","1.97"
"1515","力山","3287.01","19.49","1.52","6.58","6.26"
"1516","川飛","141.73","7.87","0.53","3.16","3.16"
"1517","利奇機械","3876.16","16.18","7.55","13.71","10.16"
"1519","華城電機","4450.35","15.72","2.70","3.24","2.59"
"1521","大億","4203.62","16.02","6.43","8.74","7.29"
"1522","堤維西","16496.01","17.75","2.83","1.88","1.21"
"1524","耿鼎企業","2476.75","11.79","-1.20","-2.15","-1.99"
"1525","江申工業","1226.36","10.44","2.51","29.72","24.25"
"1526","日馳","707.57","20.39","5.27","5.52","4.95"
"1527","鑽全","2704.72","25.69","15.32","23.75","19.41"
"1528","恩德","3164.91","24.67","2.10","3.98","3.36"
"1529","樂士","125.68","15.09","-48.52","-63.75","-66.23"
"1530","亞崴機電","2992.67","21.97","7.81","9.99","7.89"
"1531","高林股","3019.44","22.54","9.05","13.20","9.59"
"1532","勤美","14915.06","21.91","9.74","29.06","25.75"
"1533","車王電","2333.26","35.98","9.20","12.65","8.58"
"1535","中宇","10260.71","9.54","5.22","7.30","5.99"
"1536","和大工業","3723.55","25.80","12.42","13.80","11.69"
"1537","廣隆光電","5694.78","19.47","12.48","13.22","10.17"
"1538","正峰新","776.39","12.73","-27.75","-60.10","-59.68"
"1539","巨庭機械","1953.52","10.34","4.42","5.70","4.63"
"1540","喬福機械","938.98","21.86","11.37","14.59","12.52"
"1541","錩泰","1838.15","12.40","-2.20","-1.97","-1.24"
"1558","伸興","5555.08","24.96","15.42","16.61","12.95"
"1560","中砂","4062.40","29.34","17.96","15.83","12.95"
"1568","倉佑","1815.35","15.76","5.82","6.27","4.35"
"1582","信錦","9071.51","22.04","10.91","10.87","7.22"
"1583","程泰","5882.76","25.79","9.92","11.57","9.08"
"1589","F-永冠","5899.43","28.60","14.61","12.37","9.17"
"1590","F-亞德","7300.29","55.29","30.06","32.42","23.64"
"1592","F-英瑞","4308.56","30.65","13.30","10.84","9.23"
"1603","華電","2902.60","15.75","10.60","10.04","8.47"
"1604","聲寶","11122.34","18.68","0.44","5.26","4.33"
"1605","華新","148634.96","3.12","0.03","-1.56","-1.64"
"1608","華榮","11043.93","-0.17","-2.23","4.12","4.03"
"1609","大亞電線","16904.85","4.55","-1.13","0.89","0.78"
"1611","中電","3202.98","21.45","-3.41","-15.12","-17.04"
"1612","宏泰","4283.84","2.68","-2.74","0.82","1.01"
"1613","台一","44085.55","1.53","0.30","-0.15","-0.35"
"1614","三洋電","5194.53","17.78","4.35","5.53","4.74"
"1615","大山","2899.68","4.74","1.15","1.38","1.06"
"1616","億泰","3414.83","2.50","-3.23","-0.38","0.10"
"1617","榮星電線","3815.64","6.53","0.75","0.76","0.43"
"1618","合機公司","2533.26","2.39","-2.09","-2.54","-2.58"
"1626","F-艾美","12982.50","20.22","3.38","5.57","4.71"
"1701","中化","5173.85","30.28","4.54","6.31","4.67"
"1702","南僑化工","13426.12","32.22","10.33","9.89","6.70"
"1704","榮化","49838.86","4.12","-1.21","-2.00","-3.50"
"1707","葡萄王","5652.41","88.37","23.74","25.25","20.90"
"1709","和益化工","11321.97","9.55","3.20","3.58","2.68"
"1710","東聯","15433.94","14.66","10.55","9.97","8.20"
"1711","永光化學","8768.98","23.94","7.16","8.12","6.72"
"1712","興農","15720.59","25.42","4.61","3.80","2.82"
"1713","國化","660.38","15.42","6.64","12.84","11.55"
"1714","和桐化學","54570.37","4.89","1.50","1.10","0.63"
"1715","萬洲化學","10571.69","13.79","5.20","5.62","4.57"
"1717","長興材料","38189.39","17.92","6.12","6.84","5.07"
"1720","生達化學","3053.98","42.49","8.68","12.08","9.99"
"1721","三晃","1709.47","7.70","-3.20","0.27","0.27"
"1722","台肥","16018.55","14.03","4.92","16.43","15.84"
"1723","中碳","8819.95","31.86","27.46","29.43","25.18"
"1724","台硝","1450.91","14.48","4.02","3.65","2.53"
"1725","元禎","10022.37","3.52","1.44","1.46","1.24"
"1726","永記造漆","8146.69","26.89","13.98","15.46","12.46"
"1727","中華化學","2080.29","15.80","6.45","6.35","5.19"
"1729","必翔實業","925.55","2.22","-66.12","-64.55","-65.71"
"1730","花仙子","1521.00","44.80","6.83","15.08","13.06"
"1731","美吾華","1512.33","35.03","5.00","4.62","4.20"
"1732","毛寶","576.70","39.80","-2.06","-1.60","-1.56"
"1733","五鼎","1829.22","31.08","19.08","23.31","20.27"
"1734","杏輝藥品","2577.91","37.41","6.30","15.90","12.60"
"1735","日勝化","4726.44","11.94","2.61","2.03","1.21"
"1736","喬山健康","15071.15","43.78","4.72","6.12","5.69"
"1737","臺鹽","2408.82","34.33","4.12","5.96","5.23"
"1762","中化合成","1043.48","35.94","9.46","10.89","9.29"
"1773","勝一化工","6716.62","16.67","8.34","9.77","8.06"
"1783","和康生技","232.95","46.02","-1.53","1.47","1.11"
"1786","科妍","200.51","57.70","14.87","15.64","20.12"
"1789","台灣神隆","5088.25","49.97","27.47","27.68","25.03"
"1802","台玻","37085.12","7.48","-5.40","-1.13","-2.71"
"1805","寶徠","2472.30","15.63","7.64","8.39","8.39"
"1806","冠軍","7174.88","31.02","6.12","5.79","3.89"
"1808","潤隆","834.71","42.05","10.45","10.50","6.75"
"1809","中釉","3502.53","21.08","5.93","5.80","4.40"
"1810","和成","6019.02","27.87","2.61","3.64","2.93"
"1817","凱撒衛浴","1736.98","30.84","12.74","12.97","9.53"
"1902","台紙","6579.07","7.75","-1.80","0.10","0.52"
"1903","士紙","2012.10","3.64","-9.82","-8.51","-8.51"
"1904","正隆","43763.28","15.24","3.78","3.30","2.55"
"1905","華紙","20191.76","3.38","-4.08","-3.37","-3.38"
"1906","寶隆","503.88","15.84","-0.06","0.86","0.86"
"1907","永豐餘","56733.43","14.06","-0.12","1.85","1.00"
"1909","榮成","24306.83","17.34","6.81","5.49","3.82"
"2002","中鋼","347828.84","10.83","7.06","6.67","5.28"
"2006","東和鋼鐵","35119.21","10.54","6.23","6.90","5.98"
"2007","燁興公司","6036.73","-6.62","-10.53","-14.07","-13.92"
"2008","高興昌","1296.53","-19.74","-28.77","409.82","404.17"
"2009","第一伸銅","3778.04","-2.40","-4.35","0.76","0.74"
"2010","春源鋼鐵","19782.38","6.36","2.01","2.69","2.33"
"2012","春雨","8397.65","16.08","3.06","3.47","2.56"
"2013","中鋼構","19567.52","4.24","2.22","2.69","2.23"
"2014","中鴻","38855.23","3.42","0.44","0.36","0.36"
"2015","豐興鋼鐵","29899.59","7.73","5.42","5.78","4.84"
"2017","官田鋼","5885.81","6.24","-0.02","0.25","-0.31"
"2020","美亞鋼管","5331.07","10.07","4.81","4.53","3.41"
"2022","聚亨","10144.87","3.37","-1.99","-5.16","-4.21"
"2023","燁輝","54861.31","6.71","2.04","1.12","0.66"
"2024","志聯工業","1609.95","11.22","5.41","4.13","2.83"
"2025","千興","4148.70","-6.27","-8.45","-8.06","-8.06"
"2027","大成鋼","38609.47","11.97","1.70","1.39","0.82"
"2028","威致鋼鐵","10418.42","-1.42","-3.85","-3.40","-3.40"
"2029","盛餘","15175.04","10.65","5.40","4.39","3.38"
"2030","彰源","12983.53","7.59","1.39","0.57","0.29"
"2031","新光鋼","8623.88","5.56","5.20","4.08","3.86"
"2032","新鋼工業","3484.03","3.95","0.97","1.43","1.20"
"2033","佳大世界","822.10","7.77","-2.61","-2.68","-2.36"
"2034","允強","23846.65","6.89","2.78","3.12","2.74"
"2038","海光企業","11842.15","1.42","-0.20","-0.58","-0.51"
"2049","上銀科技","12442.87","37.03","19.04","20.13","15.37"
"2059","川湖","3770.10","52.50","39.68","44.39","37.03"
"2062","橋椿","5927.94","26.29","16.21","18.72","15.27"
"2101","南港輪胎","13141.67","14.89","5.04","4.64","3.50"
"2102","泰豐輪胎","8288.30","21.70","9.51","9.82","7.70"
"2103","台橡","34423.00","12.40","6.00","6.11","4.98"
"2104","中橡","21538.51","17.04","9.46","8.60","3.05"
"2105","正新","133086.54","26.54","16.69","17.48","14.01"
"2106","建大","32450.58","24.92","13.01","13.37","10.38"
"2107","厚生","4120.13","57.90","48.19","50.97","46.76"
"2108","南帝化工","8534.15","13.92","4.06","4.65","3.81"
"2109","華豐橡膠","7474.97","21.14","7.82","8.33","6.46"
"2114","鑫永銓","1818.85","34.30","26.40","28.03","24.01"
"2115","F-六暉","2400.86","18.50","8.11","6.74","4.45"
"2201","裕隆汽車","93217.45","15.38","-0.40","3.55","2.46"
"2204","中華汽車","35539.83","14.58","3.88","8.63","7.74"
"2206","三陽工業","32626.29","13.40","-2.75","-0.85","-1.58"
"2207","和泰汽車","146466.91","12.21","4.90","7.22","5.89"
"2208","台船公司","24892.57","3.45","1.37","2.02","1.77"
"2227","裕隆日產","31486.05","17.31","5.82","27.97","23.18"
"2228","劍麟","3020.48","27.62","13.14","15.12","11.03"
"2231","為升","1498.94","43.15","27.51","28.74","24.39"
"2236","F-百達","1314.90","31.37","13.29","23.46","20.16"
"2301","光寶科技","213214.30","14.31","4.71","5.40","4.17"
"2302","麗正","624.60","14.16","-2.74","4.48","4.12"
"2303","聯電","123811.64","19.03","3.26","11.60","9.78"
"2305","全友電腦","707.03","37.84","-17.29","-6.23","-8.04"
"2308","台達電","177053.12","25.43","11.02","12.71","10.75"
"2311","日月光","219862.45","19.47","10.03","8.80","7.35"
"2312","金寶電子","42719.45","6.49","2.57","-9.43","-9.79"
"2313","華通","30897.88","14.78","8.96","8.52","6.00"
"2314","台揚科技","6807.75","7.95","-12.44","-13.00","-13.40"
"2316","楠梓電","6137.42","10.07","1.92","5.42","4.47"
"2317","鴻海","3952317.54","6.44","2.77","3.45","2.72"
"2321","東訊","7075.90","9.59","0.86","0.58","0.57"
"2323","中環","15706.08","-2.95","-16.35","-21.88","-23.32"
"2324","仁寶電腦","692748.29","4.06","1.33","0.63","0.42"
"2325","矽品","69356.19","20.81","11.44","10.75","8.50"
"2327","國巨","24735.05","23.44","11.80","8.68","5.95"
"2328","廣宇","15460.01","9.65","1.85","4.47","3.16"
"2329","華泰電子","9553.02","9.42","0.57","-0.44","-2.90"
"2330","台積電","597024.20","47.06","35.08","36.09","31.49"
"2331","精英","63441.90","8.93","1.79","6.35","5.53"
"2332","友訊科技","30558.47","26.40","1.30","2.44","2.21"
"2337","旺宏","22204.42","8.79","-28.63","-28.61","-28.64"
"2338","光罩","1761.01","16.25","1.17","3.84","3.72"
"2340","光磊","6391.59","22.05","7.62","8.11","6.57"
"2342","茂矽","1735.64","-45.42","-61.95","-67.81","-68.47"
"2344","華邦電","33135.45","20.85","2.31","1.69","0.87"
"2345","智邦科技","22637.99","16.00","1.73","3.07","2.46"
"2347","聯強國際","330259.75","3.35","1.17","1.94","1.64"
"2348","海悅","872.84","51.18","39.25","38.76","38.76"
"2349","錸德科技","14753.59","-4.08","-19.45","-21.84","-23.56"
"2351","順德","9058.55","15.12","7.32","7.62","6.08"
"2352","佳世達","119230.54","10.56","1.31","1.45","1.18"
"2353","宏碁","360132.04","6.26","-3.17","-5.85","-5.70"
"2354","鴻準","94598.09","12.74","7.37","8.64","7.41"
"2355","敬鵬","19322.79","15.30","9.10","11.75","9.12"
"2356","英業達","461091.70","4.95","1.63","1.94","1.35"
"2357","華碩","463286.51","12.94","4.28","5.83","4.65"
"2358","廷鑫","1563.07","-1.28","-6.09","-7.06","-8.35"
"2359","所羅門","5671.37","14.68","3.04","3.17","1.93"
"2360","致茂電子","10170.63","36.88","11.49","13.93","11.59"
"2362","藍天","17987.75","32.62","10.70","21.19","16.52"
"2363","矽統科技","450.75","12.70","-84.46","-61.27","-63.48"
"2364","倫飛電腦","912.51","17.94","-23.82","-18.43","-21.32"
"2365","昆盈企業","8729.89","17.81","0.79","0.80","0.20"
"2367","燿華","13277.90","10.34","-0.31","2.15","1.95"
"2368","金像電","17747.28","6.66","-3.31","-3.71","-4.93"
"2369","菱生","6047.66","14.83","6.17","7.03","5.81"
"2371","大同","112926.87","10.87","-3.33","-4.38","-4.71"
"2373","震旦行","10721.14","45.09","8.21","13.35","11.87"
"2374","佳能","26711.04","8.87","1.40","1.92","1.55"
"2375","智寶","1750.74","15.92","0.58","35.97","33.88"
"2376","技嘉","51118.99","17.90","3.53","5.35","4.62"
"2377","微星科技","71879.05","12.88","3.31","3.80","2.75"
"2379","瑞昱","28180.01","43.19","8.91","11.56","10.77"
"2380","虹光精密","2818.15","22.78","-10.69","-8.86","-8.73"
"2382","廣達","880401.95","4.24","1.48","2.75","2.17"
"2383","台光電子","16873.12","15.08","6.04","6.12","4.97"
"2385","群光電子","74539.15","15.35","5.71","6.69","5.54"
"2387","精元電腦","12794.64","11.05","2.95","1.55","0.78"
"2388","威盛電子","6084.79","31.67","-31.74","-18.51","-20.94"
"2390","云辰","877.94","27.02","-12.93","9.87","6.16"
"2392","正崴","106156.28","10.55","2.01","2.82","1.93"
"2393","億光電子","24725.95","25.01","8.13","7.81","5.91"
"2395","研華","30660.03","41.05","15.23","16.86","13.46"
"2397","友通資訊","2311.73","30.66","11.17","13.45","10.96"
"2399","映泰","4608.58","9.44","1.18","3.43","2.66"
"2401","凌陽科技","8521.87","39.88","-0.17","1.94","1.51"
"2402","毅嘉科技","9588.30","13.45","4.69","4.62","3.83"
"2404","漢唐","11445.02","15.10","9.54","12.25","9.91"
"2405","浩鑫","16332.83","12.13","3.24","3.12","2.77"
"2406","國碩科技","8554.82","9.11","2.28","-4.24","-5.47"
"2408","南亞科","46975.29","15.99","8.73","17.35","17.27"
"2409","友達","416363.01","8.16","1.99","1.26","1.02"
"2412","中華電","227981.31","35.39","20.91","21.54","17.91"
"2413","環科","4188.14","13.75","-0.73","1.41","-0.03"
"2414","精技電腦","14490.38","8.66","1.34","1.40","1.15"
"2415","錩新","1854.26","20.82","5.89","5.56","3.46"
"2417","圓剛","1059.91","37.80","-18.51","-14.25","-16.11"
"2419","仲琦","6842.34","25.01","3.15","3.63","2.14"
"2420","新巨","3487.13","33.44","14.03","17.49","14.43"
"2421","建準電機","8256.50","21.56","4.66","5.34","3.76"
"2423","固緯","2095.98","44.44","3.35","7.11","5.62"
"2424","隴華電子","455.37","50.93","44.37","46.61","46.61"
"2425","承啟","6139.23","7.29","5.96","5.76","5.73"
"2426","鼎元","4141.15","0.33","-14.76","-24.50","-24.54"
"2427","三商電腦","2229.39","23.57","-3.51","-0.68","-0.83"
"2428","興勤電子","4270.22","25.51","15.37","16.49","11.33"
"2429","銘旺科","634.71","-2.00","-13.12","-14.19","-14.19"
"2430","燦坤實業","25687.31","15.61","2.49","2.39","1.84"
"2431","聯昌電子","2572.38","12.70","1.19","2.70","2.18"
"2433","互盛電","1993.59","46.54","17.60","44.14","40.20"
"2434","統懋","474.81","-1.08","-18.75","-36.78","-38.29"
"2436","偉詮電","1832.92","22.51","2.30","8.32","6.94"
"2437","旺詮","2926.36","22.37","12.46","13.76","9.44"
"2438","翔耀實業","32.73","-14.49","-117.20","-51.03","-40.54"
"2439","美律","11258.25","22.07","11.62","11.33","9.16"
"2440","太空梭","2171.50","6.37","-4.52","-3.64","-3.88"
"2441","超豐電子","9192.40","23.73","19.24","19.95","17.57"
"2442","新美齊","794.39","23.32","0.16","16.22","14.15"
"2443","新利虹","516.24","12.29","-16.73","151.48","148.77"
"2444","友旺科技","1541.74","6.74","-10.03","-12.82","-12.82"
"2448","晶電","22241.39","13.30","1.98","0.31","0.34"
"2449","京元電","14694.48","27.32","15.56","15.79","12.37"
"2450","神腦","42711.16","14.85","3.31","4.04","3.35"
"2451","創見資訊","26122.39","18.84","12.83","14.31","12.25"
"2453","凌群","4868.45","20.46","1.92","2.33","1.96"
"2454","聯發科","136055.95","43.96","18.55","21.72","20.20"
"2455","全新","2150.39","32.74","24.22","25.71","21.42"
"2456","奇力新","3704.93","20.73","8.75","9.34","7.00"
"2457","飛宏科技","12081.09","15.34","1.27","2.46","1.25"
"2458","義隆","7794.53","45.86","21.32","22.06","18.82"
"2459","敦吉","13474.35","8.47","4.00","4.55","3.22"
"2460","建通精密","4022.05","11.38","1.51","0.56","0.37"
"2461","光群雷射","4078.90","24.94","6.09","8.47","7.56"
"2462","良得電","4521.61","15.05","5.34","6.09","4.26"
"2464","盟立","6591.87","16.23","5.42","5.92","5.27"
"2465","麗臺科技","2009.33","14.64","-5.78","-4.96","-5.06"
"2466","冠西電","1345.61","7.81","-11.00","-1.50","-1.59"
"2467","志聖工業","3437.57","32.77","4.96","10.00","7.89"
"2468","華經","1453.60","11.60","0.53","2.60","2.13"
"2471","資通","627.72","33.44","8.53","10.13","8.12"
"2472","立隆電子","5710.59","19.45","7.41","9.88","7.27"
"2474","可成科技","43245.55","42.36","32.18","40.53","31.95"
"2475","華映","58660.48","12.22","-1.78","-6.74","-7.15"
"2476","鉅祥","4579.74","26.72","9.37","12.40","8.96"
"2477","美隆電","6480.44","33.38","23.12","24.70","24.74"
"2478","大毅","3829.35","13.45","2.72","2.59","2.22"
"2480","敦陽科技","3651.49","30.63","8.26","9.35","7.31"
"2481","強茂","13719.57","12.61","-1.24","-5.83","-5.69"
"2482","連宇","710.33","37.72","-2.77","-1.12","-1.60"
"2483","百容","1592.38","20.91","3.31","9.61","7.85"
"2484","希華","2484.18","18.12","4.37","7.26","5.57"
"2485","兆赫電子","8373.59","19.00","8.04","10.70","8.91"
"2486","一詮精密","6680.36","12.55","2.93","3.75","2.89"
"2488","漢平","2372.77","24.34","12.14","14.01","11.57"
"2489","瑞軒","29505.34","9.01","1.17","4.54","3.88"
"2491","吉祥全","945.83","7.09","-31.31","-33.09","-33.12"
"2492","華新科","13056.48","9.89","-2.58","-3.45","-3.73"
"2493","揚博科技","2196.68","26.24","12.77","14.51","11.82"
"2495","普安","1697.87","46.20","2.01","7.30","2.78"
"2496","卓越成功","151.93","16.90","-16.22","-17.08","-17.08"
"2497","怡利電子","3286.71","29.21","12.40","13.97","10.86"
"2498","宏達電","203402.65","20.78","-1.95","-0.10","-0.65"
"2499","東貝光電","7102.59","18.18","3.10","3.09","2.95"
"2501","國建","8141.14","31.82","18.16","20.48","19.46"
"2504","國產","31632.39","7.64","0.68","3.94","3.52"
"2505","國揚實業","10616.90","22.42","16.13","16.50","15.90"
"2506","太設","3357.19","40.52","-1.91","24.63","21.50"
"2509","全坤建","358.20","42.32","135.08","126.85","115.82"
"2511","太子","17242.01","27.26","11.71","10.04","9.49"
"2515","中工","14292.99","6.58","1.77","1.91","1.92"
"2516","新建","10184.25","1.07","-0.65","-0.11","-0.28"
"2520","冠德","7284.39","31.52","14.71","18.92","16.75"
"2524","京城","4784.45","47.46","39.48","38.17","32.68"
"2527","宏璟","2391.33","25.94","13.08","14.84","13.46"
"2528","皇普建設","1866.52","19.88","14.25","14.04","8.63"
"2530","華建","603.00","33.09","-1.96","-5.86","-7.90"
"2534","宏盛","829.89","77.02","-38.88","-11.94","-17.52"
"2535","達工","15148.11","10.67","6.66","6.71","5.63"
"2536","宏普建設","4005.96","42.14","31.58","28.02","22.06"
"2537","聯上開發","2283.34","35.36","26.28","24.90","24.14"
"2538","基泰建設","2610.25","41.94","31.47","36.89","34.34"
"2539","櫻花建設","3120.52","39.62","33.86","33.88","31.75"
"2540","愛山林","507.05","55.19","41.21","39.45","39.45"
"2542","興富發","28310.30","37.03","27.69","27.61","22.82"
"2543","皇昌營造","3598.06","5.08","1.44","7.07","6.89"
"2545","皇翔","5138.42","56.76","40.05","36.95","32.18"
"2546","根基","5973.22","4.46","2.16","3.47","2.98"
"2547","日勝","30391.44","41.32","35.48","33.67","33.39"
"2548","華固建設","10269.41","37.96","31.69","32.38","30.49"
"2597","潤弘精密","14495.98","12.23","8.19","9.18","7.89"
"2601","益航","8122.04","74.36","11.68","9.35","2.34"
"2603","長榮海運","139216.38","0.28","-3.67","-1.14","-1.47"
"2605","新興","4763.65","37.53","35.14","32.32","35.71"
"2606","裕民","7407.95","14.09","10.16","22.03","21.15"
"2607","榮運","6113.33","12.91","8.46","11.05","9.51"
"2608","嘉里大榮","7548.61","20.44","14.43","14.87","11.96"
"2609","陽明海運","118873.96","-3.47","-5.08","-2.54","-2.45"
"2611","志信","1580.58","18.84","-3.77","4.15","0.70"
"2612","中航","3333.40","24.46","14.37","12.71","11.90"
"2613","中櫃","2536.89","8.80","4.38","3.66","3.17"
"2614","東森","11718.16","28.88","-3.71","3.33","2.57"
"2615","萬海","59688.51","9.19","3.73","4.20","3.59"
"2616","山隆通運","19815.50","6.02","1.30","1.67","1.31"
"2617","台航","2772.84","11.76","6.39","21.90","19.56"
"2618","長榮航空","124164.45","10.44","2.79","1.48","1.03"
"2634","漢翔公司","23086.46","9.73","5.39","6.02","5.58"
"2642","宅配通","2576.54","22.52","8.11","8.63","7.17"
